coordinate_id,constructor,ordered_operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
PHASE(ece25|gasc),C4,ece25|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|gasd),C4,ece25|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj),C4,ece25|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj_15l),C4,ece25|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj_15r),C4,ece25|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj_21l),C4,ece25|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece25|pinj_21r),C4,ece25|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece25|pinj_30l),C4,ece25|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj_30r),C4,ece25|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj_33l),C4,ece25|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|pinj_33r),C4,ece25|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|tinj),C4,ece25|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece1),C4,ece25|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece2),C4,ece25|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece3),C4,ece25|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece4),C4,ece25|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece5),C4,ece25|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece6),C4,ece25|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece7),C4,ece25|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece8),C4,ece25|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece9),C4,ece25|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece10),C4,ece25|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece11),C4,ece25|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece12),C4,ece25|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece13),C4,ece25|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece14),C4,ece25|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece15),C4,ece25|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece16),C4,ece25|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece18),C4,ece25|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece19),C4,ece25|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece20),C4,ece25|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece21),C4,ece25|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece22),C4,ece25|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece27),C4,ece25|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece28),C4,ece25|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece29),C4,ece25|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece30),C4,ece25|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece31),C4,ece25|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece33),C4,ece25|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece35),C4,ece25|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece36),C4,ece25|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece37),C4,ece25|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece38),C4,ece25|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|ece39),C4,ece25|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott3),C4,ece25|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott6),C4,ece25|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott8),C4,ece25|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott10),C4,ece25|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott11),C4,ece25|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott12),C4,ece25|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqrott13),C4,ece25|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit3),C4,ece25|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit6),C4,ece25|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit8),C4,ece25|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit10),C4,ece25|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit11),C4,ece25|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit12),C4,ece25|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece25|cerqtit13),C4,ece25|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|bt),C4,ece27|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ip),C4,ece27|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|gasa),C4,ece27|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|gasb),C4,ece27|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|gasc),C4,ece27|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|gasd),C4,ece27|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj),C4,ece27|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj_15l),C4,ece27|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj_15r),C4,ece27|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj_21l),C4,ece27|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece27|pinj_21r),C4,ece27|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece27|pinj_30l),C4,ece27|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj_30r),C4,ece27|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj_33l),C4,ece27|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|pinj_33r),C4,ece27|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|tinj),C4,ece27|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece1),C4,ece27|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece2),C4,ece27|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece3),C4,ece27|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece4),C4,ece27|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece5),C4,ece27|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece6),C4,ece27|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece7),C4,ece27|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece8),C4,ece27|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece9),C4,ece27|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece10),C4,ece27|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece11),C4,ece27|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece12),C4,ece27|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece13),C4,ece27|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece14),C4,ece27|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece15),C4,ece27|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece16),C4,ece27|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece18),C4,ece27|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece19),C4,ece27|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece20),C4,ece27|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece21),C4,ece27|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece22),C4,ece27|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece25),C4,ece27|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece28),C4,ece27|ece28,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece29),C4,ece27|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece30),C4,ece27|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece31),C4,ece27|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece33),C4,ece27|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece35),C4,ece27|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece36),C4,ece27|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece37),C4,ece27|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece38),C4,ece27|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|ece39),C4,ece27|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott3),C4,ece27|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott6),C4,ece27|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott8),C4,ece27|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott10),C4,ece27|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott11),C4,ece27|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott12),C4,ece27|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqrott13),C4,ece27|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit3),C4,ece27|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit6),C4,ece27|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit8),C4,ece27|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit10),C4,ece27|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit11),C4,ece27|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit12),C4,ece27|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece27|cerqtit13),C4,ece27|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|bt),C4,ece28|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ip),C4,ece28|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|gasa),C4,ece28|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|gasb),C4,ece28|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|gasc),C4,ece28|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|gasd),C4,ece28|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj),C4,ece28|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj_15l),C4,ece28|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj_15r),C4,ece28|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj_21l),C4,ece28|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece28|pinj_21r),C4,ece28|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece28|pinj_30l),C4,ece28|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj_30r),C4,ece28|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj_33l),C4,ece28|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|pinj_33r),C4,ece28|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|tinj),C4,ece28|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece1),C4,ece28|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece2),C4,ece28|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece3),C4,ece28|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece4),C4,ece28|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece5),C4,ece28|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece6),C4,ece28|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece7),C4,ece28|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece8),C4,ece28|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece9),C4,ece28|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece10),C4,ece28|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece11),C4,ece28|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece12),C4,ece28|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece13),C4,ece28|ece13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece14),C4,ece28|ece14,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece15),C4,ece28|ece15,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece16),C4,ece28|ece16,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece18),C4,ece28|ece18,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece19),C4,ece28|ece19,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece20),C4,ece28|ece20,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece21),C4,ece28|ece21,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece22),C4,ece28|ece22,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece25),C4,ece28|ece25,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece27),C4,ece28|ece27,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece29),C4,ece28|ece29,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece30),C4,ece28|ece30,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece31),C4,ece28|ece31,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece33),C4,ece28|ece33,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece35),C4,ece28|ece35,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece36),C4,ece28|ece36,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece37),C4,ece28|ece37,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece38),C4,ece28|ece38,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|ece39),C4,ece28|ece39,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott3),C4,ece28|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott6),C4,ece28|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott8),C4,ece28|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott10),C4,ece28|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott11),C4,ece28|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott12),C4,ece28|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqrott13),C4,ece28|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit3),C4,ece28|cerqtit3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit6),C4,ece28|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit8),C4,ece28|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit10),C4,ece28|cerqtit10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit11),C4,ece28|cerqtit11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit12),C4,ece28|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece28|cerqtit13),C4,ece28|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|bt),C4,ece29|bt,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ip),C4,ece29|ip,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|gasa),C4,ece29|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|gasb),C4,ece29|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|gasc),C4,ece29|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|gasd),C4,ece29|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj),C4,ece29|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj_15l),C4,ece29|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj_15r),C4,ece29|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj_21l),C4,ece29|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece29|pinj_21r),C4,ece29|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
PHASE(ece29|pinj_30l),C4,ece29|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj_30r),C4,ece29|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj_33l),C4,ece29|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|pinj_33r),C4,ece29|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|tinj),C4,ece29|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece1),C4,ece29|ece1,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece2),C4,ece29|ece2,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece3),C4,ece29|ece3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece4),C4,ece29|ece4,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece5),C4,ece29|ece5,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece6),C4,ece29|ece6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece7),C4,ece29|ece7,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece8),C4,ece29|ece8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece9),C4,ece29|ece9,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece10),C4,ece29|ece10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece11),C4,ece29|ece11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
PHASE(ece29|ece12),C4,ece29|ece12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
