fold,shot_id,era,block,REL_nrmse,REL_rmse,scale,log10_kappa,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
1,189649,later,B,0.15021836067455635,2.5796072866955325e+18,1.7172383423116804e+19,1.7441588621536428,1.3374165371143576,0.3934289343628894,0.1508898454077881,0.5696966073505005,0.5950173624165866,0.5793368358541925
1,189649,later,C,0.10400766639009427,1.9050257825547684e+18,1.8316205417105711e+19,1.6912825973682875,0.8839763305641707,0.2387458230498609,0.4645471443255936,0.13915315494007707,0.11673094938361403,0.13485532568173725
1,195265,later,A,0.2066606872704299,1.8579346493187543e+18,8.990266479117614e+18,1.8167099162478302,0.7060332231126408,0.5172140320168764,0.3399245875034654,0.15410654214285988,0.2643220972901087,0.14819433641442673
1,195265,later,B,0.19645639616391405,1.6697856303904256e+18,8.499522861028328e+18,1.774127138106025,1.0374857335569163,0.37543177448409687,0.6981388172116471,0.17594193781836173,0.31390186390119384,0.17195490378959316
1,195265,later,C,0.2919671712803973,2.507821335366325e+18,8.589394911655605e+18,1.7223313248918037,1.5959535512191123,0.4024302029906035,0.6824634513055705,0.34451213201194353,0.8268378120620018,0.34849588290363137
1,195274,later,A,0.3473301099448776,3.771539525740673e+18,1.0858659867810562e+19,1.966263236117609,0.5465459280370748,0.1309638247639238,0.20127283044785985,0.14371755715421486,0.15314523169721736,0.1537422995603271
1,195274,later,B,0.4711333563445353,4.4925438176010327e+18,9.535609731516609e+18,1.8957397235343239,1.5618266591692838,0.6422791262845486,0.359574055086724,3.4222865866351757,1.4724619463022413,3.4129805335535073
1,195274,later,C,0.13070947270660266,1.3623790228177152e+18,1.0422955541070713e+19,1.7611863174660398,0.5460003124368717,0.29893760706525524,0.4594873008407877,0.20201542191007874,0.12688849810847622,0.1303271149175751
1,195648,later,A,0.06511100992919468,1.213535644186922e+18,1.8637948413126873e+19,1.6564748933659428,1.4395865406430162,0.0388201183433615,0.6025378214485339,0.06932515244316322,0.05358114503140951,0.1015354041570302
1,195648,later,B,0.0579223653053176,1.1598679503858842e+18,2.0024526696588505e+19,1.6682299786186914,0.9031149919857885,0.1123253039140077,0.3885544336791997,0.08478648550902543,0.030760565245253467,0.08728110078509672
1,195648,later,C,0.02945617385672533,5.563711294317488e+17,1.8888099049725022e+19,1.6575362579551451,0.6992617533307655,0.07122504097082667,0.23210023650375092,0.06815734150153697,0.025861883652810613,0.071305611372342
1,195659,later,A,0.22893609209474744,3.637579530175664e+18,1.588906099030561e+19,1.737793380282286,1.8427330545548744,0.21939570150138957,0.5916099422087627,0.26752474869010023,0.3559910007479757,0.23010271341496527
1,195659,later,B,0.0761833873420326,1.4234545889872479e+18,1.8684579914995278e+19,1.7010197698550675,0.9800526813394373,0.10798664587655442,0.2141448402513645,0.07138531260705941,0.048475070248663966,0.07285966181477627
1,195659,later,C,0.10527229084795395,1.9079707320280202e+18,1.812414944768064e+19,1.6824292547820852,0.7076640172508205,0.08617936449287733,0.19316944961706234,0.14169073025426696,0.07432560419554023,0.13681800516419035
2,160715,earlier,A,0.21514708292535054,2.2125252549212828e+18,1.0283779937137058e+19,1.7200795246215057,1.0100654027063498,0.14063489455047856,0.3651696806149482,0.33545178235182005,0.2165198700747203,0.3153377024079004
2,160715,earlier,B,0.08670131704770047,8.322136855738272e+17,9.598627955282018e+18,1.7007780626891607,0.6894715155789313,0.06586785789668542,0.1441814745834876,0.07282065807919344,0.06278572586627323,0.07523852958370343
2,160715,earlier,C,0.217079395968649,1.9124220576333678e+18,8.809781550661599e+18,1.7145016184029154,0.8064628669704617,0.1049576245214843,0.09748552500665357,0.05975156456136318,0.1366112121450905,0.06164907015235413
2,161138,earlier,A,0.14965777316989842,8.753978643849939e+17,5.849331082797829e+18,2.0075676259789352,1.2048321924845433,0.2432249509332891,0.4133030737400104,0.22765041717618723,0.37702679585405985,0.1135955146390337
2,161138,earlier,B,0.11685844207358873,7.335385213229801e+17,6.277154720760801e+18,1.5356199997761093,1.261153863897153,0.09906550734054442,0.40085241124598614,0.1277479084146743,0.4483183679478962,0.12098965163287823
2,161138,earlier,C,0.10887284289739535,6.806776945232142e+17,6.252042992619407e+18,1.4320291730272057,0.5342186291868278,0.0708555986108981,0.2682821621373113,0.2193970251306154,0.09101454548416103,0.21479029438366357
2,165027,earlier,A,0.1853634278083265,1.9990719888682673e+18,1.0784608444635535e+19,1.8813528266080253,1.081306738119423,0.08860170010789624,0.42877143055247185,0.417199093394243,0.16322271984021303,0.3615222136795644
2,165027,earlier,B,0.09896181597429723,1.020068905533546e+18,1.0307701970611397e+19,1.9226858393572455,0.7955096801634265,0.05608095834689237,0.2901011413984474,0.057590758472015426,0.05723153681624587,0.058328016502435874
2,165027,earlier,C,0.09922049287924677,9.516838892763388e+17,9.591606145663439e+18,1.9366147529428874,0.6349769532304695,0.09352503892559687,0.14749866304375428,0.07756284597052152,0.060803763757688326,0.07928578023674761
2,165860,earlier,A,0.3129513783402521,3.2011367834239933e+18,1.022886302786499e+19,1.919809768466412,1.2744695560526573,0.09667845816383155,0.42213504519507083,0.2533290492199563,0.15712050871782177,0.25552788597070253
2,165860,earlier,B,0.07046838231467233,7.239564730011049e+17,1.0273493575719119e+19,1.9429862583775848,0.8025411851986284,0.07962239737289953,0.32908130851965145,0.05000904075171545,0.030438595554283604,0.050130999999167154
2,165860,earlier,C,0.07002883229490854,6.700614719196481e+17,9.56836562828658e+18,1.9436092969178322,0.6677772643248457,0.15162881245850698,0.05890202209671231,0.06404899981814079,0.05296688037486157,0.0650032780685085
