support_id,support_size,J_search
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(ip,gasc)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.249206265984534
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(gasc,pinj)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2496336977368078
"ID(prmtan_neped)|PROD(bt,bt)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2482957828154799
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(ip,pinj)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2507150038186371
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.247789612348591
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott12,cerqtit11)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24562317508752976
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott12,prmtan_neped)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24790430855709206
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(cerqtit8,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2521898923217748
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(cerqtit8,ip)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25233074513924014
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,cerqtit3)",9,0.2482654181503444
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,ece38)",9,0.2509151229337918
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,bt)",9,0.2526636566111318
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece20,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2462877214892705
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ece29,ece39)|RATIO(ip,bt)",9,0.24924668638295863
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ece39,bt)|RATIO(ip,bt)",9,0.25140522282201505
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,bt)",9,0.2520702092082531
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(gasc,cerqtit10)|RATIO(ip,bt)",9,0.2459466096082404
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(gasc,prmtan_neped)|RATIO(ip,bt)",9,0.24694942722186639
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(gasc,ece39)|RATIO(ip,bt)",9,0.24867237334477932
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(gasc,ip)|RATIO(ip,bt)",9,0.2493471537168592
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)",9,0.24737643112342464
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,ece39)",9,0.24791775630442892
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(bt,ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.249551934769004
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(pinj_33r,cerqtit10)",9,0.2500215902972146
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(pinj_33r,prmtan_neped)",9,0.24906363079290436
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(tinj,ece20)",9,0.24894242159671137
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(pinj,bt)",9,0.25074950678294916
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RECIP(cerqtit10)",9,0.2472162953046215
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RECIP(ece39)",9,0.247973507369477
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RECIP(bt)",9,0.24819211127386626
"ID(prmtan_neped)|LEVEL_RATE(cerqrott12|cerqtit3)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2461830471734508
"ID(prmtan_neped)|LEVEL_RATE(prmtan_neped|ece19)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24886620846651783
"ID(prmtan_neped)|LEVEL_RATE(ece1|ece39)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24926848037489496
"ID(prmtan_neped)|LEVEL_RATE(bt|ece1)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24936391420958715
"ID(prmtan_neped)|LEVEL_RATE(pinj_33r|cerqrott3)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24629163103506127
"ID(prmtan_neped)|LEVEL_RATE(pinj_33r|ece15)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2488456418116688
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24630779881308323
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24624761140331133
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(ece36|cerqtit3)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24801424543611525
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(ece1|ip)|RATE_OVER_LEVEL(gasc|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24933944110535958
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(gasc|ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2501704117483417
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2502508887310019
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24978203741067256
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24997161106105828
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(ip|ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2496600358095743
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(ip|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24974439342305746
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2502539916012756
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(pinj_33r|prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25023395527957415
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(pinj_33r|ece1)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2503078782741089
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ece1)|RATE_OVER_LEVEL(pinj_33r|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2502837099181115
"ID(cerqtit8)|ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2527701038624887
"ID(ece39)|ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2514847784765704
"ID(pinj)|ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25090154954589633
"DOT(ece1)|ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24949146064380143
"ID(prmtan_neped)|PROD(cerqtit8,cerqtit8)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25320583840671657
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,cerqtit8)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2531091395867848
"ID(prmtan_neped)|PROD(ece37,cerqtit6)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25421738460646137
"ID(prmtan_neped)|PROD(fs04,cerqrott10)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25466340061886517
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(gasc,cerqtit6)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24830329920241082
"ID(prmtan_neped)|PROD(bt,cerqtit8)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2525598866385525
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(pinj_30l,cerqtit6)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2514558411000183
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24754282299320535
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,gasc)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24956006483187915
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24751330266768504
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25149135431890957
"ID(prmtan_neped)|PROD(ece37,ece39)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25294779299579817
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(fs05da,ece1)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2506641450798864
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(gasc,ece39)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24842443576167597
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(ip,ece39)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2512219295812291
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2515568158873337
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(ip,gasc)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24935396490898099
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(gasc,pinj)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2497734565682851
"ID(prmtan_neped)|PROD(bt,bt)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2484697381367371
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(ip,pinj)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.25086831183614167
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24795195705597647
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott12,cerqtit11)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.245767599790514
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott12,prmtan_neped)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24799007226764513
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(cerqtit8,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2523177620051967
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(cerqtit8,ip)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.2523532808952235
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,cerqtit3)",9,0.24832183580688447
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,ece38)",9,0.2509965126040879
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,bt)",9,0.2528401654308232
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece20,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)",9,0.24643805697475674
"ID(prmtan_neped)|PROD(fs04,cerqrott8)|PROD(prmtan_neped,cerqtit6)|RATE_OVER_LEVEL(gasc|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit6,ece38)|RATIO(ece21,cerqtit10)|RATIO(ece29,ece39)|RATIO(ip,bt)",9,0.24941830653799082
