coordinate_id,constructor,ordered_operands,operand_roles,family_signature,role_semantics,search_stratum,primitive_ancestors,J_search,rank_status,NRMSE_160715,NRMSE_160720,NRMSE_161138,NRMSE_165022,NRMSE_165028,NRMSE_165042,NRMSE_165861,NRMSE_170396,NRMSE_187017,NRMSE_187020,NRMSE_187024,NRMSE_189647,NRMSE_189651,NRMSE_195264,NRMSE_195267,NRMSE_195273,NRMSE_195638,NRMSE_195647,NRMSE_195650,NRMSE_195655,within_stratum_rank,global_rank_reference_only
RATE_OVER_LEVEL(gasa|ece28),C7,gasa|ece28,rate|level_denominator,GAS|ECE,(rate_family | denominator_level_family),C7:GAS|ECE,ece28|gasa,1.0122005886900896,FULL_RANK,0.7850189087152831,1.358451956330489,0.974252723855274,0.6607920625490674,0.8250312661932563,0.79757167345732,0.9649388921570529,0.6703510262545235,1.6062962725673167,1.0712006505108678,1.2325752874627227,1.154459148837135,1.2954469925460266,1.1021608954390472,1.1588646630966053,0.7274755515364283,0.7920479222326202,0.911828655083409,1.0751962458976023,1.080050979079749,3,5024
LEVEL_RATE(cerqrott8|cerqtit10),C6,cerqrott8|cerqtit10,level|rate,CER|CER,(level_family | rate_family),C6:CER|CER,cerqrott8|cerqtit10,1.0122152936029019,FULL_RANK,0.8361510143404888,1.4371312082016716,0.9953062069638957,0.658027832939691,0.8176311778994174,0.7822827093495425,0.9594009079825631,0.694528651923548,1.5987577537019544,1.0730976239478485,1.2228827310019141,1.140426769353769,1.3056141588264543,1.1111439590829872,1.1623815702140834,0.7207942509963928,0.7782184926396335,0.8915118867462263,1.0202614113959438,1.0387555545500085,41,5025
LEVEL_RATE(ece13|ece21),C6,ece13|ece21,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece13|ece21,1.0122172916757313,FULL_RANK,0.8339029766509105,1.4329607223885634,1.011609067801361,0.6507824018123572,0.798568889938097,0.7886482816194852,0.9726998706924452,0.6750373495561535,1.6267610220695767,1.0444575188863214,1.2185994763841859,1.1490501123781698,1.3019998848338163,1.111767617402425,1.1597621849121726,0.728875955226559,0.7869340078880107,0.8891238927683142,1.0250832708518356,1.0377213294538639,178,5026
LEVEL_RATE(cerqrott6|cerqtit6),C6,cerqrott6|cerqtit6,level|rate,CER|CER,(level_family | rate_family),C6:CER|CER,cerqrott6|cerqtit6,1.0122204393101808,FULL_RANK,0.8360813289502115,1.4314412773550682,0.9787489424188939,0.6583663218399544,0.8141074280734815,0.7835764626500098,0.9616013849749784,0.6932859214966748,1.618147785951195,1.0753538093323225,1.233288651969517,1.146869490920935,1.2888460820172196,1.1122415563073338,1.158336985216467,0.7198995829612138,0.7791110838994659,0.894374355908357,1.0209573758180273,1.0397729581422912,42,5027
LEVEL_RATE(bt|ece37),C6,bt|ece37,level|rate,MAG|ECE,(level_family | rate_family),C6:MAG|ECE,bt|ece37,1.0122347441064021,FULL_RANK,0.8870254829566094,1.4347716611935122,0.9866118982861883,0.6697159521671345,0.7990640612332355,0.7891267135242354,0.9739917145988534,0.6891759429733145,1.5964394038809193,1.0848386297035766,1.2302018495590825,1.0972652683694444,1.382528077873526,1.1039425366333369,1.1398523727506011,0.6970921702727876,0.8047523404940357,0.8747133993523252,0.9927933981708278,1.0107920081344959,14,5028
LEVEL_RATE(ece2|ece35),C6,ece2|ece35,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece2|ece35,1.012239292219192,FULL_RANK,0.8373486283828308,1.4386110191721098,0.9860328718274506,0.6583169359335456,0.8148672590147207,0.787896196065147,0.9704913746731526,0.6933071008454461,1.6107319336388226,1.0700866904104043,1.2229175963952705,1.1315646485232727,1.331935808561813,1.114038851354447,1.1636802448686978,0.7323581764848393,0.780252029919148,0.8814898480126655,0.9778560087483084,1.0410026215517476,179,5029
LEVEL_RATE(ece11|ece30),C6,ece11|ece30,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece11|ece30,1.0122419185862985,FULL_RANK,0.8333613492170521,1.4306637828182638,0.9784918631497317,0.6710026875184321,0.8067286775123815,0.7921148676811725,0.9771080397770117,0.6872259531279266,1.6070298827314742,1.0606829841971153,1.238701765082581,1.1603917648415738,1.2753978393003722,1.1200404002366817,1.165466960995409,0.740189719936024,0.7704869757780517,0.8914720830088664,1.0108963023966608,1.0273844724191858,180,5030
LEVEL_RATE(ece25|cerqtit8),C6,ece25|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit8|ece25,1.0122487550570427,FULL_RANK,0.8534490895647541,1.4368037508350142,0.9834424129591722,0.6607997155747399,0.8090291076938921,0.7923559990891486,0.9680358565428758,0.6937370209464513,1.607703452929101,1.0676426316701815,1.2246285054332608,1.1358352195009156,1.286943510474044,1.111208931588995,1.1633253165987658,0.7250968200457982,0.784713861165735,0.887045673120252,1.009718211197872,1.0434600142098882,38,5031
RATE_OVER_LEVEL(ece6|ece39),C7,ece6|ece39,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE,ece39|ece6,1.0122536633314834,FULL_RANK,0.8308119744894777,1.4224121955243547,0.9761180546556679,0.6554610591384603,0.822492171982598,0.7666991873397871,0.9800843165856113,0.6876255178438512,1.6610863941576415,1.0708791401107536,1.2151878936707334,1.154536527607607,1.2987451785039275,1.1002854746352728,1.166838453698127,0.6902060701869458,0.7870118484564346,0.893855673389631,1.018941377689437,1.045794756963348,338,5032
LEVEL_RATE(cerqrott11|cerqrott6),C6,cerqrott11|cerqrott6,level|rate,CER|CER,(level_family | rate_family),C6:CER|CER,cerqrott11|cerqrott6,1.01230055480351,FULL_RANK,0.8227629258880195,1.425761837999653,0.9935590114196993,0.6543980601794809,0.8175788365205109,0.7824506332256104,0.9535472636174704,0.6885192650950929,1.639232128210215,1.0627673451176014,1.2292570334911435,1.1370002196772775,1.2783005798625975,1.1093204410138393,1.162858561039541,0.7304327220903833,0.7895042208554107,0.8999958057210824,1.0206260796903905,1.0481381253551845,43,5033
LEVEL_RATE(ece19|ece21),C6,ece19|ece21,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece19|ece21,1.0123020676317207,FULL_RANK,0.8330777286030844,1.4324504145370607,1.0208719857637332,0.6529132594699135,0.7989341453737918,0.7877029341713618,0.9725078045483624,0.6689276407245415,1.6278651525837304,1.0516953757966707,1.2170510497164047,1.1501278089127516,1.3026047909566087,1.1118481431098222,1.1571128248038376,0.7251203971498278,0.786972441363477,0.8873710320426781,1.0246927130225345,1.0361937099842167,181,5034
LEVEL_RATE(pinj_30r|ece39),C6,pinj_30r|ece39,level|rate,NBI|ECE,(level_family | rate_family),C6:NBI|ECE,ece39|pinj_30r,1.0123185673962594,FULL_RANK,0.8367712728704578,1.4355219531806789,0.9910955423684941,0.6658599944478321,0.8064596135844786,0.786983005958148,0.9664635317261419,0.69655436912505,1.610522796188995,1.0871002920213058,1.2314268029953992,1.109265973551795,1.2687529317693036,1.112723227053556,1.1675238354160713,0.7286609792360372,0.7941060195324487,0.8821734665152364,1.0240616611073858,1.0443440792763694,1,5035
RATE_OVER_LEVEL(ece14|ece1),C7,ece14|ece1,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE,ece1|ece14,1.0123350326274212,FULL_RANK,0.888426528743384,1.4061232547221572,1.0147071713540836,0.6431874893052981,0.7924040088649082,0.719206266633336,0.8984606088111672,0.6112958726272774,1.5868675407577033,1.0292261003772212,1.207726258551778,1.155774363225637,1.294424946802291,1.4890301528507364,1.122863985769893,0.7841828820086213,0.7590833988939113,0.8061853964263536,1.0132709607973476,1.0242534650253208,339,5036
"RATIO(ece7,ece2)",C3,ece7|ece2,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece2|ece7,1.0123370637199198,FULL_RANK,0.9237659727991693,1.3624257157243644,1.0261244254123705,0.6080306873529246,0.75170564244935,0.34545606287412917,1.1964855400192966,0.4647003696588448,1.6615003111449382,1.3250510393163089,0.4888320563689803,1.1658244713964108,1.0126781974313201,1.5041472206032742,1.618580989971204,1.0138893826446587,0.8858988232958002,0.8435849270937864,0.8315093448069097,1.216550094034354,746,5037
LEVEL_RATE(ece33|ece36),C6,ece33|ece36,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece33|ece36,1.012341832378683,FULL_RANK,0.8459484741204614,1.4260063252789272,0.9936830936390454,0.6680606147167024,0.8192202955583617,0.7851035478731901,0.9778374828916632,0.68443613794703,1.5946623717434383,1.091232146390178,1.2272057203714286,1.1259777973625462,1.2891173686667508,1.1106474055161892,1.1665502272619275,0.7290219971682596,0.7835579317320661,0.8970946612672654,1.0088333007262296,1.0226397473420017,182,5038
LEVEL_RATE(ip|ece29),C6,ip|ece29,level|rate,MAG|ECE,(level_family | rate_family),C6:MAG|ECE,ece29|ip,1.0123474329036317,FULL_RANK,0.8365985231801806,1.3981473993094646,1.0164572101950657,0.6547977716044087,0.7974579118809902,0.7994617916029955,0.9839106111110679,0.6640072946735913,1.5764412705404842,1.0476360619753335,1.238699235016669,1.1552646493851424,1.3189688941360864,1.1088960938419299,1.1420023962946921,0.7035572246017757,0.7787604943496834,0.902160256494477,1.125565073270599,0.9981584946079932,15,5039
LEVEL_RATE(ece11|cerqtit10),C6,ece11|cerqtit10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit10|ece11,1.0123502697511069,FULL_RANK,0.8375484583645126,1.4378763932425291,0.9894584024231157,0.6594904128834024,0.8123518446017389,0.7912915343837872,0.9622775350445126,0.6940377440248274,1.6182953228528272,1.0726233970376813,1.227675521947933,1.1372249168344866,1.2896858903688582,1.1112412370820728,1.1645126020852798,0.7273048989538665,0.7771294585647078,0.8867751043416541,1.0040148254240475,1.0461898945602937,39,5040
LEVEL_RATE(ece18|cerqtit6),C6,ece18|cerqtit6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit6|ece18,1.0123569569068431,FULL_RANK,0.8408230237168252,1.4351368698107583,0.966597098435102,0.6579857361966931,0.8157214422278433,0.7885849957039958,0.9664580709457264,0.6913098173619412,1.6248337778440496,1.0740344874353156,1.2329256441903784,1.139832416391036,1.2922577178046224,1.1106453763410167,1.1619425641033945,0.7238259711192088,0.7786272964368726,0.889242710264568,1.0102931781529785,1.046060943654534,40,5041
LEVEL_RATE(cerqrott6|ece10),C6,cerqrott6|ece10,level|rate,CER|ECE,(level_family | rate_family),C6:CER|ECE,cerqrott6|ece10,1.0123664478504952,FULL_RANK,0.8334981733466716,1.435564625116312,1.0079964509074604,0.65775338860293,0.8182515710921892,0.7776959010069681,0.9408665889338937,0.6896994799738687,1.6229479417148804,1.0458862534720945,1.2136363199316342,1.1578293702423836,1.3051271024581321,1.1098428502088724,1.179279336421801,0.6896483417708613,0.7821461171381637,0.899782040031229,1.0316696133101082,1.0482074913294486,132,5042
RATE_OVER_LEVEL(ece35|ece10),C7,ece35|ece10,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE,ece10|ece35,1.0123765003877363,FULL_RANK,0.8041801715563485,1.3129884893323591,1.0008627039740945,0.6043365319637625,0.7707141580734076,0.7152062418113251,0.9366205123902819,0.6094667061635753,1.8605439602323024,1.0516084472195115,1.2246530418848793,1.0801744832610987,1.3569207169265727,1.3367065158501596,1.1360087042884712,0.6334719412289501,0.8004263490259959,0.9235635886795066,1.0660178918902354,1.0230588520018864,340,5043
LEVEL_RATE(cerqrott13|ece4),C6,cerqrott13|ece4,level|rate,CER|ECE,(level_family | rate_family),C6:CER|ECE,cerqrott13|ece4,1.0123784186680616,FULL_RANK,0.8373251565451815,1.4384787198533546,1.014569724169635,0.6750004512356047,0.8267089454754789,0.7516278168697381,0.9561820354901869,0.6949121604609628,1.6425874738156274,1.0779117305950574,1.2077596098847285,1.148089031768208,1.2900262088959493,1.0983410268046028,1.1271188330120896,0.6865753454911997,0.7899446625093637,0.9033662057321482,1.032035457102591,1.0490077776495252,133,5044
RATE_OVER_LEVEL(gasa|ece36),C7,gasa|ece36,rate|level_denominator,GAS|ECE,(rate_family | denominator_level_family),C7:GAS|ECE,ece36|gasa,1.0123881507826238,FULL_RANK,0.8281672873901013,1.360986109552943,0.979449981632086,0.6606556807501068,0.8235910372423753,0.7974602310770672,0.9649241722572784,0.6588529203421184,1.6021614110184386,1.071178304164485,1.2327147817896962,1.1544322161976495,1.2962129654400183,1.1033195322253901,1.159688219865811,0.7273569329887648,0.7893479905547843,0.9048676100568764,1.0573786212612344,1.0750170098452558,4,5045
LEVEL_RATE(ece9|cerqtit6),C6,ece9|cerqtit6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit6|ece9,1.0123889729777757,FULL_RANK,0.837727641295204,1.4365862520495467,0.9430713190102421,0.6596733562795453,0.8150917216069063,0.7906856515723741,0.9606577958591499,0.6937659905559251,1.627067625458178,1.0717014002306735,1.2336004759838646,1.1568325112039273,1.2918321623372617,1.1106418362516528,1.1638749388308167,0.7251039996945586,0.7822013131343678,0.8913547405381758,1.010589416018461,1.0457193116446803,41,5046
"PROD(ece28,cerqtit13)",C2,ece28|cerqtit13,level|level,"{CER,ECE}","unordered {family_i, family_j}","C2:{CER,ECE}",cerqtit13|ece28,1.0124002357916713,FULL_RANK,0.5040986976217737,1.3305824554321373,1.0132613507090191,0.4208924233442655,0.9222091732423711,0.6042468841546463,0.5104796384481028,0.5745982690788627,1.6828110406602736,1.2923480475249167,1.3429549194148276,1.2900294459674793,1.41797872541118,1.1691982940929766,1.284239439318666,0.7836261970031888,0.8689751867790224,0.9393789152937426,1.2443715358182403,1.0517240765177354,335,5047
"RATIO(ece9,ece28)",C3,ece9|ece28,level|level_denominator,ECE|ECE,(numerator_family | denominator_family),C3:ECE|ECE,ece28|ece9,1.0124010981586384,FULL_RANK,0.8028363782329396,1.5087208890576183,0.589759980344331,0.19502041148606797,0.730480188752301,0.1264983436473188,1.110424174588565,0.5454169686951372,2.6060266572547373,1.461278678268518,1.002909690140364,0.5831491335071205,1.2549312742206629,1.7905955120396886,1.1368857257994032,1.0238319875434099,0.997501245649908,0.9478295333938721,1.1109996443210277,0.7229255462297789,747,5048
LEVEL_RATE(gasa|gasb),C6,gasa|gasb,level|rate,GAS|GAS,(level_family | rate_family),C6:GAS|GAS,gasa|gasb,1.0124129539754951,FULL_RANK,0.8498848448659212,1.4480595876907116,0.9943778399082159,0.6595966976545523,0.8203723628319927,0.7875220573485562,0.9536477875521522,0.6943382587678827,1.6441353663969596,1.0216697856775703,1.2055477276607893,1.081915497424675,1.303384647286852,1.110710226232965,1.1670969903437458,0.7278080315223273,0.7934759693594641,0.9033913010332663,1.0308064313021712,1.0505176686491327,1,5049
"PROD(gasd,ece7)",C2,gasd|ece7,level|level,"{ECE,GAS}","unordered {family_i, family_j}","C2:{ECE,GAS}",ece7|gasd,1.0124164565178644,FULL_RANK,0.8323828977198712,1.4986933852814552,0.7832765856210995,0.6587408055767828,0.8188271162900702,0.8069365703190066,0.9104329703636225,0.6739439703354678,1.6983619366822715,1.0713553124734345,1.4321579766265897,0.9055849418764939,1.256534373258689,1.507049979959839,1.422722824154232,0.8808312026927315,0.6612558954594175,0.8252054949630595,0.6672015585397238,0.9368333321634258,81,5050
LEVEL_RATE(ece31|ece38),C6,ece31|ece38,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece31|ece38,1.0124191160354594,FULL_RANK,0.8381294230191831,1.4323055379291452,0.9736065370464787,0.6643995361622138,0.7980113965272917,0.8025770659967862,1.0034741544077497,0.7002733041052353,1.5997474906826286,1.0948603327227477,1.2329882924069004,1.095797266681845,1.2822969525152697,1.1133276451466856,1.1646498897950535,0.7301999508924172,0.7946399200649159,0.8844151437140493,1.020200565864984,1.022481915027611,183,5051
LEVEL_RATE(ece3|cerqtit8),C6,ece3|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit8|ece3,1.0124377897267658,FULL_RANK,0.8563911509322234,1.4382611757636765,0.9454158525547424,0.6594345469146347,0.8152764389226915,0.7945048839114901,0.9705545630911939,0.6947661399883192,1.6293187986946391,1.0598608354874053,1.2252408899297524,1.1470155576491137,1.288143509796055,1.1111772921348104,1.1646490792532849,0.7286759225118935,0.7818354678684741,0.8902193872237077,0.9993715026896987,1.0486427992175076,42,5052
LEVEL_RATE(ece30|ece38),C6,ece30|ece38,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece30|ece38,1.0124493509468064,FULL_RANK,0.8388300789233741,1.4328150581414496,0.9736004664353434,0.6642999883668302,0.7978105207981718,0.802616047344547,1.0040843552059202,0.7003067614136032,1.602105161104925,1.0940907821294108,1.233004912446266,1.0986283697203971,1.279488887066263,1.1134114725217248,1.1647685231316662,0.7304344636308011,0.7948745013447462,0.882258239669798,1.018240117950748,1.0233183115901412,184,5053
"PROD(gasd,cerqrott6)",C2,gasd|cerqrott6,level|level,"{CER,GAS}","unordered {family_i, family_j}","C2:{CER,GAS}",cerqrott6|gasd,1.0124556456051355,FULL_RANK,0.834869605891856,1.4475545037268585,1.0050788145256992,0.6599867449401097,0.8198799157906408,0.8000549209141369,0.9009668173799454,0.676946950376791,1.7032371661915011,1.0735816991136322,1.4133934294693926,0.9607031703627879,1.1318424478739548,1.1132101833994952,1.1822794292007868,0.7530115665989189,0.8022316212770003,0.9665547671437054,0.8645379979119922,1.1391911600135103,34,5054
RATE_OVER_LEVEL(cerqtit11|cerqtit11),C7,cerqtit11|cerqtit11,rate|level_denominator,CER|CER,(rate_family | denominator_level_family),C7:CER|CER,cerqtit11,1.0124630857374064,FULL_RANK,0.8374289987081118,1.4361788894993186,0.999559202449269,0.6587897982728533,0.7963232286326082,0.7921290406968113,0.9397168422180028,0.6928708827512388,1.5744328151446167,1.0679356062178365,1.2265389866232184,1.1241167978233786,1.2888311857155117,1.1770680610710258,1.197651039742164,0.7318681175669974,0.7853018081064164,0.882164917244563,1.00752428983745,1.0328312064267393,29,5055
LEVEL_RATE(cerqrott6|ece9),C6,cerqrott6|ece9,level|rate,CER|ECE,(level_family | rate_family),C6:CER|ECE,cerqrott6|ece9,1.0124639906946753,FULL_RANK,0.8340229097342412,1.4355288639616275,1.009273614382886,0.658557642291362,0.8163032704548469,0.7757389342601589,0.936201607246644,0.6916092710879106,1.6379028928259227,1.0496796140016305,1.212913051453305,1.1596713453841807,1.3105229033216645,1.1097322902246507,1.1753218495402102,0.6747566444505555,0.7816713900840994,0.9006265534789031,1.0313834980178036,1.0478616676909043,134,5056
RATE_OVER_LEVEL(ece39|ece21),C7,ece39|ece21,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE,ece21|ece39,1.0124670467846948,FULL_RANK,0.8494080408574457,1.4168710531583308,1.0048426553073273,0.6607360332886697,0.7815232523778285,0.7950664719957841,0.968361457020276,0.7123964258194267,1.6717041018957968,1.0784323054556182,1.232494139789831,1.1101428957049442,1.245749060936718,1.1126681464517445,1.1426168498039544,0.7067702524661126,0.7908289953534541,0.9242697551101111,1.0289658378936302,1.0154932050068968,341,5057
"PROD(ece1,cerqrott11)",C2,ece1|cerqrott11,level|level,"{CER,ECE}","unordered {family_i, family_j}","C2:{CER,ECE}",cerqrott11|ece1,1.0124701677393726,FULL_RANK,0.7837079004104396,1.402227967863557,0.6545848829702431,0.6864347218914517,0.8417094922328578,0.9913010544460455,0.7592189697109643,0.7158304314770709,1.3297729587244056,0.7254921193473413,0.9674524390290147,1.2388034347951182,1.3953314668720165,1.4447520164413419,1.415346160049336,0.95103021116266,0.777641885459059,1.026572837503078,1.1079940722504562,1.0341983321509929,336,5058
LEVEL_RATE(gasc|cerqtit6),C6,gasc|cerqtit6,level|rate,GAS|CER,(level_family | rate_family),C6:GAS|CER,cerqtit6|gasc,1.0124726132564228,FULL_RANK,0.8351664803761117,1.4392998918805864,0.9476322300253903,0.6634848444289638,0.8146897701911988,0.785238398177665,0.9511250137467969,0.6982926189263946,1.6441070729484775,1.0744126309083615,1.2322896276625641,1.1447328617370112,1.2745095665417168,1.1138432414276584,1.1599749771594734,0.7206233577619234,0.787431626041912,0.9008152251472225,1.018722592080687,1.043060237958335,10,5059
LEVEL_RATE(ece35|ece36),C6,ece35|ece36,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece35|ece36,1.0124786500659435,FULL_RANK,0.8432008836642555,1.4275101579077252,0.9951103851774002,0.6670721509808412,0.8204007069600522,0.785929575467634,0.9755744279218979,0.6849475770728578,1.5949736239226338,1.0860722180057676,1.227301025545549,1.1295454193133734,1.2861272219141044,1.110562066111932,1.1666972885116014,0.7289644127048175,0.7859639170807523,0.8977354916181409,1.0097365021863307,1.0261479492512025,185,5060
LEVEL_RATE(ece16|cerqtit3),C6,ece16|cerqtit3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit3|ece16,1.0124800131991916,FULL_RANK,0.8346444057924627,1.4318711907981891,0.9439750999127215,0.6654094364464131,0.8048927418624974,0.7873616518838311,0.9557274403542558,0.6872241674608928,1.6354188770210538,1.0915942770906641,1.2381332164713872,1.1448425512856328,1.2806223656492919,1.112815280023471,1.163487576606862,0.7298116945475092,0.7789931779130082,0.8940569104624494,1.0211294655051713,1.047588736896071,43,5061
LEVEL_RATE(cerqrott8|ece19),C6,cerqrott8|ece19,level|rate,CER|ECE,(level_family | rate_family),C6:CER|ECE,cerqrott8|ece19,1.0124942206446057,FULL_RANK,0.8322905822594914,1.431187072204003,1.0233467958478675,0.6561291656133712,0.815030418397234,0.7791587794895193,0.963110899937749,0.6930909538859412,1.5794650509260155,1.0296667299719358,1.2116073779593004,1.1592875344964295,1.3079329999067573,1.1107630138985443,1.1883059458833625,0.7176872779368587,0.7852256409298858,0.9009731059244345,1.0325363110407055,1.0330887563827085,135,5062
"PROD(gasc,cerqrott8)",C2,gasc|cerqrott8,level|level,"{CER,GAS}","unordered {family_i, family_j}","C2:{CER,GAS}",cerqrott8|gasc,1.0124959261132414,FULL_RANK,0.83645437796315,1.4452644582781147,0.7712525672190553,0.6603544303018011,0.8189111341836769,0.7925728569746306,0.9520624406697804,0.678605221593234,1.6421204968662746,1.070781675751148,1.232047861449451,1.004042878553884,1.1393410332877245,1.179611949169615,1.3053853493365546,0.8645614942723928,0.7716154913456853,0.9994743362166809,0.9301644110366557,1.1552940577953168,35,5063
"PROD(ece5,ece33)",C2,ece5|ece33,level|level,"{ECE,ECE}","unordered {family_i, family_j}","C2:{ECE,ECE}",ece33|ece5,1.0125031164726335,FULL_RANK,0.43564293091219297,1.5714267136573625,0.5074173193612781,0.5314348911014433,1.0166972790703996,0.30949000112443587,0.7518958325426519,0.5416400565076697,1.6222518481084187,1.3538925709858916,1.3974246265097348,1.217710228200727,1.4353574400944407,1.4048246626586633,1.4042505693142926,0.8393184305967353,0.8104458710706437,0.9470423777885993,1.0565579893885395,1.0953406904585499,551,5064
LEVEL_RATE(ece18|cerqtit10),C6,ece18|cerqtit10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit10|ece18,1.0125176980741015,FULL_RANK,0.8356982529265647,1.437794015528576,0.9956455076429706,0.6588780955489485,0.810672742160197,0.7898520898000166,0.9661490569352762,0.6939501323849374,1.6163430771858867,1.0756360913157776,1.2260351751318972,1.131711378520218,1.2948003351332507,1.1107786741823373,1.1634993706969874,0.7251361156671835,0.7755300593875645,0.8881891125172615,1.008158101703127,1.045896577113054,44,5065
LEVEL_RATE(ece28|cerqtit8),C6,ece28|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit8|ece28,1.0125499320684497,FULL_RANK,0.8582552045716457,1.4375781036179378,0.9750429495613578,0.6606997364212156,0.8090688239674116,0.7931496793516951,0.9680723212435933,0.6937384374391034,1.6126149366917624,1.0688302840451263,1.2244431733534689,1.1349566076462285,1.2844148382144438,1.1112324439615826,1.1635659696832186,0.72553718839448,0.7846526347011128,0.8905139945656678,1.0110702324489393,1.0435610814889988,45,5066
LEVEL_RATE(ece27|cerqtit8),C6,ece27|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER,cerqtit8|ece27,1.0125700583043753,FULL_RANK,0.8527300754200217,1.4368792278444242,0.9833284478447214,0.6607328039458867,0.8089524037780557,0.7931841656521345,0.9680885169785808,0.6937377844649003,1.6121601471734912,1.0687591029341785,1.2245073060234741,1.135026383263437,1.28458541895216,1.1113057996453173,1.1634915706543836,0.7253566877904843,0.784872206137809,0.8889982722165928,1.0112112016487433,1.0434936437187086,46,5067
RATE_OVER_LEVEL(ece22|ece14),C7,ece22|ece14,rate|level_denominator,ECE|ECE,(rate_family | denominator_level_family),C7:ECE|ECE,ece14|ece22,1.0125868182008808,FULL_RANK,0.80084203407123,1.3921205733928161,1.1205410575414458,0.6151512742291386,0.7771606463275792,0.777668037346527,0.9353153082023115,0.7446508159382056,1.6153310294602061,0.9991269423457245,1.2094806596213898,1.172224384922763,1.3453126252290677,1.0920646521414668,1.091196101580082,0.6536506014596702,0.8252075801290107,0.9092387168039598,1.0328533110305822,1.1426000122444433,342,5068
RATE_OVER_LEVEL(gasa|ece38),C7,gasa|ece38,rate|level_denominator,GAS|ECE,(rate_family | denominator_level_family),C7:GAS|ECE,ece38|gasa,1.012590766707588,FULL_RANK,0.8230368250667762,1.3618921664594883,0.9857025793803897,0.6607299673207035,0.8217945554820144,0.7945482529558779,0.9630990723998898,0.6578771811255094,1.6023036690640609,1.0713956442908381,1.232662129173977,1.1546334028893313,1.2961100585014194,1.103458055358232,1.1597337862607449,0.7266693027263839,0.7894537370659945,0.906064204633063,1.0612498330915627,1.0794009109055094,5,5069
LEVEL_RATE(ece14|ece31),C6,ece14|ece31,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE,ece14|ece31,1.0125947926649912,FULL_RANK,0.8338884506827219,1.4320712464978211,0.9863106113445731,0.6717244742421332,0.7964611843058056,0.7820238994591339,0.9722918656796543,0.6840260011251788,1.6320529481311086,1.0555478059971486,1.2341393739364332,1.1469251260646205,1.2845858564278883,1.1181335977629072,1.164417706253072,0.7361818567402653,0.7651174581630712,0.9359169437257248,0.9887020129829502,1.03137743377761,186,5070
LEVEL_RATE(gasc|cerqrott6),C6,gasc|cerqrott6,level|rate,GAS|CER,(level_family | rate_family),C6:GAS|CER,cerqrott6|gasc,1.012599517233218,FULL_RANK,0.8329935182290552,1.4373272614870924,0.9496932121277039,0.6581072240091195,0.817906251622461,0.7878774000688448,0.9515564248218209,0.6947846886692144,1.6464255326994375,1.0656388087835105,1.2333474644480356,1.1265851096932715,1.2764333614878998,1.1160711249211392,1.1681781659540176,0.7411210288683278,0.7928877758289287,0.9012309595098981,1.0153480241130581,1.038477007321523,11,5071
LEVEL_RATE(cerqrott3|ece29),C6,cerqrott3|ece29,level|rate,CER|ECE,(level_family | rate_family),C6:CER|ECE,cerqrott3|ece29,1.0126437076873323,FULL_RANK,0.8322561446596349,1.4116316211395776,1.0094034812093649,0.6564218132882876,0.8121335395786019,0.7780256169914054,0.9684476889510728,0.6893803757097036,1.5711953240167944,1.0280489290093828,1.2343784312823254,1.1579347375336664,1.2889468364877574,1.1143397616632693,1.160170906233656,0.7303168355868239,0.777524797068441,0.8985950050731083,1.108220815731539,1.0255014925322337,136,5072
