shot_id,signal_id,native_median_dt_ms,time_start_ms,time_end_ms,n_native_samples
160717,ece14,0.19999999999998863,0.0,4899.8,24500
160717,ece15,0.19999999999998863,0.0,4899.8,24500
160717,ece16,0.19999999999998863,0.0,4899.8,24500
160717,ece17,0.19999999999998863,0.0,4899.8,24500
160717,ece18,0.19999999999998863,0.0,4899.8,24500
160717,ece19,0.19999999999998863,0.0,4899.8,24500
160717,ece2,0.19999999999998863,0.0,4899.8,24500
160717,ece20,0.19999999999998863,0.0,4899.8,24500
160717,ece21,0.19999999999998863,0.0,4899.8,24500
160717,ece22,0.19999999999998863,0.0,4899.8,24500
160717,ece23,0.19999999999998863,0.0,4899.8,24500
160717,ece24,0.19999999999998863,0.0,4899.8,24500
160717,ece25,0.19999999999998863,0.0,4899.8,24500
160717,ece26,0.19999999999998863,0.0,4899.8,24500
160717,ece27,0.19999999999998863,0.0,4899.8,24500
160717,ece28,0.19999999999998863,0.0,4899.8,24500
160717,ece29,0.19999999999998863,0.0,4899.8,24500
160717,ece3,0.19999999999998863,0.0,4899.8,24500
160717,ece30,0.19999999999998863,0.0,4899.8,24500
160717,ece31,0.19999999999998863,0.0,4899.8,24500
160717,ece32,0.19999999999998863,0.0,4899.8,24500
160717,ece33,0.19999999999998863,0.0,4899.8,24500
160717,ece34,0.19999999999998863,0.0,4899.8,24500
160717,ece35,0.19999999999998863,0.0,4899.8,24500
160717,ece36,0.19999999999998863,0.0,4899.8,24500
160717,ece37,0.19999999999998863,0.0,4899.8,24500
160717,ece38,0.19999999999998863,0.0,4899.8,24500
160717,ece39,0.19999999999998863,0.0,4899.8,24500
160717,ece4,0.19999999999998863,0.0,4899.8,24500
160717,ece40,0.19999999999998863,0.0,4899.8,24500
160717,ece5,0.19999999999998863,0.0,4899.8,24500
160717,ece6,0.19999999999998863,0.0,4899.8,24500
160717,ece7,0.19999999999998863,0.0,4899.8,24500
160717,ece8,0.19999999999998863,0.0,4899.8,24500
160717,ece9,0.19999999999998863,0.0,4899.8,24500
160717,fs03da,0.01999999999998181,0.04999925568699837,4899.9899992556875,244998
160717,fs04,0.01999999999998181,0.04999925568699837,4899.9899992556875,244998
160717,fs04da,0.01999999999998181,0.04999925568699837,4899.9899992556875,244998
160717,fs05da,0.01999999999998181,0.04999925568699837,4899.9899992556875,244998
160717,gasa,2.0000000000004547,0.0,4900.0,2451
160717,gasb,2.0000000000004547,0.0,4900.0,2451
160717,gasc,2.0000000000004547,0.0,4900.0,2451
160717,gasd,2.0000000000004547,0.0,4900.0,2451
160717,ip,1.0,1.1102230246251565e-13,4899.0,4900
160717,kappa,20.0,100.0,4840.0,238
160717,li,20.0,100.0,4840.0,238
160717,pcbcoil,0.9999999974752427,0.0,4899.999987628689,4901
160717,pcdiamag3,0.9999999974752427,0.0,4899.999987628689,4901
160717,pinj,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_15l,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_15r,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_21l,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_21r,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_30l,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_30r,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_33l,0.09999999999990905,0.0,4899.900000000001,49000
160717,pinj_33r,0.09999999999990905,0.0,4899.900000000001,49000
160717,prmtan_neped,10.0,300.9849853515625,4880.9849853515625,459
160717,prmtan_teped,10.0,303.98699951171875,4883.986999511719,459
160717,q95,20.0,100.0,4840.0,238
160717,rmaxis,20.0,100.0,4840.0,238
160717,rsurf,20.0,100.0,4840.0,238
160717,tinj,0.09999999999990905,0.0,4899.900000000001,49000
160717,tribot,20.0,100.0,4840.0,238
160717,tritop,20.0,100.0,4840.0,238
160717,volume,20.0,100.0,4840.0,238
160717,vsurf,20.0,100.0,4840.0,238
160717,zcur,20.0,100.0,4840.0,238
160717,zmaxis,20.0,100.0,4840.0,238
160717,zsurf,20.0,100.0,4840.0,238
160719,aminor,20.0,100.0,4900.0,241
160719,area,20.0,100.0,4900.0,241
160719,betan,20.0,100.0,4900.0,241
160719,bt,1.0,0.0,4924.0,4925
160719,cerqrott10,10.0,600.0,4920.0,433
160719,cerqrott11,10.0,600.0,4920.0,433
160719,cerqrott12,10.0,600.0,4920.0,433
160719,cerqrott13,10.0,600.0,4920.0,433
160719,cerqrott3,10.0,400.0,4920.0,453
160719,cerqrott6,10.0,400.0,4920.0,453
160719,cerqrott8,10.0,600.0,4920.0,433
160719,cerqtit10,10.0,600.0,4920.0,433
160719,cerqtit11,10.0,600.0,4920.0,433
160719,cerqtit12,10.0,600.0,4920.0,433
160719,cerqtit13,10.0,600.0,4920.0,433
160719,cerqtit3,10.0,400.0,4920.0,453
160719,cerqtit6,10.0,400.0,4920.0,453
160719,cerqtit8,10.0,600.0,4920.0,433
160719,density,1.0,100.3175048828125,4923.3175048828125,4824
160719,drsep,20.0,100.0,4900.0,241
160719,ece1,0.19999999999998863,0.0,4924.6,24624
160719,ece10,0.19999999999998863,0.0,4924.6,24624
160719,ece11,0.19999999999998863,0.0,4924.6,24624
160719,ece12,0.19999999999998863,0.0,4924.6,24624
160719,ece13,0.19999999999998863,0.0,4924.6,24624
160719,ece14,0.19999999999998863,0.0,4924.6,24624
160719,ece15,0.19999999999998863,0.0,4924.6,24624
160719,ece16,0.19999999999998863,0.0,4924.6,24624
160719,ece17,0.19999999999998863,0.0,4924.6,24624
160719,ece18,0.19999999999998863,0.0,4924.6,24624
160719,ece19,0.19999999999998863,0.0,4924.6,24624
160719,ece2,0.19999999999998863,0.0,4924.6,24624
160719,ece20,0.19999999999998863,0.0,4924.6,24624
160719,ece21,0.19999999999998863,0.0,4924.6,24624
160719,ece22,0.19999999999998863,0.0,4924.6,24624
160719,ece23,0.19999999999998863,0.0,4924.6,24624
160719,ece24,0.19999999999998863,0.0,4924.6,24624
160719,ece25,0.19999999999998863,0.0,4924.6,24624
160719,ece26,0.19999999999998863,0.0,4924.6,24624
160719,ece27,0.19999999999998863,0.0,4924.6,24624
160719,ece28,0.19999999999998863,0.0,4924.6,24624
160719,ece29,0.19999999999998863,0.0,4924.6,24624
160719,ece3,0.19999999999998863,0.0,4924.6,24624
160719,ece30,0.19999999999998863,0.0,4924.6,24624
160719,ece31,0.19999999999998863,0.0,4924.6,24624
160719,ece32,0.19999999999998863,0.0,4924.6,24624
160719,ece33,0.19999999999998863,0.0,4924.6,24624
160719,ece34,0.19999999999998863,0.0,4924.6,24624
160719,ece35,0.19999999999998863,0.0,4924.6,24624
160719,ece36,0.19999999999998863,0.0,4924.6,24624
160719,ece37,0.19999999999998863,0.0,4924.6,24624
160719,ece38,0.19999999999998863,0.0,4924.6,24624
160719,ece39,0.19999999999998863,0.0,4924.6,24624
160719,ece4,0.19999999999998863,0.0,4924.6,24624
160719,ece40,0.19999999999998863,0.0,4924.6,24624
160719,ece5,0.19999999999998863,0.0,4924.6,24624
160719,ece6,0.19999999999998863,0.0,4924.6,24624
160719,ece7,0.19999999999998863,0.0,4924.6,24624
160719,ece8,0.19999999999998863,0.0,4924.6,24624
160719,ece9,0.19999999999998863,0.0,4924.6,24624
160719,fs03da,0.01999999999998181,0.04999925568699837,4924.9899992556875,246248
160719,fs04,0.01999999999998181,0.04999925568699837,4924.9899992556875,246248
160719,fs04da,0.01999999999998181,0.04999925568699837,4924.9899992556875,246248
160719,fs05da,0.01999999999998181,0.04999925568699837,4924.9899992556875,246248
160719,gasa,2.0000000000004547,0.0,4923.999999999999,2463
160719,gasb,2.0000000000004547,0.0,4923.999999999999,2463
160719,gasc,2.0000000000004547,0.0,4923.999999999999,2463
160719,gasd,2.0000000000004547,0.0,4923.999999999999,2463
160719,ip,1.0,1.1102230246251565e-13,4924.0,4925
160719,kappa,20.0,100.0,4900.0,241
160719,li,20.0,100.0,4900.0,241
160719,pcbcoil,0.9999999974752427,0.0,4924.99998756557,4926
160719,pcdiamag3,0.9999999974752427,0.0,4924.99998756557,4926
160719,pinj,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_15l,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_15r,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_21l,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_21r,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_30l,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_30r,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_33l,0.09999999999990905,0.0,4924.900000000001,49250
160719,pinj_33r,0.09999999999990905,0.0,4924.900000000001,49250
