coordinate_id,constructor,operands,first_rejecting_class,rejection_reason,value_min,value_max
PHASE(pinj_21l|cerqtit6),C4,pinj_21l|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21l|cerqtit8),C4,pinj_21l|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21l|cerqtit10),C4,pinj_21l|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21l|cerqtit11),C4,pinj_21l|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21l|cerqtit12),C4,pinj_21l|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21l|cerqtit13),C4,pinj_21l|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|bt),C4,pinj_21r|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ip),C4,pinj_21r|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|gasa),C4,pinj_21r|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|gasb),C4,pinj_21r|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|gasc),C4,pinj_21r|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|gasd),C4,pinj_21r|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj),C4,pinj_21r|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj_15l),C4,pinj_21r|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj_15r),C4,pinj_21r|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj_21l),C4,pinj_21r|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_21r|pinj_30l),C4,pinj_21r|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj_30r),C4,pinj_21r|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj_33l),C4,pinj_21r|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|pinj_33r),C4,pinj_21r|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|tinj),C4,pinj_21r|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece1),C4,pinj_21r|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece2),C4,pinj_21r|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece3),C4,pinj_21r|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece4),C4,pinj_21r|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece5),C4,pinj_21r|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece6),C4,pinj_21r|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece7),C4,pinj_21r|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece8),C4,pinj_21r|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece9),C4,pinj_21r|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece10),C4,pinj_21r|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece11),C4,pinj_21r|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece12),C4,pinj_21r|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece13),C4,pinj_21r|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece14),C4,pinj_21r|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece15),C4,pinj_21r|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece16),C4,pinj_21r|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece17),C4,pinj_21r|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece18),C4,pinj_21r|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece19),C4,pinj_21r|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece20),C4,pinj_21r|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece21),C4,pinj_21r|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece22),C4,pinj_21r|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece23),C4,pinj_21r|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece24),C4,pinj_21r|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece25),C4,pinj_21r|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece26),C4,pinj_21r|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece27),C4,pinj_21r|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece28),C4,pinj_21r|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece29),C4,pinj_21r|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece30),C4,pinj_21r|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece31),C4,pinj_21r|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece32),C4,pinj_21r|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece33),C4,pinj_21r|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece34),C4,pinj_21r|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece35),C4,pinj_21r|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece36),C4,pinj_21r|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece37),C4,pinj_21r|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece38),C4,pinj_21r|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece39),C4,pinj_21r|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|ece40),C4,pinj_21r|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott3),C4,pinj_21r|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott6),C4,pinj_21r|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott8),C4,pinj_21r|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott10),C4,pinj_21r|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott11),C4,pinj_21r|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott12),C4,pinj_21r|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqrott13),C4,pinj_21r|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit3),C4,pinj_21r|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit6),C4,pinj_21r|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit8),C4,pinj_21r|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit10),C4,pinj_21r|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit11),C4,pinj_21r|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit12),C4,pinj_21r|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_21r|cerqtit13),C4,pinj_21r|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|bt),C4,pinj_30l|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ip),C4,pinj_30l|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|gasa),C4,pinj_30l|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|gasb),C4,pinj_30l|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|gasc),C4,pinj_30l|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|gasd),C4,pinj_30l|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|pinj),C4,pinj_30l|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|pinj_15l),C4,pinj_30l|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|pinj_15r),C4,pinj_30l|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|pinj_21l),C4,pinj_30l|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_30l|pinj_21r),C4,pinj_30l|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_30l|pinj_30r),C4,pinj_30l|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|pinj_33l),C4,pinj_30l|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|pinj_33r),C4,pinj_30l|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|tinj),C4,pinj_30l|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece1),C4,pinj_30l|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece2),C4,pinj_30l|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece3),C4,pinj_30l|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece4),C4,pinj_30l|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece5),C4,pinj_30l|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece6),C4,pinj_30l|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece7),C4,pinj_30l|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece8),C4,pinj_30l|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece9),C4,pinj_30l|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece10),C4,pinj_30l|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece11),C4,pinj_30l|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece12),C4,pinj_30l|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece13),C4,pinj_30l|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece14),C4,pinj_30l|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece15),C4,pinj_30l|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece16),C4,pinj_30l|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece17),C4,pinj_30l|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece18),C4,pinj_30l|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece19),C4,pinj_30l|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece20),C4,pinj_30l|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece21),C4,pinj_30l|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece22),C4,pinj_30l|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece23),C4,pinj_30l|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece24),C4,pinj_30l|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece25),C4,pinj_30l|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece26),C4,pinj_30l|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece27),C4,pinj_30l|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece28),C4,pinj_30l|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece29),C4,pinj_30l|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece30),C4,pinj_30l|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece31),C4,pinj_30l|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece32),C4,pinj_30l|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece33),C4,pinj_30l|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece34),C4,pinj_30l|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece35),C4,pinj_30l|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece36),C4,pinj_30l|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece37),C4,pinj_30l|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece38),C4,pinj_30l|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece39),C4,pinj_30l|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|ece40),C4,pinj_30l|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott3),C4,pinj_30l|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott6),C4,pinj_30l|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott8),C4,pinj_30l|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott10),C4,pinj_30l|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott11),C4,pinj_30l|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott12),C4,pinj_30l|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqrott13),C4,pinj_30l|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit3),C4,pinj_30l|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit6),C4,pinj_30l|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit8),C4,pinj_30l|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit10),C4,pinj_30l|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit11),C4,pinj_30l|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit12),C4,pinj_30l|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30l|cerqtit13),C4,pinj_30l|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|bt),C4,pinj_30r|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ip),C4,pinj_30r|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|gasa),C4,pinj_30r|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|gasb),C4,pinj_30r|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|gasc),C4,pinj_30r|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|gasd),C4,pinj_30r|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|pinj),C4,pinj_30r|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|pinj_15l),C4,pinj_30r|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|pinj_15r),C4,pinj_30r|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|pinj_21l),C4,pinj_30r|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_30r|pinj_21r),C4,pinj_30r|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_30r|pinj_30l),C4,pinj_30r|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|pinj_33l),C4,pinj_30r|pinj_33l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|pinj_33r),C4,pinj_30r|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|tinj),C4,pinj_30r|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece1),C4,pinj_30r|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece2),C4,pinj_30r|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece3),C4,pinj_30r|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece4),C4,pinj_30r|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece5),C4,pinj_30r|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece6),C4,pinj_30r|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece7),C4,pinj_30r|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece8),C4,pinj_30r|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece9),C4,pinj_30r|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece10),C4,pinj_30r|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece11),C4,pinj_30r|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece12),C4,pinj_30r|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece13),C4,pinj_30r|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece14),C4,pinj_30r|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece15),C4,pinj_30r|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece16),C4,pinj_30r|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece17),C4,pinj_30r|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece18),C4,pinj_30r|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece19),C4,pinj_30r|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece20),C4,pinj_30r|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece21),C4,pinj_30r|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece22),C4,pinj_30r|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece23),C4,pinj_30r|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece24),C4,pinj_30r|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece25),C4,pinj_30r|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece26),C4,pinj_30r|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece27),C4,pinj_30r|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece28),C4,pinj_30r|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece29),C4,pinj_30r|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece30),C4,pinj_30r|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece31),C4,pinj_30r|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece32),C4,pinj_30r|ece32,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece33),C4,pinj_30r|ece33,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece34),C4,pinj_30r|ece34,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece35),C4,pinj_30r|ece35,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece36),C4,pinj_30r|ece36,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece37),C4,pinj_30r|ece37,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece38),C4,pinj_30r|ece38,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece39),C4,pinj_30r|ece39,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|ece40),C4,pinj_30r|ece40,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott3),C4,pinj_30r|cerqrott3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott6),C4,pinj_30r|cerqrott6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott8),C4,pinj_30r|cerqrott8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott10),C4,pinj_30r|cerqrott10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott11),C4,pinj_30r|cerqrott11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott12),C4,pinj_30r|cerqrott12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqrott13),C4,pinj_30r|cerqrott13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit3),C4,pinj_30r|cerqtit3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit6),C4,pinj_30r|cerqtit6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit8),C4,pinj_30r|cerqtit8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit10),C4,pinj_30r|cerqtit10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit11),C4,pinj_30r|cerqtit11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit12),C4,pinj_30r|cerqtit12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_30r|cerqtit13),C4,pinj_30r|cerqtit13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|bt),C4,pinj_33l|bt,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ip),C4,pinj_33l|ip,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|gasa),C4,pinj_33l|gasa,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|gasb),C4,pinj_33l|gasb,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|gasc),C4,pinj_33l|gasc,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|gasd),C4,pinj_33l|gasd,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|pinj),C4,pinj_33l|pinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|pinj_15l),C4,pinj_33l|pinj_15l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|pinj_15r),C4,pinj_33l|pinj_15r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|pinj_21l),C4,pinj_33l|pinj_21l,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_33l|pinj_21r),C4,pinj_33l|pinj_21r,E,E_DENOM_RMS_ZERO,,
PHASE(pinj_33l|pinj_30l),C4,pinj_33l|pinj_30l,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|pinj_30r),C4,pinj_33l|pinj_30r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|pinj_33r),C4,pinj_33l|pinj_33r,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|tinj),C4,pinj_33l|tinj,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece1),C4,pinj_33l|ece1,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece2),C4,pinj_33l|ece2,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece3),C4,pinj_33l|ece3,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece4),C4,pinj_33l|ece4,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece5),C4,pinj_33l|ece5,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece6),C4,pinj_33l|ece6,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece7),C4,pinj_33l|ece7,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece8),C4,pinj_33l|ece8,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece9),C4,pinj_33l|ece9,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece10),C4,pinj_33l|ece10,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece11),C4,pinj_33l|ece11,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece12),C4,pinj_33l|ece12,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece13),C4,pinj_33l|ece13,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece14),C4,pinj_33l|ece14,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece15),C4,pinj_33l|ece15,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece16),C4,pinj_33l|ece16,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece17),C4,pinj_33l|ece17,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece18),C4,pinj_33l|ece18,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece19),C4,pinj_33l|ece19,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece20),C4,pinj_33l|ece20,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece21),C4,pinj_33l|ece21,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece22),C4,pinj_33l|ece22,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece23),C4,pinj_33l|ece23,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece24),C4,pinj_33l|ece24,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece25),C4,pinj_33l|ece25,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece26),C4,pinj_33l|ece26,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece27),C4,pinj_33l|ece27,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece28),C4,pinj_33l|ece28,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece29),C4,pinj_33l|ece29,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece30),C4,pinj_33l|ece30,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece31),C4,pinj_33l|ece31,E,E_DENOM_SIGN_CHANGE,,
PHASE(pinj_33l|ece32),C4,pinj_33l|ece32,E,E_DENOM_SIGN_CHANGE,,
