shot_id,cohort,era,block,n_cal,n_pro,gasa_cal_min,gasa_cal_max,gasa_cal_median,gasa_pro_min,gasa_pro_max,gasa_pro_median,gasa_cal_absmax,gasa_pro_absmax,gasa_pro_over_cal_max,gasa_cal_sd,gasa_z_pro_max,gasb_cal_min,gasb_cal_max,gasb_cal_median,gasb_pro_min,gasb_pro_max,gasb_pro_median,gasb_cal_absmax,gasb_pro_absmax,gasb_pro_over_cal_max,gasb_cal_sd,gasb_z_pro_max,gasc_cal_min,gasc_cal_max,gasc_cal_median,gasc_pro_min,gasc_pro_max,gasc_pro_median,gasc_cal_absmax,gasc_pro_absmax,gasc_pro_over_cal_max,gasc_cal_sd,gasc_z_pro_max,gasd_cal_min,gasd_cal_max,gasd_cal_median,gasd_pro_min,gasd_pro_max,gasd_pro_median,gasd_cal_absmax,gasd_pro_absmax,gasd_pro_over_cal_max,gasd_cal_sd,gasd_z_pro_max,pinj_cal_min,pinj_cal_max,pinj_cal_median,pinj_pro_min,pinj_pro_max,pinj_pro_median,pinj_cal_absmax,pinj_pro_absmax,pinj_pro_over_cal_max,pinj_cal_sd,pinj_z_pro_max,tinj_cal_min,tinj_cal_max,tinj_cal_median,tinj_pro_min,tinj_pro_max,tinj_pro_median,tinj_cal_absmax,tinj_pro_absmax,tinj_pro_over_cal_max,tinj_cal_sd,tinj_z_pro_max
195264,development,later,A,310,77,0.006819141711751879,2.5342138087174715,0.019889073190391467,0.0053049969266228125,0.030325679927764575,0.01832095163623625,2.5342138087174715,0.030325679927764575,0.011966504098212595,0.7753947549918923,0.5567868966077371,-0.017307228751492945,-0.008233425063627803,-0.012706565643166603,-0.0168876547567542,-0.007109511933089199,-0.012543194729829156,0.017307228751492945,0.0168876547567542,,0.0015079780004566877,3.6368132307649854,-0.03632772719743681,-0.03195296307329014,-0.03408605605805755,-0.03590798055772433,-0.031773566962632484,-0.03380180683164072,0.03632772719743681,0.03590798055772433,,0.0007793913254891851,2.955331478058265,-0.11725422798093571,-0.09222569393963391,-0.10981421951610193,-0.11689046881125595,-0.10970708594134236,-0.11280529008047796,0.11725422798093571,0.11689046881125595,,0.005226993457036669,1.4791362083197666,-1.4392953401967462e-06,9501.605751849764,4347.333671581679,3406.8433476326145,11181.654793567179,7467.209754383882,9501.605751849764,11181.654793567179,1.1768173807243418,2302.315181949467,2.947187395741027,-1.3418556995325975e-09,8.164131778611278,3.620076745874308,3.0195229184282617,9.235635140280397,6.838570828945754,8.164131778611278,9.235635140280397,1.131245231057672,1.8573432333132762,2.969388303345377
195264,development,later,B,465,77,0.0053049969266228125,2.5342138087174715,0.01936564587971313,0.010091451643133534,0.0309993584119984,0.01934033850652417,2.5342138087174715,0.0309993584119984,0.012232337423686726,0.6631219070300327,0.4335268476008747,-0.017307228751492945,-0.005811363427270015,-0.0125786363014417,-0.01662803146298857,-0.006982741117609363,-0.011983138126633954,0.017307228751492945,0.01662803146298857,,0.001698398280931767,3.24228482236946,-0.03632772719743681,-0.031773566962632484,-0.033990874334281065,-0.035740645003096885,-0.030345543596185087,-0.03367676256624471,0.03632772719743681,0.035740645003096885,,0.0008037892982983173,4.538328373785817,-0.11725422798093571,-0.09222569393963391,-0.11230600831600042,-0.1182222912989583,-0.11295820651108991,-0.11509293962276655,0.11725422798093571,0.1182222912989583,,0.004888236908784442,1.5352567700907984,-1.4392953401967462e-06,11181.654793567179,5766.874957092839,5125.851817952725,10896.26191132537,8335.878058313401,11181.654793567179,10896.26191132537,0.9744766863661364,2597.074968461529,2.0825619547453202,-1.3418556995325975e-09,9.235635140280397,4.931628589821019,4.698077050058875,9.053445192770278,7.36055117176521,9.235635140280397,9.053445192770278,0.9802731544996278,2.213995111136151,1.9476785295713517
195264,development,later,C,620,77,0.0053049969266228125,2.5342138087174715,0.019241633681912094,0.007751652493832688,0.032764043307987836,0.019308923110864178,2.5342138087174715,0.032764043307987836,0.012928681548211293,0.5867933438993339,0.3753317751970801,-0.017307228751492945,-0.005811363427270015,-0.012427747311164833,-0.01742194244090758,-0.007428920494578525,-0.012421403973538171,0.017307228751492945,0.01742194244090758,,0.0017531762588664506,2.852342018841886,-0.03632772719743681,-0.030345543596185087,-0.03388800786979565,-0.035074690835302576,-0.032410098360798244,-0.033789551724497977,0.03632772719743681,0.035074690835302576,,0.0008339236774345293,1.797904088920511,-0.1182222912989583,-0.09222569393963391,-0.11367027494751081,-0.11733337106232103,-0.11352554612539711,-0.11515942075835442,0.1182222912989583,0.11733337106232103,,0.004696762838718345,1.1654948232046378,-1.4392953401967462e-06,11201.461329543396,6775.886556516207,4295.65025038563,11113.018699670545,8120.531292555772,11201.461329543396,11113.018699670545,0.992104366807964,2609.204442208709,1.899024977224744,-1.3418556995325975e-09,9.26237188931848,5.696363702957154,3.411238472250848,9.173549004361828,7.2476607579869174,9.26237188931848,9.173549004361828,0.9904103521195166,2.241622927776787,1.7064792183563808
195267,development,later,A,312,78,0.00860233011917035,2.6114974437944274,0.02003397883977831,0.01122196762605411,0.026611878602892786,0.01802414851405206,2.6114974437944274,0.026611878602892786,0.010190275570106063,0.8190017851522882,0.5438565132851991,-0.01860092075788286,-0.006210023171984743,-0.013527158623485698,-0.017026101859585672,-0.009372930440405814,-0.01316597282920011,0.01860092075788286,0.017026101859585672,,0.0014575501347394105,2.7765796756942285,-0.03678946807517719,-0.0318435985068595,-0.034506719711518655,-0.03595517968068594,-0.03279744903804821,-0.03432226657599212,0.03678946807517719,0.03595517968068594,,0.0008406406186168556,2.01480156429492,-0.10684474895699284,-0.09207788738268458,-0.1026614180512396,-0.10675180968652857,-0.103259905500924,-0.10476615837284448,0.10684474895699284,0.10675180968652857,,0.003608708957737175,1.4752747790147427,-3.072124807080946e-05,11607.632904133687,4919.7884927517425,6334.030137321672,10058.724351174304,8734.034171214624,11607.632904133687,10058.724351174304,0.8665612045322532,2488.315215424622,2.1229346369773325,-3.108844984006692e-08,9.300783598464218,4.06819873512857,5.025574221804812,9.18238457928631,7.619833972805445,9.300783598464218,9.18238457928631,0.9872699952724996,2.037453875219516,2.5167442241995226
195267,development,later,B,468,78,0.00860233011917035,2.6114974437944274,0.01950064175114371,0.009814991723353558,0.033415156141926396,0.01776510569393496,2.6114974437944274,0.033415156141926396,0.012795400669960134,0.6998353247387582,0.42995693577630667,-0.01860092075788286,-0.006210023171984743,-0.013422011596724731,-0.01839030233678219,-0.007056422236837401,-0.013462326697858504,0.01860092075788286,0.01839030233678219,,0.0014387435793581423,4.345163546442182,-0.03678946807517719,-0.0318435985068595,-0.03441473267772214,-0.03629832456678775,-0.03288714757316352,-0.034236481222682094,0.03678946807517719,0.03629832456678775,,0.0008234166756453854,2.2995451434566583,-0.10684474895699284,-0.09207788738268458,-0.10417525001433578,-0.10592989632244731,-0.10198397844334617,-0.1043113607124703,0.10684474895699284,0.10592989632244731,,0.003395231436467237,0.9853460099121143,-3.072124807080946e-05,12949.026861389231,6682.620422403213,9637.68500011327,13493.314865118884,10977.170228512394,12949.026861389231,13493.314865118884,1.0420331202920416,2862.2965204654324,2.568241475605187,-3.108844984006692e-08,10.506863099706166,5.503173505793495,7.559661816426945,11.424916151035918,9.328334826557342,10.506863099706166,11.424916151035918,1.0873765121537964,2.4936237854690133,2.4505275138991496
195267,development,later,C,624,78,0.00860233011917035,2.6114974437944274,0.01916509771376302,0.00783168833931885,0.02791574319297237,0.018589176330427615,2.6114974437944274,0.02791574319297237,0.010689554094455338,0.6191353947187845,0.3712592919328302,-0.01860092075788286,-0.006210023171984743,-0.01339271738084985,-0.017942762137690103,-0.008049742176729264,-0.013056701669090303,0.01860092075788286,0.017942762137690103,,0.0015372364247087462,3.3902961056758207,-0.03678946807517719,-0.0318435985068595,-0.034342346720840064,-0.03595840178429322,-0.03209731554129283,-0.034089911186122965,0.03678946807517719,0.03595840178429322,,0.0008231233367632131,2.6988539210290177,-0.106942255322702,-0.09207788738268458,-0.10427013389850723,-0.1062995716743939,-0.10105392235085078,-0.1047365453788749,0.106942255322702,0.1062995716743939,,0.003089395692788358,1.0494915113035683,-3.072124807080946e-05,14618.678052200583,7981.534069654981,7329.971687095875,14616.558491456652,12206.686067723977,14618.678052200583,14616.558491456652,0.9998550100948689,3761.1638525355106,1.83941180513072,-3.108844984006692e-08,12.184444284061849,6.838071009900115,5.559404371196743,12.182143516230141,10.130554221222384,12.184444284061849,12.182143516230141,0.9998111717056545,3.1662098117497295,1.765656638682741
195273,development,later,A,312,79,0.008625997246310819,2.8643034997755694,0.021230154548716747,0.013640296572085311,0.7324221827760895,0.29333450676133094,2.8643034997755694,0.7324221827760895,0.25570690495384935,0.884307419183254,0.547636244747922,-0.018187699784028715,-0.009565122213043616,-0.014384622993448708,-0.01701678906875264,-0.01109611579732913,-0.014014517801317657,0.018187699784028715,0.01701678906875264,,0.0012770096495517606,2.5378232968817946,-0.03691257412854446,-0.03265337111579574,-0.03481770710856248,-0.0359293739040615,-0.03275217478409282,-0.03444747715171495,0.03691257412854446,0.0359293739040615,,0.0007464064616371998,2.728515257043296,-0.08968344672568564,-0.07375383633136887,-0.08483005442023103,-0.08846172299946951,-0.08482926318636962,-0.08690005064019209,0.08968344672568564,0.08846172299946951,,0.003470136560044684,1.4981501889567672,-8.084200239293363e-25,11019.765797651206,4636.270305661239,6097.032132794807,9615.80312725094,8806.566737251682,11019.765797651206,9615.80312725094,0.8725959610956966,2555.4591079902607,1.9507635102569656,-7.555734720400616e-28,9.081421223684961,3.995489017379776,4.8750428952564535,8.807811844772852,7.626012633405759,9.081421223684961,8.807811844772852,0.9698715242721572,2.1461030780289843,2.2520726047577
195273,development,later,B,469,78,0.008625997246310819,2.8643034997755694,0.024443115158589584,0.007221068020476079,1.7935575025496575,0.02030990250872678,2.8643034997755694,1.7935575025496575,0.6261757885259682,0.7912672455428255,1.534570317116718,-0.01853312757284971,-0.009565122213043616,-0.014350483378175453,-0.01759258805399608,-0.009877922967828036,-0.014393554925275987,0.01853312757284971,0.01759258805399608,,0.0013323371805655764,3.3581001382835667,-0.03691257412854446,-0.03265337111579574,-0.03464956354905837,-0.03609985231284258,-0.03313083710345917,-0.0345507843115302,0.03691257412854446,0.03609985231284258,,0.0007116343361455716,2.1565144350602004,-0.08968344672568564,-0.07375383633136887,-0.08585537457653092,-0.08826706041192273,-0.08333983096121352,-0.08687382323976861,0.08968344672568564,0.08826706041192273,,0.0033089952434478074,1.1572257549514502,-8.084200239293363e-25,11019.765797651206,6628.46016380226,8000.717012354072,9637.560830191022,8992.195627111396,11019.765797651206,9637.560830191022,0.8745703862640355,2846.346099056511,1.2867886296125093,-7.555734720400616e-28,9.081421223684961,5.61407723996635,6.7700254125654995,8.854686257856665,7.963181566862046,9.081421223684961,8.854686257856665,0.9750330966658659,2.5081708293519704,1.4518043676123258
195273,development,later,C,625,78,0.007221068020476079,2.8643034997755694,0.02276855378636672,0.011780748040951711,0.029034868694435414,0.0197220102809101,2.8643034997755694,0.029034868694435414,0.010136798944912933,0.7422334709545672,0.6141453673085072,-0.01853312757284971,-0.008404670639146676,-0.014314349194772508,-0.01810384542312026,-0.010307939578035247,-0.013897192495796788,0.01853312757284971,0.01810384542312026,,0.0014355894769338287,2.727979010213323,-0.03691257412854446,-0.032411155266557745,-0.0345886698660593,-0.03700824410402739,-0.03286161518725817,-0.034559279844791305,0.03691257412854446,0.03700824410402739,,0.000690935887795663,3.461479745439859,-0.08968344672568564,-0.07375383633136887,-0.08617330290268814,-0.08928252122835269,-0.08513325885008323,-0.08701020584863889,0.08968344672568564,0.08928252122835269,,0.0031063649633839433,1.3571914526322142,-8.084200239293363e-25,11019.765797651206,7883.185719976708,4057.954378600967,9531.270075165037,8363.59587043626,11019.765797651206,9531.270075165037,0.8649249221972184,2783.3329433207173,1.012890126464785,-7.555734720400616e-28,9.081421223684961,6.794715522276969,3.6638118188052635,8.714854860091885,7.4488942180322715,9.081421223684961,8.714854860091885,0.959635573049178,2.48735382568102,1.1325722863867502
195638,development,later,A,281,71,0.004946155251399137,3.8073704980836642,0.8066781231745473,0.013497805015781628,1.496415173751726,0.32908101764629033,3.8073704980836642,1.496415173751726,0.3930311417039412,1.1522043688649335,0.9356244671687479,-0.03815051338115932,-0.02606673386903686,-0.03184765108544206,-0.03592454907707052,-0.025364340651476792,-0.03151250296906219,0.03815051338115932,0.03592454907707052,,0.001989303556004007,3.231881294804626,-0.03226211752286497,-0.02050712221787416,-0.025718978954182393,-0.029743137315223784,-0.02106490176488039,-0.025512197588211043,0.03226211752286497,0.029743137315223784,,0.0019752213929362826,2.3659168904394416,0.06914189095706362,0.08626387235493793,0.07722153317752795,0.06782453546621305,0.07581002992859055,0.07186469262422193,0.08626387235493793,0.07581002992859055,0.8788155210174845,0.0044709399869053085,2.2027410933774956,-0.0003739141781655189,15464.323747817913,6883.802271638044,9098.725429017355,15527.456787857302,13093.095018874772,15464.323747817913,15527.456787857302,1.0040824960126884,3669.6495243789045,2.3514939992510926,-2.0391358209522044,7.732810337665452,3.17591353269338,2.3949303781125515,7.819233714400468,5.4872381140421735,7.732810337665452,7.819233714400468,1.0111761924786982,1.6672341845681469,2.7748286140285465
195638,development,later,B,422,70,0.004946155251399137,3.8073704980836642,0.8764841083157053,1.873579468423929,3.0274022296177976,2.745827898398323,3.8073704980836642,3.0274022296177976,0.7951425350229397,1.1668210829739196,1.6129482390793495,-0.03815051338115932,-0.025364340651476792,-0.03172347132175771,-0.03774130086878274,-0.026605242400007653,-0.03150947495355823,0.03815051338115932,0.03774130086878274,,0.0021255108823931227,2.8677603538881065,-0.03226211752286497,-0.019957908027025024,-0.025660387658560692,-0.03055833780078428,-0.020276476277840915,-0.02527416608771753,0.03226211752286497,0.03055833780078428,,0.0019330467255003598,2.7890106262229475,0.06747930880850805,0.08626387235493793,0.07413787026508065,0.06825826934812597,0.07573756278767123,0.07213990037792761,0.08626387235493793,0.07573756278767123,0.8779754573970947,0.0047700348465586195,1.5394984994311658,-0.0003739141781655189,15527.456787857302,9573.465314247676,13467.879496801668,15505.960548160778,15287.440578974027,15527.456787857302,15505.960548160778,0.9986155981632914,4439.316908085324,1.4308165416553618,-2.0391358209522044,7.819233714400468,4.226173042521915,5.4700116618218795,6.758121404844952,6.60029293478461,7.819233714400468,6.758121404844952,0.8642945909646754,1.8460985789611637,1.5055547396982305
195638,development,later,C,563,70,0.004946155251399137,3.8073704980836642,1.4489991214346902,3.007297797378372,3.029019544648778,3.0195125997724226,3.8073704980836642,3.029019544648778,0.7955673203260235,1.2594986420313965,1.156406402195997,-0.03815051338115932,-0.025364340651476792,-0.03166161529848999,-0.03610704624165106,-0.026724747585372268,-0.031190151628296865,0.03815051338115932,0.03610704624165106,,0.002102468252671838,2.328244153854435,-0.03226211752286497,-0.019957908027025024,-0.02554592993502227,-0.02940284538371893,-0.020743985041292892,-0.0253748820902117,0.03226211752286497,0.02940284538371893,,0.001935444393807185,2.5179998028974446,0.06747930880850805,0.08626387235493793,0.07301769168967033,0.0676374523680811,0.07430340702480061,0.07034967849781601,0.08626387235493793,0.07430340702480061,0.8613502384761345,0.00454186023370066,1.5368376313806764,-0.0003739141781655189,15527.456787857302,12753.307941245328,13489.309443310694,15511.863622333081,15291.899290180561,15527.456787857302,15511.863622333081,0.9989957682228803,4580.258032063994,1.0775728918182685,-2.0391358209522044,7.819233714400468,4.8024349284707855,5.481818277324496,6.769556560553727,6.606323024208986,7.819233714400468,6.769556560553727,0.8657570303962676,1.909002413894843,1.1546801680057392
195647,development,later,A,267,67,0.0014093340922703632,4.1544812845365335,1.340025841475292,0.020202069245455544,1.4550823105377377,0.5662973169388711,4.1544812845365335,1.4550823105377377,0.35024404032188683,1.30285279944842,1.0929012561712135,-0.04293465983120193,-0.031257526551525965,-0.03683188992504964,-0.039073134077983095,-0.032243000549295235,-0.03623695228826073,0.04293465983120193,0.039073134077983095,,0.0017636649707168284,2.5443135841612428,-0.028939751771973145,-0.022163898524201087,-0.025185095614382823,-0.027329207786469793,-0.022044369879094614,-0.024912512344154834,0.028939751771973145,0.027329207786469793,,0.0012264309897331497,2.5943203888865396,0.12310908905664854,0.13923518470717872,0.13257456259454603,0.1220501661908339,0.12795841766407773,0.12466611596531645,0.13923518470717872,0.12795841766407773,0.919009214037265,0.004925885291565403,1.9201828790774143,-5.144091196740967e-07,12270.400860596048,5839.772774683651,7242.387617112585,12001.41821415708,10344.491469675328,12270.400860596048,12001.41821415708,0.9780787400921226,2772.7228908533407,2.1966177745189053,-4.94345927396357e-10,8.449268071913865,3.8165108600176003,1.4568870360313706,5.192391968671228,3.9146814897300355,8.449268071913865,5.192391968671228,0.6145374870908891,1.6681573849261233,1.4200814889036086
195647,development,later,B,401,67,0.0014093340922703632,4.1544812845365335,0.7409986771845587,0.1058315299008527,1.9515735148704283,0.7809322201973004,4.1544812845365335,1.9515735148704283,0.4697514277256258,1.1872914781340151,0.8451819565407648,-0.04293465983120193,-0.03045770181292266,-0.03657690544428348,-0.04015679571417657,-0.030734352609786332,-0.03588911595185789,0.04293465983120193,0.04015679571417657,,0.0018213966758922186,3.145348408228038,-0.028939751771973145,-0.022044369879094614,-0.025097405513637303,-0.027229075791317243,-0.02249397080190417,-0.024955699968250443,0.028939751771973145,0.027229075791317243,,0.0012119559174571075,2.1600445605583607,0.12078138558104747,0.13923518470717872,0.12676875234097607,0.12072438216777033,0.12729952359662555,0.1246013041056766,0.13923518470717872,0.12729952359662555,0.914276975782704,0.005285420625694007,1.5974180720240696,-5.144091196740967e-07,12270.400860596048,7679.692493405008,9469.09173196755,12034.903475465977,11858.817060740786,12270.400860596048,12034.903475465977,0.9808076860890239,3317.8632602189587,1.3551798898892424,-4.94345927396357e-10,8.449268071913865,3.9159851023521868,1.721062861154993,4.1052655042812525,3.941056938948795,8.449268071913865,4.1052655042812525,0.48587232282610704,1.5352766627249976,1.2464801923141098
195647,development,later,C,535,67,0.0014093340922703632,4.1544812845365335,0.8825853061498221,0.6428715033114332,2.5639932568371018,1.8021059685101541,4.1544812845365335,2.5639932568371018,0.6171632705099876,1.0663416827127505,1.3461504830936972,-0.04293465983120193,-0.03045770181292266,-0.036530373317425154,-0.04057544212985768,-0.03148804762524534,-0.03659364979470261,0.04293465983120193,0.04057544212985768,,0.0018857092779051288,2.6363716584336365,-0.028939751771973145,-0.022044369879094614,-0.02505322760956363,-0.02680109865828808,-0.022742473547010617,-0.02485657779192592,0.028939751771973145,0.02680109865828808,,0.001175147776456007,1.9700077360151456,0.12072438216777033,0.13923518470717872,0.1257452943066201,0.12110063699813339,0.12761013764469012,0.12476084751423623,0.13923518470717872,0.12761013764469012,0.9165078346616419,0.005035203877631349,1.3718055796295086,-5.144091196740967e-07,12270.400860596048,9387.39119815507,11795.624346803163,11990.315169103986,11895.625382832783,12270.400860596048,11990.315169103986,0.977173876006651,3429.0833651521,0.9831932703048402,-4.94345927396357e-10,8.449268071913865,3.936877144961759,3.9094382643618126,4.031018871076092,3.9533230534901267,8.449268071913865,4.031018871076092,0.47708497786637455,1.340302458425997,0.23994396593262393
195650,development,later,A,286,72,-0.0024331484544397896,7.505603903295197,0.8759822816136691,4.410254605598823,7.447247930365925,6.689773771381098,7.505603903295197,7.447247930365925,0.9922250129794816,2.28090695526043,2.4911193025900826,-0.046680410804283735,-0.02998594816423085,-0.038211428938817814,-0.039687787402308605,-0.03346863016026241,-0.036608340947266865,0.046680410804283735,0.039687787402308605,,0.001832562028471707,2.524222287327264,-0.02968309542023118,-0.023641429807721572,-0.026420936715054858,-0.028260072487375693,-0.023201750796511728,-0.025914001331154395,0.02968309542023118,0.028260072487375693,,0.0012297842231822986,2.588767821603258,0.14125056200168204,0.1584432496360054,0.15068145932333804,0.1403194324648405,0.14549779792367165,0.14292119111738916,0.1584432496360054,0.14549779792367165,0.9182959719516384,0.004955934740184363,1.9856452140624572,31.289758296104097,11923.322587669583,6144.896453346519,6554.1698433887905,11951.111151200395,9974.909567949708,11923.322587669583,11951.111151200395,1.0023306056953913,3052.0201428091327,1.8486977123733723,0.030040738257550114,9.609821270959786,4.994607562781816,5.671658174931024,9.63744037646588,8.362177298829872,9.609821270959786,9.63744037646588,1.002874049862879,2.4059728584491413,1.9317099956830324
195650,development,later,B,430,71,-0.0024331484544397896,7.505603903295197,2.3266231754886357,3.9201818632174756,6.299615662738534,5.587055974254997,7.505603903295197,6.299615662738534,0.8393216247359928,2.797076064594821,1.1084333175171186,-0.046680410804283735,-0.02998594816423085,-0.037714924284068564,-0.0402144200440903,-0.03309310683626939,-0.03715944695134855,0.046680410804283735,0.0402144200440903,,0.0018324052066353885,2.494563315198854,-0.02968309542023118,-0.023201750796511728,-0.02630747757468823,-0.0283398950805601,-0.023092123879030244,-0.025881715216506184,0.02968309542023118,0.0283398950805601,,0.0012173712605061987,2.5830841550542436,0.1403194324648405,0.1584432496360054,0.1453343870002719,0.14028394955344448,0.1462042008796464,0.14290042867067687,0.1584432496360054,0.1462042008796464,0.9227543692490782,0.005317501401529864,1.4028529308155704,31.289758296104097,11967.535115670733,9169.193706755188,6552.106035140782,11972.273393623636,11821.803672524095,11967.535115670733,11972.273393623636,1.0003959276414989,3228.949026934586,1.3256779481877858,0.030040738257550114,9.653611452230601,7.086133187517667,5.668836498885527,9.658933408523486,9.526102437233664,9.653611452230601,9.658933408523486,1.0005512917439467,2.6046966741147677,1.3539254122842443
195650,development,later,C,573,72,-0.0024331484544397896,7.505603903295197,4.831434651359131,3.984033520690845,6.347064514477651,5.697358435368843,7.505603903295197,6.347064514477651,0.8456434147412295,2.6281880355363088,0.9831312592034309,-0.046680410804283735,-0.02998594816423085,-0.03744013991365137,-0.04076271145662023,-0.03384144375027683,-0.03687179317988906,0.046680410804283735,0.04076271145662023,,0.001772228322763158,2.0660979136310607,-0.02968309542023118,-0.023092123879030244,-0.026187570694285667,-0.02872659371610899,-0.023635644310526453,-0.02585283149842043,0.02968309542023118,0.02872659371610899,,0.0011937531250153918,2.1615206302687886,0.1397951066806036,0.1584432496360054,0.14390456419533884,0.13974674945155172,0.14452716223732165,0.14254325522296968,0.1584432496360054,0.14452716223732165,0.9121698940746708,0.00511558090111219,1.318805498167796,31.289758296104097,12005.522101084021,9404.80584099152,6579.013867062849,12020.640069313287,10180.323340553728,12005.522101084021,12020.640069313287,1.001259251209733,3219.4153216300506,1.0749608477428914,0.030040738257550114,9.687170778724147,7.247872392692609,5.696751699749627,9.697661862038123,8.53722662137321,9.687170778724147,9.697661862038123,1.0010829873400207,2.6225630036238514,1.077197909120896
195655,development,later,A,269,68,-0.00017861209986574228,6.167463723890926,2.4719595286964835,1.6226595608479926,4.925730196750231,3.978403366346071,6.167463723890926,4.925730196750231,0.7986638296175805,2.0986052284826076,1.1567067426082525,-0.04530237178741113,-0.03432224419966115,-0.03987138555669792,-0.04222743837648237,-0.036772328031131306,-0.039585213630188416,0.04530237178741113,0.04222743837648237,,0.0016643305988029368,1.8509451085548405,-0.031220209209664933,-0.02338456315623023,-0.0272603993379017,-0.02969080599455549,-0.023968410089036357,-0.026718410074255506,0.031220209209664933,0.02969080599455549,,0.0012806246328403547,2.5405849321192244,0.16042183971482962,0.18035965912738333,0.17003227623444772,0.1652917630238791,0.16955929902111366,0.1676875373927032,0.18035965912738333,0.16955929902111366,0.9401176507067933,0.004402762884749645,1.2492385249608993,-1.8456217184460323e-10,11704.806552559325,5713.398718062281,7142.595810986028,11981.554210382497,10145.593076138262,11704.806552559325,11981.554210382497,1.0236439326511262,2643.4956212540774,2.360619021873883,-1.7716740146164736e-13,7.198913078995654,3.5884904360253627,1.4444939358126323,5.243174470278446,3.9152209584891002,7.198913078995654,5.243174470278446,0.7283286258277674,1.5987650345202074,1.411493083800622
195655,development,later,B,404,67,-0.00017861209986574228,6.167463723890926,2.748576694058084,0.5347453048092397,3.4376434969768734,2.63830200303783,6.167463723890926,3.4376434969768734,0.5573836589683474,1.818388004083699,1.179829059399121,-0.04530237178741113,-0.03432224419966115,-0.039822572246350545,-0.042457964504723514,-0.037561377953179216,-0.039854341260504064,0.04530237178741113,0.042457964504723514,,0.0015394724687247683,1.6943296191872523,-0.031220209209664933,-0.02338456315623023,-0.027124471443180382,-0.030087795550688218,-0.023360153039446788,-0.026718334657771358,0.031220209209664933,0.030087795550688218,,0.0012736071332474016,2.917512704177408,0.16042183971482962,0.18035965912738333,0.16821890383231258,0.16543926575969573,0.16954074417593126,0.1674893665707176,0.18035965912738333,0.16954074417593126,0.9400147737925644,0.003922684983870861,1.0958928111660773,-1.8456217184460323e-10,11992.723971457244,7629.956065219985,11791.246777906013,12011.161800110585,11895.175026614477,11992.723971457244,12011.161800110585,1.0015374179124963,3300.249177218956,1.3899301830098485,-1.7716740146164736e-13,7.198913078995654,3.837962566728648,3.902163236067627,4.0641115275867055,3.97049770184096,7.198913078995654,4.0641115275867055,0.5645451588302417,1.4757352793015284,0.3501381319262262
195655,development,later,C,539,67,-0.00017861209986574228,6.167463723890926,2.786655792413613,3.028431128802293,3.9922618978036404,3.765767693957494,6.167463723890926,3.9922618978036404,0.6473101547948797,1.6100292140929067,0.8002737847833582,-0.04530237178741113,-0.03432224419966115,-0.03983836459146498,-0.0423742809545532,-0.03716652874399909,-0.03959075831617606,0.04530237178741113,0.0423742809545532,,0.0014894181608919987,1.8028489561169345,-0.031220209209664933,-0.02324613207710688,-0.027026508262296713,-0.030194588994641194,-0.0240461462222436,-0.026666573006373977,0.031220209209664933,0.030194588994641194,,0.0012821870924914732,2.5109696124229837,0.16042183971482962,0.18035965912738333,0.1679982484014524,0.16553928372126608,0.17009108201827597,0.16803672709796197,0.18035965912738333,0.17009108201827597,0.9430661093573318,0.0035412450720575758,1.040171870213144,-1.8456217184460323e-10,12032.954500771266,9263.254071990588,11821.794643218424,12024.989194279471,11918.212354306823,12032.954500771266,12024.989194279471,0.9993380423327218,3454.513798679565,1.0070110442289035,-1.7716740146164736e-13,7.198913078995654,3.943718763927378,3.919902249574916,4.083003133458638,3.9816990503832033,7.198913078995654,4.083003133458638,0.56716938913621,1.2916249737123422,0.33050252670448094
155537,external,earlier,A,291,73,0.07563133748624064,5.742425828603488,0.8332703881295777,0.08080541419489091,2.872104172143789,1.3029796234581552,5.742425828603488,2.872104172143789,0.5001552058082502,1.131430872769149,1.505627135329685,-0.024162440013419023,0.07767405840265494,-0.0004165296960277406,-0.015470513511987413,0.012650213612684072,-5.991391135081164e-05,0.07767405840265494,0.015470513511987413,0.16286278678920788,0.014585105517197924,1.1526886296589556,-0.018574588594682882,0.019301491874641998,0.0012132202277959359,-0.012336560020625366,0.014548654374322097,0.001127117722904577,0.019301491874641998,0.014548654374322097,0.7537580239295334,0.0050583315422707,2.710830637680783,-0.011480466089738737,0.015250462551216648,0.00011197826647510688,-0.015844276401937186,0.009739339296560241,-0.0010931637548613911,0.015250462551216648,0.015844276401937186,0.6386258294692352,0.004589743506855538,3.4792450187175588,1848.2678023551919,11038.821433967953,5917.032904226129,9111.503365201954,11084.388655140185,10990.21907199277,11038.821433967953,11084.388655140185,1.0041279063571058,2172.0524646651284,2.246183399212672,1.2332473955045309,8.883227307497272,4.699397871428841,7.64739645971194,8.920527525844609,8.846256295466345,8.883227307497272,8.920527525844609,1.0041989489918666,1.824999700915282,2.2302139251201103
