canonical_run_id,artifact_status,realization_index,shot,n_samples,intercept,coef_Dkappa_Wdia,coef_Dbetan_Wdia,coef_Dbetan_kappa,coef_Dbetan_li,coef_q95_over_kappa,coef_dot_betan,coef_dot_kappa,fit_rank,fit_residual_sum_squares,source_feature_export,source_feature_export_manifest_sha256,model_artifact_sha256
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,20,165860,1000,-2.1065000811460205e-17,0.24073126908686904,0.8947270285271773,-0.9897924977787511,-0.003358960330148847,-0.02744374958028615,0.11915579409009369,0.8300877706895998,8,3.7478806881968625,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,21,165861,1000,-3.510833468576701e-18,0.20754233323542887,0.7591541592179597,-0.49942889940805446,-0.0022223260463685446,-0.011448704446327014,0.5077519459123865,0.4700184089109593,8,1.2213068859513585,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,22,165955,1000,2.8086667748613606e-17,0.06866860172408298,0.7104719642891537,-0.3262699176442757,-0.0030900844950969442,-0.004761299712582406,0.7228214133548486,0.2776215636658981,8,1.1688616783587844,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,23,165965,1000,0.0,0.12050256054617992,0.7663996513749665,-0.46067602660464424,-0.0022910149363742915,-0.010156664152813771,0.5947686632576833,0.39355676258972316,8,1.367858820829168,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,24,170394,1000,3.0280938666474045e-17,0.2940493795506297,1.47812023151652,-1.4342287427908347,-0.14087198142454566,0.012065188041497636,-0.38644853730827894,1.16359768342605,8,17.417349170202364,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,25,170396,1000,-2.2820417545748554e-17,0.17840631638454907,1.5262669973833283,-1.5456698248376926,-0.021118404386470543,0.004912710097777939,-0.3062494125132898,1.1707225118874631,8,11.784689357860474,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,26,170411,1000,2.808666774861361e-17,0.19053925248236903,1.6302709737207628,-2.127385380829148,-0.019624085755818865,-0.0029246575310788447,-0.5981382880667196,1.5319658981685582,8,6.149521393385174,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,27,186997,1000,0.0,0.2433913940655943,1.5983866497825967,-2.208469368554254,-0.02317747065644088,-0.006245294096943632,-0.6860243289948947,1.6069162080867123,8,3.9659880824942206,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,28,187017,1000,2.6331251014325257e-17,0.2680507989237044,1.26513487738923,-1.3994213092761352,-0.019301479340435357,-0.0193530347410494,-0.2282702254123405,1.1731133959772242,8,2.436806823223876,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,29,187018,1000,0.0,0.2248672834418486,1.2961227060401384,-1.5464043552594489,-0.012998770419243577,-0.01850895688887405,-0.35255452194024317,1.327147274139051,8,2.550895192976892,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,30,187019,1000,1.2287917140018454e-17,0.21207729574108614,1.3840772702901816,-1.633093964043033,-0.010881045438004555,-0.011629675059477984,-0.33536615389070046,1.3063184961172762,8,1.8083216705722613,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,31,187020,1000,-5.266250202865052e-18,0.3772256749357285,1.231265764028656,-1.554678648946777,-0.03317755322641001,-0.034974769168232195,-0.4373912199741701,1.39211780699637,8,4.465113801203309,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,32,187021,1000,2.8086667748613606e-17,0.34474577592726097,1.1431999140004627,-1.4761621297793268,-0.013094290664721009,-0.02640383991398476,-0.39169714728139327,1.3585936468710331,8,3.0500414513860696,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,33,187022,1000,-7.021666937153402e-18,0.26847374152546544,1.3894249823257179,-1.7815194439335582,-0.008036556483836152,-0.014470695728477811,-0.44935639723268833,1.4140405858474663,8,1.8256271712675918,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,34,187024,1000,3.510833468576702e-17,0.50585256021844,1.0066444948127429,-0.9218640099017925,-0.02106675499961823,-0.04200603066412818,-0.05287930068123561,1.0123323766926096,8,7.235765405841918,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,35,189646,1000,1.5822223775773393e-17,0.2607096016150683,1.1562776033891118,-0.9457632816479917,-0.02654357892907272,-0.013379308002516618,0.1702027632069662,0.8014310711273378,8,0.6698042846533769,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,36,189647,1000,3.385505893112526e-17,-0.029891966150010774,1.5798966122386748,-1.4922681515305865,-0.025577691618282244,0.009491340627471638,-0.05174398801718416,1.0387425257023986,8,3.366102287169902,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
D3D-SIR-62-ALIGNED-V1,HISTORICAL_ORIGINAL,37,189649,1000,-2.1065000811460205e-17,0.31392244545588865,1.1765575486108926,-0.9274510238353235,-0.05326055973275601,-0.018606685116621974,0.03546845882415479,0.8516022317454233,8,2.806888151137812,FEATURE_EXPORTS/pcdiamag3_none_2026-07-17_05-21-18PM_CDT_raw_final_paper_normalized,c70dac99847cc63b87f4de0362dca8bbcfd05049b17c331112fd687353c217c0,ebb8cbbb9f604dbeeee01d71546c334dc192bbbc592d63bdb200af7aeb23c7e8
