fold,shot_id,era,support_id,REL_nrmse,B0_nrmse,B1_nrmse,B1A_nrmse,B2_nrmse,B3_nrmse,H0_nrmse
1,195659,later,"ID(pcdiamag3)|PROD(cerqtit8,cerqtit8)|PROD(ece37,ece39)|PROD(ip,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,cerqtit10)|RATIO(fs03da,cerqtit3)|RATIO(ip,ece39)|RATIO(pinj_33r,prmtan_neped)|RATIO(prmtan_neped,ece38)|RATIO(tinj,ece20)|RECIP(cerqtit10)",0.13679725676157797,1.1768165843817109,0.13785390395694044,0.33297474402572985,0.1602002638504755,0.15959722506405996,0.14659346013131064
2,160715,earlier,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.17297593198056668,0.8353332617519142,0.10382012565621608,0.20227889340169644,0.15600800166412557,0.13863893602869468,0.1507417673813193
2,161138,earlier,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.12512968604696081,1.0000682285228413,0.13771535229491053,0.36081254904110266,0.1915984502404923,0.30545323642870564,0.14979182021852516
2,165027,earlier,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.12784857888729015,0.8372644571711064,0.07940256579346183,0.28879041166489117,0.18411756594559334,0.0937526734713824,0.1663786701395826
2,165860,earlier,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.15114953098327766,0.9149293351920438,0.10930988933174601,0.27003945860381157,0.12246236326327085,0.08017532821565565,0.12355405467945939
2,170411,earlier,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.09744991228681472,0.8100163335388076,0.08671114192208984,0.3561411909557081,0.2545409236613961,0.1366026664784562,0.24500354957363804
2,187021,earlier,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.2521810595458372,1.1415465930682869,0.37206701873055253,0.41047270532384056,0.43529316155449743,1.6735848870903738,0.46674367376608483
2,189650,later,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.10754018051733268,1.3105101549259375,0.20629343077675175,0.5703446712011269,0.15708325220204059,0.553676804933568,0.17248703798259113
2,195266,later,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.2121250218630005,1.2670768773451366,0.43026013763228743,0.49486361378631827,0.21344015576459952,0.30919854179240086,0.21596776611214927
2,195626,later,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.13882941587507605,0.517077578402707,0.12488923678305974,0.2535237173122274,0.08102242286751092,0.04602379880526051,0.08469363353729037
2,195649,later,"ID(ece39)|ID(pcdiamag3)|PROD(fs04,cerqrott8)|PROD(pinj,ece36)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,cerqtit10)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(ip,ece39)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)",0.10863860901645626,0.9349622963837559,0.07406065139566194,0.35230775540150105,0.12634458492932252,0.09630256061480975,0.1267758342042128
3,160717,earlier,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|ece39)|RATIO(ece21,cerqtit10)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit3)|RATIO(tinj,ece20)|RECIP(bt)|RECIP(cerqtit10)",0.19866508556326704,1.5544479434454168,0.1731689681899915,0.2910103741430942,0.49653639963849017,0.5825744451608965,0.5005732749222361
