realization_index,shot,retained_rank,n_directions_removed,relative_coefficient_change,max_abs_coefficient_change,relative_prediction_change,prediction_correlation,rmse,rmse_canonical,absolute_rmse_change,relative_rmse_change,r2,r2_change,n_sign_changes,reconstruction_label,sensitivity_class
35,189646,6,1,0.3264801089006974,0.312743379395712,0.029851981238596725,0.9995543302973242,0.039501242747635584,0.02588057736321534,0.013620665384420243,0.526289085180112,0.9984396518213924,-0.0008905438939542654,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
35,189646,5,2,0.7428387369672738,1.0075692644055185,0.06992370546400858,0.9975523421927207,0.07453760111456585,0.02588057736321534,0.04865702375135051,1.8800594387243452,0.9944441460200859,-0.004886049695260741,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
35,189646,4,3,0.7444298958262613,0.9874271806996211,0.07950911988305326,0.9968341385884739,0.08358989249537241,0.02588057736321534,0.05770931513215707,2.229831055244479,0.9930127298726121,-0.006317465842734515,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
36,189647,7,0,4.925425139590903e-15,6.661338147750939e-15,4.180193119682463e-15,1.0,0.05801812033468426,0.058018120334684245,1.3877787807814457e-17,2.3919747361270224e-16,0.9966338977128301,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
36,189647,6,1,0.7944797575425896,1.4605596717796512,0.08233516855680773,0.9966046959646162,0.10060995572913223,0.058018120334684245,0.04259183539444798,0.7341126384093679,0.9898776368081821,-0.006756260904647982,4,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
36,189647,5,2,0.8619446846904268,1.5227325022115397,0.10892140970070953,0.9940503641711596,0.12324788341657757,0.058018120334684245,0.06522976308189332,1.1242998343553146,0.9848099592333337,-0.011823938479496365,5,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
36,189647,4,3,0.8971260424705939,1.5724644103197865,0.24223667553697154,0.9702171885844921,0.24869095494051663,0.058018120334684245,0.1906728346058324,3.2864359187424688,0.9381528089307739,-0.058481088782056156,3,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
37,189649,7,0,2.12908047827621e-15,2.55351295663786e-15,1.4789228767613807e-15,0.9999999999999999,0.05298007315149542,0.052980073151495444,2.0816681711721685e-17,3.9291530708529626e-16,0.9971931118488622,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
37,189649,6,1,0.7190937110285058,0.8994769905880339,0.05990137478103739,0.9982043003811103,0.07990614023180324,0.052980073151495444,0.0269260670803078,0.5082300849852123,0.9936150087532554,-0.0035781030956067994,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
37,189649,5,2,0.7352058566851676,0.9809102132336025,0.06313656939842684,0.9980048965834774,0.08235244777724064,0.052980073151495444,0.0293723746257452,0.5544041915864278,0.9932180743450969,-0.003975037503765266,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
37,189649,4,3,0.8070138982640798,0.8370576183223684,0.3433825874894835,0.9391956125371478,0.3469690546220002,0.052980073151495444,0.29398898147050473,5.549048236114051,0.8796124751347154,-0.11758063671414676,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
38,189650,7,0,1.3821386687683135e-15,1.5543122344752192e-15,2.611959544027704e-15,0.9999999999999999,0.06076712969279271,0.06076712969279271,0.0,0.0,0.9963073559488993,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
38,189650,6,1,0.8261242563603282,1.3401788014692755,0.08025716238669213,0.9967741910210342,0.10054884913249162,0.06076712969279271,0.039781719439698916,0.6546585241200981,0.9898899289381314,-0.006417427010767862,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
38,189650,5,2,0.8266777223355255,1.3324859141199425,0.08041498871577539,0.9967614707590989,0.10067440448546426,0.06076712969279271,0.03990727479267155,0.6567246963024502,0.9898646642814971,-0.0064426916674021895,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
38,189650,4,3,0.8638416949105832,1.184730908641017,0.29309492188985264,0.9560833471839056,0.29879769419430396,0.06076712969279271,0.23803056450151125,3.9170940886111816,0.9107199379441672,-0.08558741800473213,3,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
39,189651,7,0,2.332038399829021e-15,2.4424906541753444e-15,1.4971948303456793e-15,1.0,0.05100837249810604,0.05100837249810603,6.938893903907228e-18,1.3603441090312648e-16,0.9973981459350945,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
39,189651,6,1,0.7360221791306535,1.1415863451458617,0.1060968347197611,0.9943558023476545,0.11759721311505462,0.05100837249810603,0.06658884061694859,1.3054492303086078,0.9861708954675724,-0.011227250467522043,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
39,189651,5,2,0.8134355436111443,1.3141911454835824,0.12852282596298872,0.99170655095471,0.13811948859264744,0.05100837249810603,0.08711111609454142,1.7077807392849909,0.9809230068709055,-0.01647513906418896,4,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
39,189651,4,3,0.8636184014674642,1.3636419907677582,0.23347197802138622,0.9723635305166384,0.23868220230013024,0.05100837249810603,0.1876738298020242,3.679275001549774,0.9430308063051597,-0.054367339629934786,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
40,189652,7,0,1.735631681252125e-15,2.4424906541753444e-15,2.1720892703273208e-15,1.0,0.04430297024977571,0.044302970249775725,1.3877787807814457e-17,3.1324734503290777e-16,0.9980372468270475,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
40,189652,6,1,0.7848956286887334,1.2828361170454894,0.07861410555215806,0.9969051220694147,0.0901709520940125,0.044302970249775725,0.04586798184423678,1.0353252069925931,0.9918691993984593,-0.00616804742858823,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
40,189652,5,2,0.8202198960425651,1.348813456799561,0.08633080410665732,0.9962665267197824,0.09695943737496272,0.044302970249775725,0.052656467125187,1.1885538786296699,0.9905988675039307,-0.0074383793231168616,3,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
40,189652,4,3,0.866617190223086,1.3871763694255788,0.21350352784681106,0.9769422928694231,0.21784636768482338,0.044302970249775725,0.17354339743504765,3.9171955391844695,0.9525429600865287,-0.04549428674051881,3,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
41,195261,7,0,3.708468101841525e-15,2.8135079716852027e-15,2.9818282436806716e-15,1.0,0.020820509838516316,0.0208205098385163,1.734723475976807e-17,8.331801139507268e-16,0.9995665063700643,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
41,195261,6,1,0.16818564574283867,0.08916048871402138,0.004662182722945119,0.9999891319670721,0.02133588890304301,0.0208205098385163,0.0005153790645267102,0.02475343152132014,0.999544779844717,-2.172652534726538e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
41,195261,5,2,0.2808779862743159,0.21200110753042736,0.016143252981274885,0.9998696892011399,0.026343600291377608,0.0208205098385163,0.005523090452861309,0.2652716237833793,0.9993060147236881,-0.00026049164637620414,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
41,195261,4,3,0.6181763710575167,0.3934534338015528,0.23775922813140574,0.9713241217216623,0.23861776764284653,0.0208205098385163,0.21779725780433024,10.460707230204903,0.9430615609651445,-0.05650494540491979,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
42,195264,7,0,3.0400373035641482e-15,2.7368058643447228e-15,2.8038849714652275e-15,1.0,0.040068112464124284,0.040068112464124284,0.0,0.0,0.9983945463635623,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
42,195264,6,1,0.2118026688019392,0.1145634061495433,0.009285830938870537,0.9999568857424679,0.04112835834025232,0.040068112464124284,0.0010602458761280395,0.026461088654408754,0.9983084581402358,-8.60882233264526e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
42,195264,5,2,0.2888877065903776,0.21256411077426363,0.021136214468264337,0.9997766052663721,0.04529322221736663,0.040068112464124284,0.005225109753242349,0.13040568751324674,0.9979485240211683,-0.0004460223423939924,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
42,195264,4,3,0.35798950028253834,0.20056853415328146,0.1006382543474329,0.994923083339562,0.10824625511586021,0.040068112464124284,0.06817814265173593,1.701556136760342,0.9882827482533921,-0.010111798110170156,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
43,195265,7,0,5.510080877223399e-15,3.524958103184872e-15,1.2304610254176057e-15,0.9999999999999999,0.034571095091790176,0.03457109509179018,6.938893903907228e-18,2.0071374324369756e-16,0.9988048393841544,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
43,195265,6,1,0.13256680463036113,0.07639160981682688,0.004704301090583341,0.9999889347144035,0.03488931949975097,0.03457109509179018,0.00031822440796078905,0.009204927038494381,0.9987827353848443,-2.2103999310130185e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
43,195265,5,2,0.25616240559180226,0.19309749593838424,0.01657159414867203,0.999862681705529,0.0383334075732311,0.03457109509179018,0.0037623124814409187,0.10882827030649284,0.9985305498638245,-0.0002742895203299289,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
43,195265,4,3,0.3229146302502071,0.18925612395286343,0.09306771024780666,0.9956597819080732,0.0992290648196876,0.03457109509179018,0.06465796972789742,1.870289892646481,0.9901535926950102,-0.008651246689144187,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
44,195266,7,0,3.1024642208848333e-15,1.834009763299212e-15,1.9049818893601018e-15,1.0,0.030884855177558845,0.030884855177558852,6.938893903907228e-18,2.2466978925479475e-16,0.9990461257206612,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
44,195266,6,1,0.2778587122120941,0.18676440594870164,0.01288727711203958,0.9999169555961323,0.03346337952804185,0.030884855177558852,0.0025785243504829955,0.08348830958276553,0.9988802022305622,-0.00016592349009902918,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
44,195266,5,2,0.496096370319497,0.3934089987702568,0.035769421219971544,0.9993600694972695,0.04724516205791178,0.030884855177558852,0.016360306880352928,0.529719397623723,0.9977678946621217,-0.0012782310585395251,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
44,195266,4,3,0.5062831838738664,0.37819715398725473,0.05718084602474208,0.998363836909117,0.06496464113050571,0.030884855177558852,0.034079785952946855,1.1034465195649794,0.9957795954027846,-0.0032665303178766036,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
45,195267,7,0,5.770922120166381e-15,5.023759186428833e-15,1.8983153817760723e-15,1.0,0.03289941562086144,0.03289941562086147,2.7755575615628914e-17,8.436495023342695e-16,0.9989176284518059,1.1102230246251565e-16,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
45,195267,6,1,0.1791143882819185,0.13974799867874965,0.008764119806065165,0.9999615943645177,0.034045531387121276,0.03289941562086147,0.0011461157662598087,0.03483696426306806,0.9988409017925686,-7.67266592371918e-05,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
45,195267,5,2,0.5118440528419207,0.40354384938130905,0.03977207597808379,0.9992087779700471,0.051599200197029835,0.03289941562086147,0.018699784576168367,0.5683926058647162,0.9973375225390269,-0.0015801059127789063,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
45,195267,4,3,0.5196244773500464,0.4289617398847869,0.05577551850895421,0.9984433341632654,0.06472953618191166,0.03289941562086147,0.03183012056105019,0.9674980530920371,0.9958100871456745,-0.003107541306131223,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
46,195268,7,0,8.618985550276035e-15,6.328271240363392e-15,2.492644620953225e-15,0.9999999999999999,0.03626132207837084,0.03626132207837082,2.0816681711721685e-17,5.74073986236091e-16,0.9986851165211287,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
46,195268,6,1,0.007629588981832912,0.004536887579569049,0.0003769006606701843,0.999999928972943,0.03626327820529686,0.03626132207837082,1.9561269260365277e-06,5.3945273197947344e-05,0.9986849746538052,-1.418673234443446e-07,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
46,195268,5,2,0.3603666758336458,0.30501528023949875,0.027005398685220276,0.9996352877133999,0.045201948006672876,0.03626132207837082,0.008940625928302054,0.24656094747396753,0.9979567838964021,-0.000728332624726602,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
46,195268,4,3,0.3763529985504835,0.3320275556493083,0.049159359296134686,0.9987909477931773,0.06106020374876177,0.03626132207837082,0.024798881670390946,0.6838934779265071,0.9962716515181597,-0.0024134650029690174,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
47,195269,7,0,5.856389656646272e-15,4.9960036108132044e-15,2.4302142818293248e-15,1.0,0.04243564267351768,0.04243564267351768,0.0,0.0,0.9981992162308855,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
47,195269,6,1,0.015345092470470298,0.010110817049702236,0.0011779305633091966,0.9999993062395529,0.04245195862268566,0.04243564267351768,1.631594916797624e-05,0.00038448691100318746,0.9981978312090978,-1.3850217877031668e-06,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
47,195269,5,2,0.5086573688240549,0.4693664734625429,0.05042990061776692,0.9987276030648604,0.06587396251473757,0.04243564267351768,0.023438319841219885,0.5523262607696103,0.995660621062607,-0.002538595168278479,0,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
47,195269,4,3,0.5731209743722275,0.5283065902758587,0.141146240545135,0.9899887568957405,0.1472656419688265,0.04243564267351768,0.10482999929530881,2.4703290133208324,0.9783128306955094,-0.019886385535376028,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
48,195273,7,0,3.698333310512284e-15,2.55351295663786e-15,4.426937479525043e-15,0.9999999999999999,0.049358414769711687,0.049358414769711666,2.0816681711721685e-17,4.2174534593228523e-16,0.9975637468914211,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
48,195273,6,1,0.15843766615016572,0.09837617950435418,0.012328942796658058,0.9999239956964306,0.05087126518668354,0.049358414769711666,0.0015128504169718768,0.030650303986265635,0.9974121143783061,-0.00015163251311500758,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
48,195273,5,2,0.43214580566322064,0.3423304905170703,0.04982286144077383,0.9987580700439176,0.07008939346966599,0.049358414769711666,0.02073097869995432,0.4200090054892783,0.9950874769230543,-0.0024762699683668066,1,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
48,195273,4,3,0.4943514921589359,0.31185702360169265,0.1137313133259099,0.9935115441549556,0.1238529461271339,0.049358414769711666,0.07449453135742223,1.5092569667195552,0.9846604477356292,-0.012903299155791914,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
49,195274,7,0,2.882536412210928e-15,2.0664210462275886e-15,2.409187126137308e-15,0.9999999999999999,0.03297914087582526,0.03297914087582525,6.938893903907228e-18,2.1040250654295989e-16,0.9989123762670925,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
49,195274,6,1,0.0066787394994969745,0.003986430457018075,0.00027025204197251695,0.9999999634819156,0.032980246961444214,0.03297914087582525,1.1060856189640256e-06,3.353894581816677e-05,0.9989123033103622,-7.295673032370331e-08,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
49,195274,5,2,0.3447519822454679,0.2500671990086291,0.025096155455123042,0.9996850418913804,0.04143375130975205,0.03297914087582525,0.008454610433926799,0.2563623614623642,0.9982832442524017,-0.0006291320146908363,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
49,195274,4,3,0.3448781369365348,0.25257996691947593,0.025445690551734144,0.9996762059948939,0.04164616047731576,0.03297914087582525,0.008667019601490508,0.2628030740437949,0.9982655973174976,-0.0006467789495948617,0,STABLE_RECONSTRUCTION,LARGE_COEFFICIENT_MOVEMENT_STABLE_RECONSTRUCTION
50,195626,7,0,1.853535545117828e-15,3.552713678800501e-15,2.5216300278981814e-15,1.0,0.06936839729210423,0.06936839729210426,2.7755575615628914e-17,4.0011845017482835e-16,0.9951880254571248,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
50,195626,6,1,0.9178020414377306,2.0748103932927866,0.10887795128446243,0.9940551250932201,0.12887722726662176,0.06936839729210426,0.05950882997451751,0.8578665833078163,0.9833906602920676,-0.01179736516505725,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
50,195626,5,2,0.9222935377199406,2.0564767802781874,0.11208920761325233,0.9936981480996292,0.13158840147967188,0.06936839729210426,0.062220004187567624,0.8969502917238196,0.9826844925960246,-0.012503532861100175,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
50,195626,4,3,0.97039106860018,2.1447762440452984,0.307694400933001,0.9514852366876123,0.3146938848396668,0.06936839729210426,0.24532548754756256,3.5365598330680013,0.9009677588445185,-0.0942202666126063,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
51,195638,7,0,2.8065789936959996e-15,4.440892098500626e-15,2.2464800102219178e-15,1.0,0.060153652096599924,0.060153652096599966,4.163336342344337e-17,6.921169699984999e-16,0.9963815381394412,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
51,195638,6,1,0.873916556471285,1.614201176942855,0.09868886996949916,0.9951183381609155,0.11542405699095687,0.060153652096599966,0.0552704048943569,0.9188204367973861,0.9866772870677484,-0.009704251071692815,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
51,195638,5,2,0.8766475505660256,1.6369949843606388,0.09987566529550962,0.9949999253677245,0.11643674542133517,0.060153652096599966,0.0562830933247352,0.9356554650139942,0.9864424843156872,-0.00993905382375404,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
51,195638,4,3,0.9304559639402814,1.7368592778252534,0.34074312526027817,0.9401564351680303,0.3454044217775705,0.060153652096599966,0.2852507696809706,4.742035765723506,0.8806957854165022,-0.11568575272293902,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
52,195642,7,0,2.2791181079059157e-15,4.6629367034256575e-15,1.3873658472197168e-15,1.0,0.050723495161130484,0.050723495161130484,0.0,0.0,0.9974271270386388,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
52,195642,6,1,0.8923389328041733,1.768277531621806,0.1025603637493613,0.9947267824823055,0.11429977287660821,0.050723495161130484,0.06357627771547772,1.2533891348282935,0.9869355619203558,-0.010491565118282975,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
52,195642,5,2,0.8925136217158285,1.7754345511283016,0.10263860476961391,0.9947187124061497,0.1143698026092579,0.050723495161130484,0.06364630744812741,1.254769752083221,0.9869195482511194,-0.0105075787875194,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
52,195642,4,3,0.9416459871555339,1.8846946649554783,0.33449249861440067,0.9423984127590076,0.33789086715007816,0.050723495161130484,0.28716737198894765,5.661427137004528,0.8858297618965683,-0.11159736514207053,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
53,195645,7,0,1.8884270414832663e-15,2.6645352591003757e-15,3.374354135341145e-15,1.0,0.05542999423453443,0.055429994234534416,1.3877787807814457e-17,2.5036603375953377e-16,0.9969275157391595,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
53,195645,6,1,0.8863044990014523,1.6774055782496193,0.0864910288225448,0.9962526295740547,0.10261675302090047,0.055429994234534416,0.04718675878636605,0.8512856520733056,0.9894698019994476,-0.007457713739711935,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
53,195645,5,2,0.8890551819071532,1.709401928885844,0.08792408870870536,0.9961271779370062,0.10382378027145404,0.055429994234534416,0.04839378603691963,0.8730613579383721,0.9892206226501449,-0.0077068930890146214,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
53,195645,4,3,0.9248377753692999,1.815346767765805,0.24924957613583776,0.9684392850334527,0.2549646177432506,0.055429994234534416,0.19953462350871615,3.5997590521919443,0.9349930436990381,-0.06193447204012137,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
54,195647,7,0,1.2008663675861752e-15,1.7763568394002505e-15,1.770534142761739e-15,0.9999999999999999,0.048535554186033066,0.048535554186033066,0.0,0.0,0.9976442999798546,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
54,195647,6,1,0.8902595737539646,1.7470668029732905,0.09594808322998767,0.995386339731711,0.10742461561291917,0.048535554186033066,0.05888906142688611,1.2133179977953406,0.9884599519604166,-0.009184348019438016,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
54,195647,5,2,0.8903205002666827,1.7503991111034236,0.09597327955994013,0.9953839106648796,0.10744706772208211,0.048535554186033066,0.058911513536049044,1.213780588766835,0.9884551276379263,-0.009189172341928287,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
54,195647,4,3,0.9052037263997342,1.8509567690927684,0.18956686759770458,0.9818678132565476,0.19546519849755678,0.048535554186033066,0.14692964431152372,3.0272579921175025,0.9617933561763107,-0.03585094380354392,3,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
55,195648,7,0,2.686154249391164e-15,5.10702591327572e-15,3.794130203922803e-15,1.0,0.04520271530109937,0.04520271530109939,2.0816681711721685e-17,4.605183908324846e-16,0.9979567145294077,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
55,195648,6,1,0.8905802074326403,1.7106470786893002,0.08949668217423266,0.9959871203383125,0.10018271096757687,0.04520271530109939,0.05497999566647748,1.2162985188002429,0.989963424423187,-0.00799329010622074,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
55,195648,5,2,0.8909095492583707,1.719023227601555,0.08962442990234754,0.9959756330175362,0.1002966157795776,0.04520271530109939,0.05509390047847821,1.2188183853888315,0.9899405888631638,-0.008016125666243878,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
55,195648,4,3,0.9525224715982917,1.8301062888493098,0.3412472499571959,0.9399735711160457,0.34388229254105684,0.04520271530109939,0.29867957723995747,6.607558312601778,0.881744968876707,-0.11621174565270076,2,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
56,195649,7,0,2.0383783332684745e-15,2.4424906541753444e-15,2.789039456994431e-15,1.0,0.040535592442753746,0.04053559244275374,6.938893903907228e-18,1.7118027604275153e-16,0.998356865745315,0.0,0,STABLE_RECONSTRUCTION,STABLE_COEFFICIENTS_STABLE_RECONSTRUCTION
56,195649,6,1,0.8343688419391954,1.4033662631942705,0.05375609440907609,0.9985540958375176,0.0672911862481715,0.04053559244275374,0.02675559380541776,0.6600518752304559,0.9954718962533139,-0.0028849694920011215,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
56,195649,5,2,0.8479743673977354,1.4816093003905912,0.05755662548152261,0.9983422433530398,0.07035947749686072,0.04053559244275374,0.029823885054106984,0.7357456313540979,0.9950495439263688,-0.0033073218189462184,2,MODERATE_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
56,195649,4,3,0.9275421366109966,1.575116353682601,0.3001292883495291,0.9538985324838304,0.30260983858199797,0.04053559244275374,0.26207424613924424,6.465287179639752,0.9084272855933772,-0.08992958015193786,1,MATERIAL_RECONSTRUCTION_CHANGE,LARGE_COEFFICIENT_MOVEMENT_CHANGED_RECONSTRUCTION
