canonical_or_augmentation,noise_sigma,noise_percent,noise_replicate,dev_noise_seed,conf_noise_seed,representation_id,representation_label,n_coordinates,n_features,n_active_terms,stlsq_threshold,estimator,cohort,trajectory_id,support_scope,rmse,nrmse,n_samples
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_019,common,2.943545390070757,0.3096143033213747,2072
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_020,native,3.0545935678709757,0.3528918988053344,2397
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_020,common,2.901114069485068,0.33073936891709493,2117
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_021,native,2.7520612936996844,0.3265819055259735,2397
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_021,common,2.6363342417137736,0.3033029147304664,2088
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_022,native,2.6924416712398345,0.3160055712077182,2397
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_022,common,2.618214496037414,0.2959151627662834,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_023,native,3.035459692687994,0.33363056607438185,2397
augmentation,0.007,0.7000000000000001,0,5070,5570,C0_poly2,conventional quadratic,10,65,65,0.0001,pysindy.STLSQ,confirmation_24,conf_023,common,2.9500723387914296,0.31216349269983745,2053
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_000,native,3.8754870319204207,0.4504988732932437,2246
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_000,common,3.696822148873283,0.42234486790374326,2049
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_001,native,4.287057598006906,0.4718064283777297,2266
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_001,common,4.039497546826961,0.4367020995608986,2077
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_002,native,3.1243402302064855,0.42151626123810565,2325
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_002,common,3.030022791242944,0.40021543567293505,2102
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_003,native,3.254143261942592,0.4166854429221599,2253
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_003,common,3.1647386826824944,0.3974144279283775,2071
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_004,native,3.9703982204761985,0.4517493350897222,2268
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_004,common,3.70042019096165,0.41271126323472335,2057
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_005,native,3.540189037602466,0.41677632228485983,2190
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_005,common,3.461281414983853,0.4038925263191827,2048
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_006,native,4.3839541305450425,0.484075995040428,2261
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_006,common,4.128940044404852,0.4469051859481426,2070
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_007,native,3.4023978478933694,0.43750456758896283,2227
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_007,common,3.337256333052624,0.42214712573856705,2023
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_008,native,3.827311453648273,0.45305153773767676,2263
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_008,common,3.698840837613978,0.42821623918657714,2061
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_009,native,4.27002505100869,0.48787245859435546,2244
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_009,common,4.053133767597439,0.45411760875332663,2050
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_010,native,3.8903294109207764,0.47189005205084955,2260
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_010,common,3.8716317911807874,0.4606467732476366,2087
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_011,native,4.013561154262873,0.45995660136660826,2254
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_011,common,3.8146927971931976,0.43018709084459483,2071
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_012,native,4.551911955674633,0.4969970174481389,2244
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_012,common,4.467757087750816,0.48235341912359786,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_013,native,4.285815686532627,0.4824061750314599,2289
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_013,common,4.05413263239665,0.445647940477113,2069
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_014,native,3.6491389503108227,0.4493522414690212,2252
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_014,common,3.5193092939357133,0.4262558204444788,2052
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_015,native,4.690732290988993,0.5014080229744016,2216
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_015,common,4.491665337023837,0.4721980819769112,2043
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_016,native,3.7169049722785497,0.445576701375485,2285
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_016,common,3.558217340710914,0.4169329232910147,2063
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_017,native,3.928328409042439,0.4528147386092583,2276
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_017,common,3.5900291601375143,0.4058949800601531,2052
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_018,native,4.784628151392381,0.5176604348129227,2284
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_018,common,4.653676983445056,0.49398275144582804,2106
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_019,native,5.126014763288131,0.549955642255017,2252
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_019,common,5.004887921436764,0.5264348537733804,2072
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_020,native,4.2119847225769025,0.48574015943876486,2287
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_020,common,4.058262148215881,0.4626591818360636,2117
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_021,native,4.000025239886424,0.4695171437045935,2294
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_021,common,3.7327903795805293,0.4294471407649143,2088
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_022,native,3.9841697382562486,0.46046082070523714,2299
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_022,common,3.779799471739814,0.4271995199769209,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_023,native,4.718150693681703,0.5091831005647856,2243
augmentation,0.007,0.7000000000000001,0,5070,5570,C_compact,compact (12 coordinates),12,12,2,0.5,pysindy.STLSQ,confirmation_24,conf_023,common,4.527393929323701,0.4790686259526489,2053
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_000,native,2.2577194589969514,0.2579340277336297,2049
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_000,common,2.2577194589969514,0.2579340277336297,2049
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_001,native,1.6912465884755843,0.1828373275390759,2077
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_001,common,1.6912465884755843,0.1828373275390759,2077
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_002,native,1.4243678016633956,0.18813521203494815,2102
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_002,common,1.4243678016633956,0.18813521203494815,2102
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_003,native,2.049253579318098,0.25733655146989204,2071
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_003,common,2.049253579318098,0.25733655146989204,2071
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_004,native,2.105276082755563,0.23480337549074387,2057
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_004,common,2.105276082755563,0.23480337549074387,2057
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_005,native,2.033603017708634,0.2372985498367764,2048
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_005,common,2.033603017708634,0.2372985498367764,2048
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_006,native,2.2629150131409266,0.24493173643996566,2070
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_006,common,2.2629150131409266,0.24493173643996566,2070
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_007,native,2.229950769722875,0.28207821456613674,2023
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_007,common,2.229950769722875,0.28207821456613674,2023
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_008,native,1.9295218761238409,0.22338149639198124,2061
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_008,common,1.9295218761238409,0.22338149639198124,2061
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_009,native,1.958433906348787,0.21942510991432929,2050
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_009,common,1.958433906348787,0.21942510991432929,2050
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_010,native,2.291192854546845,0.2726061392871133,2087
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_010,common,2.291192854546845,0.2726061392871133,2087
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_011,native,2.0571357884309673,0.23198545920881417,2071
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_011,common,2.0571357884309673,0.23198545920881417,2071
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_012,native,1.8728293728653902,0.20219668027912008,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_012,common,1.8728293728653902,0.20219668027912008,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_013,native,2.031622574956688,0.22332481407275168,2069
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_013,common,2.031622574956688,0.22332481407275168,2069
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_014,native,2.3616430967103326,0.2860402515686622,2052
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_014,common,2.3616430967103326,0.2860402515686622,2052
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_015,native,2.3063133569257523,0.24245723175352685,2043
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_015,common,2.3063133569257523,0.24245723175352685,2043
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_016,native,2.076860760018289,0.24335546287057863,2063
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_016,common,2.076860760018289,0.24335546287057863,2063
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_017,native,1.9497771371780832,0.22044521559995522,2052
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_017,common,1.9497771371780832,0.22044521559995522,2052
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_018,native,1.962791655127054,0.20834819987802455,2106
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_018,common,1.962791655127054,0.20834819987802455,2106
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_019,native,2.050577026908123,0.21568819007669962,2072
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_019,common,2.050577026908123,0.21568819007669962,2072
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_020,native,2.2527434912358357,0.25682235954123633,2117
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_020,common,2.2527434912358357,0.25682235954123633,2117
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_021,native,1.8538896491386698,0.2132848427469797,2088
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_021,common,1.8538896491386698,0.2132848427469797,2088
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_022,native,1.8620758676750568,0.21045505794127223,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_022,common,1.8620758676750568,0.21045505794127223,2095
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_023,native,2.137031760793591,0.22613116623882737,2053
augmentation,0.007,0.7000000000000001,0,5070,5570,C_all,C_all (38 coordinates),38,38,38,0.0001,pysindy.STLSQ,confirmation_24,conf_023,common,2.137031760793591,0.22613116623882737,2053
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_000,native,3.256474777363997,0.3751212883369209,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_000,common,3.029114211598347,0.3433263104118079,2043
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_001,native,2.7451990923721064,0.3091599039782636,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_001,common,2.6386428766010708,0.2838846137218171,2067
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_002,native,2.1752501442169367,0.29584099741681763,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_002,common,2.0831399279150173,0.2748289264913319,2114
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_003,native,2.804549314585298,0.3527849063552372,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_003,common,2.614169645324325,0.329000689916655,2037
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_004,native,2.9715464666252185,0.34158272350881375,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_004,common,2.891231226595034,0.3223345430325016,2076
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_005,native,3.004685172540563,0.34948759363311244,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_005,common,2.7509990056180857,0.31740838806289345,2010
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_006,native,3.079093959964193,0.3444485913541984,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_006,common,3.0187080951013523,0.3284912241270159,2069
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_007,native,3.2199913826803304,0.39843146961147635,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_007,common,2.9520158715162053,0.3725886754390894,1998
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_008,native,2.786663779518097,0.3323952195718946,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_008,common,2.6955605353734726,0.31275357540261073,2053
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_009,native,2.8996283866450945,0.3353834132675229,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_009,common,2.7524524904321854,0.30982864095962775,2071
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_010,native,3.0622611036210516,0.3668511503171334,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_010,common,2.8632199454420286,0.340141581365685,2054
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_011,native,2.930917833631893,0.34014767463671647,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_011,common,2.8652382540396375,0.32233698053892695,2065
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_012,native,2.8662352038678662,0.3209037405590511,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_012,common,2.7551575012753107,0.29478458989498674,2059
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_013,native,2.913087196944567,0.33226726837236664,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_013,common,2.8356089476175743,0.31254342043841066,2082
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_014,native,3.1058135927130173,0.3754773669678959,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_014,common,2.8816698643539067,0.34906983788690493,2037
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_015,native,3.3188961082653234,0.35932458570856335,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_015,common,3.1177546453008067,0.3268380384388835,2017
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_016,native,2.8444313907673417,0.34151237919060917,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_016,common,2.7291680574383643,0.32162326346972836,2101
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_017,native,2.9073234010141173,0.33747666490667577,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_017,common,2.7651198943807693,0.3127560705893715,2071
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_018,native,2.883700029356109,0.31900275750929463,2397
augmentation,0.007,0.7000000000000001,1,5071,5571,C0_poly2,conventional quadratic,10,65,54,0.5,pysindy.STLSQ,confirmation_24,conf_018,common,2.771065047063139,0.29536496070794244,2104
