target,shot_id,rrv,n_grid_samples,grid_dt_ms
cerqtit11,165042,0.06825419064464844,214,20.0
cerqtit11,165861,0.10409953944283477,215,20.0
cerqtit11,170396,0.19048228897993683,230,20.0
cerqtit11,187017,0.28680465867942123,250,20.0
cerqtit11,187020,0.25445368466205803,257,20.0
cerqtit11,187024,0.17717456454717967,257,20.0
cerqtit11,189647,0.21467408542756444,218,20.0
cerqtit11,189651,0.2579353014121168,218,20.0
cerqtit11,195264,0.21578436183239605,264,20.0
cerqtit11,195267,0.5064415576824438,268,20.0
cerqtit11,195273,0.49512742007335614,268,20.0
cerqtit11,195638,0.26923383802267203,238,20.0
cerqtit11,195647,0.10577558112424416,238,20.0
cerqtit11,195650,0.21637096802546588,238,20.0
cerqtit11,195655,0.0974985803797599,239,20.0
cerqtit12,160715,0.20881923581890285,215,20.0
cerqtit12,160720,0.33108088500774646,215,20.0
cerqtit12,161138,0.2262535170156989,188,20.0
cerqtit12,165022,0.16368048874318722,214,20.0
cerqtit12,165028,0.20693923618988472,215,20.0
cerqtit12,165042,0.09033066470592176,214,20.0
cerqtit12,165861,0.091387255553457,215,20.0
cerqtit12,170396,0.31778306206729884,230,20.0
cerqtit12,187017,0.25714688974096195,250,20.0
cerqtit12,187020,0.22813593012189523,257,20.0
cerqtit12,187024,0.1089200969058464,257,20.0
cerqtit12,189647,0.17633133441626778,218,20.0
cerqtit12,189651,0.20728327502008315,218,20.0
cerqtit12,195264,0.2706038250180792,264,20.0
cerqtit12,195267,0.5147295336054539,268,20.0
cerqtit12,195273,0.4813292626351829,268,20.0
cerqtit12,195638,0.34965691911376234,238,20.0
cerqtit12,195647,0.12237741479230385,238,20.0
cerqtit12,195650,0.19562032819656447,238,20.0
cerqtit12,195655,0.12563735790997563,239,20.0
cerqtit13,160715,0.22118577014760424,215,20.0
cerqtit13,160720,0.22036010784787383,215,20.0
cerqtit13,161138,0.4552786829653336,188,20.0
cerqtit13,165022,0.19151868324525326,214,20.0
cerqtit13,165028,0.2221549033302984,215,20.0
cerqtit13,165042,0.16976263766457603,214,20.0
cerqtit13,165861,0.11168487060302985,215,20.0
cerqtit13,170396,0.1825964572478898,230,20.0
cerqtit13,187017,0.14855603296721534,250,20.0
cerqtit13,187020,0.14139580549269706,257,20.0
cerqtit13,187024,0.05804982066255242,257,20.0
cerqtit13,189647,0.18471613399082998,218,20.0
cerqtit13,189651,0.3817464093432438,218,20.0
cerqtit13,195264,0.42733528067210025,264,20.0
cerqtit13,195267,0.513155610608625,268,20.0
cerqtit13,195273,0.5244187959233412,268,20.0
cerqtit13,195638,0.3296085090758627,238,20.0
cerqtit13,195647,0.24539711925259533,238,20.0
cerqtit13,195650,0.26824229822790085,238,20.0
cerqtit13,195655,0.22191277113378477,239,20.0
