times,x,y,z
7.17,-10.964723650890566,-11.297048615178143,29.767032547433395
7.18,-10.980781301595917,-10.968121809282508,30.189771234052117
7.19,-10.962011335478119,-10.598968504432875,30.563375996334734
7.2,-10.908234516664542,-10.196665067076303,30.88158224177806
7.21,-10.820004666795027,-9.769117708693695,31.139553801197536
7.22,-10.698602292865646,-9.32473492075417,31.33402650275576
7.23,-10.545996471903207,-8.872079938244982,31.463363380878878
7.24,-10.364777408257286,-8.419529952298808,31.52752111522417
7.25,-10.15806432452997,-7.97496690955,31.527935737577604
7.26,-9.929395060814407,-7.545520045943139,31.46734258968808
7.2700000000000005,-9.682604758088525,-7.137373692930361,31.349550090505645
7.28,-9.421701231673802,-6.7556464879096225,31.179188696383907
7.29,-9.15074415054659,-6.404341022773685,30.961455634326807
7.3,-8.87373407191119,-6.086357067372794,30.70187307455443
7.3100000000000005,-8.594515935116585,-5.80355734976285,30.40607314608341
7.32,-8.316700009825833,-5.556872637740778,30.079618397356118
7.33,-8.043601710829606,-5.346432398227752,29.72786167334212
7.34,-7.778200287985992,-5.171708254106369,29.355845434244433
7.3500000000000005,-7.523115268744326,-5.031659350929947,28.968237564035608
7.36,-7.280598714392115,-4.92487113012255,28.569298784874917
7.37,-7.052540847373193,-4.849681492824641,28.162875822763624
7.38,-6.840486380805939,-4.804290644832798,27.75241428354188
7.390000000000001,-6.645658879993677,-4.786852866408145,27.340985574810404
7.4,-6.468990650024633,-4.795549972773902,26.931322937501772
7.41,-6.311155915150864,-4.8286473184119645,26.525862545957335
7.42,-6.172605386881653,-4.884533893643839,26.126786558007257
7.43,-6.053600665162669,-4.961748431813819,25.736065854382165
7.44,-5.954247256237673,-5.058993566032386,25.355500942822392
7.45,-5.874525298102478,-5.175140015927101,24.986760095211142
7.46,-5.814317352122121,-5.309222609736306,24.631414232479475
7.47,-5.773432840721841,-5.460429704340676,24.290968384221298
7.48,-5.7516288865316945,-5.628087292947199,23.966889745935124
7.49,-5.748627441239703,-5.811638814025307,23.66063245680502
7.5,-5.76412868637879,-6.0106214137401075,23.373659244611293
7.51,-5.797820750203985,-6.2246391799411676,23.10746004822912
7.5200000000000005,-5.849385819839176,-6.453333666338446,22.863567645990642
7.53,-5.918502742670845,-6.6963518665332,22.643570200252725
7.54,-6.00484621134306,-6.953311683628585,22.449120482723252
7.55,-6.108082618520863,-7.223764876889184,22.28194137746126
7.5600000000000005,-6.227862656776224,-7.507157458282444,22.143827074560882
7.57,-6.363810731257329,-7.8027875657766925,22.036639173392395
7.58,-6.515511254408379,-8.109760965755841,21.962296718050624
7.59,-6.682491909131234,-8.426944543935106,21.92275900105776
7.6000000000000005,-6.864204006846909,-8.752918442890806,21.919999812567106
7.61,-7.0600001350882335,-9.085927903122382,21.95597170069971
7.62,-7.269109396178585,-9.42383636989106,22.0325587863288
7.63,-7.490610685916834,-9.764082034270745,22.151516767484555
7.640000000000001,-7.723404658375861,-10.103640671384854,22.31439902384755
7.65,-7.9661852701128995,-10.438998385509418,22.522468224393975
7.66,-8.217412090529288,-10.766138611483576,22.776593629618482
7.67,-8.475284900401089,-11.080548366645758,23.077135388637586
7.68,-8.737722451419666,-11.377249168478313,23.423818610288723
7.69,-9.00234760481847,-11.650858077739601,23.81560180247418
7.7,-9.266481353922815,-11.895683807475377,24.250546368349564
7.71,-9.527148413780417,-12.105861574869555,24.7256960565869
7.72,-9.781097058290948,-12.275528208225351,25.236977341509178
7.73,-10.024835629251143,-12.399035881444282,25.77913330616194
7.74,-10.254687567742456,-12.471198794116223,26.34570429441601
7.75,-10.466865876024206,-12.487562393082381,26.929067936643495
7.76,-10.657566602587249,-12.444679815858372,27.520548746958838
7.7700000000000005,-10.823079304212117,-12.340375816779192,28.110603126155244
7.78,-10.959910590691848,-12.173975355630807,28.689079352130456
7.79,-11.0649149945541,-11.946473152386577,29.24554445904856
7.8,-11.135425773468002,-11.660622526265112,29.769661669807515
7.8100000000000005,-11.169377120198094,-11.320927061747483,30.251594444342324
7.82,-11.16540887612629,-10.933526830028786,30.68240759548637
7.83,-11.122945388687707,-10.50598117425888,31.05443351130461
7.84,-11.042241673155415,-10.046961040405911,31.361573083386883
7.8500000000000005,-10.924392420836444,-9.56587379241867,31.599506567930458
7.86,-10.771302384013195,-9.072450753343,31.765798619434765
7.87,-10.585619884540792,-8.57633115045319,31.85989277699519
7.88,-10.370638222480144,-8.08667522052257,31.883002007973523
7.890000000000001,-10.130172212244112,-7.6118342718024765,31.837911768135807
7.9,-9.868418664197614,-7.159097537701108,31.728719042236328
7.91,-9.58981022489742,-6.734526163009751,31.56053424031375
7.92,-9.298871613384907,-6.342875195690995,31.339172610532973
7.930000000000001,-9.000086105908533,-5.987596334582907,31.07085858109488
7.94,-8.697778379313313,-5.6709082752749405,30.761961148368833
7.95,-8.396017806679655,-5.39391814139027,30.418772205679478
7.96,-8.098544275524153,-5.1567765596670485,30.047333570657944
7.97,-7.808716778456192,-4.95884997306242,29.65331317243496
7.98,-7.529483548865068,-4.798896164637695,29.241926837323675
7.99,-7.263371441527374,-4.675232049526962,28.817899492847904
8.0,-7.012491593536198,-4.585886040720292,28.385458295547966
8.01,-6.778558099623776,-4.528730308411244,27.94834993734234
8.02,-6.562916428555255,-4.501590793561013,27.509874894422556
8.03,-6.36657851503531,-4.502334798308429,27.07293235955798
8.040000000000001,-6.190261807186609,-4.528937357375602,26.640070790705067
8.05,-6.034429969365041,-4.579528458118502,26.21354022730558
8.06,-5.899333379094589,-4.652423616340633,25.795343647052178
8.07,-5.785047981181237,-4.746140434853726,25.387285588826366
8.08,-5.6915114449915905,-4.859403667641106,24.991017025824323
8.09,-5.618555899948658,-4.9911410663476445,24.608076037711278
8.1,-5.565936795201327,-5.140471961599781,24.239924220590183
8.11,-5.533357640747953,-5.30669017586018,23.88797901626703
8.120000000000001,-5.5204905455227165,-5.489242509741182,23.55364226583533
8.13,-5.526992577573264,-5.687703710350674,23.23832532417982
8.14,-5.552518040837375,-5.901748530927549,22.943471033722826
8.15,-5.596726799163384,-6.131121232701246,22.670572765232798
8.16,-5.659288788461066,-6.375602666274193,22.421190603407005
8.17,-5.739884849131471,-6.634974903743159,22.19696459386056
8.18,-5.838203989576983,-6.9089832768776,21.99962478158747
8.19,-5.953937163851681,-7.197295615300018,21.830997562584948
8.2,-6.08676761850319,-7.499458478114632,21.693007643435834
8.21,-6.236357841391125,-7.814850241548075,21.58767466221435
8.22,-6.4023331359575915,-8.142631056078002,21.517103276061615
8.23,-6.584261853962259,-8.481689932178048,21.483465275955517
8.24,-6.7816323584688405,-8.830589571547735,21.48897207057575
8.25,-6.99382686194951,-9.187510041986874,21.53583570943927
8.26,-7.220092404838447,-9.550193013763623,21.626216539829276
8.27,-7.4595094130850566,-9.915889031139601,21.762155652927376
8.28,-7.710958508815103,-10.281311175313686,21.945490545736895
8.290000000000001,-7.973086550033113,-10.64259944500523,22.177752977497445
8.3,-8.244273242131579,-10.995301170925242,22.46004890969951
8.31,-8.522600086745113,-11.334373677340194,22.792921765611737
8.32,-8.805823890746435,-11.654216049533439,23.176202068640585
8.33,-9.091357513198654,-11.948737049759691,23.60884882296395
8.34,-9.376260923736863,-12.211465698591288,24.088790700612645
8.35,-9.6572459112748,-12.435709545009448,24.61277800517882
8.36,-9.930697821207213,-12.61476295908335,25.176259169004677
8.370000000000001,-10.192717417065003,-12.742163774778406,25.773297737681336
8.38,-10.439185263354453,-12.811991345998665,26.39654682127849
8.39,-10.665849843518941,-12.819192881472189,27.037297217477217
8.4,-10.868438946348787,-12.759918437366858,27.685612287052344
8.41,-11.04279174081638,-12.631839127467499,28.33055688132152
8.42,-11.185006571320768,-12.434419136700607,28.960519288619654
8.43,-11.291597106123362,-12.169111195542705,29.563614945641685
8.44,-11.359647398807757,-11.83944822796765,30.128149795128785
8.45,-11.386955048455699,-11.451011297025026,30.643111369666414
8.46,-11.372151303560099,-11.011265295205504,31.098648823983947
8.47,-11.314787860073048,-10.529267722396622,31.486500850834318
8.48,-11.215382291663337,-10.015270301747542,31.800333629687533
8.49,-11.075417325152154,-9.480245691807022,32.03595958178002
8.5,-10.897293147652611,-8.935379970963552,32.191420544802774
8.51,-10.684236064630271,-8.391574437648554,32.26693394685204
8.52,-10.440170555296136,-7.858997229805908,32.26471515547076
8.53,-10.169564595467024,-7.346717116204442,32.18870106217603
8.540000000000001,-9.877259717459628,-6.862440258985124,32.044207489340806
8.55,-9.568297546763949,-6.412357956728627,31.837555501862074
8.56,-9.24775360852418,-6.001101437350144,31.575699515067942
8.57,-8.920587312897007,-5.6317902842068905,31.265884319276157
8.58,-8.59151457771151,-5.306154917822502,30.915350309254187
8.59,-8.264906912346525,-5.024710856663087,30.531097844642623
8.6,-7.9447182971018995,-4.786962791642088,30.119714028554117
8.61,-7.634439083049622,-4.591619031272515,29.687259090618927
8.620000000000001,-7.337074539071678,-4.436800701529261,29.23920535313384
8.63,-7.055144620252671,-4.320234389668684,28.78041941984341
8.64,-6.790700984771384,-4.239421069117758,28.315177472932476
8.65,-6.545357162344627,-4.191777724414478,27.847203989071
8.66,-6.320327968269482,-4.174750910213663,27.37972536540801
8.67,-6.116474660034192,-4.185903492349856,26.915531503593776
8.68,-5.934352852856295,-4.222977100352189,26.457040048529173
8.69,-5.774260771802695,-4.283933498182659,26.006359521471047
8.700000000000001,-5.636285967894835,-4.366978298597265,25.565348912431784
8.71,-5.520349126594572,-4.470570344337307,25.135672358012126
8.72,-5.426244030279889,-4.593419774094796,24.718848325554795
8.73,-5.353673093520241,-4.734477374468653,24.316293278050157
8.74,-5.302278170173615,-4.892917357273288,23.9293601452409
8.75,-5.271666541484773,-5.068115239608505,23.55937211598596
8.76,-5.261432141072667,-5.259622069502612,23.207652334449516
8.77,-5.27117216642294,-5.467135848163148,22.87555006052148
8.78,-5.300499276257837,-5.690470657940994,22.564463768661785
8.790000000000001,-5.3490495882098505,-5.929523714976304,22.27586152734277
8.8,-5.416486679702343,-6.184240327167679,22.01129883534465
8.81,-5.502501764336361,-6.454576550808751,21.77243389809592
8.82,-5.606810173039368,-6.740459203719237,21.56104010998556
8.83,-5.729144220019681,-7.041742811931195,21.379015267762483
8.84,-5.869242484188236,-7.358163046935887,21.22838677551927
8.85,-6.026835493573423,-7.689286261467669,21.111311814277368
8.86,-6.201627769763105,-8.034454867511712,21.03007114192405
8.870000000000001,-6.393276180193738,-8.392728539678652,20.98705487197293
8.88,-6.601364565247118,-8.762821590778124,20.984738266304173
8.89,-6.825374667901927,-9.143037379863257,21.0256452996139
8.9,-7.06465350323655,-9.531201294836631,21.11229754504462
8.91,-7.318377480433118,-9.924594721502984,21.247145861119094
8.92,-7.585513838595783,-10.319893465278929,21.432482491804844
8.93,-7.864780292079088,-10.713115311448066,21.67033163670869
8.94,-8.15460420577019,-11.099582731433003,21.962317399081268
8.950000000000001,-8.453083129771976,-11.473908054808668,22.309509405031875
8.96,-8.757949103975331,-11.830009553217003,22.71224838829483
8.97,-9.066539753156986,-12.161167569635236,23.169956717141996
8.98,-9.375779781247404,-12.460129759096727,23.680942152806676
8.99,-9.682176943902164,-12.719273313848346,24.24220691591208
9.0,-9.981836823741752,-12.93082937015173,24.849278041878893
9.01,-10.270500615953415,-13.087170361037499,25.496078478393553
9.02,-10.543609515389056,-13.181154819907968,26.174860662768907
9.03,-10.79639806293923,-13.20651631354945,26.876224531743517
9.040000000000001,-11.024016899995019,-13.158274487724087,27.58923919794166
9.05,-11.221682827307234,-13.03313781904112,28.30168124856697
9.06,-11.384851034392389,-12.829861164047063,29.000392659338264
9.07,-11.509401168350259,-12.549518321126135,29.671748303452958
9.08,-11.591825981336978,-12.195652103836332,30.30220844978929
9.09,-11.629409152129542,-11.774272703160365,30.878917760872255
9.1,-11.620378007422033,-11.293689119676417,31.390301787095066
9.11,-11.56401763389582,-10.76417660026011,31.82660729349264
9.120000000000001,-11.460735384425021,-10.197502558254145,32.18033557058351
9.13,-11.312068844985294,-9.606350993760485,32.446528357082144
9.14,-11.120635444331853,-9.003697707843079,32.622882693453526
9.15,-10.890027331048092,-8.402193344608493,32.70969108814146
9.16,-10.624660120671036,-7.813607795619136,32.70962325910199
9.17,-10.329587921251598,-7.248378775533117,32.62738200735212
9.18,-10.010299212959602,-6.715291822732113,32.469276057977005
9.19,-9.672508528419614,-6.221301689850316,32.24275597311594
9.200000000000001,-9.321957610840823,-5.771489059739966,31.95595600251384
9.21,-8.964237208600338,-5.3691340112283354,31.617276617128255
9.22,-8.604637418476358,-5.015879841804753,31.23503166878066
9.23,-8.248031042299331,-4.711957825102282,30.817172812681868
9.24,-7.898791219046845,-4.456444504480516,30.371093748319836
9.25,-7.560741941922068,-4.247527001794097,29.903509041260012
9.26,-7.237138124147312,-4.08275725339677,29.42039717879478
9.27,-6.930670661830589,-3.9592819376200894,28.926994948689302
9.28,-6.6434913847361905,-3.8740402961371934,28.427829746140908
9.290000000000001,-6.377252757238414,-3.8239265823141384,27.926777397931687
9.3,-6.133157544722686,-3.8059172893671387,27.427134947998407
9.31,-5.912014250451363,-3.8171656325449415,26.931700072647693
9.32,-5.714294835976107,-3.8550671260264076,26.442851019722816
9.33,-5.540191970225048,-3.9173007069275103,25.96262296464764
9.34,-5.389673744607613,-4.001849925476261,25.49277832972276
9.35,-5.262534406302772,-4.107008428930036,25.034869887582513
9.36,-5.158440178865007,-4.231373467319479,24.590296385942334
9.370000000000001,-5.076969654039822,-4.373830553158136,24.16035103802453
9.38,-5.017648556274833,-4.533531791031951,23.74626358170062
9.39,-4.9799789106335846,-4.709869803802596,23.34923678072318
9.4,-4.963462799007072,-4.902448646346398,22.97047827572665
9.41,-4.9676209808644,-5.111052626728157,22.611228633456818
9.42,-4.992006696037427,-5.335613550538173,22.27278632135732
9.43,-5.036214968897999,-5.576176564007613,21.95653017262793
9.44,-5.0998877055913745,-5.8328644901472035,21.663939717136046
9.450000000000001,-5.182714826744244,-6.1058403246359,21.3966135421945
9.46,-5.284431614298352,-6.395267381160828,21.156285615260373
9.47,-5.404812379051417,-6.701266448743405,20.9448392456044
9.48,-5.543660480636962,-7.02386924995948,20.764318079641026
9.49,-5.700794659845602,-7.362967476702312,20.616933210249236
9.5,-5.876031580647149,-7.718256743238599,20.505065131088813
9.51,-6.069164432797855,-8.089174954138505,20.4312588831518
9.52,-6.2799374250594635,-8.474834863621119,20.398210330346462
9.53,-6.508016012961798,-8.87395103392826,20.408741080011296
9.540000000000001,-6.752952768639329,-9.284762019868344,20.465759166611985
9.55,-7.014148925888211,-9.704949449103164,20.57220228939494
9.56,-7.290811840996479,-10.131556763890895,20.730960218000245
9.57,-7.581908913331794,-10.560911751023035,20.944773047428807
9.58,-7.886118927031107,-10.988558596494068,21.21610243879589
9.59,-8.201782315212917,-11.409206991274656,21.546973965431224
9.6,-8.526852510028494,-11.81670764565706,21.93879037981048
9.61,-8.858851309251556,-12.204065210155138,22.392118160666612
9.620000000000001,-9.194832016632047,-12.563500706752544,22.906453202674946
9.63,-9.531354923319522,-12.886575695820389,23.479975941727304
9.64,-9.86448037357188,-13.164389008809943,24.109311364165897
9.65,-10.189785040320004,-13.387853425146181,24.78931475512708
9.66,-10.50240693732367,-13.54805374188075,25.512908915547076
9.67,-10.797123913223858,-13.636679142773945,26.27100183027907
9.68,-11.06846873930707,-13.64651197870499,27.0525141051283
9.69,-11.310881325396885,-13.571943043737532,27.844541629594968
9.700000000000001,-11.518895132563696,-13.409471922057978,28.632669959363554
9.71,-11.687350735854837,-13.158142340530064,29.401442715952903
9.72,-11.811625189414427,-12.81985926242317,30.134967906110763
9.73,-11.887862004161812,-12.399538862236113,30.817625824895455
9.74,-11.91318390560074,-11.905055552646333,31.434823596362172
9.75,-11.885869784204205,-11.346971141172283,31.973728395833085
9.76,-11.8054788332751,-10.738057222875945,32.4239074571361
9.77,-11.672908853602443,-10.092648668926437,32.777810014295824
9.78,-11.490381682581628,-9.425888458422053,33.03104394901829
9.790000000000001,-11.26135584916264,-8.752937658137391,33.18242524397068
9.8,-10.990373766708833,-8.088226465187352,33.23380666962342
9.81,-10.682856934696275,-7.444812845938005,33.18971812827687
9.82,-10.344866835823936,-6.833896880287436,33.05687019203975
9.83,-9.982851002150316,-6.264515611817116,32.843581906675986
9.84,-9.603393076473479,-5.743419654668914,32.55919352998213
9.85,-9.212983021407569,-5.275112982462954,32.21351622225941
9.86,-8.817819610617958,-4.862023710015185,31.816356801717497
9.870000000000001,-8.423652743864796,-4.504767052343607,31.37713985690671
9.88,-8.035668655600618,-4.202461324684386,30.904634649146566
9.89,-7.658417253210162,-3.9530622282078345,30.40678228192844
9.9,-7.2957779173599455,-3.753687815258184,29.890610447488704
9.91,-6.950958210703029,-3.600914660662763,29.36221867718887
9.92,-6.626518999147182,-3.491033525918902,28.82681581794453
9.93,-6.324419321550292,-3.4202593507441788,28.288792552580475
9.94,-6.046074739852305,-3.3848953759668423,27.751814266093564
9.950000000000001,-5.7924236548769175,-3.381454574191259,27.21892266084323
9.96,-5.563997005193793,-3.4067435401030886,26.692637669918028
9.97,-5.360987743097864,-3.4579148691330173,26.175054049442895
9.98,-5.183317407814223,-3.532494144300575,25.667929365754205
9.99,-5.030697936510203,-3.628387236142726,25.17276188000405
10.0,-4.902687541160018,-3.7438729218236286,24.69085810282081
10.01,-4.798740028168119,-3.877585008721777,24.223390620862048
10.02,-4.718247354394816,-4.028487312605717,23.77144727771239
10.03,-4.660575513361629,-4.195844055605702,23.336073013431164
10.040000000000001,-4.625094045768196,-4.379187547703775,22.918305708610955
10.05,-4.611199587836055,-4.578284409168758,22.519207302489914
10.06,-4.618333925739466,-4.793101079244832,22.139891306574512
10.07,-4.645997029508328,-5.023768929893475,21.78154764692316
10.08,-4.693755507530051,-5.270548951187381,21.445465558758915
10.09,-4.761246863061684,-5.533795685468366,21.13305503579614
10.1,-4.848179855435132,-5.8139198503094285,20.845867105526107
10.11,-4.95433117680566,-6.111348898679403,20.585612957197494
10.120000000000001,-5.079538556196709,-6.426484614779764,20.35418168417131
10.13,-5.223690300622148,-6.7596567371704985,20.15365610720041
10.14,-5.386711182980578,-7.111071544027506,19.98632580955987
10.15,-5.568544493380251,-7.480754342016598,19.85469612925347
10.16,-5.769129991011143,-7.868484892297345,19.761491410547254
10.17,-5.988377435523411,-8.273725014133358,19.70965031560027
10.18,-6.226135351494042,-8.695537968972962,19.702310444512733
10.19,-6.48215469998207,-9.132499793205536,19.742778930726953
10.200000000000001,-6.756047216105761,-9.58260357253003,19.834485111786265
10.21,-7.047238341154984,-10.043158790571532,19.980910892797628
10.22,-7.3549149574690835,-10.510689389627446,20.185494132020168
10.23,-7.677968549199543,-10.980836076411196,20.451500430853518
10.24,-8.014934986037153,-11.448270672213859,20.781859309099996
10.25,-8.36393287726078,-11.90663284779207,21.17896211601039
10.26,-8.722603367903185,-12.348502191145863,21.644421441464036
10.27,-9.088055325346193,-12.765420875594254,22.178795465540794
10.28,-9.456821022245535,-13.14798369338486,22.78128578083182
10.290000000000001,-9.824828545841322,-13.486012195273878,23.449423677524557
10.3,-10.187398071002193,-13.768827303551914,24.17876734716987
10.31,-10.539269582571881,-13.985629230012366,24.962640144138337
10.32,-10.874669332485492,-14.125984240515034,25.791946653093312
10.33,-11.18742097531122,-14.18040469913854,26.655107085173675
10.34,-11.471104706064123,-14.140992683942752,27.538149440946516
10.35,-11.719263743530732,-14.002100187617762,28.42499107555546
10.36,-11.925652319842486,-13.760943529804234,29.297925705288222
10.370000000000001,-12.084513427841262,-13.4180999355137,30.13830890394879
10.38,-12.190868744472787,-12.977814107530957,30.927407144623018
10.39,-12.240798437172616,-12.448054736887698,31.647346895659417
10.4,-12.231686068884372,-11.840285624476884,32.28207704140201
10.41,-12.16240442890816,-11.168950703269754,32.818245883359346
10.42,-12.03342222081141,-10.450711008128357,33.245897410999035
10.43,-11.846818835092146,-9.703506931485476,33.5589113662302
10.44,-11.606203918610367,-8.945543448051106,33.755144840409415
10.450000000000001,-11.316548598399336,-8.194304208050614,33.83627329209617
10.46,-10.983944328225576,-7.465691145137757,33.807367816898896
10.47,-10.615311942344904,-6.773362333499562,33.67627569034606
10.48,-10.218086736176877,-6.1283081928984515,33.452887717243065
10.49,-9.79990508259009,-5.538671950834866,33.1483774658096
10.5,-9.368314748525972,-5.009790911385543,32.77448620865149
10.51,-8.930525669603153,-4.54441471231337,32.342907780447696
10.52,-8.493211612797063,-4.1430468014135355,31.86480476209454
10.53,-8.06236695723449,-3.8043548703800774,31.35046592536752
10.540000000000001,-7.643217527908819,-3.52560248073341,30.809097751651674
10.55,-7.240180460253463,-3.3030646070879257,30.24873141453496
10.56,-6.856865572045293,-3.1324015755928674,29.67622081244459
10.57,-6.496109550183215,-3.008976867200084,29.09730605779083
10.58,-6.1600341595046615,-2.928113294308388,28.5167188825535
10.59,-5.850120335549562,-2.885288691377404,27.938310315156464
10.6,-5.567291130686545,-2.876276548339538,27.36518557991039
10.61,-5.311997794721883,-2.8972393293121192,26.799835660832628
10.620000000000001,-5.084304601429346,-2.9447830410740243,26.24425888129285
10.63,-4.88396926238705,-3.0159814248120713,25.700068968060016
10.64,-4.710516831562493,-3.1083773452544077,25.168588366444546
10.65,-4.563305872663694,-3.2199678509898857,24.650927134828546
10.66,-4.441586336620617,-3.349178190016288,24.148048706025264
10.67,-4.344549095904042,-3.4948289171102602,23.660824304971072
10.68,-4.2713674299298345,-3.656099195647099,23.19007799136819
10.69,-4.221230978886878,-3.8324885057133686,22.736624263103167
10.700000000000001,-4.193372807296069,-4.023778226233198,22.30129999685082
10.71,-4.187090266969093,-4.2299939496253245,21.884992277026903
10.72,-4.201760340298456,-4.451368894766386,21.488663412962598
10.73,-4.236850094912367,-4.688308386685765,21.113374190200595
10.74,-4.291922801697113,-4.941355049258054,20.760306155820476
10.75,-4.366640168651246,-5.211154092626903,20.43078350121867
10.76,-4.460761030238161,-5.498417855520387,20.126294873785156
10.77,-4.574136710262548,-5.803888573679913,19.848515211743813
10.78,-4.7067031495367,-6.1282981833036,19.599327441049805
10.790000000000001,-4.858469760877344,-6.472323831767428,19.380843584572276
10.8,-5.029504845643295,-6.836537662602648,19.19542449473067
10.81,-5.219917282174516,-7.221349380375313,19.045697014920357
10.82,-5.429834081405969,-7.62694010624517,18.934566885427124
10.83,-5.659373305787344,-8.05318613974912,18.865225124871408
10.84,-5.908611774755052,-8.499571493573178,18.841144931902498
10.85,-6.177546947086738,-8.965088527005971,18.866065372584107
10.86,-6.46605239799945,-9.448126746992195,18.94395727383733
10.870000000000001,-6.773826421045676,-9.946350961639393,19.078965891865913
10.88,-7.10033351535562,-10.45657155467286,19.27532417046144
10.89,-7.4447389031727385,-10.974611784977025,19.537229906307406
10.9,-7.805836803695666,-11.495179756378528,19.86868013349798
10.91,-8.181974003970996,-12.01175602954143,20.273256830759443
10.92,-8.570971345293088,-12.516511620707554,20.753860030610596
10.93,-8.9700470864143,-13.000275025491176,21.31238797910449
10.94,-9.375747675412727,-13.452570346499408,21.949369546768168
10.950000000000001,-9.7838931523451,-13.861750720037112,22.66356185225512
10.96,-10.189546029150131,-14.215250873683111,23.451535920169164
10.97,-10.58701375085548,-14.499978450098116,24.307284512477295
10.98,-10.96989534342798,-14.702854410726053,25.221897640571395
10.99,-11.331182135661088,-14.81149755093168,26.183360429859324
11.0,-11.663420050483573,-14.815027086040779,27.176531966417556
11.01,-11.958936575243646,-14.704932153450567,28.183359207159018
11.02,-12.210129107734161,-14.475931599251968,29.183364247495962
11.03,-12.409803345797783,-14.126727066216802,30.154415197731364
11.040000000000001,-12.551541694988178,-13.660543577098451,31.07375250494184
11.05,-12.630073756691592,-13.08536017457559,31.91919917455988
11.06,-12.64161555759151,-12.41376150699918,32.670443550503755
11.07,-12.58414289739177,-11.662387586834718,33.310257007882925
11.08,-12.4575680342721,-10.85101595790475,33.82550452394249
11.09,-12.26379788989832,-10.001366683292487,34.20782750100626
11.1,-12.006664854284002,-9.135763253413108,34.453922795086484
11.11,-11.691735929270079,-8.275801774175969,34.56540067536694
11.120000000000001,-11.3260197219641,-7.441172614952607,34.548264535178724
11.13,-10.917601254197242,-6.648746177873137,34.41210374854887
11.14,-10.475240087018193,-5.911986520929633,34.16911908729159
11.15,-10.007967427510975,-5.240704836105499,33.83310458279886
11.16,-9.524713374344614,-4.64111993480751,33.418493636729835
11.17,-9.033987745810155,-4.116161990107459,32.93954765475331
11.18,-8.543628805104245,-3.665941248729216,32.40973094794934
11.19,-8.060625291931858,-3.288303615498414,31.841283466598327
11.200000000000001,-7.5910096796391695,-2.979405783599448,31.24497789777286
11.21,-7.139815137043057,-2.734259021313256,30.63003170462598
11.22,-6.7110854100735535,-2.5472084881356687,30.004137414127577
11.23,-6.307925509885815,-2.412330981498266,29.37357405517072
11.24,-5.932581261581462,-2.323746663469791,28.743366776130024
11.25,-5.586536936692737,-2.27584911680165,28.117468127042685
11.26,-5.2706219122387425,-2.2634633417754046,27.49894156377812
11.27,-4.985119212625808,-2.2819437403385296,26.890134293133954
11.28,-4.729870650115634,-2.3272245589972225,26.292832032317353
11.290000000000001,-4.504374936298377,-2.3958344223961787,25.708392404668572
11.3,-4.307876519076979,-2.4848850762916825,25.1378565916438
11.31,-4.13944399177084,-2.5920426911028414,24.58204069898742
11.32,-3.998037739602182,-2.715488322184018,24.04160931078972
11.33,-3.8825670696094523,-2.853872529288927,23.517134131255613
11.34,-3.7919374548024685,-3.006267791473541,23.00914064978415
11.35,-3.725088752861477,-3.1721212287545546,22.518145566637816
11.36,-3.681025371839746,-3.351209241854338,22.044687397750906
11.370000000000001,-3.6588393804453903,-3.5435949761084062,21.589352314727606
11.38,-3.6577275241975773,-3.7495889697339035,21.15279691742959
11.39,-3.6770030305198915,-3.9697129255957493,20.73576930738606
11.4,-3.7161029793744005,-4.204666218524889,20.339129540822903
11.41,-3.7745918922268484,-4.45529449027968,19.96387029020386
11.42,-3.8521620578217024,-4.722559469355038,19.61113832572667
11.43,-3.948630972344736,-5.007508965591246,19.282257231552716
11.44,-4.0639361275071995,-5.31124581613867,18.978751581132745
11.450000000000001,-4.198127233012439,-5.634894390809324,18.70237259440049
11.46,-4.351355811258378,-5.979563096327093,18.45512506816461
11.47,-4.523861951207133,-6.3463011509178076,18.23929508731459
11.48,-4.71595785640075,-6.736047740778568,18.0574776660796
11.49,-4.9280076702279025,-7.149571533702354,17.912603008566503
11.5,-5.160402913384961,-7.587398441005388,17.80795949126873
11.51,-5.41353273068726,-8.049725528944043,17.747210730843122
11.52,-5.687748027505497,-8.536319147974902,17.734403190180448
11.53,-5.983318497335819,-9.046395757411442,17.77395968705765
11.540000000000001,-6.300381525776157,-9.578484686778518,17.870652919838864
11.55,-6.638882036724278,-10.130273332274056,18.029551769530546
11.56,-6.998502569754394,-10.698437197788737,18.255931792959846
11.57,-7.378583299254131,-11.27845992112772,18.555140188920646
11.58,-7.778032393610511,-11.864452118924538,18.932404914077576
11.59,-8.19522813515046,-12.448982600342083,19.39257799743007
11.6,-8.627915643034369,-13.022941143877253,19.939805046987892
11.61,-9.073102894735907,-13.575458238132805,20.577117169203536
11.620000000000001,-9.526963009545119,-14.093913198758973,21.305948754819354
11.63,-9.98475232169943,-14.564066621102912,22.125595405019816
11.64,-10.440756381385722,-14.970354386904335,23.032640793844052
11.65,-10.888278254696932,-15.296376133285216,24.020398777206303
11.66,-11.319684735400493,-15.525598826565949,25.07843559551441
11.67,-11.726525576025209,-15.642274052235518,26.192253051368066
11.68,-12.099737800186135,-15.63253559074579,27.343222062294373
11.69,-12.429940954889801,-15.485604236431442,28.50885118035303
11.700000000000001,-12.707819637716709,-15.19498558310016,29.663451423966052
11.71,-12.924577383641715,-14.759513030906678,30.77921486632441
