analysis,realization_index,shot,parameter,feature,display_name,coefficient,canonical_coefficient
fixed_rank,36,189647,5.0,d[kappa]/d[t],dot kappa,0.5220696802511167,1.0387425257023986
fixed_rank,36,189647,5.0,r[q95]/r[kappa],q95 / kappa,-0.08502891965025378,0.0094913406274716
fixed_rank,36,189647,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6605073471126248,1.5798966122386748
fixed_rank,36,189647,5.0,d[kappa]/d[betan],D_betaN kappa,0.030464350680953114,-1.4922681515305865
fixed_rank,36,189647,5.0,d[betan]/d[t],dot beta_N,0.4609966573970138,-0.0517439880171841
fixed_rank,36,189647,5.0,d[li]/d[betan],D_betaN l_i,0.031131646242906985,-0.0255776916182822
fixed_rank,36,189647,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7062978350292727,-0.0298919661500107
fixed_rank,36,189647,4.0,d[kappa]/d[t],dot kappa,0.28524768540714907,1.0387425257023986
fixed_rank,36,189647,4.0,r[q95]/r[kappa],q95 / kappa,0.1866410899367381,0.0094913406274716
fixed_rank,36,189647,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6174084656035674,1.5798966122386748
fixed_rank,36,189647,4.0,d[kappa]/d[betan],D_betaN kappa,0.08019625878919993,-1.4922681515305865
fixed_rank,36,189647,4.0,d[betan]/d[t],dot beta_N,0.15306626632821912,-0.0517439880171841
fixed_rank,36,189647,4.0,d[li]/d[betan],D_betaN l_i,-0.3272034681652375,-0.0255776916182822
fixed_threshold,37,189649,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.31392244545588877,0.3139224454558886
fixed_threshold,37,189649,0.001,d[kappa]/d[t],dot kappa,0.8516022317454217,0.8516022317454233
fixed_threshold,37,189649,0.001,r[q95]/r[kappa],q95 / kappa,-0.018606685116622834,-0.0186066851166219
fixed_threshold,37,189649,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,1.176557548610893,1.1765575486108926
fixed_threshold,37,189649,0.001,d[kappa]/d[betan],D_betaN kappa,-0.9274510238353211,-0.9274510238353236
fixed_threshold,37,189649,0.001,d[betan]/d[t],dot beta_N,0.03546845882415642,0.0354684588241547
fixed_threshold,37,189649,0.001,d[li]/d[betan],D_betaN l_i,-0.05326055973275544,-0.053260559732756
fixed_threshold,37,189649,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.31392244545588877,0.3139224454558886
fixed_threshold,37,189649,0.005,d[kappa]/d[t],dot kappa,0.8516022317454217,0.8516022317454233
fixed_threshold,37,189649,0.005,r[q95]/r[kappa],q95 / kappa,-0.018606685116622834,-0.0186066851166219
fixed_threshold,37,189649,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,1.176557548610893,1.1765575486108926
fixed_threshold,37,189649,0.005,d[kappa]/d[betan],D_betaN kappa,-0.9274510238353211,-0.9274510238353236
fixed_threshold,37,189649,0.005,d[betan]/d[t],dot beta_N,0.03546845882415642,0.0354684588241547
fixed_threshold,37,189649,0.005,d[li]/d[betan],D_betaN l_i,-0.05326055973275544,-0.053260559732756
fixed_threshold,37,189649,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.31392244545588877,0.3139224454558886
fixed_threshold,37,189649,0.01,d[kappa]/d[t],dot kappa,0.8516022317454217,0.8516022317454233
fixed_threshold,37,189649,0.01,r[q95]/r[kappa],q95 / kappa,-0.018606685116622834,-0.0186066851166219
fixed_threshold,37,189649,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,1.176557548610893,1.1765575486108926
fixed_threshold,37,189649,0.01,d[kappa]/d[betan],D_betaN kappa,-0.9274510238353211,-0.9274510238353236
fixed_threshold,37,189649,0.01,d[betan]/d[t],dot beta_N,0.03546845882415642,0.0354684588241547
fixed_threshold,37,189649,0.01,d[li]/d[betan],D_betaN l_i,-0.05326055973275544,-0.053260559732756
fixed_threshold,37,189649,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.31392244545588877,0.3139224454558886
fixed_threshold,37,189649,0.02,d[kappa]/d[t],dot kappa,0.8516022317454217,0.8516022317454233
fixed_threshold,37,189649,0.02,r[q95]/r[kappa],q95 / kappa,-0.018606685116622834,-0.0186066851166219
fixed_threshold,37,189649,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,1.176557548610893,1.1765575486108926
fixed_threshold,37,189649,0.02,d[kappa]/d[betan],D_betaN kappa,-0.9274510238353211,-0.9274510238353236
fixed_threshold,37,189649,0.02,d[betan]/d[t],dot beta_N,0.03546845882415642,0.0354684588241547
fixed_threshold,37,189649,0.02,d[li]/d[betan],D_betaN l_i,-0.05326055973275544,-0.053260559732756
fixed_threshold,37,189649,0.05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7460611948879474,0.3139224454558886
fixed_threshold,37,189649,0.05,d[kappa]/d[t],dot kappa,0.4944918975768721,0.8516022317454233
fixed_threshold,37,189649,0.05,r[q95]/r[kappa],q95 / kappa,-0.07570841086300978,-0.0186066851166219
fixed_threshold,37,189649,0.05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6697267945774128,1.1765575486108926
fixed_threshold,37,189649,0.05,d[kappa]/d[betan],D_betaN kappa,0.05345918939827883,-0.9274510238353236
fixed_threshold,37,189649,0.05,d[betan]/d[t],dot beta_N,0.3879798240064194,0.0354684588241547
fixed_threshold,37,189649,0.05,d[li]/d[betan],D_betaN l_i,-0.054993635046557354,-0.053260559732756
fixed_threshold,37,189649,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7460611948879474,0.3139224454558886
fixed_threshold,37,189649,0.1,d[kappa]/d[t],dot kappa,0.4944918975768721,0.8516022317454233
fixed_threshold,37,189649,0.1,r[q95]/r[kappa],q95 / kappa,-0.07570841086300978,-0.0186066851166219
fixed_threshold,37,189649,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6697267945774128,1.1765575486108926
fixed_threshold,37,189649,0.1,d[kappa]/d[betan],D_betaN kappa,0.05345918939827883,-0.9274510238353236
fixed_threshold,37,189649,0.1,d[betan]/d[t],dot beta_N,0.3879798240064194,0.0354684588241547
fixed_threshold,37,189649,0.1,d[li]/d[betan],D_betaN l_i,-0.054993635046557354,-0.053260559732756
fixed_rank,37,189649,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.31392244545588877,0.3139224454558886
fixed_rank,37,189649,7.0,d[kappa]/d[t],dot kappa,0.8516022317454217,0.8516022317454233
fixed_rank,37,189649,7.0,r[q95]/r[kappa],q95 / kappa,-0.018606685116622834,-0.0186066851166219
fixed_rank,37,189649,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,1.176557548610893,1.1765575486108926
fixed_rank,37,189649,7.0,d[kappa]/d[betan],D_betaN kappa,-0.9274510238353211,-0.9274510238353236
fixed_rank,37,189649,7.0,d[betan]/d[t],dot beta_N,0.03546845882415642,0.0354684588241547
fixed_rank,37,189649,7.0,d[li]/d[betan],D_betaN l_i,-0.05326055973275544,-0.053260559732756
fixed_rank,37,189649,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.8492555792210141,0.3139224454558886
fixed_rank,37,189649,6.0,d[kappa]/d[t],dot kappa,0.6269108817931974,0.8516022317454233
fixed_rank,37,189649,6.0,r[q95]/r[kappa],q95 / kappa,-0.08144067054830248,-0.0186066851166219
fixed_rank,37,189649,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.54693038270546,1.1765575486108926
fixed_rank,37,189649,6.0,d[kappa]/d[betan],D_betaN kappa,-0.027974033247289753,-0.9274510238353236
fixed_rank,37,189649,6.0,d[betan]/d[t],dot beta_N,0.24041042303274165,0.0354684588241547
fixed_rank,37,189649,6.0,d[li]/d[betan],D_betaN l_i,-0.07215800081396642,-0.053260559732756
fixed_rank,37,189649,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7460611948879474,0.3139224454558886
fixed_rank,37,189649,5.0,d[kappa]/d[t],dot kappa,0.4944918975768721,0.8516022317454233
fixed_rank,37,189649,5.0,r[q95]/r[kappa],q95 / kappa,-0.07570841086300978,-0.0186066851166219
fixed_rank,37,189649,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6697267945774128,1.1765575486108926
fixed_rank,37,189649,5.0,d[kappa]/d[betan],D_betaN kappa,0.05345918939827883,-0.9274510238353236
fixed_rank,37,189649,5.0,d[betan]/d[t],dot beta_N,0.3879798240064194,0.0354684588241547
fixed_rank,37,189649,5.0,d[li]/d[betan],D_betaN l_i,-0.054993635046557354,-0.053260559732756
fixed_rank,37,189649,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7316296861499176,0.3139224454558886
fixed_rank,37,189649,4.0,d[kappa]/d[t],dot kappa,0.2309512578045928,0.8516022317454233
fixed_rank,37,189649,4.0,r[q95]/r[kappa],q95 / kappa,0.2639771690631562,-0.0186066851166219
fixed_rank,37,189649,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4829506769124436,1.1765575486108926
fixed_rank,37,189649,4.0,d[kappa]/d[betan],D_betaN kappa,-0.09039340551295526,-0.9274510238353236
fixed_rank,37,189649,4.0,d[betan]/d[t],dot beta_N,0.3269870172115211,0.0354684588241547
fixed_rank,37,189649,4.0,d[li]/d[betan],D_betaN l_i,0.25473461612086307,-0.053260559732756
fixed_threshold,38,189650,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.20800829849933689,0.2080082984993358
fixed_threshold,38,189650,0.001,d[kappa]/d[t],dot kappa,1.0295230095197907,1.0295230095197911
fixed_threshold,38,189650,0.001,r[q95]/r[kappa],q95 / kappa,-0.025020450832997816,-0.0250204508329991
fixed_threshold,38,189650,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,1.382673646833236,1.3826736468332343
fixed_threshold,38,189650,0.001,d[kappa]/d[betan],D_betaN kappa,-1.2589249550888184,-1.2589249550888195
fixed_threshold,38,189650,0.001,d[betan]/d[t],dot beta_N,-0.13759480409715208,-0.137594804097153
fixed_threshold,38,189650,0.001,d[li]/d[betan],D_betaN l_i,-0.06673855827889812,-0.0667385582788971
fixed_threshold,38,189650,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.20800829849933689,0.2080082984993358
fixed_threshold,38,189650,0.005,d[kappa]/d[t],dot kappa,1.0295230095197907,1.0295230095197911
fixed_threshold,38,189650,0.005,r[q95]/r[kappa],q95 / kappa,-0.025020450832997816,-0.0250204508329991
fixed_threshold,38,189650,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,1.382673646833236,1.3826736468332343
fixed_threshold,38,189650,0.005,d[kappa]/d[betan],D_betaN kappa,-1.2589249550888184,-1.2589249550888195
fixed_threshold,38,189650,0.005,d[betan]/d[t],dot beta_N,-0.13759480409715208,-0.137594804097153
fixed_threshold,38,189650,0.005,d[li]/d[betan],D_betaN l_i,-0.06673855827889812,-0.0667385582788971
fixed_threshold,38,189650,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.20800829849933689,0.2080082984993358
fixed_threshold,38,189650,0.01,d[kappa]/d[t],dot kappa,1.0295230095197907,1.0295230095197911
fixed_threshold,38,189650,0.01,r[q95]/r[kappa],q95 / kappa,-0.025020450832997816,-0.0250204508329991
fixed_threshold,38,189650,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,1.382673646833236,1.3826736468332343
fixed_threshold,38,189650,0.01,d[kappa]/d[betan],D_betaN kappa,-1.2589249550888184,-1.2589249550888195
fixed_threshold,38,189650,0.01,d[betan]/d[t],dot beta_N,-0.13759480409715208,-0.137594804097153
fixed_threshold,38,189650,0.01,d[li]/d[betan],D_betaN l_i,-0.06673855827889812,-0.0667385582788971
fixed_threshold,38,189650,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.20800829849933689,0.2080082984993358
fixed_threshold,38,189650,0.02,d[kappa]/d[t],dot kappa,1.0295230095197907,1.0295230095197911
fixed_threshold,38,189650,0.02,r[q95]/r[kappa],q95 / kappa,-0.025020450832997816,-0.0250204508329991
fixed_threshold,38,189650,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,1.382673646833236,1.3826736468332343
fixed_threshold,38,189650,0.02,d[kappa]/d[betan],D_betaN kappa,-1.2589249550888184,-1.2589249550888195
fixed_threshold,38,189650,0.02,d[betan]/d[t],dot beta_N,-0.13759480409715208,-0.137594804097153
fixed_threshold,38,189650,0.02,d[li]/d[betan],D_betaN l_i,-0.06673855827889812,-0.0667385582788971
fixed_threshold,38,189650,0.05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7846692718518512,0.2080082984993358
fixed_threshold,38,189650,0.05,d[kappa]/d[t],dot kappa,0.5195421122262769,1.0295230095197911
fixed_threshold,38,189650,0.05,r[q95]/r[kappa],q95 / kappa,-0.08800320251698618,-0.0250204508329991
fixed_threshold,38,189650,0.05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6515456950160621,1.3826736468332343
fixed_threshold,38,189650,0.05,d[kappa]/d[betan],D_betaN kappa,0.07356095903112304,-1.2589249550888195
fixed_threshold,38,189650,0.05,d[betan]/d[t],dot beta_N,0.36536596965057233,-0.137594804097153
fixed_threshold,38,189650,0.05,d[li]/d[betan],D_betaN l_i,-0.08454357371705634,-0.0667385582788971
fixed_threshold,38,189650,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7846692718518512,0.2080082984993358
fixed_threshold,38,189650,0.1,d[kappa]/d[t],dot kappa,0.5195421122262769,1.0295230095197911
fixed_threshold,38,189650,0.1,r[q95]/r[kappa],q95 / kappa,-0.08800320251698618,-0.0250204508329991
fixed_threshold,38,189650,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6515456950160621,1.3826736468332343
fixed_threshold,38,189650,0.1,d[kappa]/d[betan],D_betaN kappa,0.07356095903112304,-1.2589249550888195
fixed_threshold,38,189650,0.1,d[betan]/d[t],dot beta_N,0.36536596965057233,-0.137594804097153
fixed_threshold,38,189650,0.1,d[li]/d[betan],D_betaN l_i,-0.08454357371705634,-0.0667385582788971
fixed_rank,38,189650,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.20800829849933689,0.2080082984993358
fixed_rank,38,189650,7.0,d[kappa]/d[t],dot kappa,1.0295230095197907,1.0295230095197911
fixed_rank,38,189650,7.0,r[q95]/r[kappa],q95 / kappa,-0.025020450832997816,-0.0250204508329991
fixed_rank,38,189650,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,1.382673646833236,1.3826736468332343
fixed_rank,38,189650,7.0,d[kappa]/d[betan],D_betaN kappa,-1.2589249550888184,-1.2589249550888195
fixed_rank,38,189650,7.0,d[betan]/d[t],dot beta_N,-0.13759480409715208,-0.137594804097153
fixed_rank,38,189650,7.0,d[li]/d[betan],D_betaN l_i,-0.06673855827889812,-0.0667385582788971
fixed_rank,38,189650,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7554665368156729,0.2080082984993358
fixed_rank,38,189650,6.0,d[kappa]/d[t],dot kappa,0.492456071240416,1.0295230095197911
fixed_rank,38,189650,6.0,r[q95]/r[kappa],q95 / kappa,-0.0856079182784037,-0.0250204508329991
fixed_rank,38,189650,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6897278386294897,1.3826736468332343
fixed_rank,38,189650,6.0,d[kappa]/d[betan],D_betaN kappa,0.08125384638045587,-1.2589249550888195
fixed_rank,38,189650,6.0,d[betan]/d[t],dot beta_N,0.398551925470084,-0.137594804097153
fixed_rank,38,189650,6.0,d[li]/d[betan],D_betaN l_i,-0.08015878238482847,-0.0667385582788971
fixed_rank,38,189650,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7846692718518512,0.2080082984993358
fixed_rank,38,189650,5.0,d[kappa]/d[t],dot kappa,0.5195421122262769,1.0295230095197911
fixed_rank,38,189650,5.0,r[q95]/r[kappa],q95 / kappa,-0.08800320251698618,-0.0250204508329991
fixed_rank,38,189650,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6515456950160621,1.3826736468332343
fixed_rank,38,189650,5.0,d[kappa]/d[betan],D_betaN kappa,0.07356095903112304,-1.2589249550888195
fixed_rank,38,189650,5.0,d[betan]/d[t],dot beta_N,0.36536596965057233,-0.137594804097153
fixed_rank,38,189650,5.0,d[li]/d[betan],D_betaN l_i,-0.08454357371705634,-0.0667385582788971
fixed_rank,38,189650,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.777612249218628,0.2080082984993358
fixed_rank,38,189650,4.0,d[kappa]/d[t],dot kappa,0.31487492993337474,1.0295230095197911
fixed_rank,38,189650,4.0,r[q95]/r[kappa],q95 / kappa,0.1728380024959753,-0.0250204508329991
fixed_rank,38,189650,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4814980716447975,1.3826736468332343
fixed_rank,38,189650,4.0,d[kappa]/d[betan],D_betaN kappa,-0.07419404644780263,-1.2589249550888195
fixed_rank,38,189650,4.0,d[betan]/d[t],dot beta_N,0.3556005477054991,-0.137594804097153
fixed_rank,38,189650,4.0,d[li]/d[betan],D_betaN l_i,0.2755701132140784,-0.0667385582788971
fixed_threshold,39,189651,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.30500186956659686,0.3050018695665953
fixed_threshold,39,189651,0.001,d[kappa]/d[t],dot kappa,1.0454954964246244,1.045495496424622
fixed_threshold,39,189651,0.001,r[q95]/r[kappa],q95 / kappa,0.0035690030879466893,0.0035690030879476
fixed_threshold,39,189651,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,1.2163326127761107,1.2163326127761127
fixed_threshold,39,189651,0.001,d[kappa]/d[betan],D_betaN kappa,-1.272735790563235,-1.272735790563233
fixed_threshold,39,189651,0.001,d[betan]/d[t],dot beta_N,-0.080835737154897,-0.0808357371548949
fixed_threshold,39,189651,0.001,d[li]/d[betan],D_betaN l_i,-0.025001572209085214,-0.0250015722090856
fixed_threshold,39,189651,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.30500186956659686,0.3050018695665953
fixed_threshold,39,189651,0.005,d[kappa]/d[t],dot kappa,1.0454954964246244,1.045495496424622
fixed_threshold,39,189651,0.005,r[q95]/r[kappa],q95 / kappa,0.0035690030879466893,0.0035690030879476
fixed_threshold,39,189651,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,1.2163326127761107,1.2163326127761127
fixed_threshold,39,189651,0.005,d[kappa]/d[betan],D_betaN kappa,-1.272735790563235,-1.272735790563233
fixed_threshold,39,189651,0.005,d[betan]/d[t],dot beta_N,-0.080835737154897,-0.0808357371548949
fixed_threshold,39,189651,0.005,d[li]/d[betan],D_betaN l_i,-0.025001572209085214,-0.0250015722090856
fixed_threshold,39,189651,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.30500186956659686,0.3050018695665953
fixed_threshold,39,189651,0.01,d[kappa]/d[t],dot kappa,1.0454954964246244,1.045495496424622
fixed_threshold,39,189651,0.01,r[q95]/r[kappa],q95 / kappa,0.0035690030879466893,0.0035690030879476
fixed_threshold,39,189651,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,1.2163326127761107,1.2163326127761127
fixed_threshold,39,189651,0.01,d[kappa]/d[betan],D_betaN kappa,-1.272735790563235,-1.272735790563233
fixed_threshold,39,189651,0.01,d[betan]/d[t],dot beta_N,-0.080835737154897,-0.0808357371548949
fixed_threshold,39,189651,0.01,d[li]/d[betan],D_betaN l_i,-0.025001572209085214,-0.0250015722090856
fixed_threshold,39,189651,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.30500186956659686,0.3050018695665953
fixed_threshold,39,189651,0.02,d[kappa]/d[t],dot kappa,1.0454954964246244,1.045495496424622
fixed_threshold,39,189651,0.02,r[q95]/r[kappa],q95 / kappa,0.0035690030879466893,0.0035690030879476
fixed_threshold,39,189651,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,1.2163326127761107,1.2163326127761127
fixed_threshold,39,189651,0.02,d[kappa]/d[betan],D_betaN kappa,-1.272735790563235,-1.272735790563233
fixed_threshold,39,189651,0.02,d[betan]/d[t],dot beta_N,-0.080835737154897,-0.0808357371548949
fixed_threshold,39,189651,0.02,d[li]/d[betan],D_betaN l_i,-0.025001572209085214,-0.0250015722090856
fixed_threshold,39,189651,0.05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.35895175825688314,0.3050018695665953
fixed_threshold,39,189651,0.05,d[kappa]/d[t],dot kappa,0.32354414544397925,1.045495496424622
fixed_threshold,39,189651,0.05,r[q95]/r[kappa],q95 / kappa,-0.018383833104083827,0.0035690030879476
fixed_threshold,39,189651,0.05,d[pcdiamag3]/d[betan],D_betaN W_dia,1.1531865972936326,1.2163326127761127
fixed_threshold,39,189651,0.05,d[kappa]/d[betan],D_betaN kappa,-0.13114944541737134,-1.272735790563233
fixed_threshold,39,189651,0.05,d[betan]/d[t],dot beta_N,0.621471854826049,-0.0808357371548949
fixed_threshold,39,189651,0.05,d[li]/d[betan],D_betaN l_i,-0.005899966418064933,-0.0250015722090856
fixed_threshold,39,189651,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7667959757817125,0.3050018695665953
fixed_threshold,39,189651,0.1,d[kappa]/d[t],dot kappa,0.49477847290383536,1.045495496424622
fixed_threshold,39,189651,0.1,r[q95]/r[kappa],q95 / kappa,-0.06009411271937326,0.0035690030879476
fixed_threshold,39,189651,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6494015289615361,1.2163326127761127
fixed_threshold,39,189651,0.1,d[kappa]/d[betan],D_betaN kappa,0.04145535492034933,-1.272735790563233
fixed_threshold,39,189651,0.1,d[betan]/d[t],dot beta_N,0.43845335278508507,-0.0808357371548949
fixed_threshold,39,189651,0.1,d[li]/d[betan],D_betaN l_i,0.014204391989617371,-0.0250015722090856
fixed_rank,39,189651,7.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.30500186956659686,0.3050018695665953
fixed_rank,39,189651,7.0,d[kappa]/d[t],dot kappa,1.0454954964246244,1.045495496424622
fixed_rank,39,189651,7.0,r[q95]/r[kappa],q95 / kappa,0.0035690030879466893,0.0035690030879476
fixed_rank,39,189651,7.0,d[pcdiamag3]/d[betan],D_betaN W_dia,1.2163326127761107,1.2163326127761127
fixed_rank,39,189651,7.0,d[kappa]/d[betan],D_betaN kappa,-1.272735790563235,-1.272735790563233
fixed_rank,39,189651,7.0,d[betan]/d[t],dot beta_N,-0.080835737154897,-0.0808357371548949
fixed_rank,39,189651,7.0,d[li]/d[betan],D_betaN l_i,-0.025001572209085214,-0.0250015722090856
fixed_rank,39,189651,6.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.35895175825688314,0.3050018695665953
fixed_rank,39,189651,6.0,d[kappa]/d[t],dot kappa,0.32354414544397925,1.045495496424622
fixed_rank,39,189651,6.0,r[q95]/r[kappa],q95 / kappa,-0.018383833104083827,0.0035690030879476
fixed_rank,39,189651,6.0,d[pcdiamag3]/d[betan],D_betaN W_dia,1.1531865972936326,1.2163326127761127
fixed_rank,39,189651,6.0,d[kappa]/d[betan],D_betaN kappa,-0.13114944541737134,-1.272735790563233
fixed_rank,39,189651,6.0,d[betan]/d[t],dot beta_N,0.621471854826049,-0.0808357371548949
fixed_rank,39,189651,6.0,d[li]/d[betan],D_betaN l_i,-0.005899966418064933,-0.0250015722090856
fixed_rank,39,189651,5.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7667959757817125,0.3050018695665953
fixed_rank,39,189651,5.0,d[kappa]/d[t],dot kappa,0.49477847290383536,1.045495496424622
fixed_rank,39,189651,5.0,r[q95]/r[kappa],q95 / kappa,-0.06009411271937326,0.0035690030879476
fixed_rank,39,189651,5.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6494015289615361,1.2163326127761127
fixed_rank,39,189651,5.0,d[kappa]/d[betan],D_betaN kappa,0.04145535492034933,-1.272735790563233
fixed_rank,39,189651,5.0,d[betan]/d[t],dot beta_N,0.43845335278508507,-0.0808357371548949
fixed_rank,39,189651,5.0,d[li]/d[betan],D_betaN l_i,0.014204391989617371,-0.0250015722090856
fixed_rank,39,189651,4.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.7046021426899095,0.3050018695665953
fixed_rank,39,189651,4.0,d[kappa]/d[t],dot kappa,0.23467040603926803,1.045495496424622
fixed_rank,39,189651,4.0,r[q95]/r[kappa],q95 / kappa,0.1787452908937483,0.0035690030879476
fixed_rank,39,189651,4.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6135862774964412,1.2163326127761127
fixed_rank,39,189651,4.0,d[kappa]/d[betan],D_betaN kappa,0.09090620020452508,-1.272735790563233
fixed_rank,39,189651,4.0,d[betan]/d[t],dot beta_N,0.1091541426912368,-0.0808357371548949
fixed_rank,39,189651,4.0,d[li]/d[betan],D_betaN l_i,-0.3329644556855461,-0.0250015722090856
fixed_threshold,40,189652,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.27614547240521037,0.2761454724052091
fixed_threshold,40,189652,0.001,d[kappa]/d[t],dot kappa,1.0715011189555708,1.0715011189555683
fixed_threshold,40,189652,0.001,r[q95]/r[kappa],q95 / kappa,-0.008477089678772004,-0.0084770896787711
fixed_threshold,40,189652,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,1.245177257587598,1.245177257587598
fixed_threshold,40,189652,0.001,d[kappa]/d[betan],D_betaN kappa,-1.3032953185332674,-1.3032953185332663
fixed_threshold,40,189652,0.001,d[betan]/d[t],dot beta_N,-0.09807661553194946,-0.0980766155319487
fixed_threshold,40,189652,0.001,d[li]/d[betan],D_betaN l_i,-0.010113930521265177,-0.0101139305212646
fixed_threshold,40,189652,0.005,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.27614547240521037,0.2761454724052091
fixed_threshold,40,189652,0.005,d[kappa]/d[t],dot kappa,1.0715011189555708,1.0715011189555683
fixed_threshold,40,189652,0.005,r[q95]/r[kappa],q95 / kappa,-0.008477089678772004,-0.0084770896787711
fixed_threshold,40,189652,0.005,d[pcdiamag3]/d[betan],D_betaN W_dia,1.245177257587598,1.245177257587598
fixed_threshold,40,189652,0.005,d[kappa]/d[betan],D_betaN kappa,-1.3032953185332674,-1.3032953185332663
fixed_threshold,40,189652,0.005,d[betan]/d[t],dot beta_N,-0.09807661553194946,-0.0980766155319487
fixed_threshold,40,189652,0.005,d[li]/d[betan],D_betaN l_i,-0.010113930521265177,-0.0101139305212646
fixed_threshold,40,189652,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.27614547240521037,0.2761454724052091
fixed_threshold,40,189652,0.01,d[kappa]/d[t],dot kappa,1.0715011189555708,1.0715011189555683
fixed_threshold,40,189652,0.01,r[q95]/r[kappa],q95 / kappa,-0.008477089678772004,-0.0084770896787711
fixed_threshold,40,189652,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,1.245177257587598,1.245177257587598
fixed_threshold,40,189652,0.01,d[kappa]/d[betan],D_betaN kappa,-1.3032953185332674,-1.3032953185332663
fixed_threshold,40,189652,0.01,d[betan]/d[t],dot beta_N,-0.09807661553194946,-0.0980766155319487
fixed_threshold,40,189652,0.01,d[li]/d[betan],D_betaN l_i,-0.010113930521265177,-0.0101139305212646
fixed_threshold,40,189652,0.02,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.27614547240521037,0.2761454724052091
fixed_threshold,40,189652,0.02,d[kappa]/d[t],dot kappa,1.0715011189555708,1.0715011189555683
fixed_threshold,40,189652,0.02,r[q95]/r[kappa],q95 / kappa,-0.008477089678772004,-0.0084770896787711
fixed_threshold,40,189652,0.02,d[pcdiamag3]/d[betan],D_betaN W_dia,1.245177257587598,1.245177257587598
