realization_index,feature,display_name,var_primary,var_short,var_long,var_ratio_short_over_primary,var_ratio_long_over_primary,interval_width_primary,interval_width_ratio_short,interval_width_ratio_long,sign_stability_primary,sign_stability_short,sign_stability_long,mc_se_var_short_B300,mc_se_var_long_B300,n_primary,n_sensitivity
19,d[li]/d[betan],D_betaN l_i,5.1214528418534143e-05,3.75037539928827e-05,5.5298297375992705e-05,0.7322874026369123,1.0797384860031374,0.028500159498911968,0.8025850119225699,1.0539130372943806,0.621,0.5833333333333334,0.6133333333333333,3.067285099780513e-06,4.52263108425901e-06,1000,300
20,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.08747319082940695,0.06604747758131438,0.112493068538124,0.7550596583371734,1.286029096131998,1.06490386390091,0.9343224748082392,1.0192267238111477,0.998,1.0,0.9933333333333333,0.005401764418081962,0.009200367329122773,1000,300
20,d[kappa]/d[t],dot kappa,0.048313151430306844,0.035998029710752194,0.03431739874452897,0.745097942175857,0.7103117418045651,0.8474574217927275,0.9203130365631479,0.9434112187286788,0.999,1.0,1.0,0.002944137810156304,0.0028066855881226246,1000,300
20,r[q95]/r[kappa],q95 / kappa,0.00041625664688755643,0.0002845920770812768,0.00033911463090657287,0.6836937721216829,0.8146767948144694,0.08687821739388513,0.8110519641339163,0.8939824170716543,0.913,0.9533333333333334,0.8666666666666667,2.3275670955836782e-05,2.773485701443905e-05,1000,300
20,d[pcdiamag3]/d[betan],D_betaN W_dia,0.06811655487463397,0.05182480514868012,0.08740234931913696,0.7608254005808394,1.2831293285457226,0.9390607418599356,0.9335669513872966,1.0108614048547437,1.0,1.0,1.0,0.004238547764091615,0.0071482957093649034,1000,300
20,d[kappa]/d[betan],D_betaN kappa,0.16518033938180227,0.1349145331945377,0.2001545541793158,0.8167711345034389,1.2117335206381505,1.2365633771253863,0.993277199051195,1.002470742175443,0.989,0.9966666666666667,1.0,0.01103413107631791,0.01636985678297527,1000,300
20,d[betan]/d[t],dot beta_N,0.05321849010491283,0.039364772652720634,0.03827731815388322,0.7396822528245066,0.7192484807145944,0.8388447178707651,0.9207682794359388,0.9447420068921583,0.979,0.9833333333333333,0.97,0.0032194905245179323,0.003130551881692836,1000,300
20,d[li]/d[betan],D_betaN l_i,0.00029732099233638007,0.00029791087242801473,0.00019429877800470268,1.0019839839999165,0.6534983503111642,0.07265949887397342,0.9624557282110332,0.737752982437868,0.601,0.5433333333333333,0.56,2.436496304435219e-05,1.5890935792520576e-05,1000,300
21,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.05874989783995477,0.041807151612976885,0.05915574142756044,0.711612328703397,1.006907987971507,0.9152151604690243,0.9547980523121735,1.0004773816063024,1.0,1.0,1.0,0.0034192431304632762,0.004838116319813192,1000,300
21,d[kappa]/d[t],dot kappa,0.01715800939595805,0.013388549319477153,0.017090384092498717,0.7803090096588432,0.9960586742961417,0.5503488561247809,0.9837280763421159,0.9915071816524689,1.0,1.0,1.0,0.0010949969926504484,0.0013977555549877878,1000,300
21,r[q95]/r[kappa],q95 / kappa,0.00014050823138171627,9.763102034635034e-05,0.00014870853585609848,0.6948419988371916,1.0583617372003251,0.049079020747723724,0.9275755378381688,0.9400919536887244,0.896,0.9433333333333334,0.9,7.984858636859637e-06,1.2162288509255625e-05,1000,300
21,d[pcdiamag3]/d[betan],D_betaN W_dia,0.030744906808012326,0.02197186024169014,0.031040695773360133,0.7146504095424393,1.0096207468506857,0.6650323825024389,0.960097581084266,0.9980808221863116,1.0,1.0,1.0,0.001796992363660069,0.0025386968901970762,1000,300
21,d[kappa]/d[betan],D_betaN kappa,0.019341918009466295,0.0155768401749166,0.01906602201471823,0.8053410301549724,0.985735851293908,0.5321803756211202,0.9563884458481581,1.0139439435164264,1.0,1.0,1.0,0.0012739687280172375,0.0015593352401183816,1000,300
21,d[betan]/d[t],dot beta_N,0.016489306508253358,0.012917414454123378,0.016507822119337597,0.7833813051906005,1.001122885979163,0.5449471387461481,0.9667970828284659,0.9948828396248207,0.998,1.0,1.0,0.0010564647179144052,0.0013501100936743698,1000,300
21,d[li]/d[betan],D_betaN l_i,1.9375100109210394e-05,1.5886362494561088e-05,1.6381774708243148e-05,0.8199370534869724,0.8455065840127298,0.01727460895908478,0.9041105312250598,0.8908527948797788,0.636,0.6733333333333333,0.7166666666666667,1.2992833458359021e-06,1.3398011697733309e-06,1000,300
22,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.013378552517096074,0.00684749586015224,0.020619244541616528,0.511826361738463,1.5412163995520276,0.4451188810421949,0.817248604574922,1.1325141102898835,1.0,1.0,1.0,0.0005600298579880727,0.0016863672250845457,1000,300
22,d[kappa]/d[t],dot kappa,0.007412303074573408,0.004326447842966637,0.011157419603055285,0.583684692792413,1.5052567995133437,0.34537072654843437,0.7986470397138095,1.1055163504278467,1.0,1.0,1.0,0.00035384321810098037,0.0009125216346860949,1000,300
22,r[q95]/r[kappa],q95 / kappa,0.00010514017626031037,3.537682232273517e-05,0.00023165223168265667,0.3364729219698831,2.203270337964077,0.04043851727590406,0.6292165026138306,1.3464428811398454,0.813,0.86,0.7266666666666667,2.8933316917741337e-06,1.8945928418418058e-05,1000,300
22,d[pcdiamag3]/d[betan],D_betaN W_dia,0.0042002761558275585,0.002165241865788212,0.00654104963334334,0.5154998827360687,1.5572903758406786,0.24749384718341083,0.8350715111997788,1.1486696824962574,1.0,1.0,1.0,0.00017708664880890373,0.0005349668217503329,1000,300
22,d[kappa]/d[betan],D_betaN kappa,0.0018777664701662296,0.0007570361379221818,0.003657381864682175,0.4031577674593183,1.9477298816387987,0.18249392674572368,0.5640879007630412,1.4596033736992897,1.0,1.0,1.0,6.191501966135874e-05,0.00029912293313026883,1000,300
22,d[betan]/d[t],dot beta_N,0.007060829620314411,0.004169926553568325,0.010812355954240986,0.5905717568331075,1.531315232863461,0.33136632133017874,0.7874187633864161,1.1020798586794824,1.0,1.0,1.0,0.0003410419550897899,0.00088430023080517,1000,300
22,d[li]/d[betan],D_betaN l_i,1.684147421742949e-05,1.3679118885773561e-05,1.510063962739057e-05,0.8122281166821395,0.896634073266739,0.01671119288320384,0.8448838239293832,0.9385415251334279,0.795,0.8066666666666666,0.8666666666666667,1.1187615390294534e-06,1.235022150983613e-06,1000,300
23,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.03514711184580998,0.027944728181873366,0.0538722200211564,0.7950789329281621,1.5327637803496708,0.7880121462198186,0.9602175136412356,1.2624495597842909,1.0,1.0,1.0,0.0022854898308564864,0.004405997804762405,1000,300
23,d[kappa]/d[t],dot kappa,0.014843164741599656,0.011392043338217193,0.02089077858600796,0.7674942329710657,1.4074342601250782,0.5091324128258923,0.9140446051032656,1.2400377139307404,1.0,1.0,1.0,0.0009317105907317629,0.0017085749307079092,1000,300
23,r[q95]/r[kappa],q95 / kappa,0.00016001071141523074,0.00010312579622509868,0.000258396106249008,0.6444930799506624,1.6148675545755518,0.0559337834314141,0.8278911068403211,1.1724223804149774,0.865,0.9133333333333333,0.81,8.434254827510755e-06,2.1133205136992312e-05,1000,300
23,d[pcdiamag3]/d[betan],D_betaN W_dia,0.013603472740789609,0.010777853775032906,0.02087150593570576,0.7922869388134863,1.5342777784325006,0.48919086948856483,0.9718961543165391,1.2688846187933291,1.0,1.0,1.0,0.0008814784327469013,0.0017069986961497253,1000,300
23,d[kappa]/d[betan],D_betaN kappa,0.004301165184326207,0.003929041616998681,0.007075212563711157,0.9134830792633646,1.6449525327448018,0.28876724639086454,0.9564577361555234,1.2990890962468016,1.0,1.0,1.0,0.00032134091991230175,0.0005786539149806062,1000,300
23,d[betan]/d[t],dot beta_N,0.014305678262275568,0.011396726272608392,0.019948027056082413,0.7966575274282411,1.3944132316106856,0.5039496775602123,0.9161832943057743,1.2293942487893328,1.0,1.0,1.0,0.0009320935895879334,0.001631470976765467,1000,300
23,d[li]/d[betan],D_betaN l_i,1.4237794841462345e-05,1.5821771780042923e-05,8.759620132321945e-06,1.1112515636176907,0.6152371367799717,0.014665909309729361,1.0671065554169632,0.7742986270017836,0.73,0.7166666666666667,0.8166666666666667,1.2940007243611735e-06,7.164150105268782e-07,1000,300
24,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.2149632992304744,0.18359274087413083,0.20737277906520032,0.8540655150500394,0.9646892274520972,1.4687008644949855,0.960889965536093,1.0069103843680969,0.998,1.0,0.9933333333333333,0.01501533096174732,0.016960207115465725,1000,300
24,d[kappa]/d[t],dot kappa,0.050714470629591904,0.05553765607189337,0.03648273574430828,1.095104718286996,0.719375264917398,0.9464733833369106,0.9560461773930861,0.935893294888552,1.0,1.0,1.0,0.004542207294191977,0.0029837800175679255,1000,300
24,r[q95]/r[kappa],q95 / kappa,0.002509636415859311,0.0012893342984537251,0.00383212134389481,0.5137534227292646,1.526962758301654,0.20511756871623826,0.8526471602678423,1.2877513197761123,0.759,0.6866666666666666,0.83,0.00010544960067287101,0.00031341419050770464,1000,300
24,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5008612361272169,0.43412203176566033,0.4761036035114746,0.8667511087949217,0.9505698767842877,2.345875516975598,0.9580255860407743,1.008399900614586,0.901,0.9266666666666666,0.9066666666666666,0.03550514009274787,0.038938648362499745,1000,300
24,d[kappa]/d[betan],D_betaN kappa,0.6589713190551137,0.6262794528249085,0.5511771638720334,0.9503895461230673,0.8364205663189647,2.9197150638251443,0.9880001275673161,0.9667719594427756,0.875,0.9033333333333333,0.8866666666666667,0.05122094269051278,0.045078620727002645,1000,300
24,d[betan]/d[t],dot beta_N,0.056298431201643476,0.06184680309340375,0.046479572936426385,1.098552868585054,0.8255926842783773,0.9337598981034042,1.0124279759575283,0.976531356174257,0.88,0.8933333333333333,0.88,0.005058207709912385,0.003801382164012643,1000,300
24,d[li]/d[betan],D_betaN l_i,0.00405554496484895,0.003487586255524053,0.004909782479006449,0.8599550210273526,1.210634457652799,0.21055926180364898,0.9549041498171819,0.9897239318027359,0.919,0.95,0.8633333333333333,0.0002852360155145629,0.00040155187248396186,1000,300
25,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.06682346988517544,0.059356921903413656,0.06468901153924368,0.8882645873584273,0.9680582533412369,1.0421011368369333,0.865742798556107,0.9461623805967476,0.919,0.9133333333333333,0.9733333333333334,0.0048545700827103255,0.005290660802956073,1000,300
25,d[kappa]/d[t],dot kappa,0.011276472768941993,0.01141725782729671,0.00943926883957148,1.0124848488742395,0.83707636536572,0.40477816886500406,0.9412830948407964,0.9618995781141947,1.0,1.0,1.0,0.0009337727850034846,0.0007720008154366269,1000,300
25,r[q95]/r[kappa],q95 / kappa,0.0023315110974817107,0.0011616498668857089,0.003908476585857395,0.49823904683122416,1.6763705693183193,0.19500462032225988,0.7828722292624467,1.366664289546289,0.745,0.69,0.78,9.50067912811273e-05,0.00031965898658882274,1000,300
25,d[pcdiamag3]/d[betan],D_betaN W_dia,0.12047484013211601,0.10587555147551476,0.11817498414992281,0.8788187754340138,0.9809100723464657,1.4071411798163247,0.8760500285394213,0.9634432350343414,1.0,1.0,1.0,0.008659146535931334,0.009665068945328665,1000,300
25,d[kappa]/d[betan],D_betaN kappa,0.1548300918305189,0.1338821073723253,0.14186514821326568,0.8647034035145842,0.9162634119506627,1.5998563309818845,0.8868963971838546,0.9088717465209379,1.0,1.0,1.0,0.010949693013352222,0.01160259464626616,1000,300
25,d[betan]/d[t],dot beta_N,0.013389954632562956,0.01258661995694605,0.012927496265598123,0.9400046753210589,0.9654622902276172,0.4383945462605332,0.938303971032265,1.0218033323379057,0.992,0.9933333333333333,0.9833333333333333,0.0010294103320394883,0.0010572892697744975,1000,300
25,d[li]/d[betan],D_betaN l_i,0.0003363753107532754,0.0003505917915669348,0.0004448044932314514,1.0422637463546987,1.3223458411241917,0.0775656244344229,0.9501500760647268,1.1673956144649684,0.901,0.89,0.8866666666666667,2.8673529017460295e-05,3.63788167622679e-05,1000,300
26,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.13535393040063587,0.1121526363101992,0.12829626962639312,0.8285879543965745,0.9478577330310787,1.0437289638976293,0.9812206140940954,0.944593584332379,1.0,1.0,1.0,0.009172524711010545,0.010492849229363535,1000,300
26,d[kappa]/d[t],dot kappa,0.04620419320910506,0.037970923720035715,0.05281978570005506,0.8218068768821856,1.143181647194011,0.7183779709922555,0.959310611269265,1.0004859269964568,1.0,1.0,1.0,0.0031054930813984843,0.004319923325065669,1000,300
26,r[q95]/r[kappa],q95 / kappa,0.00060796750874242,0.0003544311800789545,0.001170588344638805,0.5829771739152557,1.925412670588541,0.11090820179555227,0.7315954500391884,1.2970852141140872,0.583,0.5933333333333334,0.57,2.898753756117625e-05,9.573783435569511e-05,1000,300
26,d[pcdiamag3]/d[betan],D_betaN W_dia,0.317722323743226,0.26494275769854936,0.29724874080078684,0.833881467871513,0.9355613961863588,1.6150648301048325,0.9817352194114918,0.9358845287270342,0.993,0.99,0.9966666666666667,0.021668630109341624,0.024310809892785685,1000,300
26,d[kappa]/d[betan],D_betaN kappa,0.5255364987940611,0.4214563034372814,0.5449563517773202,0.8019543921390606,1.036952434374818,2.2137489835937307,0.9631248391815478,0.9313696867599648,0.997,0.9966666666666667,0.9966666666666667,0.034469259796954616,0.0445698448788497,1000,300
26,d[betan]/d[t],dot beta_N,0.043975454773173425,0.03610536104337291,0.05013594687551769,0.8210343981570022,1.1400893324269241,0.7062240103159877,0.9772681392042948,0.9838177322130363,0.998,0.9966666666666667,1.0,0.002952916019328367,0.004100422662857876,1000,300
26,d[li]/d[betan],D_betaN l_i,0.0002546041258878969,0.0002945536687416208,0.0002136909813244733,1.156908466091841,0.8393068281170046,0.0664791021715534,1.0767526051975564,0.8925248858582729,0.901,0.8733333333333333,0.9366666666666666,2.40903905083293e-05,1.7476948123604414e-05,1000,300
27,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.08786193044941226,0.054943074205420044,0.09123943876189065,0.6253342480000971,1.0384410892772615,0.9886193238848994,0.891017386946322,0.9942567563071227,1.0,1.0,1.0,0.004493578772898364,0.007462116221213319,1000,300
27,d[kappa]/d[t],dot kappa,0.050517896730662606,0.0372627543017625,0.051829195988175016,0.7376149189351603,1.0259571229677995,0.7729275278945467,0.884842626114905,0.9877676530661875,1.0,1.0,1.0,0.003047574679277942,0.004238906873650641,1000,300
27,r[q95]/r[kappa],q95 / kappa,0.00036635023913262244,0.00043660904315473203,0.00037894406943426415,1.1917804235325618,1.0343764762688816,0.08601849640691148,0.9735866400782068,1.0086233471339565,0.773,0.8566666666666667,0.7066666666666667,3.5708543010176663e-05,3.0992350740315024e-05,1000,300
27,d[pcdiamag3]/d[betan],D_betaN W_dia,0.23489237836430893,0.14724959268135834,0.24317612950608578,0.6268811006416732,1.0352661555026237,1.6224681439332689,0.8959000053564768,0.9918249086124603,0.99,0.9966666666666667,0.9933333333333333,0.012042967263117007,0.019888422870890876,1000,300
27,d[kappa]/d[betan],D_betaN kappa,0.4272528472487167,0.26962327162315414,0.43512068399411724,0.6310625508042509,1.0184149428050984,2.287374218138213,0.9190147022135484,1.0182972000891009,0.986,0.9966666666666667,0.9933333333333333,0.02205143100503276,0.035586815945804866,1000,300
27,d[betan]/d[t],dot beta_N,0.05353064414443785,0.038835976019051976,0.05548375982867276,0.7254905417215545,1.0364859365219847,0.7736704936153904,0.9025787521240892,1.0163491601687693,0.985,0.9966666666666667,0.9933333333333333,0.0031762423196695917,0.004537799331623854,1000,300
27,d[li]/d[betan],D_betaN l_i,6.353555346559594e-05,7.569774166024098e-05,6.714703356936128e-05,1.1914233453751337,1.056841876819739,0.030235715351219924,1.0717942433780165,1.0445323275713299,0.996,0.9966666666666667,1.0,6.191021707468408e-06,5.491692794296e-06,1000,300
28,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.09064027991515038,0.052637645206907134,0.11682028868140909,0.5807312737359369,1.288834156191554,1.0037365846845532,0.9120970461862482,1.0128258859503032,0.997,1.0,0.9966666666666667,0.004305026767755558,0.009554273710640937,1000,300
28,d[kappa]/d[t],dot kappa,0.006470013596894323,0.005015219813534405,0.007138894509395483,0.7751482649034563,1.1033816857544518,0.27624589898010654,1.0179457211742695,0.9926620791660851,1.0,1.0,1.0,0.0004101751789726816,0.0005838622118129616,1000,300
28,r[q95]/r[kappa],q95 / kappa,0.00031591607882932487,0.0002631736777908003,0.00040699774356219704,0.8330493299550641,1.2883096836045482,0.07545926344623174,0.9405152420055357,1.1110989263456725,0.894,0.9566666666666667,0.8066666666666666,2.1523943994922528e-05,3.3286750833250696e-05,1000,300
28,d[pcdiamag3]/d[betan],D_betaN W_dia,0.160100073330947,0.09335043451828129,0.2062514784029285,0.5830755263010666,1.2882659833426855,1.3328784389408883,0.9154511529422329,1.0105365385741798,1.0,1.0,1.0,0.007634766293270257,0.016868500327542228,1000,300
28,d[kappa]/d[betan],D_betaN kappa,0.19944262271550653,0.1164897038549278,0.25720915660923216,0.584076273510972,1.2896398628698655,1.5326439887850962,0.9447853170427595,1.0053970180170984,1.0,1.0,1.0,0.00952723647291076,0.021036129176410734,1000,300
28,d[betan]/d[t],dot beta_N,0.008208553013456316,0.005477601811737982,0.009693351256130819,0.6673041890280206,1.1808842849940138,0.31855746160245957,0.9614140524434527,0.976465559977131,0.975,0.9966666666666667,0.9733333333333334,0.0004479915909981477,0.0007927812207948901,1000,300
28,d[li]/d[betan],D_betaN l_i,0.00010023306883960795,7.470586063792285e-05,9.812120798266298e-05,0.7453214942212982,0.978930497874665,0.0390561628355498,0.8982020481571925,0.9367391314762974,0.934,0.9766666666666667,0.9066666666666666,6.1098996448319885e-06,8.024949163083857e-06,1000,300
29,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0889481821126872,0.04941252593961257,0.15397915618907018,0.5555203576506211,1.7311107718198913,1.0320136653841696,0.8620911036901017,1.1112940700352107,1.0,1.0,1.0,0.004041256898865499,0.012593351896056645,1000,300
29,d[kappa]/d[t],dot kappa,0.012920053934173531,0.00965483943687509,0.017963110886619425,0.7472754747051054,1.3903278560708645,0.3930687347624313,0.8947656625623235,1.0799455679134837,1.0,1.0,1.0,0.0007896314899868501,0.0014691324601449002,1000,300
29,r[q95]/r[kappa],q95 / kappa,0.00028452657916886755,0.00018333132315697406,0.000346670996187294,0.6443381271883435,1.21841339814353,0.07419356355814866,0.8130708250484827,1.0994696401430346,0.896,0.97,0.8266666666666667,1.499395063089282e-05,2.8352862524992823e-05,1000,300
29,d[pcdiamag3]/d[betan],D_betaN W_dia,0.1482118146458794,0.08246051187771984,0.2559992140507743,0.5563693560782701,1.727252410089101,1.3338146763805385,0.8603829953798515,1.1082597191601484,1.0,1.0,0.9933333333333333,0.006744122187096364,0.020937172715096156,1000,300
29,d[kappa]/d[betan],D_betaN kappa,0.19952691941384135,0.11226824467984188,0.33458687947757454,0.5626721697987271,1.6769009437949753,1.5678303438505548,0.8886761884114955,1.0913347315638486,1.0,1.0,0.9933333333333333,0.009181979866611293,0.02736454996474178,1000,300
29,d[betan]/d[t],dot beta_N,0.013701913081652412,0.009369471048937511,0.019802676938635046,0.6838075087108624,1.445249055414888,0.3997326041834643,0.9140602763393761,1.058956985715482,0.998,1.0,0.9466666666666667,0.0007662923276076537,0.001619583360139615,1000,300
29,d[li]/d[betan],D_betaN l_i,0.00011458348551699535,9.515171569524596e-05,0.0001000237666247949,0.8304138704275389,0.872933531158459,0.04384192073474832,0.8714112296139342,0.956656254950161,0.871,0.94,0.7666666666666667,7.782086023334277e-06,8.180551980219905e-06,1000,300
30,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.08909278539279233,0.04505203080971307,0.12537685325655754,0.5056754103161961,1.407261572346133,1.0239203650645117,0.8555093011413412,1.011740515978512,1.0,1.0,1.0,0.0036846290865631772,0.010254081602716042,1000,300
30,d[kappa]/d[t],dot kappa,0.011934623640105977,0.00660171859573094,0.017779227175021946,0.5531568313177505,1.4897182945321659,0.3785189297810697,0.8951120479501744,1.0579569065820773,1.0,1.0,1.0,0.0005399286984836846,0.0014540933318277103,1000,300
30,r[q95]/r[kappa],q95 / kappa,0.00023236058590076403,0.00012564924852423939,0.0002825323492614143,0.5407511262598612,1.215922004010084,0.06984426501760507,0.8153744240674768,1.0221083665509176,0.877,0.94,0.7933333333333333,1.0276359744418067e-05,2.3107213887441264e-05,1000,300
30,d[pcdiamag3]/d[betan],D_betaN W_dia,0.16125287498907256,0.0816936636030518,0.22649657960641656,0.5066183384859826,1.4046049077994132,1.3732272302686028,0.8612162857740099,1.012989899372142,1.0,1.0,1.0,0.006681404671214406,0.018524267834890744,1000,300
30,d[kappa]/d[betan],D_betaN kappa,0.23638106099812775,0.11742733390148505,0.339434098527903,0.4967713293342698,1.4359614814090014,1.6813071081574011,0.8636518049550507,1.025620656936542,1.0,1.0,1.0,0.009603921560794426,0.027760985019517,1000,300
30,d[betan]/d[t],dot beta_N,0.013219270967288536,0.0068767805607567335,0.01943506867336846,0.5202087602087531,1.4702072997414983,0.3898968819564628,0.8975053796540459,1.039371758932173,0.962,0.9933333333333333,0.8966666666666666,0.000562424938913378,0.0015895181204086178,1000,300
30,d[li]/d[betan],D_betaN l_i,8.626964454294042e-05,7.00369551879164e-05,6.575979450447457e-05,0.8118377623899418,0.7622587858437606,0.03764516193903725,0.8458637293779291,0.8417937687573238,0.884,0.9433333333333334,0.8833333333333333,5.7280481607963756e-06,5.378235946366378e-06,1000,300
31,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.07944763635240142,0.04871279434489914,0.08430056136618623,0.6131434059136327,1.0610833152072514,1.0618037847759219,0.8909542761679237,0.9860545773536453,1.0,1.0,1.0,0.003984028593274612,0.0068946126254642885,1000,300
31,d[kappa]/d[t],dot kappa,0.023722307736129766,0.016047585459782306,0.029513719828117468,0.6764765737922439,1.244133587524759,0.5511601564472459,0.8516626804417275,1.0159458458664588,1.0,1.0,1.0,0.0013124691404915337,0.002413811510310707,1000,300
31,r[q95]/r[kappa],q95 / kappa,0.00031619814549721357,0.0002845550829938873,0.0003192548930294302,0.8999264766288608,1.0096671899432235,0.07047577051017795,0.9553795576118695,1.1445213436174526,0.974,0.9866666666666667,0.9366666666666666,2.3272645354371624e-05,2.6110606863703027e-05,1000,300
31,d[pcdiamag3]/d[betan],D_betaN W_dia,0.15228715712982668,0.09487601380586329,0.15909770258466535,0.6230073211293866,1.0447217321749107,1.4758529965452787,0.9019612036245899,0.985800732603549,0.99,0.9966666666666667,0.9966666666666667,0.007759537445998651,0.01301197775134366,1000,300
31,d[kappa]/d[betan],D_betaN kappa,0.23441900126340512,0.13185479508032466,0.2792291544015518,0.5624748606968336,1.1911540996960215,1.8171279077218474,0.8450214170336698,0.9923485338161265,0.994,0.9966666666666667,0.9966666666666667,0.010783887083976844,0.022837058521734396,1000,300
31,d[betan]/d[t],dot beta_N,0.02510674812705484,0.016487867454253027,0.03180429873060989,0.6567105931367443,1.2667629662615612,0.5624801286011553,0.8682622769812949,1.052752170172282,0.993,0.9966666666666667,0.99,0.001348478079799262,0.0026011489842825107,1000,300
31,d[li]/d[betan],D_betaN l_i,0.00019703121442737748,0.00016591904290441965,0.00021579402853587733,0.8420952151496519,1.095227622501487,0.05369893627034142,0.9079964332990803,0.9867203901381446,0.979,0.9833333333333333,0.9733333333333334,1.3569868450159706e-05,1.764894811530921e-05,1000,300
32,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.09521547174278143,0.05207772863381591,0.12321717399988147,0.5469460758909077,1.294087733270333,1.0884378814583233,0.8473551144147824,1.077600430487948,1.0,1.0,1.0,0.004259233384989427,0.010077449897912179,1000,300
32,d[kappa]/d[t],dot kappa,0.024112296460908154,0.01573724657705804,0.03170958986884774,0.6526647763547496,1.3150796283654123,0.5806308370960219,0.8475582226291584,1.0548422485513995,1.0,1.0,1.0,0.0012870877391778592,0.0025934031175472677,1000,300
32,r[q95]/r[kappa],q95 / kappa,0.0003335072768694981,0.00023740423956735278,0.00035560721500093006,0.7118412581451691,1.066265235166307,0.07933981047125947,0.8052745301443824,0.9521431956414127,0.896,0.9566666666666667,0.85,1.9416362607003463e-05,2.9083720849752687e-05,1000,300
32,d[pcdiamag3]/d[betan],D_betaN W_dia,0.16176508545978963,0.08905860617479325,0.20954736086110035,0.5505428190617238,1.2953806457400727,1.4166721224283676,0.8505031173634018,1.0791497323768418,0.979,1.0,0.9433333333333334,0.0072837544683928114,0.01713805764056473,1000,300
32,d[kappa]/d[betan],D_betaN kappa,0.258939470995017,0.14957255710765802,0.32107879653234805,0.5776352154150202,1.2399762589247232,1.8468843651335203,0.8452484345584218,1.0807664600274332,0.979,1.0,0.9433333333333334,0.01223295342219488,0.02625977678517273,1000,300
32,d[betan]/d[t],dot beta_N,0.02489669612967501,0.015170080036200122,0.033329421802527494,0.6093210101929354,1.3387086233824135,0.5962833732359702,0.8465156324030851,1.0375088426305015,0.973,1.0,0.9233333333333333,0.0012407014099533851,0.002725882824919161,1000,300
32,d[li]/d[betan],D_betaN l_i,0.0001162070281200188,0.00010990489285339911,0.00011314387228315576,0.945768036851344,0.973640528577158,0.04261115443950796,0.9329620337874179,0.9893089310501177,0.912,0.9266666666666666,0.8766666666666667,8.98869058031311e-06,9.253594017586976e-06,1000,300
33,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.0931288009258207,0.05672908818648128,0.12831640195167135,0.6091465542616332,1.3778380122587255,0.9874090420432045,0.9331216015775368,1.0179584464207188,1.0,1.0,1.0,0.0046396498588261465,0.01049449577336981,1000,300
33,d[kappa]/d[t],dot kappa,0.018692931605197725,0.01258259424640758,0.026447994356471473,0.6731204346197299,1.4148660528516237,0.45887147443536913,0.9271302832080238,1.0253085171232434,1.0,1.0,1.0,0.0010290810849472366,0.0021630778354635996,1000,300
33,r[q95]/r[kappa],q95 / kappa,0.00011491597711870038,6.307856709022301e-05,0.0001223306522104848,0.5489103314595424,1.0645225779538519,0.042262397880342674,0.7610621253776927,0.9787931656872924,0.941,0.9866666666666667,0.8833333333333333,5.1589488611743846e-06,1.0004944754140086e-05,1000,300
33,d[pcdiamag3]/d[betan],D_betaN W_dia,0.1937337715383668,0.11879511042085057,0.26617785801868893,0.6131874142414274,1.3739362833081241,1.4257376142144322,0.9345116880298194,1.0221059208512469,0.999,1.0,1.0,0.00971578664337991,0.021769644125416314,1000,300
33,d[kappa]/d[betan],D_betaN kappa,0.3167116368499952,0.19403093271089275,0.4433112692025195,0.612642259187944,1.399731546373479,1.815308165970817,0.9460680500213519,1.0203970940102252,0.997,1.0,0.9966666666666667,0.01586902977535479,0.036256691819376956,1000,300
33,d[betan]/d[t],dot beta_N,0.022279250436863986,0.014154658346502952,0.03082191202842423,0.6353291995444418,1.3834357720323156,0.4815546289644078,0.9578889270460857,1.0125083123136565,0.974,1.0,0.9633333333333334,0.0011576540483641117,0.002520803424891085,1000,300
33,d[li]/d[betan],D_betaN l_i,5.706918015957513e-05,5.470666077774656e-05,5.1170226545885126e-05,0.9586025351122521,0.8966350384358855,0.03193964558806907,0.9059286576576245,0.8194179274802869,0.88,0.91,0.8833333333333333,4.4742434449141695e-06,4.185012344800808e-06,1000,300
34,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.07312868498499513,0.05599432771135477,0.07146750501206532,0.7656958103765156,0.9772841536358728,1.036137345397126,0.9388726856365712,1.009259281553213,0.999,1.0,1.0,0.004579556678349043,0.005845047226034974,1000,300
34,d[kappa]/d[t],dot kappa,0.008595976079432785,0.006123082723143633,0.010038058714973536,0.7123196559136622,1.1677625230939346,0.3817522918562116,0.8754998597973835,1.1123810502736216,1.0,1.0,1.0,0.000500782945754875,0.0008209734932935877,1000,300
