shot_id,era,block,n_calibration,n_protected,scale,scale_valid,y_protected_finite,relational_applicable,domain_failure,relational_nonfinite_construction,B1A_a,B1A_phi,REL_rmse,REL_mse,REL_nrmse,REL_finite,B0_rmse,B0_mse,B0_nrmse,B0_finite,B1_rmse,B1_mse,B1_nrmse,B1_finite,B1A_rmse,B1A_mse,B1A_nrmse,B1A_finite,B2_rmse,B2_mse,B2_nrmse,B2_finite,B3_rmse,B3_mse,B3_nrmse,B3_finite,H0_rmse,H0_mse,H0_nrmse,H0_finite,all_methods_finite,comparison_eligible,ineligible_reason
195261,later,B,474,79,8.66934383067348e+18,True,True,True,,False,2.4720437370184097e-20,1.0011096179527006,9.980495850954821e+17,9.96102974309264e+35,0.11512400529832814,True,6.662442772164231e+18,4.43881436923634e+37,0.7685060025640554,True,1.0167987256375825e+18,1.0338796484582117e+36,0.11728669960464497,True,2.6582176770807296e+18,7.066121218744471e+36,0.3066227074390041,True,6.676131169382195e+17,4.4570727390796485e+35,0.07700849452712916,True,5.0287991016217485e+17,2.5288820404471705e+35,0.058006686547937794,True,6.762180046023357e+17,4.5727078974836465e+35,0.07800105957382517,True,True,True,
195261,later,C,632,79,8.35010407369744e+18,True,True,True,,False,2.3655185924222224e-20,1.0007243261154504,8.897082115370516e+17,7.91580701676459e+35,0.10655055358406897,True,6.079498325131329e+18,3.6960299885274625e+37,0.7280745570922348,True,1.4252099559456376e+18,2.0312234185265667e+36,0.17068169969701374,True,1.1033709753501349e+18,1.2174275092451081e+36,0.1321385896046156,True,7.64853411971498e+17,5.85000741804442e+35,0.09159806934392133,True,5.7011211708339475e+17,3.250278260453104e+35,0.06827604926257502,True,6.985009268935685e+17,4.879035448711743e+35,0.08365176298746073,True,True,True,
195265,later,A,306,77,8.990266479117614e+18,True,True,True,,False,3.0938500103453184e-20,1.0011529648083493,1.0086951842965988e+18,1.0174659748231493e+36,0.11219858573042,True,6.347426818892942e+18,4.028982722120138e+37,0.7060332231126408,True,4.649891974570588e+18,2.1621495375175963e+37,0.5172140320168764,True,3.056012624460287e+18,9.339213160860652e+36,0.3399245875034654,True,1.385458880039679e+18,1.9194963082808014e+36,0.15410654214285988,True,2.376326090957329e+18,5.646925690564538e+36,0.2643220972901087,True,1.3323065750616993e+18,1.7750408099526355e+36,0.14819433641442673,True,True,True,
195265,later,B,459,77,8.499522861028328e+18,True,True,True,,False,2.9130466753446325e-20,1.0014686551187817,1.5193901750360118e+18,2.3085465039959624e+36,0.17876181991375759,True,8.818133710357756e+18,7.775948213374784e+37,1.0374857335569163,True,3.1909909499840133e+18,1.0182423242879875e+37,0.37543177448409687,True,5.933846837061672e+18,3.521053828570681e+37,0.6981388172116471,True,1.4954225227007903e+18,2.2362885214007957e+36,0.17594193781836173,True,2.6680160683476e+18,7.118309740960985e+36,0.31390186390119384,True,1.461534635825574e+18,2.136083491717793e+36,0.17195490378959316,True,True,True,
195265,later,C,612,77,8.589394911655605e+18,True,True,True,,False,2.739157631588485e-20,1.0013164105585326,2.347182009468762e+18,5.509263385573816e+36,0.27326511746289506,True,1.3708275312080136e+19,1.8791681203178578e+38,1.5959535512191123,True,3.456631937864022e+18,1.1948304353861584e+37,0.4024302029906035,True,5.86194809603499e+18,3.4362435480608247e+37,0.6824634513055705,True,2.959150753707012e+18,8.756573183164778e+36,0.34451213201194353,True,7.102036495689812e+18,5.043892238611002e+37,0.8268378120620018,True,2.993368763345379e+18,8.960256553371843e+36,0.34849588290363137,True,True,True,
195266,later,A,309,77,8.70521553384337e+18,True,True,True,,False,3.153962404405459e-20,1.0012002620246652,9.580376762437375e+17,9.178361891025004e+35,0.11005329764888222,True,5.048488766054837e+18,2.5487238820981893e+37,0.5799383997360855,True,3.0753000874362957e+18,9.457470627785686e+36,0.35327098743051394,True,1.7412828018956908e+18,3.032065796177707e+36,0.20002753465736545,True,8.853251387133701e+17,7.83800601237848e+35,0.10170054207980044,True,1.2169002623203988e+18,1.4808462484354558e+36,0.13978979125668298,True,9.148746352379763e+17,8.369955982018203e+35,0.10509500100040112,True,True,True,
195266,later,B,463,78,7.777359867730302e+18,True,True,True,,False,3.0225403791151474e-20,1.0012729124632886,1.8517510777564193e+18,3.42898205397206e+36,0.2380950745817582,True,9.922184657069447e+18,9.844974836898434e+37,1.275778005109217,True,3.3933608185737006e+18,1.1514897645031174e+37,0.43631269174689724,True,2.600132814201056e+18,6.760690651485103e+36,0.3343207538832665,True,1.6487819546312788e+18,2.71848193391774e+36,0.2119976422169146,True,2.308393165996135e+18,5.32867900881766e+36,0.2968093550067142,True,1.64752165642705e+18,2.71432760839613e+36,0.2118355951693737,True,True,True,
195266,later,C,618,77,7.859408818159908e+18,True,True,True,,False,2.8500376252714733e-20,1.0015347189220596,3.1888380644422067e+18,1.0168688201235521e+37,0.4057351053013166,True,1.529059167303349e+19,2.3380219371144112e+38,1.9455142271901076,True,3.9391100286275983e+18,1.551658781763452e+37,0.5011967337194513,True,7.46834469901111e+18,5.577617254324735e+37,0.950242552818323,True,2.567058051194799e+18,6.589787038204039e+36,0.3266222829970835,True,3.8589420576325105e+18,1.4891433804165034e+37,0.49099647911380556,True,2.6012497739789624e+18,6.766500386625604e+36,0.33097270216667296,True,True,True,
195268,later,A,311,78,9.099687430636005e+18,True,True,True,,False,3.0638454309672386e-20,1.0012361144259605,3.7403733814387487e+18,1.3990393032575537e+37,0.41104416057698834,True,7.18164960940534e+18,5.157609111227187e+37,0.7892193730992133,True,5.121750793557349e+18,2.6232331191305343e+37,0.5628490904329199,True,3.4981647759125187e+18,1.2237156799435081e+37,0.3844269160427658,True,2.1645293131301916e+18,4.685187147399859e+36,0.2378685344556836,True,2.5472360872374216e+18,6.488411684124608e+36,0.2799256685083069,True,2.0927928173870024e+18,4.3797817765066274e+36,0.2299851322740138,True,True,True,
195268,later,B,467,78,1.0218334457714043e+19,True,True,True,,False,2.7021504654120205e-20,1.0015173212796324,1.3532513430740106e+18,1.8312891975316136e+36,0.13243365136207808,True,1.4427795664773462e+19,2.081612877444559e+38,1.4119517935607995,True,2.0569327716932874e+18,4.23097242726583e+36,0.20129824289911202,True,1.8010100647284854e+18,3.243637253253303e+36,0.17625280051083703,True,1.7838498529013655e+18,3.182120297696224e+36,0.17457344543608067,True,8.116973019624714e+17,6.588525100131555e+35,0.07943538208907455,True,1.7972894903463357e+18,3.2302495121093914e+36,0.17588869279861188,True,True,True,
195268,later,C,623,78,1.1009727495554173e+19,True,True,True,,False,2.44262217690966e-20,1.0010645873439872,2.66128391699777e+18,7.082432086870994e+36,0.2417211432410494,True,1.2573134208716319e+19,1.5808370383039251e+38,1.1420023078494417,True,2.1780148317378906e+18,4.743748607270232e+36,0.19782640693126988,True,3.50840908957879e+18,1.2308934339839073e+37,0.3186644802058468,True,5.955201454356549e+18,3.546442436197035e+37,0.5409036197091447,True,6.674694506008679e+18,4.455154674854244e+37,0.6062542881923264,True,6.061966131751373e+18,3.67474333825007e+37,0.550600923973754,True,True,True,
195269,later,A,312,78,8.955428411867075e+18,True,True,True,,False,3.020577995019547e-20,1.001249383362673,6.123897342602867e+17,3.750211866273846e+35,0.06838195852794635,True,3.596070085243948e+18,1.2931720057986416e+37,0.40155198834247846,True,1.810554242458108e+18,3.278106664883053e+36,0.20217393955814494,True,4.3664015885764736e+17,1.9065462832723155e+35,0.04875703749460428,True,1.0647713758815464e+18,1.1337380828966813e+36,0.11889675478513007,True,9.757744106919771e+17,9.521357005612751e+35,0.10895898731086417,True,1.0405447898516141e+18,1.0827334596873397e+36,0.11619151446431761,True,True,True,
195269,later,B,468,78,8.972063423948144e+18,True,True,True,,False,2.813104075829329e-20,1.0018746485655654,1.646905724382195e+18,2.7122984650028425e+36,0.18355930476218998,True,1.2121747389798273e+19,1.4693675978208125e+38,1.351054580983347,True,4.814203324334693e+18,2.317655364803521e+37,0.5365770499888207,True,9.185796624892001e+18,8.437885963387729e+37,1.0238220786952268,True,1.866868738218069e+18,3.485198885735925e+36,0.20807574021768965,True,1.660723462658317e+18,2.758002419423831e+36,0.18509938953680713,True,1.8517612581358554e+18,3.429019757132886e+36,0.20639190458609025,True,True,True,
195269,later,C,624,78,8.787410197520508e+18,True,True,True,,False,2.671382923714575e-20,1.0006330388402764,3.2620839453073833e+18,1.0641191666232184e+37,0.3712224502991594,True,1.788267041663758e+18,3.1978990123008494e+36,0.20350330774001457,True,7.601006508685221e+17,5.7775299945075096e+35,0.08649882431606473,True,1.6581919439429074e+18,2.749600522957158e+36,0.18870086938820607,True,1.0503777793237874e+18,1.103293479297171e+36,0.11953212103608937,True,1.2411266392960253e+18,1.5403953347702465e+36,0.14123918326314466,True,1.0274231143617463e+18,1.0555982559247899e+36,0.11691989918163241,True,True,True,
195274,later,A,300,75,1.0858659867810562e+19,True,True,True,,False,2.790047601593283e-20,1.0016486689345905,2.5190019667406346e+18,6.345370908443186e+36,0.23198092558437808,True,5.934756334691464e+18,3.522133275216046e+37,0.5465459280370748,True,1.4220916280989944e+18,2.0223445987092487e+36,0.1309638247639238,True,2.1855532064648156e+18,4.776642818288637e+36,0.20127283044785985,True,1.5605800701702436e+18,2.4354101554125626e+36,0.14371755715421486,True,1.662951981377124e+18,2.765409292366103e+36,0.15314523169721736,True,1.669435338220633e+18,2.787014348499839e+36,0.1537422995603271,True,True,True,
195274,later,B,450,75,9.535609731516609e+18,True,True,True,,False,2.689825924803284e-20,1.0013979044049852,1.0279412417683306e+19,1.0566631965282177e+38,1.0780026350814589,True,1.4892969490116696e+19,2.2180054023354674e+38,1.5618266591692838,True,6.124523086948926e+18,3.7509783042570406e+37,0.6422791262845486,True,3.4287578588858547e+18,1.175638045487151e+37,0.359574055086724,True,3.2633589279557136e+19,1.0649511492668265e+39,3.4222865866351757,True,1.4040822464447537e+19,1.971446954781346e+38,1.4724619463022413,True,3.2544850389229572e+19,1.0591672868573362e+39,3.4129805335535073,True,True,True,
195274,later,C,600,75,1.0422955541070713e+19,True,True,True,,False,2.4382829643945973e-20,1.0008926819657917,1.9695658988736653e+18,3.879189830006029e+36,0.18896424254260408,True,5.690936981940233e+18,3.2386763732415007e+37,0.5460003124368717,True,3.1158133879952215e+18,9.708293068810262e+36,0.29893760706525524,True,4.789215708350114e+18,2.2936587101107483e+37,0.4594873008407877,True,2.105597761179393e+18,4.433541931883672e+36,0.20201542191007874,True,1.322553174457883e+18,1.7491468992686233e+36,0.12688849810847622,True,1.358393724581899e+18,1.8452335109834842e+36,0.1303271149175751,True,True,True,
195626,later,A,304,76,1.4904534097854947e+19,True,True,True,,False,2.267796072461171e-20,1.0019770273369115,1.7813279114058644e+18,3.173129127953579e+36,0.11951583992566613,True,8.944421527726742e+18,8.0002676465661575e+37,0.6001141309753532,True,2.0619872654814548e+18,4.251791483007688e+36,0.13834630803912315,True,6.324374213427774e+18,3.9997709191470184e+37,0.42432552214684627,True,1.633651147072767e+18,2.668816070332167e+36,0.1096076627653783,True,9.306698737370807e+17,8.661464138817937e+35,0.06244206411463893,True,1.7332721463469253e+18,3.004232333302077e+36,0.11629160193584158,True,True,True,
195626,later,B,456,76,1.2842417560192199e+19,True,True,True,,False,2.2101998796597403e-20,1.0010365391382385,1.6720643649119944e+18,2.795799240408551e+36,0.130198567136994,True,5.240422662782106e+18,2.7462029684600295e+37,0.40805577596432535,True,7.321210465151776e+17,5.360012267504789e+35,0.05700803941966054,True,2.7132429132777554e+18,7.361687106451962e+36,0.21127197434290163,True,6.638477367404808e+17,4.406938175754587e+35,0.05169180441525417,True,3.67918068039712e+17,1.3536370479007415e+35,0.02864866107298615,True,6.657776811587432e+17,4.432599207291131e+35,0.05184208331789978,True,True,True,
195626,later,C,608,76,1.1420394335551609e+19,True,True,True,,False,2.1854160454161333e-20,1.0007361784286901,1.9530090735759593e+18,3.814244441470027e+36,0.1710106513131736,True,6.201991647805555e+18,3.846470039944986e+37,0.5430628282684423,True,2.0478293138421837e+18,4.193604898631349e+36,0.17931336289039557,True,1.4272484267593472e+18,2.0370380716870315e+36,0.12497365544693433,True,9.338205361891784e+17,8.720207938086446e+35,0.08176780142190025,True,5.3653779157445037e+17,2.8787280178758837e+35,0.04698067122815645,True,9.815510914324191e+17,9.634425450921732e+35,0.08594721535812974,True,True,True,
195642,later,A,280,70,1.911094794297485e+19,True,True,True,,False,2.0364606487072425e-20,1.0036405547285485,1.8079981500851318e+18,3.268857310711259e+36,0.09460536209297503,True,2.472615327260905e+19,6.1138265566055524e+38,1.2938213921355137,True,1.4420702656688125e+18,2.0795666511261194e+36,0.0754578093128507,True,1.203473950480551e+19,1.4483495494852634e+38,0.6297301180828897,True,2.1640021774854351e+18,4.6829054241617045e+36,0.11323363885154208,True,1.7647388243273375e+18,3.114303118088233e+36,0.09234177339570707,True,2.0493799141649958e+18,4.1999580325829253e+36,0.1072359110746437,True,True,True,
195642,later,B,420,69,1.9453059425803047e+19,True,True,True,,False,1.7790362610752698e-20,1.0016135924052385,1.6966306491256855e+18,2.878555559552645e+36,0.08721664865091762,True,1.6063165054588504e+19,2.580252715709533e+38,0.825739782261802,True,1.141315266958969e+18,1.3026005385936226e+36,0.0586702195257317,True,4.425060622362457e+18,1.9581161511582814e+37,0.22747376263565725,True,1.62210379487023e+18,2.6312207213324013e+36,0.08338553640146851,True,6.862591501446547e+17,4.709516211572637e+35,0.03527769771958763,True,1.5877455580587727e+18,2.5209359571353638e+36,0.08161932389682341,True,True,True,
195642,later,C,560,70,1.8221662397534818e+19,True,True,True,,False,1.7013580036713626e-20,1.0010098714494198,1.0698093911388792e+18,1.1444921333689394e+36,0.058710855672730065,True,1.0724118260475054e+19,1.150067124646545e+38,0.588536766103509,True,1.0188729809536631e+18,1.0381021513174036e+36,0.055915478990078586,True,3.2608549924215224e+18,1.0633175281600368e+37,0.1789548572068089,True,1.0544632361556662e+18,1.1118927164038801e+36,0.05786866275704477,True,5.4134747069653395e+17,2.930570840295347e+35,0.029709005626718892,True,9.839710425693242e+17,9.681990126149629e+35,0.0540000698675245,True,True,True,
195645,later,A,279,70,1.9618267521250767e+19,True,True,True,,False,2.0137946464234854e-20,1.0037620858243284,2.918559701955749e+18,8.517990733880031e+36,0.1487674535375933,True,2.821023977469851e+19,7.958176281459817e+38,1.437957747499406,True,1.744443054183093e+18,3.0430815692876376e+36,0.0889193223761216,True,1.0409920090166671e+19,1.0836643628365568e+38,0.530623821848209,True,7.332526374216751e+18,5.376594302858426e+37,0.37376013790586055,True,2.6323654227904804e+18,6.929347719102906e+36,0.13417930099786168,True,6.842091169521464e+18,4.68142115720436e+37,0.3487612329738098,True,True,True,
195645,later,B,419,70,2.076836520086646e+19,True,True,True,,False,1.714511813159437e-20,1.001719805204592,3.1069697334710733e+18,9.653260924705312e+36,0.1496010737205955,True,1.584488683073738e+19,2.510604386788748e+38,0.7629337541732137,True,5.684941158650554e+18,3.23185559773191e+37,0.27373079699182956,True,1.0035814261090136e+19,1.0071756788310014e+38,0.4832260105225538,True,3.1428935606578145e+18,9.877779933624354e+36,0.15133081156174452,True,2.8380561751606016e+18,8.054562853367222e+36,0.13665284425190083,True,3.143285981974853e+18,9.880246764479617e+36,0.15134970670891876,True,True,True,
195645,later,C,559,70,1.8837473255684588e+19,True,True,True,,False,1.6844153708966733e-20,1.000768002269457,1.2268502447816302e+18,1.505161523120746e+36,0.06512817447060759,True,4.904141719867648e+18,2.4050606008546408e+37,0.2603396779017443,True,1.7756860292441016e+18,3.153060874452684e+36,0.09426349304614155,True,8.977176166875985e+17,8.05896919311262e+35,0.04765594644795018,True,2.335324290355159e+18,5.453739541122826e+36,0.12397226839594465,True,9.008176917058019e+17,8.114725136901691e+35,0.0478205160256279,True,2.492947659052531e+18,6.214788030775495e+36,0.1323398114606604,True,True,True,
195648,later,A,268,68,1.8637948413126873e+19,True,True,True,,False,2.0847005723424113e-20,1.003987378387956,7.329539485263235e+17,5.3722149066032834e+35,0.039325892114289655,True,2.683093968073631e+19,7.198993241513103e+38,1.4395865406430162,True,7.235273630750519e+17,5.234918451183379e+35,0.0388201183433615,True,1.1230068833115625e+19,1.2611444599651495e+38,0.6025378214485339,True,1.2920786149678323e+18,1.6694671472571922e+36,0.06932515244316322,True,9.986426170116797e+17,9.972870765119365e+35,0.05358114503140951,True,1.8924116247847168e+18,3.581221757620332e+36,0.1015354041570302,True,True,True,
195648,later,B,403,67,2.0024526696588505e+19,True,True,True,,False,1.760861019807947e-20,1.0019697377425216,1.6719033623405148e+18,2.7952608530055186e+36,0.08349277801534005,True,1.8084450267108735e+19,3.2704734146352923e+38,0.9031149919857885,True,2.2492610469284646e+18,5.0591752572297327e+36,0.1123253039140077,True,7.780618630286962e+18,6.053802626996856e+37,0.3885544336791997,True,1.6978092425853942e+18,2.88255622420839e+36,0.08478648550902543,True,6.159657599557306e+17,3.794138174378407e+35,0.030760565245253467,True,1.7477627327788012e+18,3.054674570090423e+36,0.08728110078509672,True,True,True,
195648,later,C,537,67,1.8888099049725022e+19,True,True,True,,False,1.676552402867711e-20,1.001224702128679,5.4158439463742304e+17,2.93313656514784e+35,0.028673313985258225,True,1.3207725258595883e+19,1.7444400650655166e+38,0.6992617533307655,True,1.345305628677697e+18,1.8098472345518937e+36,0.07122504097082667,True,4.3839322565474504e+18,1.921886202999722e+37,0.23210023650375092,True,1.2873626172469642e+18,1.6573025082849536e+36,0.06815734150153697,True,4.884818200467512e+17,2.3861448851618667e+35,0.025861883652810613,True,1.3468274504019945e+18,1.8139441811563372e+36,0.071305611372342,True,True,True,
195649,later,A,284,71,1.9298769455571673e+19,True,True,True,,False,1.9378374520672742e-20,1.0031924577282083,3.5238425923823826e+18,1.2417466615888192e+37,0.18259415972063583,True,2.413035945865269e+19,5.822742476037893e+38,1.2503574134197508,True,9.565052515379633e+17,9.149022962197025e+35,0.049563017670114416,True,9.376158665096765e+18,8.791235131306916e+37,0.48584230650984905,True,4.4837084848671124e+18,2.0103641777269338e+37,0.23233131496747522,True,3.985601622803623e+18,1.5885020295694873e+37,0.20652102363205108,True,4.5187560543619973e+18,2.0419156278833208e+37,0.23414736699999308,True,True,True,
195649,later,B,426,71,1.9381139686172353e+19,True,True,True,,False,1.7119762922286567e-20,1.0016721379353628,8.771844154638353e+17,7.694524987326304e+35,0.04525969213717965,True,1.658371594579697e+19,2.750196345708807e+38,0.8556625778631981,True,1.535445062616338e+18,2.3575915403128896e+36,0.07922367247122289,True,6.384927753067359e+18,4.07673024118898e+37,0.32944026287694234,True,1.490531674120991e+18,2.2216846715579242e+36,0.07690629644367221,True,7.28968014481832e+17,5.313943661375844e+35,0.03761223675622753,True,1.5597585873909463e+18,2.4328468509398002e+36,0.0804781665395957,True,True,True,
195649,later,C,568,71,1.8263872990912016e+19,True,True,True,,False,1.6315433313227552e-20,1.001083607507271,1.3913082535413827e+18,1.9357386563723725e+36,0.07617816080048785,True,1.2764016260219656e+19,1.6292011109115178e+38,0.6988668978683189,True,1.7057592404824156e+18,2.9096145864911475e+36,0.09339526404564849,True,4.413294996114167e+18,1.9477172722726343e+37,0.24164069681771186,True,1.2747478978897285e+18,1.624982203174282e+36,0.06979614337682016,True,8.177543467167021e+17,6.687221715740602e+35,0.04477442145615069,True,1.1999724184030072e+18,1.4399338049279618e+36,0.06570196907304961,True,True,True,
195651,later,A,288,72,1.5786827460441481e+19,True,True,True,,False,2.2211409897308204e-20,1.0029444036673807,1.8589119088966405e+18,3.4555534850377515e+36,0.11775082191495971,True,1.8965571991715283e+19,3.596929209729353e+38,1.201354232776603,True,1.1267783977522327e+18,1.2696295576410886e+36,0.07137459382359793,True,7.148859942051994e+18,5.110619847107563e+37,0.4528370225091492,True,2.520138186474411e+18,6.351096478926532e+36,0.1596355057904671,True,4.803847361593874e+18,2.3076949473492426e+37,0.3042946642465892,True,2.5384805479621494e+18,6.443883492382213e+36,0.16079738340860794,True,True,True,
195651,later,B,432,72,1.5951544303517958e+19,True,True,True,,False,1.964598088454907e-20,1.001543208688887,5.193442973885411e+18,2.697184992299974e+37,0.3255761871745576,True,1.4589971711368634e+19,2.12867274538537e+38,0.9146432115761329,True,1.3721228583450278e+18,1.8827211383929295e+36,0.08601818308227495,True,3.7370820827701156e+18,1.3965782493361424e+37,0.23427713402933273,True,8.563816895255187e+17,7.333895981545819e+35,0.053686443972490616,True,6.665432258257491e+17,4.442798718941956e+35,0.041785498202750786,True,8.144248101479566e+17,6.632877713845351e+35,0.05105617328651641,True,True,True,
195651,later,C,576,72,1.5183451819533804e+19,True,True,True,,False,1.8642330004765624e-20,1.0010881893570678,9.818889917405254e+17,9.641059921012255e+35,0.06466836417772316,True,1.060078172007044e+19,1.1237657307657963e+38,0.6981799557879409,True,3.2777335408840945e+18,1.0743537165036584e+37,0.21587538722039656,True,6.018355976310093e+18,3.6220608657587416e+37,0.39637600512996407,True,1.4558691985425925e+18,2.1195551232650504e+36,0.09588525823025228,True,7.976933200887479e+17,6.363146329142095e+35,0.05253702053853789,True,1.5400198223812332e+18,2.3716610533271252e+36,0.10142751731855651,True,True,True,
195652,later,A,283,71,1.651051301766685e+19,True,True,True,,False,2.1893343637448694e-20,1.0030867691733838,2.343513793060614e+18,5.492056898265346e+36,0.14194070108863177,True,2.0899726124737188e+19,4.367985520890221e+38,1.265843532685733,True,1.7052186173712876e+18,2.9077705330296455e+36,0.10328077725668738,True,6.873807628797983e+18,4.724923131772134e+37,0.41632913655940057,True,1.7881917353161766e+18,3.197629682253079e+36,0.10830624907916224,True,7.24208259261391e+17,5.244776027824141e+35,0.043863461934009064,True,1.650413133174103e+18,2.7238635101535597e+36,0.0999613477429866,True,True,True,
195652,later,B,425,71,1.6849832793393676e+19,True,True,True,,False,1.9196419427796227e-20,1.00151307252651,3.196497712716884e+18,1.0217597627404271e+37,0.1897050108396409,True,1.1852468329714934e+19,1.4048100550689552e+38,0.7034175635476893,True,2.6191781306100127e+18,6.86009407986576e+36,0.15544238110403774,True,6.221677794472482e+18,3.870927457823196e+37,0.3692427023318486,True,1.2323978520278026e+18,1.518804465682742e+36,0.07314006418574015,True,3.012474054237358e+18,9.074999927453265e+36,0.17878361709431684,True,1.209686147518659e+18,1.463340575498535e+36,0.07179217517178814,True,True,True,
195652,later,C,567,71,1.5212727438883588e+19,True,True,True,,False,1.88239153691947e-20,1.0008293738300067,1.3049482056239764e+18,1.702889819361236e+36,0.0857800293120707,True,4.3539415442727153e+18,1.8956806970943877e+37,0.2862038751278802,True,1.0391347172540541e+18,1.079800960602663e+36,0.06830693059010809,True,2.7978337717375954e+18,7.82787381427542e+36,0.18391401430004975,True,7.026764525873376e+17,4.937541970207249e+35,0.0461900376122761,True,4.5212919278902957e+17,2.0442080697205948e+35,0.029720455756894165,True,6.88192269633011e+17,4.736085999826349e+35,0.04523792807028133,True,True,True,
195659,later,A,152,38,1.588906099030561e+19,True,True,True,,False,2.5034869309150755e-20,1.0081360199471503,3.199299283138242e+18,1.023551590308887e+37,0.20135231937810738,True,2.927929789267455e+19,8.572772850879764e+38,1.8427330545548744,True,3.485991682166463e+18,1.2152138008133765e+37,0.21939570150138957,True,9.400126454226209e+18,8.83623773554434e+37,0.5916099422087627,True,4.250717048353184e+18,1.8068595425160403e+37,0.26752474869010023,True,5.656362722884516e+18,3.199443925283753e+37,0.3559910007479757,True,3.656116047485196e+18,1.3367184552678771e+37,0.23010271341496527,True,True,True,
195659,later,B,228,38,1.8684579914995278e+19,True,True,True,,False,1.9874800902758424e-20,1.003249141135356,1.3444739201493711e+18,1.8076101219618177e+36,0.0719563365227369,True,1.8311872645392118e+19,3.353246797810601e+38,0.9800526813394373,True,2.0176851146327764e+18,4.07105322181068e+36,0.10798664587655442,True,4.0012063810605174e+18,1.6009652503839403e+37,0.2141448402513645,True,1.3338045781635215e+18,1.7790346527299698e+36,0.07138531260705941,True,9.057363239461719e+17,8.203582885155248e+35,0.048475070248663966,True,1.361352173757717e+18,1.853279740994861e+36,0.07285966181477627,True,True,True,
195659,later,C,304,38,1.812414944768064e+19,True,True,True,,False,1.858158887898656e-20,1.0020377735265271,2.160556698403187e+18,4.66800524701488e+36,0.11920872229839591,True,1.2825808407399922e+19,1.6450136130333054e+38,0.7076640172508205,True,1.5619276813750513e+18,2.439618081845644e+36,0.08617936449287733,True,3.5010319735858534e+18,1.2257224880070456e+37,0.19316944961706234,True,2.568023970479339e+18,6.594747112956469e+36,0.14169073025426696,True,1.3470883582291302e+18,1.8146470448764532e+36,0.07432560419554023,True,2.479709972729327e+18,6.14896154885328e+36,0.13681800516419035,True,True,True,
