support_id,support_size,is_C_dev_star,development_bootstrap_selection_frequency,n_atoms,contains_PROD_gasa_gasa,contains_prmtan_neped_atom,n_prmtan_neped_atoms,contains_pcdiamag3,n_discharges_evaluable,n_blocks_eligible,n_blocks_not_applicable,not_applicable_reasons,full_domain,mean_nrmse,median_nrmse,max_discharge_nrmse,Delta_0,Delta_1,V3_STYLE_PASS,mean_nrmse_earlier,mean_nrmse_later,median_nrmse_earlier,median_nrmse_later,Delta_1_earlier,Delta_1_later
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(pinj,bt)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.005,12,False,True,3,True,42,126,0,,True,0.19222387238055155,0.1744516999911457,0.3982253681562959,-0.7302359325913421,-0.018050343731176994,True,0.20347293631854294,0.1772251204632296,0.19075007919430875,0.1381616616564113,-0.006902166552865054,-0.032914579968926244
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_teped,prmtan_neped)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.005,12,False,True,4,True,42,126,0,,True,0.1981872267386292,0.1723649107458135,0.48837381317293066,-0.7242725782332645,-0.012086989373099396,True,0.21156586840056837,0.18034903785604342,0.19250448364492068,0.14583222257206813,0.0011907655291603949,-0.029790662576112452
"ID(cerqtit6)|ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(gasa,gasb)|PROD(prmtan_neped,pinj)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(bt)|RECIP(cerqtit10)|RECIP(cerqtit11)",12,False,0.005,12,True,True,2,True,40,120,6,E_DENOM,False,0.48222507566364287,0.15539909011011543,6.384211659216979,-0.4543247279129409,0.26900748061570157,False,0.7312860234195676,0.17781725062862364,0.19176757492678842,0.13017759225178044,0.5155501509587112,-0.03232244980353226
"ID(pcdiamag3)|PROD(bt,bt)|PROD(ece37,ece39)|PROD(fs03da,ece39)|PROD(gasa,gasa)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit8,ece22)|RATIO(ip,bt)|RATIO(prmtan_neped,cerqtit10)",12,False,0.005,12,True,True,3,True,42,126,0,,True,0.8072526184586882,0.1540751507697497,17.883873241550997,-0.11520718651320558,0.5969784023469595,False,1.298266207791312,0.1525678326818562,0.172390792649874,0.13875977306937642,1.087891104919904,-0.057571867750299655
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,bt)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.005,12,False,True,4,True,42,126,0,,True,0.20259682467309467,0.18058686491073636,0.4985840888806383,-0.7198629802987989,-0.007677391438633804,False,0.22117317373534076,0.17782835925676668,0.20827817040526955,0.14595877676441738,0.010798070863932733,-0.032311341175389176
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(gasa,gasb)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.005,12,True,True,5,True,42,126,0,,True,0.5380699565940591,0.17881719507247296,10.141663006069852,-0.3843898483778346,0.32779574048233057,False,0.8124417489221653,0.17224090015658422,0.1857036913723814,0.17027096456938234,0.6020666460507572,-0.03789880027557166
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(fs03da,cerqtit11)|PROD(gasa,cerqtit6)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.005,12,False,True,4,True,42,126,0,,True,0.219962544756442,0.18169377597609881,0.7983718682419001,-0.7024972602154516,0.009688328644713527,False,0.24171867547846426,0.19095437046041247,0.20524645946811937,0.14517649722284295,0.03134357260705625,-0.01918532997174344
"ID(pcdiamag3)|LEVEL_RATE(fs03da|ip)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)",12,False,0.004,12,False,True,5,True,42,126,0,,True,0.1954903901066666,0.17561159399460569,0.5261162465603827,-0.726969414865227,-0.01478382600506191,True,0.22011415617574315,0.1626587020145646,0.17763729455736105,0.15985315832558003,0.009739053304335112,-0.047480998417591264
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|cerqtit8)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(gasa,gasa)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(ece39,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,bt)",12,False,0.004,12,True,True,4,True,42,126,0,,True,0.5236214738814067,0.155863643078237,8.131786231204845,-0.3988383310904871,0.31334725776967814,False,0.7890387409960695,0.16973178439518938,0.17921509188359724,0.13851655469511157,0.5786636381246616,-0.040407916036966515
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(prmtan_neped,cerqtit6)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott3,prmtan_neped)|RATIO(ip,bt)|RATIO(ip,ece22)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit10)|RECIP(bt)",12,False,0.004,12,False,True,5,True,42,126,0,,True,0.18527187963458558,0.16956667423417965,0.440743032159439,-0.7371879253373081,-0.025002336477142978,True,0.20019530999530902,0.16537397248695423,0.18639626102033102,0.1363093518554551,-0.01017979287609899,-0.044765727945201644
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.004,12,False,True,4,True,42,126,0,,True,0.2070385855595005,0.18504069049180705,0.5589743234391429,-0.7154212194123932,-0.0032356305522280313,False,0.21852242847179293,0.19172679500977727,0.2000462725390264,0.13913158770190276,0.008147325600384914,-0.018412905422378625
"ID(pcdiamag3)|LEVEL_RATE(prmtan_neped|ece9)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)",12,False,0.004,12,False,True,6,True,42,126,0,,True,0.1975356492638346,0.17402698262751265,0.5458498756341714,-0.724924155708059,-0.012738566847893876,True,0.22430447574457077,0.16184388062285315,0.1753647672456932,0.15714704593541307,0.01392937287316274,-0.04829581980930271
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.004,12,False,True,3,True,42,126,0,,True,0.19904858822797009,0.16361858625927705,0.46600255412148844,-0.7234112167439237,-0.0112256278837585,True,0.21646310875056654,0.17582922753117464,0.19288636170264511,0.139350064638593,0.006088005879158549,-0.03431047290098124
"ID(pcdiamag3)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RECIP(cerqtit10)",12,False,0.004,12,False,True,3,True,42,126,0,,True,0.19909084753986978,0.16363039861974235,0.46584700221872993,-0.7233689574320239,-0.011183368571858783,True,0.21648852447246236,0.17589394496307956,0.1928060538324165,0.1394129524237644,0.006113421601054371,-0.03424575546907633
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,pinj)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.004,12,True,True,6,True,42,126,0,,True,0.7955050482638193,0.18083137452114906,13.467525949052485,-0.1269547567080745,0.5852308321520908,False,1.2548794500865428,0.1830058458335214,0.18083137452114906,0.17740143606668107,1.044504347215135,-0.027133854598634485
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,pinj)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.004,12,False,True,3,True,42,126,0,,True,0.19893531968091224,0.1561034454053693,0.6234030614328854,-0.7235244852909813,-0.01133889643081623,True,0.2027318727726426,0.19387324889193855,0.17804564569547537,0.13907080851287984,-0.007643230098765413,-0.016266451540217327
"ID(cerqtit6)|ID(pcdiamag3)|PROD(ece37,ece39)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasa,ece6)|RATIO(ip,bt)|RATIO(ip,ece22)",12,False,0.004,12,False,True,4,True,42,126,0,,True,0.3909572180763525,0.1556376346339854,7.57542858095539,-0.5315025868955412,0.1806830019646239,False,0.5537261040921208,0.1739320367219946,0.164182728644782,0.14556129486586566,0.34335100122071277,-0.036207663710161285
"ID(pcdiamag3)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)|RATIO(prmtan_teped,prmtan_neped)",12,False,0.004,12,False,True,6,True,42,126,0,,True,0.19448137982816127,0.1717289600883231,0.5375638505151649,-0.7279784251437323,-0.01579283628356722,True,0.2183094182239955,0.1627106619670491,0.17539551899351297,0.1579141425012378,0.007934315352587465,-0.0474290384651068
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(bt,bt)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.004,12,True,True,5,True,42,126,0,,True,0.7840962006266758,0.15977721789889215,13.413762215958691,-0.13836360434521783,0.5738219845149473,False,1.2471709244313651,0.16666323555375684,0.17054330049600067,0.15333149502473756,1.036795821559957,-0.04347646487839903
"ID(pcdiamag3)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasa,ece6)|RATIO(ip,ece22)",11,False,0.004,11,False,True,4,True,42,126,0,,True,0.3923234398282456,0.1535340419600552,7.419834759375835,-0.530136365143648,0.18204922371651708,False,0.5488483868750488,0.1836235104325081,0.15586957361132703,0.15327536415456305,0.3384732840036408,-0.026516189999647763
"ID(pcdiamag3)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)",12,False,0.004,12,False,True,5,True,42,126,0,,True,0.19743670486730944,0.17610957886935502,0.5870356421578515,-0.7250231001045843,-0.012837511244419104,True,0.2240456448180547,0.16195811826631568,0.19644370794043547,0.15357406586007782,0.013670541946646707,-0.04818158216584017
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,cerqtit6)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(pinj,bt)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.003,12,False,True,3,True,42,126,0,,True,0.20129950807376784,0.15288539710463173,0.6407440605275112,-0.7211602968981258,-0.008974708037960648,False,0.20537264498218152,0.1958686588625497,0.16282312425839066,0.1414267446090106,-0.005002457889226497,-0.014271041569606183
"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",11,False,0.003,11,True,True,4,True,42,126,0,,True,0.7876136974055916,0.15808124784119348,13.177620993799723,-0.13484610756630225,0.5773394812938628,False,1.262553895437698,0.15436010002944908,0.1650290003027703,0.13440471027473777,1.0521787925662902,-0.055779600402706825
"ID(pcdiamag3)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(pinj_33r,cerqtit10)|RATIO(prmtan_neped,cerqtit10)",11,False,0.003,11,False,True,5,True,42,126,0,,True,0.20000538514429364,0.17314696812118044,0.5694051018049948,-0.7224544198276001,-0.010268830967434903,True,0.22200958377430116,0.1706664536376169,0.1775485113831735,0.16017356102281366,0.011634480902893166,-0.03947324679453899
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.003,12,True,True,5,True,42,126,0,,True,0.7598395748398159,0.1743017767336768,12.39543668282529,-0.16262023013207777,0.5495653587280875,False,1.1955232705331278,0.17892798058206663,0.1894369632446858,0.16681702937380205,0.9851481676617199,-0.031211719850089217
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(prmtan_teped,prmtan_neped)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.003,12,True,True,6,True,42,126,0,,True,0.7511678566113316,0.1745838156303391,12.261056140304275,-0.17129194836056225,0.5408936404996032,False,1.1818489150924718,0.17692644530314464,0.18412330848759217,0.16893329859985773,0.9714738122210638,-0.03321325512901125
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,pinj)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece22,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(cerqtit10)",11,False,0.003,11,False,True,3,True,42,126,0,,True,0.19094520925817277,0.1676368193575371,0.43298108727619855,-0.7315145957137209,-0.01932900685355579,True,0.19947032540996,0.17957838772245635,0.1676368193575371,0.1527236061719759,-0.010904777461448,-0.03056131270969952
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)",12,False,0.003,12,False,True,5,True,42,126,0,,True,0.1962194871927879,0.17419905636623279,0.5475790879514822,-0.7262403177791058,-0.01405472891894067,True,0.22291685874968362,0.16062299178359352,0.17680549694908318,0.14792501629234334,0.012541755878275595,-0.04951670864856235
"ID(pcdiamag3)|PROD(bt,gasd)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.003,12,False,True,3,True,42,126,0,,True,0.1991063077985866,0.16361397290027013,0.4660434805524023,-0.7233534971733071,-0.011167908313141881,True,0.21645526271587748,0.17597436790886556,0.19288689896721486,0.1395300858767078,0.006080159844469429,-0.0341653325232903
"ID(pcdiamag3)|ID(pinj)|PROD(fs03da,cerqtit11)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.003,12,False,True,3,True,42,126,0,,True,0.18922624494657028,0.1644931994894305,0.39858134756090763,-0.7332335600253234,-0.021047971165158254,True,0.20728170124480194,0.1651523032155947,0.2120192212666747,0.1428993172513918,-0.003093401626606075,-0.044987397216561156
"ID(pcdiamag3)|ID(pinj)|PROD(fs03da,cerqtit11)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(pinj,bt)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.003,12,False,True,3,True,42,126,0,,True,0.19402408878513688,0.16703239442503182,0.4918808873752499,-0.7284357161867568,-0.016250127326591653,True,0.20261317145131796,0.18257197856356208,0.20236699035229694,0.14576367720230343,-0.007761931420090029,-0.027567721868593822
"ID(pcdiamag3)|PROD(bt,bt)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(fs03da,ece39)|PROD(gasa,gasa)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(cerqrott12,cerqtit10)|RATIO(cerqtit8,ece22)|RATIO(ip,bt)|RATIO(prmtan_neped,cerqtit10)",12,False,0.003,12,True,True,3,True,42,126,0,,True,0.7779424510656913,0.155452270290082,16.28665354634689,-0.14451735390620246,0.5676682349539627,False,1.245337987874758,0.15474840198693574,0.17624730030846425,0.14305561050991222,1.0349628850033497,-0.05539129844522015
"ID(pcdiamag3)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece22,ece39)|RATIO(ece25,ece39)|RATIO(ip,bt)|RATIO(ip,cerqtit10)|RATIO(prmtan_neped,ece22)",12,False,0.003,12,False,True,2,True,42,126,0,,True,0.1976583413276144,0.16057196029097603,0.5578983835917675,-0.7248014636442793,-0.012615874784114139,True,0.2291421645584785,0.15567991035312895,0.17306684091727667,0.14581638465132413,0.018767061687070468,-0.054459790079026946
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|cerqtit8)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(gasa,gasa)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(ece39,bt)|RATIO(gasc,cerqtit10)|RATIO(ip,ece22)|RATIO(prmtan_neped,bt)",12,False,0.002,12,True,True,3,True,42,126,0,,True,0.500129331303967,0.1615611217795085,8.248910473679338,-0.42233047366792675,0.28985511519223833,False,0.7566405983574317,0.1581143085660136,0.17863061774853445,0.15265944463772418,0.5462654954860238,-0.05202539186614227
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(fs04,fs03da)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.002,12,True,True,5,True,42,126,0,,True,0.7019369544718286,0.17571841748934736,11.107964429782413,-0.22052285050006507,0.49166273836010016,False,1.095573107707203,0.1770887501579962,0.18020690715479132,0.1638052257144803,0.8851980048357949,-0.03305095027415969
"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATE_OVER_LEVEL(ece37|cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(gasa,ece6)|RATIO(ip,bt)|RATIO(ip,ece22)",12,False,0.002,12,False,True,4,True,42,126,0,,True,0.37893914388868055,0.1510355885361905,7.255365395538039,-0.5435206610832131,0.16866492777695205,False,0.5325878798953009,0.17407416254652014,0.15603286429261615,0.14087033275195937,0.32221277702389284,-0.03606553788563575
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,pinj)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(prmtan_teped,prmtan_neped)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.002,12,False,True,5,True,42,126,0,,True,0.2070930241340236,0.16877959544484145,0.6080645118857507,-0.7153667808378701,-0.0031811919777049447,False,0.211559381841633,0.20113788052387768,0.19240811705945038,0.14010630960441645,0.0011842789702249737,-0.009001819908278176
"ID(pcdiamag3)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece38)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)",12,False,0.002,12,False,True,6,True,42,126,0,,True,0.19543538739647462,0.1752687163698291,0.5632759641945324,-0.727024417575419,-0.014838828715253903,True,0.2221760018825735,0.15978123474834283,0.17576387179368413,0.16271974558764601,0.01180089901116549,-0.0503584656838131
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.002,12,False,True,3,True,42,126,0,,True,0.19062589994147924,0.16097289383014043,0.5192956288180327,-0.7318339050304143,-0.019648316170249248,True,0.217063491872432,0.15537577736687563,0.1878438925937207,0.13356169302730192,0.006688389001024007,-0.05476392306528026
"ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasa,ece6)|RATIO(ip,ece22)|RATIO(pinj,bt)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.002,12,False,True,3,True,42,126,0,,True,0.26367273979908534,0.1845005573015676,2.8178709099697135,-0.6587870651728084,0.053398523687356814,False,0.3094764311274644,0.20260115136124668,0.19071524855337774,0.13940500008287288,0.09910132825605637,-0.0075385490709092085
"ID(gasd)|ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(pinj,bt)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.002,12,False,True,3,True,42,126,0,,True,0.192264604198969,0.17446040836241042,0.3982313815106832,-0.7301952007729247,-0.01800961191275952,True,0.2034961069711346,0.17728926716941493,0.19075606633773468,0.13825773466228328,-0.006878995900273413,-0.032850433262740994
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(ece39,cerqtit10)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.002,12,True,True,5,True,42,126,0,,True,0.7322558190690035,0.16860564772381564,12.3321803189044,-0.19020398590289017,0.521981602957275,False,1.1498359163564078,0.17548235601913087,0.17266534411967482,0.16860564772381564,0.9394608134849999,-0.03465734441302501
"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(prmtan_teped,prmtan_neped)|RECIP(bt)|RECIP(cerqtit10)",12,False,0.002,12,False,True,4,True,42,126,0,,True,0.20366738608149287,0.17348652508302503,0.5718985099564525,-0.7187924188904008,-0.00660683003023565,False,0.21136325080920007,0.1934062331112166,0.188804937578764,0.146185008595849,0.0009881479377920703,-0.01673346732093927
"ID(pcdiamag3)|ID(prmtan_neped)|PROD(ece37,ece39)|PROD(fs03da,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)",12,False,0.002,12,True,True,5,True,42,126,0,,True,0.6463171279550401,0.1779519943433394,11.990598272876795,-0.27614267701685363,0.4360429118433115,False,1.0134023027237622,0.15687022826341082,0.18134126340652834,0.16968294226330866,0.803027199852354,-0.053269472168745065
