realization_index,shot,denominator,min,max,median,mean,std,min_abs,q0001_abs,q001_abs,q005_abs,q01_abs,q025_abs,q05_abs,q10_abs,q25_abs,q50_abs,n_exact_zero,n_sign_changes,n_nonfinite,robust_scale_median_abs,robust_scale_mad,frac_abs_lt_1e-06,frac_rel_lt_1e-06,frac_abs_lt_1e-05,frac_rel_lt_1e-05,frac_abs_lt_0.0001,frac_rel_lt_0.0001,frac_abs_lt_0.001,frac_rel_lt_0.001,frac_abs_lt_0.01,frac_rel_lt_0.01,frac_abs_lt_0.05,frac_rel_lt_0.05,frac_abs_lt_0.1,frac_rel_lt_0.1
12,165022,D_betaN_Wdia,11.458103855356383,21.2624026423963,18.539747079378767,18.536134887020747,1.0,11.458103855356383,11.458103855356384,11.458103855356395,12.720435231096547,16.002008843231287,16.827148449462825,17.14325680442695,17.580200224246905,18.123814831995578,18.539747079378767,0,0,0,18.539747079378767,0.6155397713375862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,165022,D_betaN_kappa,11.458103855356383,21.2624026423963,18.539747079378767,18.536134887020747,1.0,11.458103855356383,11.458103855356384,11.458103855356395,12.720435231096547,16.002008843231287,16.827148449462825,17.14325680442695,17.580200224246905,18.123814831995578,18.539747079378767,0,0,0,18.539747079378767,0.6155397713375862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,165022,D_betaN_li,11.458103855356383,21.2624026423963,18.539747079378767,18.536134887020747,1.0,11.458103855356383,11.458103855356384,11.458103855356395,12.720435231096547,16.002008843231287,16.827148449462825,17.14325680442695,17.580200224246905,18.123814831995578,18.539747079378767,0,0,0,18.539747079378767,0.6155397713375862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,165022,q95_over_kappa,9.999999999999998,21.481188192092084,18.617327841100327,18.536134887020747,1.0,9.999999999999998,10.148290360199532,11.482903601995341,13.588185131503863,14.495798753177453,16.463500700650325,16.707107242610657,17.522512708924438,18.439552246353095,18.617327841100327,0,0,0,18.617327841100327,0.29943514879470384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,165026,D_kappa_Wdia,14.111180490821347,26.77264502729989,17.29906032036217,17.41906529040719,0.9999999999999998,14.111180490821347,14.111180490821349,14.111180490821368,15.063639534231841,16.00694601990573,16.298676145456923,16.586313518316167,16.868176774657506,17.09269247232801,17.29906032036217,0,0,0,17.29906032036217,0.34725148570631054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,165026,D_betaN_Wdia,12.183989590582875,19.812100745952574,17.444495061631955,17.41906529040719,0.9999999999999999,12.183989590582875,12.183989590582899,12.183989590583105,12.59598415670605,13.686735739708386,15.069928129598711,15.956939983955182,16.44391842023814,17.02128650474866,17.444495061631955,0,0,0,17.444495061631955,0.7110230857349957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,165026,D_betaN_kappa,12.183989590582875,19.812100745952574,17.444495061631955,17.41906529040719,0.9999999999999999,12.183989590582875,12.183989590582899,12.183989590583105,12.59598415670605,13.686735739708386,15.069928129598711,15.956939983955182,16.44391842023814,17.02128650474866,17.444495061631955,0,0,0,17.444495061631955,0.7110230857349957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,165026,D_betaN_li,12.183989590582875,19.812100745952574,17.444495061631955,17.41906529040719,0.9999999999999999,12.183989590582875,12.183989590582899,12.183989590583105,12.59598415670605,13.686735739708386,15.069928129598711,15.956939983955182,16.44391842023814,17.02128650474866,17.444495061631955,0,0,0,17.444495061631955,0.7110230857349957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,165026,q95_over_kappa,10.0,20.19342842802084,17.541766173588456,17.419065290407183,1.0,10.0,10.049372217418584,10.493722174185844,12.956316542521273,13.442551665015817,15.339769409256876,15.606511447719425,16.192205573258462,17.304638675377618,17.541766173588456,0,0,0,17.541766173588456,0.3680397595482131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,165027,D_kappa_Wdia,12.188144787962068,22.72195176947694,14.568708815417658,14.643161791053483,1.0,12.188144787962068,12.188144787962068,12.188144787962068,12.207685263690149,12.340553747129164,12.900426796982075,14.097315819107012,14.26914073667306,14.436120552709887,14.568708815417658,0,0,0,14.568708815417658,0.18448770203440332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,165027,D_betaN_Wdia,10.700136566029434,17.774957224330713,14.579823366440044,14.643161791053483,1.0,10.700136566029434,10.700136566029435,10.700136566029448,11.090551090249878,11.655219841903547,12.981666843932555,13.182686520381038,13.441941579970491,14.019235627992341,14.579823366440044,0,0,0,14.579823366440044,0.8846245918809089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,165027,D_betaN_kappa,10.700136566029434,17.774957224330713,14.579823366440044,14.643161791053483,1.0,10.700136566029434,10.700136566029435,10.700136566029448,11.090551090249878,11.655219841903547,12.981666843932555,13.182686520381038,13.441941579970491,14.019235627992341,14.579823366440044,0,0,0,14.579823366440044,0.8846245918809089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,165027,D_betaN_li,10.700136566029434,17.774957224330713,14.579823366440044,14.643161791053483,1.0,10.700136566029434,10.700136566029435,10.700136566029448,11.090551090249878,11.655219841903547,12.981666843932555,13.182686520381038,13.441941579970491,14.019235627992341,14.579823366440044,0,0,0,14.579823366440044,0.8846245918809089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,165027,q95_over_kappa,10.950787533578584,19.64983160429283,14.494584338704051,14.64316179105348,1.0,10.950787533578584,10.97389482148011,11.181860412593844,12.283050067592397,13.477605724246542,13.580120136995072,13.608561294652409,14.088073594548678,14.339172501977558,14.494584338704051,0,0,0,14.494584338704051,0.239108049016599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,165028,D_kappa_Wdia,13.479291609849664,27.063553449148962,17.232182740336718,17.321830745761034,0.9999999999999999,13.479291609849664,13.479291609849673,13.479291609849746,14.454177163593677,15.226047018183749,16.460023446072377,16.73572030135421,16.88287568513597,17.060073234127046,17.232182740336718,0,0,0,17.232182740336718,0.2588736583218369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,165028,D_betaN_Wdia,14.248150998115698,20.897103403375674,17.270695129149995,17.32183074576104,0.9999999999999999,14.248150998115698,14.2481509981157,14.24815099811571,14.468703283326866,14.841366047000976,15.420583140696916,15.795131604296884,16.219975234821412,16.732998597524592,17.270695129149995,0,0,0,17.270695129149995,0.8688513511521307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,165028,D_betaN_kappa,14.248150998115698,20.897103403375674,17.270695129149995,17.32183074576104,0.9999999999999999,14.248150998115698,14.2481509981157,14.24815099811571,14.468703283326866,14.841366047000976,15.420583140696916,15.795131604296884,16.219975234821412,16.732998597524592,17.270695129149995,0,0,0,17.270695129149995,0.8688513511521307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,165028,D_betaN_li,14.248150998115698,20.897103403375674,17.270695129149995,17.32183074576104,0.9999999999999999,14.248150998115698,14.2481509981157,14.24815099811571,14.468703283326866,14.841366047000976,15.420583140696916,15.795131604296884,16.219975234821412,16.732998597524592,17.270695129149995,0,0,0,17.270695129149995,0.8688513511521307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,165028,q95_over_kappa,10.011337020128327,20.00357652761455,17.61877710659265,17.32183074576103,1.0,10.011337020128327,10.142578652293079,11.323753341775852,12.834985259855207,13.760705680765867,15.143479049288574,15.281489331834935,15.878642275348613,17.044536243840522,17.61877710659265,0,0,0,17.61877710659265,0.3531938757915494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,165029,D_kappa_Wdia,14.560225126606529,26.487657353102904,17.304879491918843,17.399752358966023,1.0,14.560225126606529,14.560225126606534,14.560225126606575,14.965014018593461,15.372471735193974,16.356770770019818,16.555216736360183,16.787713555057692,17.09357529129339,17.304879491918843,0,0,0,17.304879491918843,0.3242817688445924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,165029,D_betaN_Wdia,13.67323555273905,20.272236326251967,17.35299864946642,17.399752358966023,0.9999999999999999,13.67323555273905,13.67323555273905,13.673235552739055,14.2735995270925,14.524954539492443,15.285803165195311,15.685302939334,16.267348988242667,16.879285397068248,17.35299864946642,0,0,0,17.35299864946642,0.8201522003877253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,165029,D_betaN_kappa,13.67323555273905,20.272236326251967,17.35299864946642,17.399752358966023,0.9999999999999999,13.67323555273905,13.67323555273905,13.673235552739055,14.2735995270925,14.524954539492443,15.285803165195311,15.685302939334,16.267348988242667,16.879285397068248,17.35299864946642,0,0,0,17.35299864946642,0.8201522003877253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,165029,D_betaN_li,13.67323555273905,20.272236326251967,17.35299864946642,17.399752358966023,0.9999999999999999,13.67323555273905,13.67323555273905,13.673235552739055,14.2735995270925,14.524954539492443,15.285803165195311,15.685302939334,16.267348988242667,16.879285397068248,17.35299864946642,0,0,0,17.35299864946642,0.8201522003877253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,165029,q95_over_kappa,10.0,20.417847142551196,17.516599207464232,17.399752358966023,1.0,10.0,10.057008043580039,10.570080435800392,13.015700705679587,13.749336970869013,15.307909138536537,15.490727481506667,16.197757287439252,17.308286739488622,17.516599207464232,0,0,0,17.516599207464232,0.279785793114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,165031,D_kappa_Wdia,19.784575147255996,32.48040626021619,22.78498302154309,22.892825739085534,1.0,19.784575147255996,19.784575147256003,19.784575147256085,20.24794071265917,21.453350167257373,21.751096094791528,22.155435273359046,22.32993441961913,22.590530282283495,22.78498302154309,0,0,0,22.78498302154309,0.3062444699385456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,165031,D_betaN_Wdia,16.710752952489262,25.79287663763673,22.84233482419014,22.892825739085534,0.9999999999999999,16.710752952489262,16.71075295248929,16.710752952489553,18.13542208579567,18.976768108017716,21.00313694501996,21.47780742330393,21.992242514645376,22.478373488598145,22.84233482419014,0,0,0,22.84233482419014,0.6389577100508159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,165031,D_betaN_kappa,16.710752952489262,25.79287663763673,22.84233482419014,22.892825739085534,0.9999999999999999,16.710752952489262,16.71075295248929,16.710752952489553,18.13542208579567,18.976768108017716,21.00313694501996,21.47780742330393,21.992242514645376,22.478373488598145,22.84233482419014,0,0,0,22.84233482419014,0.6389577100508159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,165031,D_betaN_li,16.710752952489262,25.79287663763673,22.84233482419014,22.892825739085534,0.9999999999999999,16.710752952489262,16.71075295248929,16.710752952489553,18.13542208579567,18.976768108017716,21.00313694501996,21.47780742330393,21.992242514645376,22.478373488598145,22.84233482419014,0,0,0,22.84233482419014,0.6389577100508159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,165031,q95_over_kappa,15.660806089426117,25.150747362203877,23.120527063801674,22.892825739085545,0.9999999999999999,15.660806089426117,15.707993216634272,16.132677361507653,18.367086745553042,18.840695969984992,20.758275537235033,20.96628675035947,21.519618141651957,22.727108224704345,23.120527063801674,0,0,0,23.120527063801674,0.4349127700576044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,165042,D_kappa_Wdia,15.626990357726198,28.972007348203352,18.320589074748106,18.40741199997224,1.0,15.626990357726198,15.626990357726198,15.6269903577262,15.915435152964596,16.719233236564058,17.65034259635582,17.79480469422903,17.987483372383043,18.14634515541377,18.320589074748106,0,0,0,18.320589074748106,0.2414092132405929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,165042,D_betaN_Wdia,14.396767596854268,21.66574065360396,18.42169690997939,18.40741199997224,1.0,14.396767596854268,14.396767596854268,14.396767596854268,15.387584505336632,15.623965964742599,16.063030113055298,16.675223872787402,17.20705387346193,17.930701406702344,18.42169690997939,0,0,0,18.42169690997939,0.7677941590778016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,165042,D_betaN_kappa,14.396767596854268,21.66574065360396,18.42169690997939,18.40741199997224,1.0,14.396767596854268,14.396767596854268,14.396767596854268,15.387584505336632,15.623965964742599,16.063030113055298,16.675223872787402,17.20705387346193,17.930701406702344,18.42169690997939,0,0,0,18.42169690997939,0.7677941590778016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,165042,D_betaN_li,14.396767596854268,21.66574065360396,18.42169690997939,18.40741199997224,1.0,14.396767596854268,14.396767596854268,14.396767596854268,15.387584505336632,15.623965964742599,16.063030113055298,16.675223872787402,17.20705387346193,17.930701406702344,18.42169690997939,0,0,0,18.42169690997939,0.7677941590778016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,165042,q95_over_kappa,10.0,21.811756475682465,18.485748652874562,18.407411999972236,0.9999999999999999,10.0,10.164049954849483,11.640499548494828,13.723985865603508,14.925154191723236,16.23971600939036,16.549351402527552,17.560270735726515,18.35578054380949,18.485748652874562,0,0,0,18.485748652874562,0.1822397979005631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,165043,D_kappa_Wdia,14.152142690236925,26.845813780093295,17.387307772133155,17.47873381939078,0.9999999999999999,14.152142690236925,14.152142690236927,14.152142690236946,14.655244552585865,15.59886629158335,16.661568889449022,16.812437390818857,16.94384180280001,17.207640533994017,17.387307772133155,0,0,0,17.387307772133155,0.2858559505040441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,165043,D_betaN_Wdia,13.004209248852849,22.09926980443129,17.434423786380208,17.47873381939078,1.0,13.004209248852849,13.00420924885289,13.004209248853265,13.895075364719641,14.279968524744847,15.501542017809006,16.063599898212452,16.552521227110617,17.03794225838422,17.434423786380208,0,0,0,17.434423786380208,0.6288661407750228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,165043,D_betaN_kappa,13.004209248852849,22.09926980443129,17.434423786380208,17.47873381939078,1.0,13.004209248852849,13.00420924885289,13.004209248853265,13.895075364719641,14.279968524744847,15.501542017809006,16.063599898212452,16.552521227110617,17.03794225838422,17.434423786380208,0,0,0,17.434423786380208,0.6288661407750228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,165043,D_betaN_li,13.004209248852849,22.09926980443129,17.434423786380208,17.47873381939078,1.0,13.004209248852849,13.00420924885289,13.004209248853265,13.895075364719641,14.279968524744847,15.501542017809006,16.063599898212452,16.552521227110617,17.03794225838422,17.434423786380208,0,0,0,17.434423786380208,0.6288661407750228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,165043,q95_over_kappa,10.0,20.79755179057002,17.535685644344444,17.47873381939078,1.0,10.0,10.060440952732126,10.604409527321259,13.106903819754063,13.911442612804166,15.510187585486959,15.763581917800288,16.654871226634505,17.33165272161171,17.535685644344444,0,0,0,17.535685644344444,0.2572637391011262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,165860,D_kappa_Wdia,17.979182648234488,32.24297458224311,20.583079859073884,20.697386889980354,1.0,17.979182648234488,17.979182648234488,17.97918264823449,18.551648127706898,19.137640795897212,20.086836578749367,20.223108882625947,20.332775332890403,20.478794473821438,20.583079859073884,0,0,0,20.583079859073884,0.17772391124090123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,165860,D_betaN_Wdia,16.672970512920067,26.04734793248273,20.626369226938834,20.69738688998035,0.9999999999999999,16.672970512920067,16.672970512920067,16.672970512920067,16.78070785439112,17.22498509231498,18.614216998614175,19.25109726691947,19.822857143526658,20.31495069790014,20.626369226938834,0,0,0,20.626369226938834,0.5620375277863344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,165860,D_betaN_kappa,16.672970512920067,26.04734793248273,20.626369226938834,20.69738688998035,0.9999999999999999,16.672970512920067,16.672970512920067,16.672970512920067,16.78070785439112,17.22498509231498,18.614216998614175,19.25109726691947,19.822857143526658,20.31495069790014,20.626369226938834,0,0,0,20.626369226938834,0.5620375277863344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,165860,D_betaN_li,16.672970512920067,26.04734793248273,20.626369226938834,20.69738688998035,0.9999999999999999,16.672970512920067,16.672970512920067,16.672970512920067,16.78070785439112,17.22498509231498,18.614216998614175,19.25109726691947,19.822857143526658,20.31495069790014,20.626369226938834,0,0,0,20.626369226938834,0.5620375277863344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,165860,q95_over_kappa,10.000000000000002,22.66420621253187,20.88037694091009,20.69738688998035,1.0,10.000000000000002,10.159616012306934,11.596160123069321,16.620966373078588,16.823720548591034,18.612872098874394,18.76901703427774,19.51472809195082,20.493935320328184,20.88037694091009,0,0,0,20.88037694091009,0.5190942332611072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,165861,D_kappa_Wdia,17.955067444312,31.41050924375214,20.61971213880079,20.73041281778714,1.0,17.955067444312,17.955067444312,17.955067444312,18.46859128726199,19.130323534706797,19.92626417009488,20.117638744742308,20.286396182225854,20.443235983380575,20.61971213880079,0,0,0,20.61971213880079,0.26169016438531933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,165861,D_betaN_Wdia,17.790681013752575,24.47514767687419,20.669548197907353,20.730412817787137,0.9999999999999999,17.790681013752575,17.790681013752586,17.790681013752696,17.982934573936255,18.62426012697102,18.951112810806528,19.23165079419092,19.49690959674045,20.029040185513196,20.669548197907353,0,0,0,20.669548197907353,0.9557129484979094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,165861,D_betaN_kappa,17.790681013752575,24.47514767687419,20.669548197907353,20.730412817787137,0.9999999999999999,17.790681013752575,17.790681013752586,17.790681013752696,17.982934573936255,18.62426012697102,18.951112810806528,19.23165079419092,19.49690959674045,20.029040185513196,20.669548197907353,0,0,0,20.669548197907353,0.9557129484979094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,165861,D_betaN_li,17.790681013752575,24.47514767687419,20.669548197907353,20.730412817787137,0.9999999999999999,17.790681013752575,17.790681013752586,17.790681013752696,17.982934573936255,18.62426012697102,18.951112810806528,19.23165079419092,19.49690959674045,20.029040185513196,20.669548197907353,0,0,0,20.669548197907353,0.9557129484979094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,165861,q95_over_kappa,10.0,22.737260671820533,20.99639245188262,20.73041281778714,1.0,10.0,10.14084080774769,11.4084080774769,15.994774220263814,16.428543686105456,18.434222906744473,18.843172940540512,19.761376190837396,20.64066096982379,20.99639245188262,0,0,0,20.99639245188262,0.41057221533680277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,165955,D_kappa_Wdia,14.846084142005022,25.933028114958475,18.181767825615832,18.275652408859163,0.9999999999999999,14.846084142005022,14.846084142005022,14.846084142005022,14.97140601359635,15.991077719154156,16.829898578037803,17.57401946438483,17.814386129248035,18.068527185525827,18.181767825615832,0,0,0,18.181767825615832,0.15735929725731435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,165955,D_betaN_Wdia,14.837188779587587,22.712674520719162,18.19394948594705,18.275652408859163,0.9999999999999999,14.837188779587587,14.837188779587589,14.837188779587603,15.434111516802357,15.913155903346535,16.390605664754915,16.840467309948,17.328569225424523,17.82325467263245,18.19394948594705,0,0,0,18.19394948594705,0.5000662458491613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,165955,D_betaN_kappa,14.837188779587587,22.712674520719162,18.19394948594705,18.275652408859163,0.9999999999999999,14.837188779587587,14.837188779587589,14.837188779587603,15.434111516802357,15.913155903346535,16.390605664754915,16.840467309948,17.328569225424523,17.82325467263245,18.19394948594705,0,0,0,18.19394948594705,0.5000662458491613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,165955,D_betaN_li,14.837188779587587,22.712674520719162,18.19394948594705,18.275652408859163,0.9999999999999999,14.837188779587587,14.837188779587589,14.837188779587603,15.434111516802357,15.913155903346535,16.390605664754915,16.840467309948,17.328569225424523,17.82325467263245,18.19394948594705,0,0,0,18.19394948594705,0.5000662458491613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,165955,q95_over_kappa,9.999999999999998,20.766651669747016,18.533311077389136,18.275652408859163,0.9999999999999999,9.999999999999998,10.054721023669245,10.547210236692473,12.910699470050398,13.809088653233006,15.625331695928692,17.09864381327369,17.192098789408195,17.983044986099397,18.533311077389136,0,0,0,18.533311077389136,0.5219430964099151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,165965,D_kappa_Wdia,16.016083572260555,28.80022264259338,19.469756466213795,19.563586450342694,0.9999999999999999,16.016083572260555,16.016083572260563,16.016083572260623,16.273067677300737,17.62691527851683,18.534221487470592,18.72339490675992,19.06084852174169,19.312627500762062,19.469756466213795,0,0,0,19.469756466213795,0.2511662267280314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,165965,D_betaN_Wdia,16.801395862496324,23.751134554783476,19.50940857350242,19.563586450342694,1.0,16.801395862496324,16.801395862496324,16.801395862496324,17.034054878288735,17.23881780597464,17.570323471669575,17.95294915906421,18.37692159726287,18.990547371694127,19.50940857350242,0,0,0,19.50940857350242,0.767815668585162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,165965,D_betaN_kappa,16.801395862496324,23.751134554783476,19.50940857350242,19.563586450342694,1.0,16.801395862496324,16.801395862496324,16.801395862496324,17.034054878288735,17.23881780597464,17.570323471669575,17.95294915906421,18.37692159726287,18.990547371694127,19.50940857350242,0,0,0,19.50940857350242,0.767815668585162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,165965,D_betaN_li,16.801395862496324,23.751134554783476,19.50940857350242,19.563586450342694,1.0,16.801395862496324,16.801395862496324,16.801395862496324,17.034054878288735,17.23881780597464,17.570323471669575,17.95294915906421,18.37692159726287,18.990547371694127,19.50940857350242,0,0,0,19.50940857350242,0.767815668585162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,165965,q95_over_kappa,10.0,21.82393182130899,19.87451751937112,19.563586450342694,1.0,10.0,10.124041818624834,11.24041818624834,14.39552502351281,14.966139541774298,16.961160028425976,18.288369588119235,18.44563831786297,19.426422706982887,19.87451751937112,0,0,0,19.87451751937112,0.3552969108027692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,170394,D_kappa_Wdia,12.408358702170098,26.66591397059892,16.897399207691485,17.00527426665426,1.0,12.408358702170098,12.408358702170098,12.408358702170098,14.201608524314016,14.862505849104577,15.41620796516165,16.047124027935386,16.470740270563425,16.703315589263475,16.897399207691485,0,0,0,16.897399207691485,0.3408408361830609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,170394,D_betaN_Wdia,11.276857806866591,20.928344951976964,17.047361961399993,17.00527426665426,0.9999999999999998,11.276857806866591,11.276857806866591,11.276857806866591,11.623186092310522,12.677139663220439,14.19366507475438,15.526599143563075,16.247729360570936,16.73465862287309,17.047361961399993,0,0,0,17.047361961399993,0.5047325195075295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,170394,D_betaN_kappa,11.276857806866591,20.928344951976964,17.047361961399993,17.00527426665426,0.9999999999999998,11.276857806866591,11.276857806866591,11.276857806866591,11.623186092310522,12.677139663220439,14.19366507475438,15.526599143563075,16.247729360570936,16.73465862287309,17.047361961399993,0,0,0,17.047361961399993,0.5047325195075295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,170394,D_betaN_li,11.276857806866591,20.928344951976964,17.047361961399993,17.00527426665426,0.9999999999999998,11.276857806866591,11.276857806866591,11.276857806866591,11.623186092310522,12.677139663220439,14.19366507475438,15.526599143563075,16.247729360570936,16.73465862287309,17.047361961399993,0,0,0,17.047361961399993,0.5047325195075295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,170394,q95_over_kappa,10.071574782950332,20.114503772794745,17.212028746531786,17.00527426665426,1.0,10.071574782950332,10.135991861706259,10.7157455705096,12.132189495628346,12.514271677421146,13.468078256241395,15.754985377415432,16.144806537141907,16.815245587972242,17.212028746531786,0,0,0,17.212028746531786,0.44936709936166247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
