realization_index,shot,sample_index,crossing_time,A_left,A_right,B_left,B_right,y,residual,den_kappa,den_betan,B_also_small
19,165043,802,3946.1567791938514,0.02360740580839693,-0.0069459775631164344,-0.00014665274773122215,-0.0021584700485935268,0.7548250945735027,0.017966115069690813,17.594081848093847,17.61825827987187,True
19,165043,806,3964.4164391608474,-0.015881141870357385,0.011076851566104051,0.004643821232228732,0.003541239638683389,-0.6119697503936478,0.005074957194139973,17.332952783313143,16.905340353752152,False
19,165043,823,4043.5576738547074,0.00417973573351238,-0.027875266656787856,-0.007002528077365163,0.00796744756044873,-0.2945857516028162,0.005771237484807068,17.667321388352654,17.246858191956527,False
19,165043,831,4085.493255633172,-0.022215504245279072,0.002596974577254829,0.008140080943088508,-0.001555248532047772,-0.005111393817000508,-0.00802652875204622,17.410548414995144,16.788752830797815,False
19,165043,836,4105.627657545715,0.001978109569305886,-0.017111699699648097,0.0001480811018515768,0.008291558870012703,-0.9347385228373404,-0.0019970963186768387,17.28028129947526,17.231849493713888,True
19,165043,839,4121.986366829197,-0.01711169969964743,0.015622293990528613,0.008098195189928752,5.931310501840648e-05,0.15246164712918867,-0.010707073111319382,17.244419338920014,16.889275477239934,False
19,165043,848,4164.809126424304,0.00924179982520379,-0.01029184107836334,-0.0002922768197317034,0.0022501333726215244,-0.5214928519162301,-0.00452725572795587,17.311230566870368,17.364695223870378,True
19,165043,852,4183.211680144863,-0.010292325621491849,0.0219281366215891,0.0018888336060320934,0.0035199099994216755,-0.14773824497149016,-0.00036826348203636283,17.326543668694956,17.005516489339218,False
19,165043,866,4249.0108926722405,0.00010865561096262688,-0.0013981885835492314,-0.003010132996031841,-0.0025331381205963384,0.2215251991142287,0.0030342029518848623,17.47718654200611,17.184351269935384,False
19,165043,868,4259.201321808349,-0.0013981885835492314,0.005523311381385954,-0.0025075412728451135,-0.0025749475210980915,-0.19020681770395992,0.002773486273871195,17.46049959491006,17.157861855684075,False
19,165043,873,4284.181983626114,0.011355887511303675,-0.015477038806043675,-0.0020997340677798323,0.0003679274620843896,0.13312181556428138,0.003611450430632851,17.426707391647824,17.396485612782534,False
19,165043,882,4326.205315359988,-0.004239746242050035,0.016292595878809712,0.0015649654254572237,0.002077603299224767,-0.8043936366585731,0.0018454594726959872,17.25150968535267,17.119893661319885,False
19,165043,891,4369.725861590158,0.0016296355964451337,-0.0037538986801698426,-0.0006304087559326442,0.0010423086843214676,0.42588340080768233,0.0013244435058240578,17.310784131040876,17.22337027068559,False
19,165043,894,4383.19870396103,-0.0007092063382089231,0.005267480703911365,-0.0005478323152888158,-0.002374713841813871,0.06003323578054223,0.0005052563639693572,17.324557576445724,17.17947809087605,False
19,165043,901,4417.150109225788,1.839465115960337e-05,-6.72275301479841e-05,-0.0015517763036497756,-0.0021099611416746365,-0.37215684496610596,0.00154493060831018,17.26899541117001,17.19655488568917,False
19,165043,906,4441.47853504209,-0.0012182498602590908,0.002846484151348805,-0.007092322600338405,-0.002982222295039184,-0.3101036741450562,0.0074701063580329685,17.74153543073572,17.143004560443373,False
19,165043,910,4461.639945097996,0.007119908318460988,-0.00674169927203172,0.0016812890054298303,0.002422624123225078,0.30876193055906015,0.0005170676323801859,17.182860920913836,17.333871625085962,False
19,165043,919,4505.758015517966,-0.026261969275553687,0.009480907167540908,0.010200543098655191,-0.005400473538542934,-1.152618585996916,0.02006949079322795,17.54576056708908,16.709827143153927,False
19,165043,944,4624.109477243958,0.015453242946617207,-0.01733180341135465,-0.0010992422752662922,0.0020384973929595067,0.7046415952763457,0.011988240037361764,17.521166846979224,17.46739972035664,False
19,165043,948,4644.657548971168,-0.03287336062296575,0.010036840447488315,0.013958340850156905,-0.006839519523374436,-1.1987660652289205,0.0254491283146856,17.660152080989327,16.589078854430998,False
19,165043,956,4683.241252751313,0.032223640577748625,-0.0065782866354640035,0.01505574995723287,-0.0005444261276170976,1.0078724890834818,0.017421570879191717,17.216821003854,17.8127249684913,False
19,165043,970,4747.415912635508,-0.0273645353850257,0.08497336494472629,0.02375792789661376,0.10798991260115413,-0.5250597324191281,-0.009389912269582967,16.933549856238674,16.729854876652134,False
19,165043,981,4800.742960751325,0.024593689737423596,-0.038554232722694315,0.014419239007017429,0.03458875379077339,0.21411199046299334,-0.009153435144506755,16.891668205662643,17.68741830747722,False
20,165860,22,197.7726088989042,0.0001965229999756346,-0.00677243512544079,-0.039103843235236045,-0.0003819576447763257,-0.11992789047660368,0.03908027464641925,20.01828997644209,20.652641333565455,False
20,165860,32,243.6452121397209,-0.0017920818552443762,0.002722169249361528,-0.06193951034360895,-0.10458613095405755,-0.025884707487677985,0.0619858978582266,19.894135444041197,20.633096378311087,False
20,165860,76,436.574792931163,8.239867556603109e-06,-0.0014391353648617322,0.027839214632165193,0.027146423543343318,-0.2652983879824553,-0.027841400655746862,20.33864395891818,20.568441436254634,False
20,165860,80,458.5248516986101,-0.002571507507779791,8.731591918020865e-05,0.0261334030519508,0.0220994743170983,-0.5706321060958328,-0.02466601830694637,20.336424239915452,20.503381412916312,False
20,165860,104,560.6502544583832,0.0001727067928056769,-0.0032131972899782646,0.0232440446041027,0.01968584903057079,-0.6688106308857041,-0.023359552743158152,20.437593473292328,20.548738823527888,False
20,165860,108,578.1619945657251,-5.0343703274835505e-05,0.005385084841429966,0.020189396107642178,0.0210448326480268,-0.2892523856957707,-0.02017483407136511,20.49649003948592,20.528979989038387,False
20,165860,144,741.8065689629897,0.019321536624191782,-2.7961490056793714e-05,0.011881174370607974,0.010229804911922177,0.02552796607492888,-0.011387934839150578,20.477112488962305,21.03817997914585,False
20,165860,148,758.0166492909635,-0.011918472816949577,0.006069240051711278,0.01025286715255042,0.008235778024323574,-0.5494376677268082,-0.003704409245145701,20.5389263960558,20.22197332272205,False
20,165860,154,782.1430282156093,0.0014546009270265392,-0.011087254333090879,0.01630547240376753,0.023382280071411035,-0.37924489990152793,-0.01685712238673348,20.39458782166061,20.591812005198992,False
20,165860,157,797.5065415414487,-0.011087254333091434,0.007747438879895929,0.02253544637353776,0.01977410679959907,-1.1756827613522083,-0.009500352583394767,20.31190535775907,20.29558256747749,False
20,165860,162,820.8597815823156,0.023481443726070528,-0.0035928890082418397,0.016814431811432003,0.019754513183283195,0.15721839889686695,-0.013122716825030523,20.223170530285746,21.215128478384234,False
20,165860,166,839.0589292076252,-0.022914550161728053,0.0004455319401385216,0.023263764436964478,0.007841528362438366,-0.15703248211146076,-0.019665435748604354,20.267403389864466,20.016308016114117,False
20,165860,171,860.3677316962878,0.024693896977621588,-0.006272230308257187,-0.0050649262279313855,-0.04168749001884081,0.6381388026021547,0.020823060076810673,20.76164085165981,21.111458714687764,False
