realization_index,shot,feature,display_name,target_dependent,affine_in_target,alpha_min,alpha_q01,alpha_median,alpha_q99,alpha_max,beta_min,beta_median,beta_max,affine_test_max_error
7,161136,d[pcdiamag3]/d[kappa],D_kappa W_dia,True,True,0.5228292301430644,0.5617689283242684,0.7453849559295851,0.803620767999017,0.8506101389418749,-4.2344840502863175,0.035965915507886415,2.055050698015588,4.829470157119431e-15
7,161136,d[pcdiamag3]/d[betan],D_betaN W_dia,True,True,0.4688990747400728,0.47444870718945453,0.5606431122013353,0.6545833259922545,0.6637291857983992,-1.761562384260852,-0.0011568936643957528,1.9768821700832166,3.6637359812630166e-15
7,161136,d[kappa]/d[t],dot kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.455613856508929,-0.09348894658428282,8.034678366165137,0.0
7,161136,r[q95]/r[kappa],q95 / kappa,False,True,0.0,0.0,0.0,0.0,0.0,-0.5554965418310646,-0.3322251979964518,10.636811740156185,0.0
7,161136,d[kappa]/d[betan],D_betaN kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.2901647786859685,-0.04417260723906955,6.148429004562219,0.0
7,161136,d[betan]/d[t],dot beta_N,False,True,0.0,0.0,0.0,0.0,0.0,-3.0488868633267834,-0.08132823362183944,3.6570969134612348,0.0
7,161136,d[li]/d[betan],D_betaN l_i,False,True,0.0,0.0,0.0,0.0,0.0,-2.9241852021772994,-0.013254551792016128,4.224750612709963,0.0
8,161138,d[pcdiamag3]/d[kappa],D_kappa W_dia,True,True,0.5013290356830663,0.6490903148662424,0.7670335257985299,0.8239776541243273,0.8614801488776406,-4.9490790983375845,0.027931861997205765,1.7970471600754347,4.884981308350689e-15
8,161138,d[pcdiamag3]/d[betan],D_betaN W_dia,True,True,0.48411415376869543,0.4911907382100644,0.5839482956038461,0.6590216122667857,0.6902311754738877,-1.8599618175987906,0.010069125097142972,2.00089381074425,3.6637359812630166e-15
8,161138,d[kappa]/d[t],dot kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.1242514491975255,-0.07937741120878328,9.806186065019187,0.0
8,161138,r[q95]/r[kappa],q95 / kappa,False,True,0.0,0.0,0.0,0.0,0.0,-0.5648955217159619,-0.34729936013988066,11.75873437796771,0.0
8,161138,d[kappa]/d[betan],D_betaN kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.148063294946444,-0.054001958394505695,7.346475739255419,0.0
8,161138,d[betan]/d[t],dot beta_N,False,True,0.0,0.0,0.0,0.0,0.0,-2.9658558363537746,-0.09641500985423859,3.746491305844086,0.0
8,161138,d[li]/d[betan],D_betaN l_i,False,True,0.0,0.0,0.0,0.0,0.0,-2.908351272987102,-0.016782829629782246,3.3243743398686907,0.0
9,161145,d[pcdiamag3]/d[kappa],D_kappa W_dia,True,True,0.5390144120970376,0.5688726253465609,0.7850919720173098,0.851967222241822,0.8992860534908581,-4.735464283581056,0.027391510278505393,2.237629383032841,5.10702591327572e-15
9,161145,d[pcdiamag3]/d[betan],D_betaN W_dia,True,True,0.471061129750057,0.48166554845646714,0.605402153828567,0.6666858717986045,0.7042431385374296,-2.582336026671589,0.01784793602970236,1.9309250847299566,3.9968028886505635e-15
9,161145,d[kappa]/d[t],dot kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.523554433777942,-0.0753535073463654,8.726476052454005,0.0
9,161145,r[q95]/r[kappa],q95 / kappa,False,True,0.0,0.0,0.0,0.0,0.0,-0.5682165629469439,-0.30215702700559743,11.327112008620512,0.0
9,161145,d[kappa]/d[betan],D_betaN kappa,False,True,0.0,0.0,0.0,0.0,0.0,-3.1452111360923047,-0.02745327405005022,6.253658409346479,0.0
9,161145,d[betan]/d[t],dot beta_N,False,True,0.0,0.0,0.0,0.0,0.0,-2.8078461663276113,-0.10625866181446009,5.383281605175562,0.0
9,161145,d[li]/d[betan],D_betaN l_i,False,True,0.0,0.0,0.0,0.0,0.0,-3.723746025584546,0.0561772408721247,4.885956225054493,0.0
10,161414,d[pcdiamag3]/d[kappa],D_kappa W_dia,True,True,0.5637023815492462,0.5821956067456929,0.7414633379453588,0.8214355639779055,0.8587663331749668,-3.5435648179503954,0.05266511425185705,2.4257877117792415,5.134781488891349e-15
10,161414,d[pcdiamag3]/d[betan],D_betaN W_dia,True,True,1.399392072496698,1.4291253083541609,1.5902902092648725,1.8206494231347725,2.005562009596723,-3.9161214502246864,-0.054117063178299674,8.347125305393803,1.099120794378905e-14
10,161414,d[kappa]/d[t],dot kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.863435666153083,-0.11585137527204105,6.227276125350667,0.0
10,161414,r[q95]/r[kappa],q95 / kappa,False,True,0.0,0.0,0.0,0.0,0.0,-0.8872289170765217,-0.003289514220365525,12.17397245390144,0.0
10,161414,d[kappa]/d[betan],D_betaN kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.255072623727114,-0.1405422715788976,4.039749289915897,0.0
10,161414,d[betan]/d[t],dot beta_N,False,True,0.0,0.0,0.0,0.0,0.0,-4.169728716902997,0.024267812219632243,2.787351255830808,0.0
10,161414,d[li]/d[betan],D_betaN l_i,False,True,0.0,0.0,0.0,0.0,0.0,-2.981882124727961,-0.06511888532085876,5.950778981572681,0.0
11,165017,d[pcdiamag3]/d[kappa],D_kappa W_dia,True,True,0.5186612115561767,0.622319144346348,0.7889266526270069,0.8947138191119942,0.9564926434903053,-4.700019001720765,0.029144715977390767,2.961251022914242,4.6629367034256575e-15
11,165017,d[pcdiamag3]/d[betan],D_betaN W_dia,True,True,0.9453424856846375,0.9488424414626551,1.1197084204492218,1.3251088577729884,1.4204096918324425,-3.032744121584436,0.01834908894218934,5.280085613067538,6.661338147750939e-15
11,165017,d[kappa]/d[t],dot kappa,False,True,0.0,0.0,0.0,0.0,0.0,-3.1331890986921835,-0.08209383388033817,8.993149279617395,0.0
11,165017,r[q95]/r[kappa],q95 / kappa,False,True,0.0,0.0,0.0,0.0,0.0,-1.036484405836112,-0.2733751150685315,10.848825528573228,0.0
11,165017,d[kappa]/d[betan],D_betaN kappa,False,True,0.0,0.0,0.0,0.0,0.0,-2.603124777923064,-0.08769752914345655,6.87515435074834,0.0
11,165017,d[betan]/d[t],dot beta_N,False,True,0.0,0.0,0.0,0.0,0.0,-3.734791123115472,-0.03857877191312428,3.181805823770425,0.0
11,165017,d[li]/d[betan],D_betaN l_i,False,True,0.0,0.0,0.0,0.0,0.0,-2.894877937127654,-0.024929849602141896,4.929376734922602,0.0
12,165022,d[pcdiamag3]/d[kappa],D_kappa W_dia,True,True,0.5189825190998825,0.6599912817024227,0.7992281182728271,0.8767886168908093,0.9589843760823412,-5.148665670333186,0.04600455743046883,3.007268101233283,4.9960036108132044e-15
12,165022,d[pcdiamag3]/d[betan],D_betaN W_dia,True,True,1.1083944219567516,1.1227771990479287,1.2711677461455007,1.4727606213140698,2.0568087690367283,-3.041775908957291,-0.024587615785884864,14.538160357302875,7.993605777301127e-15
12,165022,d[kappa]/d[t],dot kappa,False,True,0.0,0.0,0.0,0.0,0.0,-3.170290368515839,-0.09883959883289242,9.857123606760435,0.0
12,165022,r[q95]/r[kappa],q95 / kappa,False,True,0.0,0.0,0.0,0.0,0.0,-1.2191533848354061,-0.1920762538141293,12.817894859507536,0.0
12,165022,d[kappa]/d[betan],D_betaN kappa,False,True,0.0,0.0,0.0,0.0,0.0,-1.5818544736596867,-0.12013665012700703,7.238009468363089,0.0
