shot,realization_index,dt_seconds,feature_or_residual,integrated_autocorrelation_samples,correlation_time_seconds
160715,2,0.00478446696207925,target,6.392723691246569,0.030585775298470518
160717,3,0.004744426922039224,d[pcdiamag3]/d[kappa],5.220417520263753,0.024767889427424597
160717,3,0.004744426922039224,d[kappa]/d[t],8.916332890510407,0.04230288981160139
160717,3,0.004744426922039224,r[q95]/r[kappa],59.664296313958495,0.2830728937164703
160717,3,0.004744426922039224,d[pcdiamag3]/d[betan],6.570136332026381,0.031171531695134
160717,3,0.004744426922039224,d[kappa]/d[betan],8.197637564395006,0.03889309235763572
160717,3,0.004744426922039224,d[betan]/d[t],8.029279170900319,0.03809432826298825
160717,3,0.004744426922039224,d[li]/d[betan],6.6296277562028925,0.0314537844096275
160717,3,0.004744426922039224,residual,8.418398397543765,0.0399404759977585
160717,3,0.004744426922039224,target,4.484805321792345,0.021277831108816387
160719,4,0.004804486982099206,d[pcdiamag3]/d[kappa],6.515872071402886,0.031305422544078955
160719,4,0.004804486982099206,d[kappa]/d[t],8.85494026396562,0.042543445225488925
160719,4,0.004804486982099206,r[q95]/r[kappa],60.85755574066532,0.2923893343184033
160719,4,0.004804486982099206,d[pcdiamag3]/d[betan],9.189227524435248,0.04414952401669686
160719,4,0.004804486982099206,d[kappa]/d[betan],8.015817762308659,0.03851189208989154
160719,4,0.004804486982099206,d[betan]/d[t],10.939241366415317,0.052557442738983516
160719,4,0.004804486982099206,d[li]/d[betan],6.0893588991132095,0.029256245560119368
160719,4,0.004804486982099206,residual,3.375144393699106,0.016215837302232472
160719,4,0.004804486982099206,target,8.28735852712177,0.03981650615954539
160720,5,0.00478446696207925,d[pcdiamag3]/d[kappa],5.338976932065145,0.025544158742768917
160720,5,0.00478446696207925,d[kappa]/d[t],9.988167831268862,0.047788059000408625
160720,5,0.00478446696207925,r[q95]/r[kappa],58.21955932826628,0.27854955815290283
160720,5,0.00478446696207925,d[pcdiamag3]/d[betan],5.775320677043402,0.02763183097472732
160720,5,0.00478446696207925,d[kappa]/d[betan],7.837766043598613,0.037499532692104154
160720,5,0.00478446696207925,d[betan]/d[t],6.8129333064716215,0.032596254319662815
160720,5,0.00478446696207925,d[li]/d[betan],4.789525975822598,0.022915328795343602
160720,5,0.00478446696207925,residual,5.098242634702045,0.024392373450395802
160720,5,0.00478446696207925,target,4.412754972298968,0.021112680376715348
160721,6,0.004764446942059294,d[pcdiamag3]/d[kappa],7.511210095320298,0.03578676196981369
160721,6,0.004764446942059294,d[kappa]/d[t],10.119644935212516,0.0482145113662991
160721,6,0.004764446942059294,r[q95]/r[kappa],61.62863302180618,0.29362635214403887
160721,6,0.004764446942059294,d[pcdiamag3]/d[betan],9.624994831356961,0.04585777719159518
160721,6,0.004764446942059294,d[kappa]/d[betan],8.38600104282994,0.03995465702461716
160721,6,0.004764446942059294,d[betan]/d[t],12.163036144376598,0.057950140364231746
160721,6,0.004764446942059294,d[li]/d[betan],6.727951164791686,0.03205496635341601
160721,6,0.004764446942059294,residual,4.105809187792973,0.019561910029459183
160721,6,0.004764446942059294,target,12.075746966195068,0.057534255706169886
161136,7,0.0048645470421593015,d[pcdiamag3]/d[kappa],12.031099696476188,0.05852585044241691
161136,7,0.0048645470421593015,d[kappa]/d[t],16.635991283403335,0.08092656219106761
161136,7,0.0048645470421593015,r[q95]/r[kappa],110.65513198612874,0.5382870950028696
161136,7,0.0048645470421593015,d[pcdiamag3]/d[betan],14.79620346378405,0.07197682779493791
161136,7,0.0048645470421593015,d[kappa]/d[betan],16.05471386843685,0.07809891086141839
161136,7,0.0048645470421593015,d[betan]/d[t],18.839259111295775,0.09164446218632653
161136,7,0.0048645470421593015,d[li]/d[betan],4.603714611145063,0.022394986294591274
161136,7,0.0048645470421593015,residual,3.068639688688836,0.014927542121063916
161136,7,0.0048645470421593015,target,9.494128272006057,0.04618463360346806
161138,8,0.0048645470421593015,d[pcdiamag3]/d[kappa],7.734932383785814,0.03762694244884748
161138,8,0.0048645470421593015,d[kappa]/d[t],11.902880241848306,0.05790212087365957
161138,8,0.0048645470421593015,r[q95]/r[kappa],115.57120567120849,0.5622015667066615
161138,8,0.0048645470421593015,d[pcdiamag3]/d[betan],10.463366150449959,0.0508995368582011
161138,8,0.0048645470421593015,d[kappa]/d[betan],11.731322436438974,0.05706756985879626
