realization_index,shot,tolerance,feature,coefficient,canonical_coefficient,delta
18,165042,1e-08,d[kappa]/d[t],0.18798025834478532,0.18798025834478588,-5.551115123125783e-16
18,165042,1e-08,r[q95]/r[kappa],-0.011371760151853942,-0.011371760151854773,8.309325449928906e-16
18,165042,1e-08,d[pcdiamag3]/d[betan],0.6277935777719619,0.6277935777719634,-1.5543122344752192e-15
18,165042,1e-08,d[kappa]/d[betan],-0.24825569908040293,-0.24825569908040732,4.385380947269368e-15
18,165042,1e-08,d[betan]/d[t],0.7965461065326039,0.796546106532602,1.887379141862766e-15
18,165042,1e-08,d[li]/d[betan],0.004566441819939253,0.004566441819939446,-1.93421667571414e-16
18,165042,1e-06,d[pcdiamag3]/d[kappa],0.03106022051512739,0.03106022051512447,2.921274333544943e-15
18,165042,1e-06,d[kappa]/d[t],0.18798025834478532,0.18798025834478588,-5.551115123125783e-16
18,165042,1e-06,r[q95]/r[kappa],-0.011371760151853942,-0.011371760151854773,8.309325449928906e-16
18,165042,1e-06,d[pcdiamag3]/d[betan],0.6277935777719619,0.6277935777719634,-1.5543122344752192e-15
18,165042,1e-06,d[kappa]/d[betan],-0.24825569908040293,-0.24825569908040732,4.385380947269368e-15
18,165042,1e-06,d[betan]/d[t],0.7965461065326039,0.796546106532602,1.887379141862766e-15
18,165042,1e-06,d[li]/d[betan],0.004566441819939253,0.004566441819939446,-1.93421667571414e-16
19,165043,1e-12,d[pcdiamag3]/d[kappa],0.08064420648297793,0.08064420648298004,-2.1094237467877974e-15
19,165043,1e-12,d[kappa]/d[t],0.21987166389362672,0.2198716638936256,1.1102230246251565e-15
19,165043,1e-12,r[q95]/r[kappa],-0.008527087116908921,-0.008527087116909516,5.950101522600448e-16
19,165043,1e-12,d[pcdiamag3]/d[betan],0.5707634689984307,0.5707634689984294,1.2212453270876722e-15
19,165043,1e-12,d[kappa]/d[betan],-0.24469707453108197,-0.24469707453107978,-2.192690473634684e-15
19,165043,1e-12,d[betan]/d[t],0.7719368287920348,0.7719368287920371,-2.220446049250313e-15
19,165043,1e-12,d[li]/d[betan],0.0024390723634713203,0.00243907236347371,-2.3895815881580518e-15
19,165043,1e-10,d[pcdiamag3]/d[kappa],0.08064420648297793,0.08064420648298004,-2.1094237467877974e-15
19,165043,1e-10,d[kappa]/d[t],0.21987166389362672,0.2198716638936256,1.1102230246251565e-15
19,165043,1e-10,r[q95]/r[kappa],-0.008527087116908921,-0.008527087116909516,5.950101522600448e-16
19,165043,1e-10,d[pcdiamag3]/d[betan],0.5707634689984307,0.5707634689984294,1.2212453270876722e-15
19,165043,1e-10,d[kappa]/d[betan],-0.24469707453108197,-0.24469707453107978,-2.192690473634684e-15
19,165043,1e-10,d[betan]/d[t],0.7719368287920348,0.7719368287920371,-2.220446049250313e-15
19,165043,1e-10,d[li]/d[betan],0.0024390723634713203,0.00243907236347371,-2.3895815881580518e-15
19,165043,1e-08,d[pcdiamag3]/d[kappa],0.08064420648297793,0.08064420648298004,-2.1094237467877974e-15
19,165043,1e-08,d[kappa]/d[t],0.21987166389362672,0.2198716638936256,1.1102230246251565e-15
19,165043,1e-08,r[q95]/r[kappa],-0.008527087116908921,-0.008527087116909516,5.950101522600448e-16
19,165043,1e-08,d[pcdiamag3]/d[betan],0.5707634689984307,0.5707634689984294,1.2212453270876722e-15
19,165043,1e-08,d[kappa]/d[betan],-0.24469707453108197,-0.24469707453107978,-2.192690473634684e-15
19,165043,1e-08,d[betan]/d[t],0.7719368287920348,0.7719368287920371,-2.220446049250313e-15
19,165043,1e-08,d[li]/d[betan],0.0024390723634713203,0.00243907236347371,-2.3895815881580518e-15
19,165043,1e-06,d[pcdiamag3]/d[kappa],0.08064420648297793,0.08064420648298004,-2.1094237467877974e-15
19,165043,1e-06,d[kappa]/d[t],0.21987166389362672,0.2198716638936256,1.1102230246251565e-15
19,165043,1e-06,r[q95]/r[kappa],-0.008527087116908921,-0.008527087116909516,5.950101522600448e-16
19,165043,1e-06,d[pcdiamag3]/d[betan],0.5707634689984307,0.5707634689984294,1.2212453270876722e-15
19,165043,1e-06,d[kappa]/d[betan],-0.24469707453108197,-0.24469707453107978,-2.192690473634684e-15
19,165043,1e-06,d[betan]/d[t],0.7719368287920348,0.7719368287920371,-2.220446049250313e-15
19,165043,1e-06,d[li]/d[betan],0.0024390723634713203,0.00243907236347371,-2.3895815881580518e-15
20,165860,1e-12,d[pcdiamag3]/d[kappa],0.2407312690868671,0.24073126908686904,-1.942890293094024e-15
20,165860,1e-12,d[kappa]/d[t],0.8300877706895997,0.8300877706895998,-1.1102230246251565e-16
20,165860,1e-12,r[q95]/r[kappa],-0.027443749580286392,-0.02744374958028615,-2.42861286636753e-16
20,165860,1e-12,d[pcdiamag3]/d[betan],0.8947270285271788,0.8947270285271773,1.4432899320127035e-15
20,165860,1e-12,d[kappa]/d[betan],-0.9897924977787519,-0.9897924977787511,-7.771561172376096e-16
20,165860,1e-12,d[betan]/d[t],0.11915579409009577,0.11915579409009369,2.0816681711721685e-15
20,165860,1e-12,d[li]/d[betan],-0.0033589603301493187,-0.003358960330148847,-4.718447854656915e-16
20,165860,1e-10,d[pcdiamag3]/d[kappa],0.2407312690868671,0.24073126908686904,-1.942890293094024e-15
20,165860,1e-10,d[kappa]/d[t],0.8300877706895997,0.8300877706895998,-1.1102230246251565e-16
20,165860,1e-10,r[q95]/r[kappa],-0.027443749580286392,-0.02744374958028615,-2.42861286636753e-16
20,165860,1e-10,d[pcdiamag3]/d[betan],0.8947270285271788,0.8947270285271773,1.4432899320127035e-15
20,165860,1e-10,d[kappa]/d[betan],-0.9897924977787519,-0.9897924977787511,-7.771561172376096e-16
20,165860,1e-10,d[betan]/d[t],0.11915579409009577,0.11915579409009369,2.0816681711721685e-15
20,165860,1e-10,d[li]/d[betan],-0.0033589603301493187,-0.003358960330148847,-4.718447854656915e-16
20,165860,1e-08,d[pcdiamag3]/d[kappa],0.2407312690868671,0.24073126908686904,-1.942890293094024e-15
20,165860,1e-08,d[kappa]/d[t],0.8300877706895997,0.8300877706895998,-1.1102230246251565e-16
20,165860,1e-08,r[q95]/r[kappa],-0.027443749580286392,-0.02744374958028615,-2.42861286636753e-16
20,165860,1e-08,d[pcdiamag3]/d[betan],0.8947270285271788,0.8947270285271773,1.4432899320127035e-15
20,165860,1e-08,d[kappa]/d[betan],-0.9897924977787519,-0.9897924977787511,-7.771561172376096e-16
20,165860,1e-08,d[betan]/d[t],0.11915579409009577,0.11915579409009369,2.0816681711721685e-15
20,165860,1e-08,d[li]/d[betan],-0.0033589603301493187,-0.003358960330148847,-4.718447854656915e-16
20,165860,1e-06,d[pcdiamag3]/d[kappa],0.2407312690868671,0.24073126908686904,-1.942890293094024e-15
20,165860,1e-06,d[kappa]/d[t],0.8300877706895997,0.8300877706895998,-1.1102230246251565e-16
20,165860,1e-06,r[q95]/r[kappa],-0.027443749580286392,-0.02744374958028615,-2.42861286636753e-16
20,165860,1e-06,d[pcdiamag3]/d[betan],0.8947270285271788,0.8947270285271773,1.4432899320127035e-15
20,165860,1e-06,d[kappa]/d[betan],-0.9897924977787519,-0.9897924977787511,-7.771561172376096e-16
20,165860,1e-06,d[betan]/d[t],0.11915579409009577,0.11915579409009369,2.0816681711721685e-15
20,165860,1e-06,d[li]/d[betan],-0.0033589603301493187,-0.003358960330148847,-4.718447854656915e-16
21,165861,1e-12,d[pcdiamag3]/d[kappa],0.20754233323543003,0.20754233323542887,1.1657341758564144e-15
21,165861,1e-12,d[kappa]/d[t],0.4700184089109583,0.4700184089109593,-9.992007221626409e-16
21,165861,1e-12,r[q95]/r[kappa],-0.011448704446327028,-0.011448704446327014,-1.3877787807814457e-17
21,165861,1e-12,d[pcdiamag3]/d[betan],0.7591541592179595,0.7591541592179597,-2.220446049250313e-16
21,165861,1e-12,d[kappa]/d[betan],-0.49942889940805313,-0.49942889940805446,1.3322676295501878e-15
21,165861,1e-12,d[betan]/d[t],0.5077519459123865,0.5077519459123865,0.0
21,165861,1e-12,d[li]/d[betan],-0.0022223260463691916,-0.0022223260463685446,-6.47051856539349e-16
21,165861,1e-10,d[pcdiamag3]/d[kappa],0.20754233323543003,0.20754233323542887,1.1657341758564144e-15
21,165861,1e-10,d[kappa]/d[t],0.4700184089109583,0.4700184089109593,-9.992007221626409e-16
21,165861,1e-10,r[q95]/r[kappa],-0.011448704446327028,-0.011448704446327014,-1.3877787807814457e-17
21,165861,1e-10,d[pcdiamag3]/d[betan],0.7591541592179595,0.7591541592179597,-2.220446049250313e-16
21,165861,1e-10,d[kappa]/d[betan],-0.49942889940805313,-0.49942889940805446,1.3322676295501878e-15
21,165861,1e-10,d[betan]/d[t],0.5077519459123865,0.5077519459123865,0.0
21,165861,1e-10,d[li]/d[betan],-0.0022223260463691916,-0.0022223260463685446,-6.47051856539349e-16
21,165861,1e-08,d[pcdiamag3]/d[kappa],0.20754233323543003,0.20754233323542887,1.1657341758564144e-15
21,165861,1e-08,d[kappa]/d[t],0.4700184089109583,0.4700184089109593,-9.992007221626409e-16
21,165861,1e-08,r[q95]/r[kappa],-0.011448704446327028,-0.011448704446327014,-1.3877787807814457e-17
21,165861,1e-08,d[pcdiamag3]/d[betan],0.7591541592179595,0.7591541592179597,-2.220446049250313e-16
21,165861,1e-08,d[kappa]/d[betan],-0.49942889940805313,-0.49942889940805446,1.3322676295501878e-15
21,165861,1e-08,d[betan]/d[t],0.5077519459123865,0.5077519459123865,0.0
21,165861,1e-08,d[li]/d[betan],-0.0022223260463691916,-0.0022223260463685446,-6.47051856539349e-16
21,165861,1e-06,d[pcdiamag3]/d[kappa],0.20754233323543003,0.20754233323542887,1.1657341758564144e-15
21,165861,1e-06,d[kappa]/d[t],0.4700184089109583,0.4700184089109593,-9.992007221626409e-16
21,165861,1e-06,r[q95]/r[kappa],-0.011448704446327028,-0.011448704446327014,-1.3877787807814457e-17
21,165861,1e-06,d[pcdiamag3]/d[betan],0.7591541592179595,0.7591541592179597,-2.220446049250313e-16
21,165861,1e-06,d[kappa]/d[betan],-0.49942889940805313,-0.49942889940805446,1.3322676295501878e-15
21,165861,1e-06,d[betan]/d[t],0.5077519459123865,0.5077519459123865,0.0
21,165861,1e-06,d[li]/d[betan],-0.0022223260463691916,-0.0022223260463685446,-6.47051856539349e-16
22,165955,1e-12,d[pcdiamag3]/d[kappa],0.06866860172408519,0.06866860172408298,2.2065682614424986e-15
22,165955,1e-12,d[kappa]/d[t],0.27762156366589796,0.2776215636658981,-1.1102230246251565e-16
22,165955,1e-12,r[q95]/r[kappa],-0.0047612997125836675,-0.004761299712582406,-1.2611439670351388e-15
22,165955,1e-12,d[pcdiamag3]/d[betan],0.7104719642891557,0.7104719642891537,1.9984014443252818e-15
22,165955,1e-12,d[kappa]/d[betan],-0.32626991764427793,-0.3262699176442757,-2.220446049250313e-15
22,165955,1e-12,d[betan]/d[t],0.7228214133548454,0.7228214133548486,-3.219646771412954e-15
22,165955,1e-12,d[li]/d[betan],-0.0030900844950966155,-0.0030900844950969442,3.2873009869760494e-16
22,165955,1e-10,d[pcdiamag3]/d[kappa],0.06866860172408519,0.06866860172408298,2.2065682614424986e-15
22,165955,1e-10,d[kappa]/d[t],0.27762156366589796,0.2776215636658981,-1.1102230246251565e-16
22,165955,1e-10,r[q95]/r[kappa],-0.0047612997125836675,-0.004761299712582406,-1.2611439670351388e-15
22,165955,1e-10,d[pcdiamag3]/d[betan],0.7104719642891557,0.7104719642891537,1.9984014443252818e-15
22,165955,1e-10,d[kappa]/d[betan],-0.32626991764427793,-0.3262699176442757,-2.220446049250313e-15
22,165955,1e-10,d[betan]/d[t],0.7228214133548454,0.7228214133548486,-3.219646771412954e-15
22,165955,1e-10,d[li]/d[betan],-0.0030900844950966155,-0.0030900844950969442,3.2873009869760494e-16
22,165955,1e-08,d[pcdiamag3]/d[kappa],0.06866860172408519,0.06866860172408298,2.2065682614424986e-15
22,165955,1e-08,d[kappa]/d[t],0.27762156366589796,0.2776215636658981,-1.1102230246251565e-16
22,165955,1e-08,r[q95]/r[kappa],-0.0047612997125836675,-0.004761299712582406,-1.2611439670351388e-15
22,165955,1e-08,d[pcdiamag3]/d[betan],0.7104719642891557,0.7104719642891537,1.9984014443252818e-15
22,165955,1e-08,d[kappa]/d[betan],-0.32626991764427793,-0.3262699176442757,-2.220446049250313e-15
22,165955,1e-08,d[betan]/d[t],0.7228214133548454,0.7228214133548486,-3.219646771412954e-15
22,165955,1e-08,d[li]/d[betan],-0.0030900844950966155,-0.0030900844950969442,3.2873009869760494e-16
22,165955,1e-06,d[pcdiamag3]/d[kappa],0.06866860172408519,0.06866860172408298,2.2065682614424986e-15
22,165955,1e-06,d[kappa]/d[t],0.27762156366589796,0.2776215636658981,-1.1102230246251565e-16
22,165955,1e-06,r[q95]/r[kappa],-0.0047612997125836675,-0.004761299712582406,-1.2611439670351388e-15
22,165955,1e-06,d[pcdiamag3]/d[betan],0.7104719642891557,0.7104719642891537,1.9984014443252818e-15
22,165955,1e-06,d[kappa]/d[betan],-0.32626991764427793,-0.3262699176442757,-2.220446049250313e-15
22,165955,1e-06,d[betan]/d[t],0.7228214133548454,0.7228214133548486,-3.219646771412954e-15
22,165955,1e-06,d[li]/d[betan],-0.0030900844950966155,-0.0030900844950969442,3.2873009869760494e-16
23,165965,1e-12,d[pcdiamag3]/d[kappa],0.12050256054618072,0.12050256054617992,8.049116928532385e-16
23,165965,1e-12,d[kappa]/d[t],0.3935567625897245,0.39355676258972316,1.3322676295501878e-15
23,165965,1e-12,r[q95]/r[kappa],-0.010156664152814531,-0.010156664152813771,-7.598088824778415e-16
23,165965,1e-12,d[pcdiamag3]/d[betan],0.7663996513749648,0.7663996513749665,-1.6653345369377348e-15
23,165965,1e-12,d[kappa]/d[betan],-0.46067602660464435,-0.46067602660464424,-1.1102230246251565e-16
23,165965,1e-12,d[betan]/d[t],0.5947686632576825,0.5947686632576833,-7.771561172376096e-16
23,165965,1e-12,d[li]/d[betan],-0.002291014936374097,-0.0022910149363742915,1.947227101783966e-16
23,165965,1e-10,d[pcdiamag3]/d[kappa],0.12050256054618072,0.12050256054617992,8.049116928532385e-16
23,165965,1e-10,d[kappa]/d[t],0.3935567625897245,0.39355676258972316,1.3322676295501878e-15
23,165965,1e-10,r[q95]/r[kappa],-0.010156664152814531,-0.010156664152813771,-7.598088824778415e-16
23,165965,1e-10,d[pcdiamag3]/d[betan],0.7663996513749648,0.7663996513749665,-1.6653345369377348e-15
23,165965,1e-10,d[kappa]/d[betan],-0.46067602660464435,-0.46067602660464424,-1.1102230246251565e-16
23,165965,1e-10,d[betan]/d[t],0.5947686632576825,0.5947686632576833,-7.771561172376096e-16
23,165965,1e-10,d[li]/d[betan],-0.002291014936374097,-0.0022910149363742915,1.947227101783966e-16
23,165965,1e-08,d[pcdiamag3]/d[kappa],0.12050256054618072,0.12050256054617992,8.049116928532385e-16
23,165965,1e-08,d[kappa]/d[t],0.3935567625897245,0.39355676258972316,1.3322676295501878e-15
23,165965,1e-08,r[q95]/r[kappa],-0.010156664152814531,-0.010156664152813771,-7.598088824778415e-16
23,165965,1e-08,d[pcdiamag3]/d[betan],0.7663996513749648,0.7663996513749665,-1.6653345369377348e-15
23,165965,1e-08,d[kappa]/d[betan],-0.46067602660464435,-0.46067602660464424,-1.1102230246251565e-16
23,165965,1e-08,d[betan]/d[t],0.5947686632576825,0.5947686632576833,-7.771561172376096e-16
23,165965,1e-08,d[li]/d[betan],-0.002291014936374097,-0.0022910149363742915,1.947227101783966e-16
23,165965,1e-06,d[pcdiamag3]/d[kappa],0.12050256054618072,0.12050256054617992,8.049116928532385e-16
23,165965,1e-06,d[kappa]/d[t],0.3935567625897245,0.39355676258972316,1.3322676295501878e-15
23,165965,1e-06,r[q95]/r[kappa],-0.010156664152814531,-0.010156664152813771,-7.598088824778415e-16
23,165965,1e-06,d[pcdiamag3]/d[betan],0.7663996513749648,0.7663996513749665,-1.6653345369377348e-15
23,165965,1e-06,d[kappa]/d[betan],-0.46067602660464435,-0.46067602660464424,-1.1102230246251565e-16
23,165965,1e-06,d[betan]/d[t],0.5947686632576825,0.5947686632576833,-7.771561172376096e-16
23,165965,1e-06,d[li]/d[betan],-0.002291014936374097,-0.0022910149363742915,1.947227101783966e-16
24,170394,1e-12,d[pcdiamag3]/d[kappa],0.2940493795506297,0.2940493795506297,0.0
24,170394,1e-12,d[kappa]/d[t],1.1635976834260515,1.16359768342605,1.5543122344752192e-15
24,170394,1e-12,r[q95]/r[kappa],0.012065188041496795,0.012065188041497636,-8.413408858487514e-16
24,170394,1e-12,d[pcdiamag3]/d[betan],1.478120231516519,1.47812023151652,-1.1102230246251565e-15
24,170394,1e-12,d[kappa]/d[betan],-1.434228742790836,-1.4342287427908347,-1.3322676295501878e-15
24,170394,1e-12,d[betan]/d[t],-0.3864485373082825,-0.38644853730827894,-3.552713678800501e-15
24,170394,1e-12,d[li]/d[betan],-0.1408719814245456,-0.14087198142454566,5.551115123125783e-17
24,170394,1e-10,d[pcdiamag3]/d[kappa],0.2940493795506297,0.2940493795506297,0.0
24,170394,1e-10,d[kappa]/d[t],1.1635976834260515,1.16359768342605,1.5543122344752192e-15
24,170394,1e-10,r[q95]/r[kappa],0.012065188041496795,0.012065188041497636,-8.413408858487514e-16
24,170394,1e-10,d[pcdiamag3]/d[betan],1.478120231516519,1.47812023151652,-1.1102230246251565e-15
24,170394,1e-10,d[kappa]/d[betan],-1.434228742790836,-1.4342287427908347,-1.3322676295501878e-15
24,170394,1e-10,d[betan]/d[t],-0.3864485373082825,-0.38644853730827894,-3.552713678800501e-15
24,170394,1e-10,d[li]/d[betan],-0.1408719814245456,-0.14087198142454566,5.551115123125783e-17
24,170394,1e-08,d[pcdiamag3]/d[kappa],0.2940493795506297,0.2940493795506297,0.0
24,170394,1e-08,d[kappa]/d[t],1.1635976834260515,1.16359768342605,1.5543122344752192e-15
24,170394,1e-08,r[q95]/r[kappa],0.012065188041496795,0.012065188041497636,-8.413408858487514e-16
24,170394,1e-08,d[pcdiamag3]/d[betan],1.478120231516519,1.47812023151652,-1.1102230246251565e-15
24,170394,1e-08,d[kappa]/d[betan],-1.434228742790836,-1.4342287427908347,-1.3322676295501878e-15
24,170394,1e-08,d[betan]/d[t],-0.3864485373082825,-0.38644853730827894,-3.552713678800501e-15
24,170394,1e-08,d[li]/d[betan],-0.1408719814245456,-0.14087198142454566,5.551115123125783e-17
24,170394,1e-06,d[pcdiamag3]/d[kappa],0.2940493795506297,0.2940493795506297,0.0
24,170394,1e-06,d[kappa]/d[t],1.1635976834260515,1.16359768342605,1.5543122344752192e-15
24,170394,1e-06,r[q95]/r[kappa],0.012065188041496795,0.012065188041497636,-8.413408858487514e-16
24,170394,1e-06,d[pcdiamag3]/d[betan],1.478120231516519,1.47812023151652,-1.1102230246251565e-15
24,170394,1e-06,d[kappa]/d[betan],-1.434228742790836,-1.4342287427908347,-1.3322676295501878e-15
24,170394,1e-06,d[betan]/d[t],-0.3864485373082825,-0.38644853730827894,-3.552713678800501e-15
24,170394,1e-06,d[li]/d[betan],-0.1408719814245456,-0.14087198142454566,5.551115123125783e-17
25,170396,1e-12,d[pcdiamag3]/d[kappa],0.1784063163845544,0.17840631638454907,5.329070518200751e-15
25,170396,1e-12,d[kappa]/d[t],1.170722511887465,1.1707225118874631,1.7763568394002505e-15
25,170396,1e-12,r[q95]/r[kappa],0.0049127100977766625,0.004912710097777939,-1.27675647831893e-15
25,170396,1e-12,d[pcdiamag3]/d[betan],1.5262669973833267,1.5262669973833283,-1.5543122344752192e-15
25,170396,1e-12,d[kappa]/d[betan],-1.5456698248376943,-1.5456698248376926,-1.7763568394002505e-15
25,170396,1e-12,d[betan]/d[t],-0.3062494125132924,-0.3062494125132898,-2.609024107869118e-15
25,170396,1e-12,d[li]/d[betan],-0.021118404386470602,-0.021118404386470543,-5.898059818321144e-17
25,170396,1e-10,d[pcdiamag3]/d[kappa],0.1784063163845544,0.17840631638454907,5.329070518200751e-15
25,170396,1e-10,d[kappa]/d[t],1.170722511887465,1.1707225118874631,1.7763568394002505e-15
25,170396,1e-10,r[q95]/r[kappa],0.0049127100977766625,0.004912710097777939,-1.27675647831893e-15
25,170396,1e-10,d[pcdiamag3]/d[betan],1.5262669973833267,1.5262669973833283,-1.5543122344752192e-15
25,170396,1e-10,d[kappa]/d[betan],-1.5456698248376943,-1.5456698248376926,-1.7763568394002505e-15
25,170396,1e-10,d[betan]/d[t],-0.3062494125132924,-0.3062494125132898,-2.609024107869118e-15
25,170396,1e-10,d[li]/d[betan],-0.021118404386470602,-0.021118404386470543,-5.898059818321144e-17
25,170396,1e-08,d[pcdiamag3]/d[kappa],0.1784063163845544,0.17840631638454907,5.329070518200751e-15
25,170396,1e-08,d[kappa]/d[t],1.170722511887465,1.1707225118874631,1.7763568394002505e-15
25,170396,1e-08,r[q95]/r[kappa],0.0049127100977766625,0.004912710097777939,-1.27675647831893e-15
25,170396,1e-08,d[pcdiamag3]/d[betan],1.5262669973833267,1.5262669973833283,-1.5543122344752192e-15
25,170396,1e-08,d[kappa]/d[betan],-1.5456698248376943,-1.5456698248376926,-1.7763568394002505e-15
25,170396,1e-08,d[betan]/d[t],-0.3062494125132924,-0.3062494125132898,-2.609024107869118e-15
25,170396,1e-08,d[li]/d[betan],-0.021118404386470602,-0.021118404386470543,-5.898059818321144e-17
25,170396,1e-06,d[pcdiamag3]/d[kappa],0.1784063163845544,0.17840631638454907,5.329070518200751e-15
25,170396,1e-06,d[kappa]/d[t],1.170722511887465,1.1707225118874631,1.7763568394002505e-15
25,170396,1e-06,r[q95]/r[kappa],0.0049127100977766625,0.004912710097777939,-1.27675647831893e-15
25,170396,1e-06,d[pcdiamag3]/d[betan],1.5262669973833267,1.5262669973833283,-1.5543122344752192e-15
25,170396,1e-06,d[kappa]/d[betan],-1.5456698248376943,-1.5456698248376926,-1.7763568394002505e-15
25,170396,1e-06,d[betan]/d[t],-0.3062494125132924,-0.3062494125132898,-2.609024107869118e-15
25,170396,1e-06,d[li]/d[betan],-0.021118404386470602,-0.021118404386470543,-5.898059818321144e-17
26,170411,1e-12,d[pcdiamag3]/d[kappa],0.1905392524823737,0.19053925248236903,4.6629367034256575e-15
26,170411,1e-12,d[kappa]/d[t],1.5319658981685582,1.5319658981685582,0.0
26,170411,1e-12,r[q95]/r[kappa],-0.002924657531078923,-0.0029246575310788447,-7.806255641895632e-17
26,170411,1e-12,d[pcdiamag3]/d[betan],1.6302709737207581,1.6302709737207628,-4.6629367034256575e-15
26,170411,1e-12,d[kappa]/d[betan],-2.127385380829145,-2.127385380829148,3.1086244689504383e-15
26,170411,1e-12,d[betan]/d[t],-0.5981382880667181,-0.5981382880667196,1.5543122344752192e-15
26,170411,1e-12,d[li]/d[betan],-0.019624085755817686,-0.019624085755818865,1.1796119636642288e-15
26,170411,1e-10,d[pcdiamag3]/d[kappa],0.1905392524823737,0.19053925248236903,4.6629367034256575e-15
26,170411,1e-10,d[kappa]/d[t],1.5319658981685582,1.5319658981685582,0.0
26,170411,1e-10,r[q95]/r[kappa],-0.002924657531078923,-0.0029246575310788447,-7.806255641895632e-17
26,170411,1e-10,d[pcdiamag3]/d[betan],1.6302709737207581,1.6302709737207628,-4.6629367034256575e-15
26,170411,1e-10,d[kappa]/d[betan],-2.127385380829145,-2.127385380829148,3.1086244689504383e-15
26,170411,1e-10,d[betan]/d[t],-0.5981382880667181,-0.5981382880667196,1.5543122344752192e-15
26,170411,1e-10,d[li]/d[betan],-0.019624085755817686,-0.019624085755818865,1.1796119636642288e-15
26,170411,1e-08,d[pcdiamag3]/d[kappa],0.1905392524823737,0.19053925248236903,4.6629367034256575e-15
26,170411,1e-08,d[kappa]/d[t],1.5319658981685582,1.5319658981685582,0.0
26,170411,1e-08,r[q95]/r[kappa],-0.002924657531078923,-0.0029246575310788447,-7.806255641895632e-17
26,170411,1e-08,d[pcdiamag3]/d[betan],1.6302709737207581,1.6302709737207628,-4.6629367034256575e-15
26,170411,1e-08,d[kappa]/d[betan],-2.127385380829145,-2.127385380829148,3.1086244689504383e-15
26,170411,1e-08,d[betan]/d[t],-0.5981382880667181,-0.5981382880667196,1.5543122344752192e-15
26,170411,1e-08,d[li]/d[betan],-0.019624085755817686,-0.019624085755818865,1.1796119636642288e-15
26,170411,1e-06,d[pcdiamag3]/d[kappa],0.1905392524823737,0.19053925248236903,4.6629367034256575e-15
26,170411,1e-06,d[kappa]/d[t],1.5319658981685582,1.5319658981685582,0.0
26,170411,1e-06,r[q95]/r[kappa],-0.002924657531078923,-0.0029246575310788447,-7.806255641895632e-17
26,170411,1e-06,d[pcdiamag3]/d[betan],1.6302709737207581,1.6302709737207628,-4.6629367034256575e-15
26,170411,1e-06,d[kappa]/d[betan],-2.127385380829145,-2.127385380829148,3.1086244689504383e-15
26,170411,1e-06,d[betan]/d[t],-0.5981382880667181,-0.5981382880667196,1.5543122344752192e-15
26,170411,1e-06,d[li]/d[betan],-0.019624085755817686,-0.019624085755818865,1.1796119636642288e-15
27,186997,1e-12,d[pcdiamag3]/d[kappa],0.24339139406559418,0.2433913940655943,-1.1102230246251565e-16
27,186997,1e-12,d[kappa]/d[t],1.606916208086714,1.6069162080867123,1.7763568394002505e-15
27,186997,1e-12,r[q95]/r[kappa],-0.006245294096942595,-0.006245294096943632,1.0373646386341306e-15
27,186997,1e-12,d[pcdiamag3]/d[betan],1.5983866497825958,1.5983866497825967,-8.881784197001252e-16
27,186997,1e-12,d[kappa]/d[betan],-2.208469368554256,-2.208469368554254,-2.220446049250313e-15
27,186997,1e-12,d[betan]/d[t],-0.6860243289948948,-0.6860243289948947,-1.1102230246251565e-16
27,186997,1e-12,d[li]/d[betan],-0.02317747065644061,-0.02317747065644088,2.706168622523819e-16
27,186997,1e-10,d[pcdiamag3]/d[kappa],0.24339139406559418,0.2433913940655943,-1.1102230246251565e-16
27,186997,1e-10,d[kappa]/d[t],1.606916208086714,1.6069162080867123,1.7763568394002505e-15
27,186997,1e-10,r[q95]/r[kappa],-0.006245294096942595,-0.006245294096943632,1.0373646386341306e-15
27,186997,1e-10,d[pcdiamag3]/d[betan],1.5983866497825958,1.5983866497825967,-8.881784197001252e-16
27,186997,1e-10,d[kappa]/d[betan],-2.208469368554256,-2.208469368554254,-2.220446049250313e-15
27,186997,1e-10,d[betan]/d[t],-0.6860243289948948,-0.6860243289948947,-1.1102230246251565e-16
27,186997,1e-10,d[li]/d[betan],-0.02317747065644061,-0.02317747065644088,2.706168622523819e-16
27,186997,1e-08,d[pcdiamag3]/d[kappa],0.24339139406559418,0.2433913940655943,-1.1102230246251565e-16
27,186997,1e-08,d[kappa]/d[t],1.606916208086714,1.6069162080867123,1.7763568394002505e-15
27,186997,1e-08,r[q95]/r[kappa],-0.006245294096942595,-0.006245294096943632,1.0373646386341306e-15
27,186997,1e-08,d[pcdiamag3]/d[betan],1.5983866497825958,1.5983866497825967,-8.881784197001252e-16
27,186997,1e-08,d[kappa]/d[betan],-2.208469368554256,-2.208469368554254,-2.220446049250313e-15
27,186997,1e-08,d[betan]/d[t],-0.6860243289948948,-0.6860243289948947,-1.1102230246251565e-16
27,186997,1e-08,d[li]/d[betan],-0.02317747065644061,-0.02317747065644088,2.706168622523819e-16
27,186997,1e-06,d[pcdiamag3]/d[kappa],0.24339139406559418,0.2433913940655943,-1.1102230246251565e-16
27,186997,1e-06,d[kappa]/d[t],1.606916208086714,1.6069162080867123,1.7763568394002505e-15
27,186997,1e-06,r[q95]/r[kappa],-0.006245294096942595,-0.006245294096943632,1.0373646386341306e-15
27,186997,1e-06,d[pcdiamag3]/d[betan],1.5983866497825958,1.5983866497825967,-8.881784197001252e-16
