realization_index,shot,feature,block_setting,sd_primary,sd_sensitivity,sd_ratio_sens_over_primary
21,165861,d[kappa]/d[t],short,0.13098858498341773,0.11570889905049288,0.8833510115796729
21,165861,d[kappa]/d[t],long,0.13098858498341773,0.1307301957946163,0.9980273915560266
21,165861,r[q95]/r[kappa],short,0.011853616805925365,0.009880841074845315,0.8335718318399886
21,165861,r[q95]/r[kappa],long,0.011853616805925365,0.012194610935003153,1.028767095702495
21,165861,d[pcdiamag3]/d[betan],short,0.17534225619630975,0.14822908028349274,0.8453699838191744
21,165861,d[pcdiamag3]/d[betan],long,0.17534225619630975,0.17618369894334757,1.0047988589019565
21,165861,d[kappa]/d[betan],short,0.13907522428335786,0.12480721203086223,0.897407950797719
21,165861,d[kappa]/d[betan],long,0.13907522428335786,0.13807976685495318,0.9928423093794371
21,165861,d[betan]/d[t],short,0.12841069468020705,0.11365480392013079,0.8850883036118986
21,165861,d[betan]/d[t],long,0.12841069468020705,0.12848276973718148,1.000561285468885
21,165861,d[li]/d[betan],short,0.004401715587042216,0.003985770000208377,0.9055037567490262
21,165861,d[li]/d[betan],long,0.004401715587042216,0.004047440513243295,0.9195143196341999
22,165955,d[pcdiamag3]/d[kappa],short,0.1156656929132233,0.08274959734132994,0.7154204090871703
22,165955,d[pcdiamag3]/d[kappa],long,0.1156656929132233,0.14359402683125969,1.2414573692044366
22,165955,d[kappa]/d[t],short,0.0860947331407294,0.06577573901497905,0.7639925999591876
22,165955,d[kappa]/d[t],long,0.0860947331407294,0.10562868740571987,1.2268890738421745
22,165955,r[q95]/r[kappa],short,0.010253788385777734,0.005947841820587966,0.5800628603606833
22,165955,r[q95]/r[kappa],long,0.010253788385777734,0.015220125876045069,1.484341718730444
22,165955,d[pcdiamag3]/d[betan],short,0.06480953753752265,0.04653215947909802,0.7179832050515199
22,165955,d[pcdiamag3]/d[betan],long,0.06480953753752265,0.08087675582850329,1.2479144104627653
22,165955,d[kappa]/d[betan],short,0.043333202860695974,0.02751428970411887,0.6349470587846673
22,165955,d[kappa]/d[betan],long,0.043333202860695974,0.06047629175703629,1.395610934909407
22,165955,d[betan]/d[t],short,0.08402874282240816,0.06457496847516322,0.7684866666592813
22,165955,d[betan]/d[t],long,0.08402874282240816,0.10398247907335632,1.2374632248529347
22,165955,d[li]/d[betan],short,0.004103836524208718,0.0036985292868616793,0.9012369925173642
22,165955,d[li]/d[betan],long,0.004103836524208718,0.0038859541463314475,0.9469076371359046
23,165965,d[pcdiamag3]/d[kappa],short,0.1874756300051022,0.1671667675761943,0.891671987295863
23,165965,d[pcdiamag3]/d[kappa],long,0.1874756300051022,0.23210389919421087,1.2380483756096345
23,165965,d[kappa]/d[t],short,0.12183252743664007,0.10673351553386215,0.8760674819733084
23,165965,d[kappa]/d[t],long,0.12183252743664007,0.14453642650213808,1.1863533453929547
23,165965,r[q95]/r[kappa],short,0.012649534039451047,0.0101550872091331,0.8028032635400536
23,165965,r[q95]/r[kappa],long,0.012649534039451047,0.016074703924147653,1.2707743916900816
23,165965,d[pcdiamag3]/d[betan],short,0.1166339261998395,0.10381644270072495,0.8901050156096598
23,165965,d[pcdiamag3]/d[betan],long,0.1166339261998395,0.14446974055388126,1.2386596701404606
23,165965,d[kappa]/d[betan],short,0.06558326908843602,0.06268206774667441,0.9557630874141021
23,165965,d[kappa]/d[betan],long,0.06558326908843602,0.0841142827569204,1.2825570290418868
23,165965,d[betan]/d[t],short,0.11960634708189849,0.1067554507864043,0.892556736251667
23,165965,d[betan]/d[t],long,0.11960634708189849,0.141237484599813,1.1808527561091868
23,165965,d[li]/d[betan],short,0.003773300258588275,0.003977659082933444,1.0541591737575031
23,165965,d[li]/d[betan],long,0.003773300258588275,0.002959665543996812,0.7843705353846775
24,170394,d[pcdiamag3]/d[kappa],short,0.4636413476281795,0.4284772349543565,0.9241566507091943
24,170394,d[pcdiamag3]/d[kappa],long,0.4636413476281795,0.4553820144287654,0.9821859434201311
24,170394,d[kappa]/d[t],short,0.2251987358525618,0.23566428679775256,1.0464725119595766
24,170394,d[kappa]/d[t],long,0.2251987358525618,0.1910045437792208,0.8481599288562219
24,170394,r[q95]/r[kappa],short,0.050096271476621004,0.03590730146437804,0.7167659469654262
24,170394,r[q95]/r[kappa],long,0.050096271476621004,0.061904130265231984,1.2357033455897062
24,170394,d[pcdiamag3]/d[betan],short,0.707715505077582,0.6588793757325087,0.9309946878446295
24,170394,d[pcdiamag3]/d[betan],long,0.707715505077582,0.6900026112352581,0.9749717312744433
24,170394,d[kappa]/d[betan],short,0.8117704842226735,0.7913781983507686,0.9748792469444946
24,170394,d[kappa]/d[betan],long,0.8117704842226735,0.7424130682255219,0.9145603131116955
24,170394,d[betan]/d[t],short,0.2372729044826726,0.2486901749032393,1.0481187282865643
24,170394,d[betan]/d[t],long,0.2372729044826726,0.21559121720614313,0.9086213096105387
24,170394,d[li]/d[betan],short,0.06368316076365046,0.05905578934807368,0.9273375981956763
24,170394,d[li]/d[betan],long,0.06368316076365046,0.07006984000985338,1.100288352048117
25,170396,d[pcdiamag3]/d[kappa],short,0.2585023595350252,0.24363276032466089,0.9424778975437146
25,170396,d[pcdiamag3]/d[kappa],long,0.2585023595350252,0.2543403458738776,0.9838995138433749
25,170396,d[kappa]/d[t],short,0.10619073767962059,0.1068515691382055,1.0062230611918117
25,170396,d[kappa]/d[t],long,0.10619073767962059,0.09715589966425858,0.9149187752831967
25,170396,r[q95]/r[kappa],short,0.04828572353689764,0.034082985005508375,0.7058605009711221
25,170396,r[q95]/r[kappa],long,0.04828572353689764,0.06251781014924783,1.2947472994056601
25,170396,d[pcdiamag3]/d[betan],short,0.34709485754202124,0.32538523549097115,0.9374533457372737
25,170396,d[pcdiamag3]/d[betan],long,0.34709485754202124,0.3437658856691903,0.9904090429446109
25,170396,d[kappa]/d[betan],short,0.3934845509426246,0.36589903986253547,0.929894296957767
25,170396,d[kappa]/d[betan],long,0.3934845509426246,0.37664990138491433,0.9572164916833903
25,170396,d[betan]/d[t],short,0.11571497151433326,0.11219010632380223,0.969538382592996
25,170396,d[betan]/d[t],long,0.11571497151433326,0.11369914804253427,0.9825794065761813
25,170396,d[li]/d[betan],short,0.018340537362718557,0.018724096548750617,1.0209131923697456
25,170396,d[li]/d[betan],long,0.018340537362718557,0.021090388645813318,1.1499329724484153
26,170411,d[pcdiamag3]/d[kappa],short,0.36790478442205105,0.3348919770764884,0.9102680673277352
26,170411,d[pcdiamag3]/d[kappa],long,0.36790478442205105,0.35818468647667384,0.9735798544706407
26,170411,d[kappa]/d[t],short,0.2149516066678848,0.19486129353988113,0.9065356456765382
26,170411,d[kappa]/d[t],long,0.2149516066678848,0.22982555493255108,1.0691967298837013
26,170411,r[q95]/r[kappa],short,0.024656997155826175,0.018826342716495803,0.763529419155024
26,170411,r[q95]/r[kappa],long,0.024656997155826175,0.03421386187846682,1.3875924007389147
26,170411,d[pcdiamag3]/d[betan],short,0.5636686293765389,0.5147259054084508,0.9131711054733993
26,170411,d[pcdiamag3]/d[betan],long,0.5636686293765389,0.5452052281488017,0.9672442277865274
26,170411,d[kappa]/d[betan],short,0.724938962116164,0.6491966600632518,0.8955190629679852
26,170411,d[kappa]/d[betan],long,0.724938962116164,0.7382115901131058,1.0183086145048634
26,170411,d[betan]/d[t],short,0.20970325408341528,0.19001410748513625,0.9061094846413398
26,170411,d[betan]/d[t],long,0.20970325408341528,0.2239105778553521,1.0677496581254022
26,170411,d[li]/d[betan],short,0.01595631930891009,0.017162565913686124,1.0755967953149062
26,170411,d[li]/d[betan],long,0.01595631930891009,0.01461817298175368,0.9161369046801353
27,186997,d[pcdiamag3]/d[kappa],short,0.29641513195080355,0.23439939036913054,0.7907807837827705
27,186997,d[pcdiamag3]/d[kappa],long,0.29641513195080355,0.30205866774832113,1.0190392972193243
27,186997,d[kappa]/d[t],short,0.22476186671822826,0.19303562961733903,0.8588451076504737
27,186997,d[kappa]/d[t],long,0.22476186671822826,0.22766026440328804,1.0128954156119923
27,186997,r[q95]/r[kappa],short,0.0191402779272565,0.020895191866904025,1.0916869622434984
27,186997,r[q95]/r[kappa],long,0.0191402779272565,0.019466485800838942,1.0170430061058253
27,186997,d[pcdiamag3]/d[betan],short,0.48465696978822964,0.383731146352962,0.7917582337062689
27,186997,d[pcdiamag3]/d[betan],long,0.48465696978822964,0.4931289177345877,1.017480297353526
27,186997,d[kappa]/d[betan],short,0.6536458117732544,0.5192526086820886,0.7943944554213914
27,186997,d[kappa]/d[betan],long,0.6536458117732544,0.6596367818687169,1.0091654684961704
27,186997,d[betan]/d[t],short,0.23136690373611749,0.19706845515975402,0.8517573256048628
27,186997,d[betan]/d[t],long,0.23136690373611749,0.23554990942191587,1.0180795334952844
27,186997,d[li]/d[betan],short,0.007970919235922287,0.008700444911626129,1.091523405784244
27,186997,d[li]/d[betan],long,0.007970919235922287,0.008194329354459783,1.02802814981861
28,187017,d[pcdiamag3]/d[kappa],short,0.30106524195786927,0.22942895459576834,0.7620572640792377
28,187017,d[pcdiamag3]/d[kappa],long,0.30106524195786927,0.341789831155652,1.1352683190292705
28,187017,d[kappa]/d[t],short,0.08043639472834621,0.0708182166785807,0.880425047862359
28,187017,d[kappa]/d[t],long,0.08043639472834621,0.08449197896484306,1.0504197664526427
28,187017,r[q95]/r[kappa],short,0.01777402821054712,0.01622262857217659,0.9127153608628324
28,187017,r[q95]/r[kappa],long,0.01777402821054712,0.020174185078019807,1.1350373049395353
28,187017,d[pcdiamag3]/d[betan],short,0.4001250721098929,0.3055330334321991,0.763593822854182
28,187017,d[pcdiamag3]/d[betan],long,0.4001250721098929,0.4541491807797615,1.13501805419239
28,187017,d[kappa]/d[betan],short,0.44658999397154714,0.34130588019389263,0.7642488295777556
28,187017,d[kappa]/d[betan],long,0.44658999397154714,0.5071579207793487,1.1356231165619428
28,187017,d[betan]/d[t],short,0.09060106518941329,0.07401082226092331,0.8168868887600081
28,187017,d[betan]/d[t],long,0.09060106518941329,0.09845481834898086,1.086684998053248
28,187017,d[li]/d[betan],short,0.010011646659746236,0.008643255210736453,0.8633200415959017
28,187017,d[li]/d[betan],long,0.010011646659746236,0.00990561497246198,0.9894091660554137
29,187018,d[pcdiamag3]/d[kappa],short,0.2982418181823052,0.22228928435624729,0.7453323806535023
29,187018,d[pcdiamag3]/d[kappa],long,0.2982418181823052,0.39240177903402806,1.3157168281282563
29,187018,d[kappa]/d[t],short,0.11366641515493277,0.09825904251963323,0.8644509672069853
29,187018,d[kappa]/d[t],long,0.11366641515493277,0.13402653053265023,1.1791216460021587
29,187018,r[q95]/r[kappa],short,0.016867915673516618,0.013539989776841564,0.8027067504314804
29,187018,r[q95]/r[kappa],long,0.016867915673516618,0.018619102990941695,1.1038176471425818
29,187018,d[pcdiamag3]/d[betan],short,0.3849828757826501,0.2871593841017908,0.7459017067136039
29,187018,d[pcdiamag3]/d[betan],long,0.3849828757826501,0.50596364894207,1.3142497517934297
29,187018,d[kappa]/d[betan],short,0.446684362177412,0.3350645380816088,0.7501147710842152
29,187018,d[kappa]/d[betan],long,0.446684362177412,0.5784348532700762,1.294952100965502
29,187018,d[betan]/d[t],short,0.11705517110171772,0.09679602806384935,0.8269265437212974
29,187018,d[betan]/d[t],long,0.11705517110171772,0.1407219845604625,1.202185116949492
29,187018,d[li]/d[betan],short,0.010704367590707793,0.009754574090919909,0.9112704705121218
29,187018,d[li]/d[betan],long,0.010704367590707793,0.010001188260641577,0.9343091197019838
30,187019,d[pcdiamag3]/d[kappa],short,0.2984841459655644,0.2122546367213519,0.7111085784296183
30,187019,d[pcdiamag3]/d[kappa],long,0.2984841459655644,0.3540859404954644,1.1862805622390191
30,187019,d[kappa]/d[t],short,0.10924570307387828,0.0812509605834352,0.7437451386851147
30,187019,d[kappa]/d[t],long,0.10924570307387828,0.13333876846222162,1.2205401650630505
30,187019,r[q95]/r[kappa],short,0.015243378428050786,0.011209337559563428,0.7353578219205874
30,187019,r[q95]/r[kappa],long,0.015243378428050786,0.016808698618912002,1.1026885344511044
30,187019,d[pcdiamag3]/d[betan],short,0.4015630398692994,0.2858210342208071,0.7117712683762811
30,187019,d[pcdiamag3]/d[betan],long,0.4015630398692994,0.47591656790493914,1.1851602878089555
30,187019,d[kappa]/d[betan],short,0.4861903546946687,0.3426767192289039,0.7048200687652614
30,187019,d[kappa]/d[betan],long,0.4861903546946687,0.5826097308901586,1.1983161024575257
30,187019,d[betan]/d[t],short,0.11497508846393002,0.08292635624912464,0.7212549897288366
30,187019,d[betan]/d[t],long,0.11497508846393002,0.1394097151326566,1.2125210512570381
30,187019,d[li]/d[betan],short,0.009288145376927539,0.008368808468827352,0.9010204006512657
30,187019,d[li]/d[betan],long,0.009288145376927539,0.008109241302641979,0.873074330079402
31,187020,d[pcdiamag3]/d[kappa],short,0.2818645709421484,0.22070975135888116,0.7830347411920039
31,187020,d[pcdiamag3]/d[kappa],long,0.2818645709421484,0.2903455895414742,1.0300889841209078
31,187020,d[kappa]/d[t],short,0.1540204783011979,0.1266790648046563,0.8224819595542721
31,187020,d[kappa]/d[t],long,0.1540204783011979,0.17179557569424617,1.115407363936935
31,187020,r[q95]/r[kappa],short,0.017781961238772667,0.016868760564839592,0.9486445470400174
31,187020,r[q95]/r[kappa],long,0.017781961238772667,0.01786770530956424,1.0048219692776974
31,187020,d[pcdiamag3]/d[betan],short,0.3902398712712819,0.30801950231416075,0.789308128128289
31,187020,d[pcdiamag3]/d[betan],long,0.3902398712712819,0.3988705336129323,1.022116300708929
31,187020,d[kappa]/d[betan],short,0.48416836045264783,0.36311815581202306,0.7499832402772953
31,187020,d[kappa]/d[betan],long,0.48416836045264783,0.528421379584089,1.0914000639985397
31,187020,d[betan]/d[t],short,0.1584510906464668,0.12840509123182392,0.8103768216926838
31,187020,d[betan]/d[t],long,0.1584510906464668,0.17833759763608426,1.1255056491468824
31,187020,d[li]/d[betan],short,0.014036780771508026,0.012880956598964988,0.9176574606842862
31,187020,d[li]/d[betan],long,0.014036780771508026,0.014689929493904227,1.046531233409367
32,187021,d[pcdiamag3]/d[kappa],short,0.308570043495446,0.22820545268204245,0.7395580273994086
32,187021,d[pcdiamag3]/d[kappa],long,0.308570043495446,0.35102303912974353,1.1375797700690378
32,187021,d[kappa]/d[t],short,0.1552813461459816,0.1254481828368113,0.8078767086348888
32,187021,d[kappa]/d[t],long,0.1552813461459816,0.17807186714595807,1.1467692132096132
32,187021,r[q95]/r[kappa],short,0.018262181602138834,0.015407927815490077,0.8437068555754962
32,187021,r[q95]/r[kappa],long,0.018262181602138834,0.01885755060979368,1.032601198510921
32,187021,d[pcdiamag3]/d[betan],short,0.4022003051463159,0.29842688581090215,0.741985726993263
32,187021,d[pcdiamag3]/d[betan],long,0.4022003051463159,0.45776343329398905,1.1381479015224985
32,187021,d[kappa]/d[betan],short,0.5088609544807079,0.3867461145346622,0.7600231676830765
32,187021,d[kappa]/d[betan],long,0.5088609544807079,0.5666381530856778,1.1135422124574883
32,187021,d[betan]/d[t],short,0.15778686931958252,0.12316687881163556,0.7805901678812817
32,187021,d[betan]/d[t],long,0.15778686931958252,0.18256347335249593,1.1570257660840557
32,187021,d[li]/d[betan],short,0.010779936369015301,0.010483553445917042,0.9725060600588402
32,187021,d[li]/d[betan],long,0.010779936369015301,0.010636910843057573,0.9867322476624434
33,187022,d[pcdiamag3]/d[kappa],short,0.30517011800931737,0.238178689614502,0.7804784137063814
33,187022,d[pcdiamag3]/d[kappa],long,0.30517011800931737,0.3582127886489696,1.1738134486615481
33,187022,d[kappa]/d[t],short,0.13672209625805817,0.11217216342037617,0.820439171797471
33,187022,d[kappa]/d[t],long,0.13672209625805817,0.162628393451056,1.189481421818602
33,187022,r[q95]/r[kappa],short,0.010719886991881042,0.007942201652578649,0.7408848300913172
33,187022,r[q95]/r[kappa],long,0.010719886991881042,0.011060318811430563,1.03175703436112
33,187022,d[pcdiamag3]/d[betan],short,0.4401519868617735,0.3446666656653216,0.7830628418214113
33,187022,d[pcdiamag3]/d[betan],long,0.4401519868617735,0.5159242754694616,1.1721502818786156
33,187022,d[kappa]/d[betan],short,0.5627713895090929,0.44048942406247704,0.7827146729095743
33,187022,d[kappa]/d[betan],long,0.5627713895090929,0.6658162428196833,1.1831025088188574
33,187022,d[betan]/d[t],short,0.14926235438604063,0.11897335141325957,0.7970754039263999
33,187022,d[betan]/d[t],long,0.14926235438604063,0.17556170433333185,1.1761954650619502
33,187022,d[li]/d[betan],short,0.007554414613957532,0.0073963951204452675,0.9790824965813649
33,187022,d[li]/d[betan],long,0.007554414613957532,0.007153336742100509,0.9469081467785818
34,187024,d[pcdiamag3]/d[kappa],short,0.270423159113629,0.2366312061232727,0.8750404621367575
34,187024,d[pcdiamag3]/d[kappa],long,0.270423159113629,0.26733407005480114,0.9885768324393738
34,187024,d[kappa]/d[t],short,0.09271448689084562,0.07825012922125837,0.8439903174288477
34,187024,d[kappa]/d[t],long,0.09271448689084562,0.10019011286036929,1.0806306136205421
34,187024,r[q95]/r[kappa],short,0.028298042248116006,0.026129811717889726,0.9233787796619903
34,187024,r[q95]/r[kappa],long,0.028298042248116006,0.0275836673627677,0.9747553248000101
34,187024,d[pcdiamag3]/d[betan],short,0.38959824123479186,0.3453999261133202,0.8865541205181253
34,187024,d[pcdiamag3]/d[betan],long,0.38959824123479186,0.3791380209468152,0.9731512640949687
34,187024,d[kappa]/d[betan],short,0.4226424304547627,0.37804832685371886,0.8944873955199871
34,187024,d[kappa]/d[betan],long,0.4226424304547627,0.3943157889169855,0.9329772888460378
34,187024,d[betan]/d[t],short,0.10314537203450108,0.08346757861170302,0.8092227209552665
34,187024,d[betan]/d[t],long,0.10314537203450108,0.11789173097132954,1.142966753097704
34,187024,d[li]/d[betan],short,0.011126429946458783,0.011008587401882614,0.9894087730615998
34,187024,d[li]/d[betan],long,0.011126429946458783,0.013191776620774335,1.1856252800092186
35,189646,d[pcdiamag3]/d[kappa],short,0.09906222898238774,0.0759876882467352,0.7670702449088267
35,189646,d[pcdiamag3]/d[kappa],long,0.09906222898238774,0.1086433639242933,1.0967183460368926
35,189646,d[kappa]/d[t],short,0.05051908190926187,0.04332545496807985,0.8576057467927968
35,189646,d[kappa]/d[t],long,0.05051908190926187,0.08802187814847737,1.7423491247638492
35,189646,r[q95]/r[kappa],short,0.007550304613629184,0.006489076611515973,0.8594456705497114
35,189646,r[q95]/r[kappa],long,0.007550304613629184,0.007629976533309325,1.0105521464041747
35,189646,d[pcdiamag3]/d[betan],short,0.1084648529206235,0.08312281465814121,0.7663571416906009
35,189646,d[pcdiamag3]/d[betan],long,0.1084648529206235,0.14837122884299858,1.367919882319648
35,189646,d[kappa]/d[betan],short,0.07576363072717089,0.06383785784490874,0.8425923788524816
35,189646,d[kappa]/d[betan],long,0.07576363072717089,0.11052845855773547,1.4588590527789411
35,189646,d[betan]/d[t],short,0.04942206736247191,0.04186992114966133,0.8471908073488229
35,189646,d[betan]/d[t],long,0.04942206736247191,0.06019885968057719,1.2180562832198985
35,189646,d[li]/d[betan],short,0.009795678086926878,0.008455270326173828,0.8631633513413641
35,189646,d[li]/d[betan],long,0.009795678086926878,0.009724714619482952,0.9927556350040102
36,189647,d[pcdiamag3]/d[kappa],short,0.370214653658012,0.3128250176762267,0.8449828081770093
36,189647,d[pcdiamag3]/d[kappa],long,0.370214653658012,0.37654307574670987,1.0170939265265895
36,189647,d[kappa]/d[t],short,0.08246023619036297,0.08493234986729374,1.0299794639348687
36,189647,d[kappa]/d[t],long,0.08246023619036297,0.07973925570347332,0.9670025140285905
36,189647,r[q95]/r[kappa],short,0.011665963980144595,0.011021419284985729,0.9447499841198874
36,189647,r[q95]/r[kappa],long,0.011665963980144595,0.010868162572997423,0.9316129032709207
36,189647,d[pcdiamag3]/d[betan],short,0.4320572158328849,0.36629467852745495,0.8477920634222967
36,189647,d[pcdiamag3]/d[betan],long,0.4320572158328849,0.4384963493203711,1.0149034277209614
36,189647,d[kappa]/d[betan],short,0.39335956683282647,0.3458528124751428,0.8792281709577071
36,189647,d[kappa]/d[betan],long,0.39335956683282647,0.39068614639498667,0.993203621665119
36,189647,d[betan]/d[t],short,0.09618656792950359,0.09863324110397376,1.0254367447257537
36,189647,d[betan]/d[t],long,0.09618656792950359,0.09041152005292473,0.9399599341062631
36,189647,d[li]/d[betan],short,0.013118511052755293,0.013232788053936123,1.008711125883133
36,189647,d[li]/d[betan],long,0.013118511052755293,0.012491042684842876,0.9521692389181942
37,189649,d[pcdiamag3]/d[kappa],short,0.1641410313306096,0.1410964290798444,0.8596048650117832
37,189649,d[pcdiamag3]/d[kappa],long,0.1641410313306096,0.18004495545127408,1.0968918252294275
37,189649,d[kappa]/d[t],short,0.11893982661633228,0.0973315598149858,0.8183260610337888
37,189649,d[kappa]/d[t],long,0.11893982661633228,0.1323402579498189,1.1126656370259533
37,189649,r[q95]/r[kappa],short,0.013766459516800509,0.012404274168611387,0.9010504228391026
37,189649,r[q95]/r[kappa],long,0.013766459516800509,0.017794966447420246,1.2926320253731236
37,189649,d[pcdiamag3]/d[betan],short,0.19147429782113642,0.16522736985193337,0.8629219259823467
37,189649,d[pcdiamag3]/d[betan],long,0.19147429782113642,0.2093258224125489,1.093231962694477
37,189649,d[kappa]/d[betan],short,0.12005118141135548,0.11179992916027834,0.9312688792057352
37,189649,d[kappa]/d[betan],long,0.12005118141135548,0.13052855693549636,1.087274239211683
37,189649,d[betan]/d[t],short,0.11368189765116683,0.09497606864813449,0.8354546379896642
37,189649,d[betan]/d[t],long,0.11368189765116683,0.12785665867193804,1.1246879346108858
37,189649,d[li]/d[betan],short,0.018314183007715014,0.0170740583025756,0.9322861028188955
37,189649,d[li]/d[betan],long,0.018314183007715014,0.017041184343023826,0.9304911027614032
38,189650,d[pcdiamag3]/d[kappa],short,0.33677982461102174,0.2935204292043883,0.8715499200208962
38,189650,d[pcdiamag3]/d[kappa],long,0.33677982461102174,0.35638011592851854,1.0581991256160725
38,189650,d[kappa]/d[t],short,0.08926310301026011,0.08444056212238185,0.945973860136535
38,189650,d[kappa]/d[t],long,0.08926310301026011,0.10267766679903582,1.1502811725829503
38,189650,r[q95]/r[kappa],short,0.015597474007097907,0.014070898611731044,0.9021267549685885
38,189650,r[q95]/r[kappa],long,0.015597474007097907,0.016767169919905643,1.0749926502377483
38,189650,d[pcdiamag3]/d[betan],short,0.4202778488327526,0.3661623912055257,0.871238853588111
38,189650,d[pcdiamag3]/d[betan],long,0.4202778488327526,0.4436847041370341,1.0556937639451824
38,189650,d[kappa]/d[betan],short,0.3478996696926922,0.3158774316447747,0.9079555376519778
38,189650,d[kappa]/d[betan],long,0.3478996696926922,0.36549827420095665,1.0505852866253327
38,189650,d[betan]/d[t],short,0.09005232071112503,0.0854470905265974,0.948860505224496
38,189650,d[betan]/d[t],long,0.09005232071112503,0.10622898489558452,1.179636283181982
38,189650,d[li]/d[betan],short,0.024996674424707405,0.023750957380680303,0.9501646889957189
38,189650,d[li]/d[betan],long,0.024996674424707405,0.025439661354105383,1.0177218345876882
39,189651,d[pcdiamag3]/d[kappa],short,0.2895325749381311,0.22364729731790162,0.7724426081096091
39,189651,d[pcdiamag3]/d[kappa],long,0.2895325749381311,0.33660583540551275,1.1625836418490711
39,189651,d[kappa]/d[t],short,0.07422029333916313,0.06025831300194638,0.8118845977418095
39,189651,d[kappa]/d[t],long,0.07422029333916313,0.10607371756687457,1.4291740546234437
39,189651,r[q95]/r[kappa],short,0.011842755257512551,0.013841645047104884,1.1687858733991106
39,189651,r[q95]/r[kappa],long,0.011842755257512551,0.012835721798801318,1.0838459057623255
39,189651,d[pcdiamag3]/d[betan],short,0.3500179628707617,0.2710070096708752,0.7742660046591359
39,189651,d[pcdiamag3]/d[betan],long,0.3500179628707617,0.4063820509931895,1.161031987216148
39,189651,d[kappa]/d[betan],short,0.3262088336390953,0.2638974400434027,0.8089831201057164
39,189651,d[kappa]/d[betan],long,0.3262088336390953,0.3679053997747229,1.1278216952939966
39,189651,d[betan]/d[t],short,0.0802674641710555,0.0591841580090484,0.7373368352950848
39,189651,d[betan]/d[t],long,0.0802674641710555,0.1184738222489667,1.4759881039282534
39,189651,d[li]/d[betan],short,0.011922007033424711,0.012518652402734882,1.0500457152588787
39,189651,d[li]/d[betan],long,0.011922007033424711,0.012499908990232803,1.0484735460385848
40,189652,d[pcdiamag3]/d[kappa],short,0.2057100303812528,0.16626209849226875,0.8082352532063021
40,189652,d[pcdiamag3]/d[kappa],long,0.2057100303812528,0.20933991583353911,1.0176456415156707
40,189652,d[kappa]/d[t],short,0.06080438436163256,0.053890480275633125,0.8862926718428716
40,189652,d[kappa]/d[t],long,0.06080438436163256,0.05420809811241022,0.8915162727412553
40,189652,r[q95]/r[kappa],short,0.010463021083644697,0.011100524106308901,1.0609291539763464
40,189652,r[q95]/r[kappa],long,0.010463021083644697,0.009892720594438839,0.9454937073482277
40,189652,d[pcdiamag3]/d[betan],short,0.24752165381989016,0.1996266148090294,0.8065016200735612
40,189652,d[pcdiamag3]/d[betan],long,0.24752165381989016,0.25109823489343613,1.0144495684250214
40,189652,d[kappa]/d[betan],short,0.2778053298148601,0.2222291042409804,0.7999454308133016
40,189652,d[kappa]/d[betan],long,0.2778053298148601,0.28107776899181575,1.0117796126486684
40,189652,d[betan]/d[t],short,0.05288706229562586,0.0483732405546259,0.9146516833215332
40,189652,d[betan]/d[t],long,0.05288706229562586,0.04936259773741313,0.9333586626817584
40,189652,d[li]/d[betan],short,0.010114824187933623,0.009794059656315156,0.9682876809661123
40,189652,d[li]/d[betan],long,0.010114824187933623,0.008950733469537165,0.8849124120431048
41,195261,d[pcdiamag3]/d[kappa],short,0.1571830541383416,0.13033374325605313,0.8291844433900717
41,195261,d[pcdiamag3]/d[kappa],long,0.1571830541383416,0.15678017592405188,0.997436885187788
41,195261,d[kappa]/d[t],short,0.1322883134823465,0.10890953684344411,0.8232740593368965
41,195261,d[kappa]/d[t],long,0.1322883134823465,0.13345187480629223,1.0087956471234325
41,195261,r[q95]/r[kappa],short,0.005399444760390862,0.004857693552705195,0.8996653856595155
41,195261,r[q95]/r[kappa],long,0.005399444760390862,0.005532468642654316,1.0246365854575017
41,195261,d[pcdiamag3]/d[betan],short,0.050858381440305356,0.04209579625718968,0.8277061728084775
41,195261,d[pcdiamag3]/d[betan],long,0.050858381440305356,0.050716399297472035,0.9972082842824842
41,195261,d[kappa]/d[betan],short,0.05742752695053255,0.04803096737442959,0.8363753399271766
41,195261,d[kappa]/d[betan],long,0.05742752695053255,0.060310357565697,1.0501994560491286
41,195261,d[betan]/d[t],short,0.13297140628171417,0.10953615624167345,0.8237572219820595
41,195261,d[betan]/d[t],long,0.13297140628171417,0.13430658063010859,1.0100410636070487
41,195261,d[li]/d[betan],short,0.0027106364220375106,0.0024836156108488227,0.9162481514142133
41,195261,d[li]/d[betan],long,0.0027106364220375106,0.00281617924560376,1.0389365474126835
42,195264,d[pcdiamag3]/d[kappa],short,0.1677885196519895,0.13729678762245331,0.8182728347995444
42,195264,d[pcdiamag3]/d[kappa],long,0.1677885196519895,0.16336327565768938,0.9736260621198668
42,195264,d[kappa]/d[t],short,0.16008276087591333,0.1311508730087325,0.8192691848336627
42,195264,d[kappa]/d[t],long,0.16008276087591333,0.1596498558266829,0.9972957422344372
42,195264,r[q95]/r[kappa],short,0.006428938556008184,0.0067326904727724405,1.0472475999135715
42,195264,r[q95]/r[kappa],long,0.006428938556008184,0.0062294058284565225,0.9689633481772575
42,195264,d[pcdiamag3]/d[betan],short,0.06593349819057381,0.054588081989053856,0.8279263725894225
42,195264,d[pcdiamag3]/d[betan],long,0.06593349819057381,0.0646596067184146,0.980679146304688
