shot,realization_index,feature_1,feature_2,covariance,correlation
187021,32,d[betan]/d[t],d[li]/d[betan],6.091404004556377e-05,0.03581214611873738
187021,32,d[li]/d[betan],d[pcdiamag3]/d[kappa],-0.00012119631369144586,-0.03643505684701843
187021,32,d[li]/d[betan],d[kappa]/d[t],0.00013852841788373094,0.08275674289616916
187021,32,d[li]/d[betan],r[q95]/r[kappa],0.0001062111650851802,0.5395122602803963
187021,32,d[li]/d[betan],d[pcdiamag3]/d[betan],0.00016315204204043728,0.03762997421852847
187021,32,d[li]/d[betan],d[kappa]/d[betan],-0.00019912570032942791,-0.036300448484593614
187021,32,d[li]/d[betan],d[betan]/d[t],6.091404004556377e-05,0.03581214611873738
187021,32,d[li]/d[betan],d[li]/d[betan],0.0001162070281200188,0.9999999999913947
187022,33,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.09312880092582068,0.9999999999999892
187022,33,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.03825683846220864,-0.916913491610635
187022,33,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0005965409933011504,0.18235097103311543
187022,33,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.13430262330052564,-0.9998614480257842
187022,33,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.1698777952906277,0.9891510126585487
187022,33,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.04194961978648275,0.9209493286239389
187022,33,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.0008273992873094546,0.3588990593073474
187022,33,d[kappa]/d[t],d[pcdiamag3]/d[kappa],-0.03825683846220864,-0.916913491610635
187022,33,d[kappa]/d[t],d[kappa]/d[t],0.01869293160519772,0.9999999999999466
187022,33,d[kappa]/d[t],r[q95]/r[kappa],-0.00029782793168069366,-0.20320599196551645
187022,33,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.05510680966601519,0.9157225179308354
187022,33,d[kappa]/d[t],d[kappa]/d[betan],-0.07420376765964738,-0.9643956394560325
187022,33,d[kappa]/d[t],d[betan]/d[t],-0.02021590010786383,-0.9906131455072995
187022,33,d[kappa]/d[t],d[li]/d[betan],-0.0003392750384060297,-0.32848261019040237
187022,33,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.0005965409933011504,0.18235097103311543
187022,33,r[q95]/r[kappa],d[kappa]/d[t],-0.00029782793168069366,-0.20320599196551645
187022,33,r[q95]/r[kappa],r[q95]/r[kappa],0.00011491597711870038,0.999999999991298
187022,33,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0008274031818162186,-0.17535748694512407
187022,33,r[q95]/r[kappa],d[kappa]/d[betan],0.001254367227172542,0.20792297532646742
187022,33,r[q95]/r[kappa],d[betan]/d[t],0.00044612622983327885,0.2788157246282103
187022,33,r[q95]/r[kappa],d[li]/d[betan],3.853420398334685e-05,0.47583388763202583
187022,33,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.13430262330052564,-0.9998614480257842
187022,33,d[pcdiamag3]/d[betan],d[kappa]/d[t],0.05510680966601519,0.9157225179308354
187022,33,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.0008274031818162186,-0.17535748694512407
187022,33,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.1937337715383669,0.9999999999999949
187022,33,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.24485054678753426,-0.9884766190231953
187022,33,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.06035070308244743,-0.9186062156127597
187022,33,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.0011735847212192556,-0.35294819351521106
187022,33,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.1698777952906277,0.9891510126585487
187022,33,d[kappa]/d[betan],d[kappa]/d[t],-0.07420376765964738,-0.9643956394560325
187022,33,d[kappa]/d[betan],r[q95]/r[kappa],0.001254367227172542,0.20792297532646742
187022,33,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.24485054678753426,-0.9884766190231953
187022,33,d[kappa]/d[betan],d[kappa]/d[betan],0.3167116368499952,0.9999999999999969
187022,33,d[kappa]/d[betan],d[betan]/d[t],0.08125668831639465,0.9673348186573706
187022,33,d[kappa]/d[betan],d[li]/d[betan],0.0015986718396266747,0.3760334660291659
187022,33,d[betan]/d[t],d[pcdiamag3]/d[kappa],0.04194961978648275,0.9209493286239389
187022,33,d[betan]/d[t],d[kappa]/d[t],-0.02021590010786383,-0.9906131455072995
187022,33,d[betan]/d[t],r[q95]/r[kappa],0.00044612622983327885,0.2788157246282103
187022,33,d[betan]/d[t],d[pcdiamag3]/d[betan],-0.06035070308244743,-0.9186062156127597
187022,33,d[betan]/d[t],d[kappa]/d[betan],0.08125668831639465,0.9673348186573706
187022,33,d[betan]/d[t],d[betan]/d[t],0.022279250436864004,0.9999999999999551
187022,33,d[betan]/d[t],d[li]/d[betan],0.0004913198964649832,0.4357257711260072
187022,33,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.0008273992873094546,0.3588990593073474
187022,33,d[li]/d[betan],d[kappa]/d[t],-0.0003392750384060297,-0.32848261019040237
187022,33,d[li]/d[betan],r[q95]/r[kappa],3.853420398334685e-05,0.47583388763202583
187022,33,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.0011735847212192556,-0.35294819351521106
187022,33,d[li]/d[betan],d[kappa]/d[betan],0.0015986718396266747,0.3760334660291659
187022,33,d[li]/d[betan],d[betan]/d[t],0.0004913198964649832,0.4357257711260072
187022,33,d[li]/d[betan],d[li]/d[betan],5.7069180159575143e-05,0.9999999999824774
187024,34,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.07312868498499506,0.9999999999999863
187024,34,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.008041250804053695,-0.3207244925976508
187024,34,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.00304490941562938,-0.3979001515337027
187024,34,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.10525915551917174,-0.9990771166014892
187024,34,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.10792898087351684,0.9443241558910598
187024,34,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.01086800353006505,0.38963336767497986
187024,34,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.000631321939172759,0.20982206745146723
187024,34,d[kappa]/d[t],d[pcdiamag3]/d[kappa],-0.008041250804053695,-0.3207244925976508
187024,34,d[kappa]/d[t],d[kappa]/d[t],0.008595976079432781,0.9999999999998838
187024,34,d[kappa]/d[t],r[q95]/r[kappa],0.001233719900612705,0.47023243335795173
187024,34,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.012426200971974869,0.34401215395192614
187024,34,d[kappa]/d[t],d[kappa]/d[betan],-0.024018678538054734,-0.6129547506886763
187024,34,d[kappa]/d[t],d[betan]/d[t],-0.009261417638518607,-0.968456510602706
187024,34,d[kappa]/d[t],d[li]/d[betan],-0.00016539482556674067,-0.1603313618027709
187024,34,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],-0.00304490941562938,-0.3979001515337027
187024,34,r[q95]/r[kappa],d[kappa]/d[t],0.001233719900612705,0.47023243335795173
187024,34,r[q95]/r[kappa],r[q95]/r[kappa],0.0008007791950761585,0.9999999999987512
187024,34,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.00467428836846984,0.4239768298894809
187024,34,r[q95]/r[kappa],d[kappa]/d[betan],-0.006051676496198328,-0.5059949915902514
187024,34,r[q95]/r[kappa],d[betan]/d[t],-0.0013047020089181776,-0.4469976025232422
187024,34,r[q95]/r[kappa],d[li]/d[betan],-3.926179653431564e-06,-0.01246975554002525
187024,34,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.10525915551917174,-0.9990771166014892
187024,34,d[pcdiamag3]/d[betan],d[kappa]/d[t],0.012426200971974869,0.34401215395192614
187024,34,d[pcdiamag3]/d[betan],r[q95]/r[kappa],0.00467428836846984,0.4239768298894809
187024,34,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.15178678957324304,0.9999999999999934
187024,34,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.15680352877159598,-0.952282381074858
187024,34,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.01652240934123938,-0.4111560103524965
187024,34,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.000916061197282448,-0.2113253816723868
187024,34,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.10792898087351684,0.9443241558910598
187024,34,d[kappa]/d[betan],d[kappa]/d[t],-0.024018678538054734,-0.6129547506886763
187024,34,d[kappa]/d[betan],r[q95]/r[kappa],-0.006051676496198328,-0.5059949915902514
187024,34,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.15680352877159598,-0.952282381074858
187024,34,d[kappa]/d[betan],d[kappa]/d[betan],0.17862662402070903,0.9999999999999944
187024,34,d[kappa]/d[betan],d[betan]/d[t],0.028921101632712668,0.6634252393990718
187024,34,d[kappa]/d[betan],d[li]/d[betan],0.0011625627605925683,0.24722220430684677
187024,34,d[betan]/d[t],d[pcdiamag3]/d[kappa],0.01086800353006505,0.38963336767497986
187024,34,d[betan]/d[t],d[kappa]/d[t],-0.009261417638518607,-0.968456510602706
187024,34,d[betan]/d[t],r[q95]/r[kappa],-0.0013047020089181776,-0.4469976025232422
187024,34,d[betan]/d[t],d[pcdiamag3]/d[betan],-0.01652240934123938,-0.4111560103524965
187024,34,d[betan]/d[t],d[kappa]/d[betan],0.028921101632712668,0.6634252393990718
187024,34,d[betan]/d[t],d[betan]/d[t],0.010638967772135638,0.9999999999999061
187024,34,d[betan]/d[t],d[li]/d[betan],0.0004309489571289049,0.37550891277869436
187024,34,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.000631321939172759,0.20982206745146723
187024,34,d[li]/d[betan],d[kappa]/d[t],-0.00016539482556674067,-0.1603313618027709
187024,34,d[li]/d[betan],r[q95]/r[kappa],-3.926179653431564e-06,-0.01246975554002525
187024,34,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.000916061197282448,-0.2113253816723868
187024,34,d[li]/d[betan],d[kappa]/d[betan],0.0011625627605925683,0.24722220430684677
187024,34,d[li]/d[betan],d[betan]/d[t],0.0004309489571289049,0.37550891277869436
187024,34,d[li]/d[betan],d[li]/d[betan],0.0001237974433534548,0.9999999999919224
189646,35,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.009813325210959026,0.9999999999998982
189646,35,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.003673940909746524,0.7341226469018547
189646,35,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0003133555910804701,0.41895258932482143
189646,35,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.010736615278781654,-0.9992410430646843
189646,35,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.005639145525512279,0.7513536973408269
189646,35,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.0037544321389203716,-0.766858533729085
189646,35,d[pcdiamag3]/d[kappa],d[li]/d[betan],8.133324338741436e-05,0.08381572211310852
189646,35,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.003673940909746524,0.7341226469018547
189646,35,d[kappa]/d[t],d[kappa]/d[t],0.0025521776369547096,0.9999999999996082
189646,35,d[kappa]/d[t],r[q95]/r[kappa],0.00015254910967197675,0.39993531466735466
189646,35,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.004034613669974076,-0.7363045335613562
189646,35,d[kappa]/d[t],d[kappa]/d[betan],0.0004488176278293275,0.11726102277939278
189646,35,d[kappa]/d[t],d[betan]/d[t],-0.0023756811819451817,-0.9515065885418711
189646,35,d[kappa]/d[t],d[li]/d[betan],8.707289098880659e-05,0.17595151479159712
189646,35,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.0003133555910804701,0.41895258932482143
189646,35,r[q95]/r[kappa],d[kappa]/d[t],0.00015254910967197675,0.39993531466735466
189646,35,r[q95]/r[kappa],r[q95]/r[kappa],5.700709975859014e-05,0.9999999999824584
189646,35,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0003508251465001595,-0.42838791445919955
189646,35,r[q95]/r[kappa],d[kappa]/d[betan],0.00011916404816698985,0.2083147377664333
189646,35,r[q95]/r[kappa],d[betan]/d[t],-0.0001499800974771177,-0.4019279886942436
189646,35,r[q95]/r[kappa],d[li]/d[betan],2.157243140908436e-05,0.2916756126970007
189646,35,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.010736615278781654,-0.9992410430646843
189646,35,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.004034613669974076,-0.7363045335613562
189646,35,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.0003508251465001595,-0.42838791445919955
189646,35,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.011764624319092488,0.9999999999999151
189646,35,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.006164513689510445,-0.7501515500928181
189646,35,d[pcdiamag3]/d[betan],d[betan]/d[t],0.004107104560693677,0.7661711937284333
189646,35,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.00010335597023652467,-0.09727741737063901
189646,35,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.005639145525512279,0.7513536973408269
189646,35,d[kappa]/d[betan],d[kappa]/d[t],0.0004488176278293275,0.11726102277939278
189646,35,d[kappa]/d[betan],r[q95]/r[kappa],0.00011916404816698985,0.2083147377664333
189646,35,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.006164513689510445,-0.7501515500928181
189646,35,d[kappa]/d[betan],d[kappa]/d[betan],0.005740127740963109,0.9999999999998258
189646,35,d[kappa]/d[betan],d[betan]/d[t],-0.0006218013023438232,-0.16606187619926568
189646,35,d[kappa]/d[betan],d[li]/d[betan],4.678884083946739e-05,0.06304447068188893
189646,35,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.0037544321389203716,-0.766858533729085
189646,35,d[betan]/d[t],d[kappa]/d[t],-0.0023756811819451817,-0.9515065885418711
189646,35,d[betan]/d[t],r[q95]/r[kappa],-0.0001499800974771177,-0.4019279886942436
189646,35,d[betan]/d[t],d[pcdiamag3]/d[betan],0.004107104560693677,0.7661711937284333
189646,35,d[betan]/d[t],d[kappa]/d[betan],-0.0006218013023438232,-0.16606187619926568
189646,35,d[betan]/d[t],d[betan]/d[t],0.002442540742380712,0.9999999999995905
189646,35,d[betan]/d[t],d[li]/d[betan],3.988595273795107e-05,0.08238811327398891
189646,35,d[li]/d[betan],d[pcdiamag3]/d[kappa],8.133324338741436e-05,0.08381572211310852
189646,35,d[li]/d[betan],d[kappa]/d[t],8.707289098880659e-05,0.17595151479159712
189646,35,d[li]/d[betan],r[q95]/r[kappa],2.157243140908436e-05,0.2916756126970007
189646,35,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.00010335597023652467,-0.09727741737063901
189646,35,d[li]/d[betan],d[kappa]/d[betan],4.678884083946739e-05,0.06304447068188893
189646,35,d[li]/d[betan],d[betan]/d[t],3.988595273795107e-05,0.08238811327398891
189646,35,d[li]/d[betan],d[li]/d[betan],9.595530918269943e-05,0.9999999999895784
189647,36,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.1370588897831219,0.9999999999999927
189647,36,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.0023685054602848154,0.07758472249189205
189647,36,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0002649764529815494,0.0613526104989517
189647,36,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.15977792125478357,-0.998899737665298
189647,36,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.1381513566844456,0.9486627157913399
189647,36,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.007110008462907198,-0.19966506509928778
189647,36,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.0008329591952580451,-0.1715084715159507
189647,36,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.0023685054602848154,0.07758472249189205
189647,36,d[kappa]/d[t],d[kappa]/d[t],0.006799690552570449,0.9999999999998529
189647,36,d[kappa]/d[t],r[q95]/r[kappa],0.0004641231519627176,0.4824674596636376
189647,36,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.0018572459396964472,-0.052129502522227374
189647,36,d[kappa]/d[t],d[kappa]/d[betan],-0.007666991112844194,-0.23636908193801529
189647,36,d[kappa]/d[t],d[betan]/d[t],-0.0077655640440371446,-0.9790705842271911
189647,36,d[kappa]/d[t],d[li]/d[betan],-0.0007215511685889731,-0.6670187073979134
189647,36,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.0002649764529815494,0.0613526104989517
189647,36,r[q95]/r[kappa],d[kappa]/d[t],0.0004641231519627176,0.4824674596636376
189647,36,r[q95]/r[kappa],r[q95]/r[kappa],0.0001360947155860312,0.9999999999926523
189647,36,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.00018393859091930527,-0.03649311715154251
189647,36,r[q95]/r[kappa],d[kappa]/d[betan],-0.000467651481293882,-0.10190886533062164
189647,36,r[q95]/r[kappa],d[betan]/d[t],-0.0005536711583048153,-0.49342010457723856
189647,36,r[q95]/r[kappa],d[li]/d[betan],-7.097829056586114e-05,-0.4637889091830729
189647,36,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.15977792125478357,-0.998899737665298
189647,36,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.0018572459396964472,-0.052129502522227374
189647,36,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.00018393859091930527,-0.03649311715154251
189647,36,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.18667343775326425,0.9999999999999947
189647,36,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.16255291093838814,-0.9564533030818705
189647,36,d[pcdiamag3]/d[betan],d[betan]/d[t],0.007267371350488696,0.1748725572405379
189647,36,d[pcdiamag3]/d[betan],d[li]/d[betan],0.000801381760712577,0.1413883562469961
189647,36,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.1381513566844456,0.9486627157913399
189647,36,d[kappa]/d[betan],d[kappa]/d[t],-0.007666991112844194,-0.23636908193801529
189647,36,d[kappa]/d[betan],r[q95]/r[kappa],-0.000467651481293882,-0.10190886533062164
189647,36,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.16255291093838814,-0.9564533030818705
189647,36,d[kappa]/d[betan],d[kappa]/d[betan],0.15473174881890872,0.9999999999999936
189647,36,d[kappa]/d[betan],d[betan]/d[t],0.004477008820536836,0.11832698649253051
189647,36,d[kappa]/d[betan],d[li]/d[betan],0.0001936562029467681,0.037528149474200516
189647,36,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.007110008462907198,-0.19966506509928778
189647,36,d[betan]/d[t],d[kappa]/d[t],-0.0077655640440371446,-0.9790705842271911
189647,36,d[betan]/d[t],r[q95]/r[kappa],-0.0005536711583048153,-0.49342010457723856
189647,36,d[betan]/d[t],d[pcdiamag3]/d[betan],0.007267371350488696,0.1748725572405379
189647,36,d[betan]/d[t],d[kappa]/d[betan],0.004477008820536836,0.11832698649253051
189647,36,d[betan]/d[t],d[betan]/d[t],0.009251855850057005,0.999999999999892
189647,36,d[betan]/d[t],d[li]/d[betan],0.0008628067577638397,0.6837771183636147
189647,36,d[li]/d[betan],d[pcdiamag3]/d[kappa],-0.0008329591952580451,-0.1715084715159507
189647,36,d[li]/d[betan],d[kappa]/d[t],-0.0007215511685889731,-0.6670187073979134
189647,36,d[li]/d[betan],r[q95]/r[kappa],-7.097829056586114e-05,-0.4637889091830729
189647,36,d[li]/d[betan],d[pcdiamag3]/d[betan],0.000801381760712577,0.1413883562469961
189647,36,d[li]/d[betan],d[kappa]/d[betan],0.0001936562029467681,0.037528149474200516
189647,36,d[li]/d[betan],d[betan]/d[t],0.0008628067577638397,0.6837771183636147
189647,36,d[li]/d[betan],d[li]/d[betan],0.0001720953322412626,0.9999999999941893
189649,37,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.026942278166276167,0.9999999999999629
189649,37,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.015772210413499625,0.8078823188181344
189649,37,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.0014374655283390268,0.6361477843518114
189649,37,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.031411743200412144,-0.999457646382506
189649,37,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.008574365427654112,0.4351293645466576
189649,37,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.012314316383686621,-0.6599360227805576
189649,37,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.001302495145655521,0.4332827567713023
189649,37,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.015772210413499625,0.8078823188181344
189649,37,d[kappa]/d[t],d[kappa]/d[t],0.014146682355523183,0.9999999999999294
189649,37,d[kappa]/d[t],r[q95]/r[kappa],0.0010256341667662552,0.6263872612390851
189649,37,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.01816882929316297,-0.797791046303044
189649,37,d[kappa]/d[t],d[kappa]/d[betan],-0.0024343543618362776,-0.17048652477924878
189649,37,d[kappa]/d[t],d[betan]/d[t],-0.012844689991575875,-0.9499593275456588
189649,37,d[kappa]/d[t],d[li]/d[betan],0.00035149848339907706,0.1613647259766566
189649,37,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.0014374655283390268,0.6361477843518114
189649,37,r[q95]/r[kappa],d[kappa]/d[t],0.0010256341667662552,0.6263872612390851
189649,37,r[q95]/r[kappa],r[q95]/r[kappa],0.0001895154076277073,0.9999999999947234
189649,37,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0016617043957732225,-0.6304069917604804
189649,37,r[q95]/r[kappa],d[kappa]/d[betan],0.0001654521298675419,0.10011142932286148
189649,37,r[q95]/r[kappa],d[betan]/d[t],-0.0008346486291854308,-0.5333227477262078
189649,37,r[q95]/r[kappa],d[li]/d[betan],7.896116556416121e-05,0.31318700871350086
189649,37,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.031411743200412144,-0.999457646382506
189649,37,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.01816882929316297,-0.797791046303044
189649,37,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.0016617043957732225,-0.6304069917604804
189649,37,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.036662406726097246,0.9999999999999728
189649,37,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.010352990799710372,-0.45039017105964857
189649,37,d[pcdiamag3]/d[betan],d[betan]/d[t],0.01408464522870798,0.6470593426140302
189649,37,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.0015366530434811254,-0.43820546075004924
189649,37,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.008574365427654112,0.4351293645466576
189649,37,d[kappa]/d[betan],d[kappa]/d[t],-0.0024343543618362776,-0.17048652477924878
189649,37,d[kappa]/d[betan],r[q95]/r[kappa],0.0001654521298675419,0.10011142932286148
189649,37,d[kappa]/d[betan],d[pcdiamag3]/d[betan],-0.010352990799710372,-0.45039017105964857
189649,37,d[kappa]/d[betan],d[kappa]/d[betan],0.014412286158262178,0.9999999999999307
189649,37,d[kappa]/d[betan],d[betan]/d[t],0.005147188286900354,0.37714842855361036
189649,37,d[kappa]/d[betan],d[li]/d[betan],0.0012853358017155868,0.584605122732754
189649,37,d[betan]/d[t],d[pcdiamag3]/d[kappa],-0.012314316383686621,-0.6599360227805576
189649,37,d[betan]/d[t],d[kappa]/d[t],-0.012844689991575875,-0.9499593275456588
189649,37,d[betan]/d[t],r[q95]/r[kappa],-0.0008346486291854308,-0.5333227477262078
189649,37,d[betan]/d[t],d[pcdiamag3]/d[betan],0.01408464522870798,0.6470593426140302
189649,37,d[betan]/d[t],d[kappa]/d[betan],0.005147188286900354,0.37714842855361036
189649,37,d[betan]/d[t],d[betan]/d[t],0.012923573853570371,0.9999999999999227
189649,37,d[betan]/d[t],d[li]/d[betan],0.0002628989971862498,0.12627287404486828
189649,37,d[li]/d[betan],d[pcdiamag3]/d[kappa],0.001302495145655521,0.4332827567713023
189649,37,d[li]/d[betan],d[kappa]/d[t],0.00035149848339907706,0.1613647259766566
189649,37,d[li]/d[betan],r[q95]/r[kappa],7.896116556416121e-05,0.31318700871350086
189649,37,d[li]/d[betan],d[pcdiamag3]/d[betan],-0.0015366530434811254,-0.43820546075004924
189649,37,d[li]/d[betan],d[kappa]/d[betan],0.0012853358017155868,0.584605122732754
189649,37,d[li]/d[betan],d[betan]/d[t],0.0002628989971862498,0.12627287404486828
189649,37,d[li]/d[betan],d[li]/d[betan],0.00033540929924007727,0.9999999999970185
189650,38,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[kappa],0.11342065026503059,0.9999999999999912
189650,38,d[pcdiamag3]/d[kappa],d[kappa]/d[t],0.009370169659202883,0.31169469310086945
189650,38,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],0.002625968999041982,0.4999070456609189
189650,38,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],-0.14147363775701619,-0.9995233719345616
189650,38,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.11050071767193899,0.9431157895068587
189650,38,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.00036838468731041044,-0.012146764002358092
189650,38,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.005312423482940442,0.6310508959572112
189650,38,d[kappa]/d[t],d[pcdiamag3]/d[kappa],0.009370169659202883,0.31169469310086945
189650,38,d[kappa]/d[t],d[kappa]/d[t],0.007967901559020303,0.9999999999998745
189650,38,d[kappa]/d[t],r[q95]/r[kappa],0.0004521807809384481,0.32477743613083593
189650,38,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.012031812108519826,-0.32071742816243626
189650,38,d[kappa]/d[t],d[kappa]/d[betan],-0.0005421497951043864,-0.017457952263015452
189650,38,d[kappa]/d[t],d[betan]/d[t],-0.007242270445130626,-0.9009648526849285
189650,38,d[kappa]/d[t],d[li]/d[betan],0.00021713328626837415,0.09731329810916718
189650,38,r[q95]/r[kappa],d[pcdiamag3]/d[kappa],0.002625968999041982,0.4999070456609189
189650,38,r[q95]/r[kappa],d[kappa]/d[t],0.0004521807809384481,0.32477743613083593
189650,38,r[q95]/r[kappa],r[q95]/r[kappa],0.00024328119540209468,0.9999999999958896
189650,38,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.003316988511900577,-0.5060031216852624
189650,38,r[q95]/r[kappa],d[kappa]/d[betan],0.002314963057782886,0.4266146626339753
189650,38,r[q95]/r[kappa],d[betan]/d[t],-4.32159190188592e-05,-0.03076766746555359
189650,38,r[q95]/r[kappa],d[li]/d[betan],0.0002982457212287659,0.7649582231443961
189650,38,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[kappa],-0.14147363775701619,-0.9995233719345616
189650,38,d[pcdiamag3]/d[betan],d[kappa]/d[t],-0.012031812108519826,-0.32071742816243626
189650,38,d[pcdiamag3]/d[betan],r[q95]/r[kappa],-0.003316988511900577,-0.5060031216852624
189650,38,d[pcdiamag3]/d[betan],d[pcdiamag3]/d[betan],0.17663347021948617,0.9999999999999943
189650,38,d[pcdiamag3]/d[betan],d[kappa]/d[betan],-0.13732888899401266,-0.93922877493233
189650,38,d[pcdiamag3]/d[betan],d[betan]/d[t],0.0009094518754043639,0.0240296980049474
189650,38,d[pcdiamag3]/d[betan],d[li]/d[betan],-0.006599250583031231,-0.6281681102479144
189650,38,d[kappa]/d[betan],d[pcdiamag3]/d[kappa],0.11050071767193899,0.9431157895068587
