realization_index,shot,feature_1,feature_2,correlation,abs_correlation
27,186997,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5838010669147052,0.5838010669147052
27,186997,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.18604116426603273,0.18604116426603273
27,186997,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6821360843964024,0.6821360843964024
27,186997,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],0.010739350995991189,0.010739350995991189
27,186997,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.5442702414044206,0.5442702414044206
27,186997,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.19946874565725062,0.19946874565725062
27,186997,d[kappa]/d[t],r[q95]/r[kappa],0.39706156131468867,0.39706156131468867
27,186997,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.09358338342602496,0.09358338342602496
27,186997,d[kappa]/d[t],d[kappa]/d[betan],0.7169349258169067,0.7169349258169067
27,186997,d[kappa]/d[t],d[betan]/d[t],-0.1088603992011063,0.1088603992011063
27,186997,d[kappa]/d[t],d[li]/d[betan],0.4312248778642344,0.4312248778642344
27,186997,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.010910139135843877,0.010910139135843877
27,186997,r[q95]/r[kappa],d[kappa]/d[betan],0.2459272569367852,0.2459272569367852
27,186997,r[q95]/r[kappa],d[betan]/d[t],0.004653557081681378,0.004653557081681378
27,186997,r[q95]/r[kappa],d[li]/d[betan],0.2523681988988363,0.2523681988988363
27,186997,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.7265714407146541,0.7265714407146541
27,186997,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.9331754012144275,0.9331754012144275
27,186997,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7578548664402571,0.7578548664402571
27,186997,d[kappa]/d[betan],d[betan]/d[t],-0.7629859992739123,0.7629859992739123
27,186997,d[kappa]/d[betan],d[li]/d[betan],0.8405213568529235,0.8405213568529235
27,186997,d[betan]/d[t],d[li]/d[betan],-0.7876386624173767,0.7876386624173767
28,187017,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5765805081628834,0.5765805081628834
28,187017,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.3292352941255747,0.3292352941255747
28,187017,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6111967301038714,0.6111967301038714
28,187017,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.21620999337891442,0.21620999337891442
28,187017,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.28142749689275404,0.28142749689275404
28,187017,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.12317506801862776,0.12317506801862776
28,187017,d[kappa]/d[t],r[q95]/r[kappa],0.635936801004759,0.635936801004759
28,187017,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.09636759343783387,0.09636759343783387
28,187017,d[kappa]/d[t],d[kappa]/d[betan],0.7283796671813428,0.7283796671813428
28,187017,d[kappa]/d[t],d[betan]/d[t],-0.05107195102495912,0.05107195102495912
28,187017,d[kappa]/d[t],d[li]/d[betan],0.12613883757620484,0.12613883757620484
28,187017,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.06691545782300586,0.06691545782300586
28,187017,r[q95]/r[kappa],d[kappa]/d[betan],0.48956867816110844,0.48956867816110844
28,187017,r[q95]/r[kappa],d[betan]/d[t],-0.07610209401555051,0.07610209401555051
28,187017,r[q95]/r[kappa],d[li]/d[betan],0.21712650852713172,0.21712650852713172
28,187017,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6328462127150574,0.6328462127150574
28,187017,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8301280814570005,0.8301280814570005
28,187017,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6151464586301549,0.6151464586301549
28,187017,d[kappa]/d[betan],d[betan]/d[t],-0.7181847766968965,0.7181847766968965
28,187017,d[kappa]/d[betan],d[li]/d[betan],0.6335379531050217,0.6335379531050217
28,187017,d[betan]/d[t],d[li]/d[betan],-0.7900093395517683,0.7900093395517683
29,187018,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5842287160628201,0.5842287160628201
29,187018,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.3307544447057663,0.3307544447057663
29,187018,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6497265035811618,0.6497265035811618
29,187018,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.18889537955169972,0.18889537955169972
29,187018,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.35614772878816536,0.35614772878816536
29,187018,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.19398077665340963,0.19398077665340963
29,187018,d[kappa]/d[t],r[q95]/r[kappa],0.6401566722559048,0.6401566722559048
29,187018,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.05006098760044108,0.05006098760044108
29,187018,d[kappa]/d[t],d[kappa]/d[betan],0.7063350782127817,0.7063350782127817
29,187018,d[kappa]/d[t],d[betan]/d[t],0.044958194165908655,0.044958194165908655
29,187018,d[kappa]/d[t],d[li]/d[betan],0.05142650343388333,0.05142650343388333
29,187018,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.08171558433046441,0.08171558433046441
29,187018,r[q95]/r[kappa],d[kappa]/d[betan],0.5295441680696948,0.5295441680696948
29,187018,r[q95]/r[kappa],d[betan]/d[t],-0.08281160357137798,0.08281160357137798
29,187018,r[q95]/r[kappa],d[li]/d[betan],0.23972857956585103,0.23972857956585103
29,187018,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6157845443653351,0.6157845443653351
29,187018,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8222602311756526,0.8222602311756526
29,187018,d[pcdiamag3]/d[betan],d[li]/d[betan],0.638506693673989,0.638506693673989
29,187018,d[kappa]/d[betan],d[betan]/d[t],-0.6717466245235382,0.6717466245235382
29,187018,d[kappa]/d[betan],d[li]/d[betan],0.6292620262069029,0.6292620262069029
29,187018,d[betan]/d[t],d[li]/d[betan],-0.8156647290386417,0.8156647290386417
30,187019,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5945080380582357,0.5945080380582357
30,187019,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.33935821501661256,0.33935821501661256
30,187019,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6330949236922495,0.6330949236922495
30,187019,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.1938109207391476,0.1938109207391476
30,187019,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.3251961679111053,0.3251961679111053
30,187019,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.14965135596650705,0.14965135596650705
30,187019,d[kappa]/d[t],r[q95]/r[kappa],0.6381057510280936,0.6381057510280936
30,187019,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.05796370631642847,0.05796370631642847
30,187019,d[kappa]/d[t],d[kappa]/d[betan],0.7133765636448411,0.7133765636448411
30,187019,d[kappa]/d[t],d[betan]/d[t],-0.01604117567998652,0.01604117567998652
30,187019,d[kappa]/d[t],d[li]/d[betan],0.1848169263777162,0.1848169263777162
30,187019,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.06294323444127087,0.06294323444127087
30,187019,r[q95]/r[kappa],d[kappa]/d[betan],0.4943118458145284,0.4943118458145284
30,187019,r[q95]/r[kappa],d[betan]/d[t],-0.07515708161867159,0.07515708161867159
30,187019,r[q95]/r[kappa],d[li]/d[betan],0.28509423768151493,0.28509423768151493
30,187019,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.629211602009168,0.629211602009168
30,187019,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8355516274791124,0.8355516274791124
30,187019,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6262623193339193,0.6262623193339193
30,187019,d[kappa]/d[betan],d[betan]/d[t],-0.7067771547627751,0.7067771547627751
30,187019,d[kappa]/d[betan],d[li]/d[betan],0.6582960269250181,0.6582960269250181
30,187019,d[betan]/d[t],d[li]/d[betan],-0.7504067650478129,0.7504067650478129
31,187020,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6082345109629163,0.6082345109629163
31,187020,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.2352272365428945,0.2352272365428945
31,187020,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6683805069818287,0.6683805069818287
31,187020,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.12037133334988362,0.12037133334988362
31,187020,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.4388191560601226,0.4388191560601226
31,187020,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.3077054913747896,0.3077054913747896
31,187020,d[kappa]/d[t],r[q95]/r[kappa],0.6044950793536081,0.6044950793536081
31,187020,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.0265774693382229,0.0265774693382229
31,187020,d[kappa]/d[t],d[kappa]/d[betan],0.6962435597584036,0.6962435597584036
31,187020,d[kappa]/d[t],d[betan]/d[t],0.009229164711070745,0.009229164711070745
31,187020,d[kappa]/d[t],d[li]/d[betan],0.0640616415648743,0.0640616415648743
31,187020,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.1884638923526406,0.1884638923526406
31,187020,r[q95]/r[kappa],d[kappa]/d[betan],0.5578222596318363,0.5578222596318363
31,187020,r[q95]/r[kappa],d[betan]/d[t],-0.17405500884868225,0.17405500884868225
31,187020,r[q95]/r[kappa],d[li]/d[betan],0.290869533046844,0.290869533046844
31,187020,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6498476610589927,0.6498476610589927
31,187020,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8745020543241377,0.8745020543241377
31,187020,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7176738884081245,0.7176738884081245
31,187020,d[kappa]/d[betan],d[betan]/d[t],-0.7036034465983578,0.7036034465983578
31,187020,d[kappa]/d[betan],d[li]/d[betan],0.6424354027365216,0.6424354027365216
31,187020,d[betan]/d[t],d[li]/d[betan],-0.8218217746998773,0.8218217746998773
32,187021,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5865350210629853,0.5865350210629853
32,187021,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.311730507840122,0.311730507840122
32,187021,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6516050168924297,0.6516050168924297
32,187021,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.1831934268614355,0.1831934268614355
32,187021,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.36908854985177625,0.36908854985177625
32,187021,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.1686527105603187,0.1686527105603187
32,187021,d[kappa]/d[t],r[q95]/r[kappa],0.6668071219798312,0.6668071219798312
32,187021,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.0662763054346722,0.0662763054346722
32,187021,d[kappa]/d[t],d[kappa]/d[betan],0.7230763095797035,0.7230763095797035
32,187021,d[kappa]/d[t],d[betan]/d[t],0.0153939832938093,0.0153939832938093
32,187021,d[kappa]/d[t],d[li]/d[betan],0.13595430806967504,0.13595430806967504
32,187021,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.11600141525176948,0.11600141525176948
32,187021,r[q95]/r[kappa],d[kappa]/d[betan],0.5397610685293102,0.5397610685293102
32,187021,r[q95]/r[kappa],d[betan]/d[t],-0.07769093234507395,0.07769093234507395
32,187021,r[q95]/r[kappa],d[li]/d[betan],0.2381134327310071,0.2381134327310071
32,187021,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6195124803477111,0.6195124803477111
32,187021,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8259810538255851,0.8259810538255851
32,187021,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6356322422997345,0.6356322422997345
32,187021,d[kappa]/d[betan],d[betan]/d[t],-0.6741169915975064,0.6741169915975064
32,187021,d[kappa]/d[betan],d[li]/d[betan],0.651343922837171,0.651343922837171
32,187021,d[betan]/d[t],d[li]/d[betan],-0.7782821260591956,0.7782821260591956
33,187022,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5710256820309975,0.5710256820309975
33,187022,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.2736009627503815,0.2736009627503815
33,187022,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6880639257233644,0.6880639257233644
33,187022,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.09126172062812626,0.09126172062812626
33,187022,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.44801645730480666,0.44801645730480666
33,187022,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.22469559110086573,0.22469559110086573
33,187022,d[kappa]/d[t],r[q95]/r[kappa],0.6581545265726927,0.6581545265726927
33,187022,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.05244367957634566,0.05244367957634566
33,187022,d[kappa]/d[t],d[kappa]/d[betan],0.7303385098541043,0.7303385098541043
33,187022,d[kappa]/d[t],d[betan]/d[t],-0.057778836780063035,0.057778836780063035
33,187022,d[kappa]/d[t],d[li]/d[betan],0.3127501428126131,0.3127501428126131
33,187022,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.10179446965684351,0.10179446965684351
33,187022,r[q95]/r[kappa],d[kappa]/d[betan],0.5339418605737266,0.5339418605737266
33,187022,r[q95]/r[kappa],d[betan]/d[t],-0.1179548097370188,0.1179548097370188
33,187022,r[q95]/r[kappa],d[li]/d[betan],0.32993482774887034,0.32993482774887034
33,187022,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6468760734227794,0.6468760734227794
33,187022,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8881908099879481,0.8881908099879481
33,187022,d[pcdiamag3]/d[betan],d[li]/d[betan],0.7264955482844759,0.7264955482844759
33,187022,d[kappa]/d[betan],d[betan]/d[t],-0.7187653648650635,0.7187653648650635
33,187022,d[kappa]/d[betan],d[li]/d[betan],0.7725924904129557,0.7725924904129557
33,187022,d[betan]/d[t],d[li]/d[betan],-0.8031849203929752,0.8031849203929752
34,187024,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.5878094830778637,0.5878094830778637
34,187024,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.22043780642025354,0.22043780642025354
34,187024,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.5752446313478617,0.5752446313478617
34,187024,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.18986552517599123,0.18986552517599123
34,187024,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.3196443985885123,0.3196443985885123
34,187024,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.11098375895224881,0.11098375895224881
34,187024,d[kappa]/d[t],r[q95]/r[kappa],0.5565443973740131,0.5565443973740131
34,187024,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.152772437656517,0.152772437656517
34,187024,d[kappa]/d[t],d[kappa]/d[betan],0.7303647174610861,0.7303647174610861
34,187024,d[kappa]/d[t],d[betan]/d[t],-0.09367548374150213,0.09367548374150213
34,187024,d[kappa]/d[t],d[li]/d[betan],0.23996461002093805,0.23996461002093805
34,187024,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.2530122486815571,0.2530122486815571
34,187024,r[q95]/r[kappa],d[kappa]/d[betan],0.5416217209698813,0.5416217209698813
34,187024,r[q95]/r[kappa],d[betan]/d[t],-0.24222687092164566,0.24222687092164566
34,187024,r[q95]/r[kappa],d[li]/d[betan],0.44115075274178484,0.44115075274178484
34,187024,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6890248060568557,0.6890248060568557
34,187024,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.85107595136861,0.85107595136861
34,187024,d[pcdiamag3]/d[betan],d[li]/d[betan],0.6852673242331906,0.6852673242331906
34,187024,d[kappa]/d[betan],d[betan]/d[t],-0.7296351241749813,0.7296351241749813
34,187024,d[kappa]/d[betan],d[li]/d[betan],0.7256274041055057,0.7256274041055057
34,187024,d[betan]/d[t],d[li]/d[betan],-0.7953189607655766,0.7953189607655766
35,189646,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6332228036302808,0.6332228036302808
35,189646,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.2813467559483104,0.2813467559483104
35,189646,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.4527396745159652,0.4527396745159652
35,189646,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.47933894496752466,0.47933894496752466
35,189646,d[pcdiamag3]/d[kappa],d[betan]/d[t],0.10602943434918048,0.10602943434918048
35,189646,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.26771508593846216,0.26771508593846216
35,189646,d[kappa]/d[t],r[q95]/r[kappa],0.4605927001833788,0.4605927001833788
35,189646,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.13665917859098656,0.13665917859098656
35,189646,d[kappa]/d[t],d[kappa]/d[betan],0.7767079892741237,0.7767079892741237
35,189646,d[kappa]/d[t],d[betan]/d[t],-0.19248849593291975,0.19248849593291975
35,189646,d[kappa]/d[t],d[li]/d[betan],0.4774477283749421,0.4774477283749421
35,189646,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0020245439816786457,0.0020245439816786457
35,189646,r[q95]/r[kappa],d[kappa]/d[betan],0.3192254334026045,0.3192254334026045
35,189646,r[q95]/r[kappa],d[betan]/d[t],-0.019057460751824202,0.019057460751824202
35,189646,r[q95]/r[kappa],d[li]/d[betan],-0.025654385660209583,0.025654385660209583
35,189646,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.5529260750820953,0.5529260750820953
35,189646,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.7214168035794365,0.7214168035794365
35,189646,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5307577276203297,0.5307577276203297
35,189646,d[kappa]/d[betan],d[betan]/d[t],-0.7634231778914466,0.7634231778914466
35,189646,d[kappa]/d[betan],d[li]/d[betan],0.7948293340467008,0.7948293340467008
35,189646,d[betan]/d[t],d[li]/d[betan],-0.7505642862827702,0.7505642862827702
36,189647,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6328624231585037,0.6328624231585037
36,189647,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.31510395157904647,0.31510395157904647
36,189647,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.5749929048972147,0.5749929048972147
36,189647,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.3438761808127782,0.3438761808127782
36,189647,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.16718660396837254,0.16718660396837254
36,189647,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.10078640612260097,0.10078640612260097
36,189647,d[kappa]/d[t],r[q95]/r[kappa],0.5850476726207975,0.5850476726207975
36,189647,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.02155666363784656,0.02155666363784656
36,189647,d[kappa]/d[t],d[kappa]/d[betan],0.7156298216706478,0.7156298216706478
36,189647,d[kappa]/d[t],d[betan]/d[t],-0.013378531663265277,0.013378531663265277
36,189647,d[kappa]/d[t],d[li]/d[betan],0.05332292897577049,0.05332292897577049
36,189647,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0004411223726045796,0.0004411223726045796
36,189647,r[q95]/r[kappa],d[kappa]/d[betan],0.4101907574844242,0.4101907574844242
36,189647,r[q95]/r[kappa],d[betan]/d[t],-0.008640911957583668,0.008640911957583668
36,189647,r[q95]/r[kappa],d[li]/d[betan],0.37560927483442186,0.37560927483442186
36,189647,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.5572634092172049,0.5572634092172049
36,189647,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.7864104774915774,0.7864104774915774
36,189647,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5642698253197425,0.5642698253197425
36,189647,d[kappa]/d[betan],d[betan]/d[t],-0.7043830875941821,0.7043830875941821
36,189647,d[kappa]/d[betan],d[li]/d[betan],0.5387078190026543,0.5387078190026543
36,189647,d[betan]/d[t],d[li]/d[betan],-0.728393643411861,0.728393643411861
37,189649,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6505510913084476,0.6505510913084476
37,189649,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.30189141657947516,0.30189141657947516
37,189649,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.5571619980070834,0.5571619980070834
37,189649,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.357084673793333,0.357084673793333
37,189649,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.13755049463735908,0.13755049463735908
37,189649,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.04835749405227525,0.04835749405227525
37,189649,d[kappa]/d[t],r[q95]/r[kappa],0.5530548421134424,0.5530548421134424
37,189649,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.031248561970712053,0.031248561970712053
37,189649,d[kappa]/d[t],d[kappa]/d[betan],0.7103110251052378,0.7103110251052378
37,189649,d[kappa]/d[t],d[betan]/d[t],-0.033641705305757365,0.033641705305757365
37,189649,d[kappa]/d[t],d[li]/d[betan],0.27206544970952107,0.27206544970952107
37,189649,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.09811614171717581,0.09811614171717581
37,189649,r[q95]/r[kappa],d[kappa]/d[betan],0.4781918292894625,0.4781918292894625
37,189649,r[q95]/r[kappa],d[betan]/d[t],-0.09759509790520757,0.09759509790520757
37,189649,r[q95]/r[kappa],d[li]/d[betan],-0.012010775166249021,0.012010775166249021
37,189649,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.5689929269125212,0.5689929269125212
37,189649,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.7808496554483056,0.7808496554483056
37,189649,d[pcdiamag3]/d[betan],d[li]/d[betan],0.4571465315155399,0.4571465315155399
37,189649,d[kappa]/d[betan],d[betan]/d[t],-0.7199273297072841,0.7199273297072841
37,189649,d[kappa]/d[betan],d[li]/d[betan],0.5740435516228465,0.5740435516228465
37,189649,d[betan]/d[t],d[li]/d[betan],-0.6020668843210323,0.6020668843210323
38,189650,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6345682466136671,0.6345682466136671
38,189650,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.26624720684591674,0.26624720684591674
38,189650,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.6068179302617873,0.6068179302617873
38,189650,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.25349694374366527,0.25349694374366527
38,189650,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.26628247444785086,0.26628247444785086
38,189650,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.021769477399403093,0.021769477399403093
38,189650,d[kappa]/d[t],r[q95]/r[kappa],0.4796079224523307,0.4796079224523307
38,189650,d[kappa]/d[t],d[pcdiamag3]/d[betan],-0.006133970253736388,0.006133970253736388
38,189650,d[kappa]/d[t],d[kappa]/d[betan],0.6701812834104415,0.6701812834104415
38,189650,d[kappa]/d[t],d[betan]/d[t],0.02685975191655752,0.02685975191655752
38,189650,d[kappa]/d[t],d[li]/d[betan],0.3264788815104111,0.3264788815104111
38,189650,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.06727085924154533,0.06727085924154533
38,189650,r[q95]/r[kappa],d[kappa]/d[betan],0.4120309399505307,0.4120309399505307
38,189650,r[q95]/r[kappa],d[betan]/d[t],-0.07944307308632202,0.07944307308632202
38,189650,r[q95]/r[kappa],d[li]/d[betan],-0.060961350124698555,0.060961350124698555
38,189650,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.6060488180320087,0.6060488180320087
38,189650,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8299941520994817,0.8299941520994817
38,189650,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5293910521224937,0.5293910521224937
38,189650,d[kappa]/d[betan],d[betan]/d[t],-0.7184493245045929,0.7184493245045929
38,189650,d[kappa]/d[betan],d[li]/d[betan],0.6426918215547196,0.6426918215547196
38,189650,d[betan]/d[t],d[li]/d[betan],-0.5993882912221405,0.5993882912221405
39,189651,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6326119601648116,0.6326119601648116
39,189651,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.20010139654944245,0.20010139654944245
39,189651,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.5359587264922776,0.5359587264922776
39,189651,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.34835355514845695,0.34835355514845695
39,189651,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.1237010744057227,0.1237010744057227
39,189651,d[pcdiamag3]/d[kappa],d[li]/d[betan],0.188374529716308,0.188374529716308
39,189651,d[kappa]/d[t],r[q95]/r[kappa],0.4030175872301198,0.4030175872301198
39,189651,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.11650773088596617,0.11650773088596617
39,189651,d[kappa]/d[t],d[kappa]/d[betan],0.7763431398810252,0.7763431398810252
39,189651,d[kappa]/d[t],d[betan]/d[t],-0.16661560165975242,0.16661560165975242
39,189651,d[kappa]/d[t],d[li]/d[betan],-0.023447250860613524,0.023447250860613524
39,189651,r[q95]/r[kappa],d[pcdiamag3]/d[betan],-0.0188182760754423,0.0188182760754423
39,189651,r[q95]/r[kappa],d[kappa]/d[betan],0.25431687847220147,0.25431687847220147
39,189651,r[q95]/r[kappa],d[betan]/d[t],0.036071236408760574,0.036071236408760574
39,189651,r[q95]/r[kappa],d[li]/d[betan],0.35365131278724715,0.35365131278724715
39,189651,d[pcdiamag3]/d[betan],d[kappa]/d[betan],0.5871935708091925,0.5871935708091925
39,189651,d[pcdiamag3]/d[betan],d[betan]/d[t],-0.8021044121154252,0.8021044121154252
39,189651,d[pcdiamag3]/d[betan],d[li]/d[betan],0.5558634098411638,0.5558634098411638
39,189651,d[kappa]/d[betan],d[betan]/d[t],-0.7437109680902675,0.7437109680902675
39,189651,d[kappa]/d[betan],d[li]/d[betan],0.4280631127201607,0.4280631127201607
39,189651,d[betan]/d[t],d[li]/d[betan],-0.7004149499025181,0.7004149499025181
40,189652,d[pcdiamag3]/d[kappa],d[kappa]/d[t],-0.6393634940729398,0.6393634940729398
40,189652,d[pcdiamag3]/d[kappa],r[q95]/r[kappa],-0.37285215021811813,0.37285215021811813
40,189652,d[pcdiamag3]/d[kappa],d[pcdiamag3]/d[betan],0.5532883990155847,0.5532883990155847
40,189652,d[pcdiamag3]/d[kappa],d[kappa]/d[betan],-0.35326792143014435,0.35326792143014435
40,189652,d[pcdiamag3]/d[kappa],d[betan]/d[t],-0.12062833610602068,0.12062833610602068
40,189652,d[pcdiamag3]/d[kappa],d[li]/d[betan],-0.018319682002364435,0.018319682002364435
40,189652,d[kappa]/d[t],r[q95]/r[kappa],0.6563623785936794,0.6563623785936794
40,189652,d[kappa]/d[t],d[pcdiamag3]/d[betan],0.059287303283573824,0.059287303283573824
40,189652,d[kappa]/d[t],d[kappa]/d[betan],0.7403468945090464,0.7403468945090464
40,189652,d[kappa]/d[t],d[betan]/d[t],-0.09911944476115224,0.09911944476115224
40,189652,d[kappa]/d[t],d[li]/d[betan],0.18207732031867263,0.18207732031867263
40,189652,r[q95]/r[kappa],d[pcdiamag3]/d[betan],0.03938727291004073,0.03938727291004073
40,189652,r[q95]/r[kappa],d[kappa]/d[betan],0.4853454098607477,0.4853454098607477
40,189652,r[q95]/r[kappa],d[betan]/d[t],-0.05612804899344521,0.05612804899344521
