realization_index,shot,feature,feature_order,canonical_estimate,bootstrap_mean,bootstrap_median,bootstrap_standard_deviation,bootstrap_variance,q025,q05,q25,q75,q95,q975,fraction_positive,fraction_negative,sign_stability,relative_bootstrap_sd,interval_contains_zero,primary_block_length
12,165022,d[pcdiamag3]/d[betan],source_matrix_order,0.41522246365054927,0.42114416794642495,0.4025091595803982,0.22331671798519498,0.04987035653167911,0.001802339814020942,0.026429432910138287,0.2745814389271967,0.6805698735578071,0.7334395885192062,0.7395453625847875,0.976,0.024,0.976,0.5378242689999005,False,35
12,165022,d[kappa]/d[betan],source_matrix_order,-0.22915829605758173,-0.26694973858758975,-0.21754172869043745,0.17527790317380382,0.030722343341005345,-0.6109218474419702,-0.5746653694298635,-0.39653160898352785,-0.15100844607493707,-0.07437222478479968,-0.04333236500895752,0.015,0.985,0.985,0.7648769701523707,False,35
12,165022,d[betan]/d[t],source_matrix_order,0.46011962854986793,0.4245384013953216,0.4429524768679389,0.19050682302538455,0.03629284961922519,0.0014281877533419917,0.023533435666842014,0.32241096432975686,0.5769577014606874,0.6856876261038158,0.7051144599536546,0.975,0.025,0.975,0.4140375919753594,False,35
12,165022,d[li]/d[betan],source_matrix_order,0.034072135965997036,0.024704332461352323,0.022516665189737557,0.023639622296081058,0.0005588317423013727,-0.005142081736507468,-0.0029969369951469266,0.0025148517412916507,0.04164654746381619,0.06566040144336896,0.0748263267734622,0.862,0.138,0.862,0.6938109873614027,True,35
13,165026,d[pcdiamag3]/d[kappa],source_matrix_order,0.14762952087289602,0.24733751227043435,0.16023238362896192,0.2582380121083648,0.06668687089767995,0.025064829910583737,0.03319614597323896,0.08179732452184793,0.27406088787457933,0.908989532488647,0.9814102394016819,1.0,0.0,1.0,1.7492301714553227,False,35
13,165026,d[kappa]/d[t],source_matrix_order,0.258682327212267,0.335334124644509,0.2691382100438724,0.18325933029184865,0.03358398213901688,0.14160576212235124,0.18868988910137224,0.24343154700505676,0.33007390180046176,0.8140608802773794,0.8778924660739647,1.0,0.0,1.0,0.708433901406302,False,35
13,165026,r[q95]/r[kappa],source_matrix_order,-0.011367991523245961,-0.011221710049941002,-0.010404926211360794,0.014354375446374506,0.0002060480944554793,-0.042147761879276734,-0.03133509402845225,-0.01724571730328652,-0.0042132404807224185,0.010322405201574935,0.017475787474472367,0.077,0.923,0.923,1.2627011039743075,True,35
13,165026,d[pcdiamag3]/d[betan],source_matrix_order,0.5654543861518834,0.5164461653558636,0.5557424797138605,0.14109839089646634,0.019908755913572013,0.11796500831483635,0.15936587811333647,0.4941599865508124,0.6099747463052507,0.6516296147262336,0.6570970556003595,1.0,0.0,1.0,0.24953098667549548,False,35
13,165026,d[kappa]/d[betan],source_matrix_order,-0.24177323104994147,-0.2334283855145655,-0.2291237803138041,0.07422714322917835,0.005509668791964958,-0.35761830327307403,-0.35136207537636804,-0.2822963535305791,-0.18451477417003867,-0.11432368811685024,-0.09450450684560074,0.004,0.996,0.996,0.30701142101974654,False,35
13,165026,d[betan]/d[t],source_matrix_order,0.7097233719002398,0.63772550421944,0.6996869340091032,0.17976845593896945,0.0323166977506812,0.11829210423720592,0.17982092276435274,0.6253235998879438,0.7358838163995457,0.7890576545378177,0.8361531530190611,1.0,0.0,1.0,0.2532936959052799,False,35
13,165026,d[li]/d[betan],source_matrix_order,-0.00389487147978935,-0.0017378739807753436,-0.0031022176028639497,0.010957438896632166,0.00012006546717342754,-0.020749890732645944,-0.017736592809905156,-0.007677674591896492,0.002585434652203983,0.02030072266587999,0.026994250341922578,0.336,0.664,0.664,2.8132992201380604,True,35
14,165027,d[pcdiamag3]/d[kappa],source_matrix_order,0.3364884596999079,0.5228304252038236,0.41227475706075134,0.3028208516084898,0.091700468168891,0.1606229042476478,0.18506175226706012,0.2887367071061925,0.7179572715610264,1.1217605785747964,1.174927235918914,1.0,0.0,1.0,0.8999442414118899,False,26
14,165027,d[kappa]/d[t],source_matrix_order,0.6083146987139957,0.7053989177992244,0.6431002494126608,0.17334358189514573,0.030047997384239095,0.5070631280365088,0.5256522009187147,0.587351642888623,0.7563716819574888,1.1011288573240794,1.117950835261832,1.0,0.0,1.0,0.2849570826771102,False,26
14,165027,r[q95]/r[kappa],source_matrix_order,-0.04989768747264893,-0.03971292957326102,-0.045029401055943136,0.030148214969887344,0.0009089148658705394,-0.09526115726964905,-0.08185623980823502,-0.05390644036386424,-0.03397775624213717,0.021211446719134785,0.026429646992477532,0.149,0.851,0.851,0.6042006452986879,True,26
14,165027,d[pcdiamag3]/d[betan],source_matrix_order,0.8844781106235421,0.706276663052374,0.8055219255680737,0.29351053188213877,0.086148432325736,0.07655877912033542,0.12484244016112447,0.5176032862990128,0.9308677929606329,1.0385425841688596,1.0713987986651266,1.0,0.0,1.0,0.33184600993145946,False,26
14,165027,d[kappa]/d[betan],source_matrix_order,-0.5273113732191814,-0.441412872802899,-0.45511722513576996,0.19795971827369258,0.03918805005899973,-0.8236585706163235,-0.7651934005004035,-0.5679745560425812,-0.2854606439920585,-0.12437487574214216,-0.08987398334144313,0.002,0.998,0.998,0.3754133294436048,False,26
14,165027,d[betan]/d[t],source_matrix_order,0.3643330248912371,0.2767644582451644,0.31347383704051657,0.1390342113396473,0.01933051192283771,-0.0036974858475639443,0.0032345176604784065,0.19278701321856717,0.37762664074860564,0.4584871610663256,0.4841371489434595,0.963,0.037,0.963,0.3816129799958493,True,26
14,165027,d[li]/d[betan],source_matrix_order,-0.01717105547890624,-0.013945605564926373,-0.013846855215308327,0.018850560875856598,0.00035534364533437544,-0.05205812109092462,-0.04511355914152032,-0.02705055626769391,-0.0006499448792012773,0.016142662694461136,0.021754523026035623,0.241,0.759,0.759,1.0978102597718846,True,26
15,165028,d[pcdiamag3]/d[kappa],source_matrix_order,0.07468286405191271,0.20007906338945522,0.08812443272521743,0.2664153504634651,0.07097713896257093,0.0322120912684168,0.03678597735054485,0.05788590245919351,0.16359074243933014,1.0419701568148378,1.080624095871591,1.0,0.0,1.0,3.5672888800605436,False,75
15,165028,d[kappa]/d[t],source_matrix_order,0.37882723440768235,0.4511856187597974,0.3925960093948633,0.16021858851765708,0.025669996106590317,0.31553272188862946,0.33040137819526727,0.3656235677178151,0.43520433892817284,0.9439273289400532,0.9623790972686032,1.0,0.0,1.0,0.4229331314264335,False,75
15,165028,r[q95]/r[kappa],source_matrix_order,-0.010530619653628642,-0.010006309851946596,-0.008885349788472087,0.011678791009407559,0.00013639415944141883,-0.037160490782073057,-0.0280849643245359,-0.012890483482454395,-0.005990167133532925,0.005718163022411053,0.011966677186014314,0.088,0.912,0.912,1.1090316993247564,True,75
15,165028,d[pcdiamag3]/d[betan],source_matrix_order,0.7443771897319928,0.6620066707752903,0.7345179404104241,0.1760948157237575,0.031009384124784108,0.08334210632701222,0.10839046066083904,0.6832005148249148,0.7563589550290633,0.7745433796806763,0.7785305930204008,0.999,0.001,0.999,0.2365666467925472,False,75
15,165028,d[kappa]/d[betan],source_matrix_order,-0.4566589208714861,-0.406961940224504,-0.43867067909750634,0.10536903777549086,0.01110263412173282,-0.5262800175527982,-0.5090424300811376,-0.46694273003473985,-0.3914953557656044,-0.1084704268529723,-0.07876881449156466,0.001,0.999,0.999,0.2307390329184959,False,75
15,165028,d[betan]/d[t],source_matrix_order,0.613443868268317,0.5455397180329482,0.5979570403605743,0.15015975926575548,0.022547953302749637,0.055996826922737566,0.08160680685659201,0.5448558004223965,0.6285675861908803,0.6678137991383134,0.6793787038457695,1.0,0.0,1.0,0.24478157991804422,False,75
15,165028,d[li]/d[betan],source_matrix_order,0.0039401929652802675,0.004082621652106155,0.004565437562369542,0.006265771499600488,3.925989248520575e-05,-0.010360393453117386,-0.005960484670033676,0.0009379989468217137,0.007963541698881464,0.012847525908537119,0.014714839051782808,0.786,0.214,0.786,1.590219452400147,True,75
16,165029,d[pcdiamag3]/d[kappa],source_matrix_order,0.18833546189815453,0.27208243730537945,0.20348777998235107,0.23393092114788025,0.05472367586909577,0.05793717324417577,0.06732510175072792,0.12685329584031418,0.3092902012894402,0.8282362299846056,1.079193673199313,1.0,0.0,1.0,1.2420970474184037,False,33
16,165029,d[kappa]/d[t],source_matrix_order,0.3814491184258337,0.4243439856418253,0.3963684766386246,0.15632528377763064,0.024437594348156746,0.2383056785838561,0.251775903664794,0.3197785220587647,0.46228104950617505,0.809128277042756,0.9158985689094542,1.0,0.0,1.0,0.4098194915818767,False,33
16,165029,r[q95]/r[kappa],source_matrix_order,-0.013182877089863362,-0.010006401090024724,-0.011251987331765467,0.019392072849277804,0.0003760524893916974,-0.04307348254788319,-0.03257995183241028,-0.017946602283818613,-0.005541165557116451,0.03229894183112996,0.048982560566691584,0.084,0.916,0.916,1.4710046006715314,True,33
16,165029,d[pcdiamag3]/d[betan],source_matrix_order,0.6684405297280442,0.6193078518606582,0.6565796696687484,0.14531075367369026,0.021115215133215886,0.12780925383725758,0.27480634546029986,0.58981676768739,0.7132829978819537,0.7544353050091746,0.7594248191140738,1.0,0.0,1.0,0.21738770647675998,False,33
16,165029,d[kappa]/d[betan],source_matrix_order,-0.37542749887513116,-0.33890963770168536,-0.3451106280548706,0.08250615295255526,0.006807265275030443,-0.4929000921816251,-0.45791207965114333,-0.3881583851183296,-0.3000651754544414,-0.18700978195961537,-0.11828201174635745,0.0,1.0,1.0,0.2197658754347053,False,33
16,165029,d[betan]/d[t],source_matrix_order,0.5785002321050794,0.5403257057228316,0.5596048960360093,0.15259424557774726,0.023285003783441838,0.09638269882943201,0.17812516811090312,0.4874378105910373,0.6554736254557123,0.7278815940578458,0.739539660814719,1.0,0.0,1.0,0.26377559957491875,False,33
16,165029,d[li]/d[betan],source_matrix_order,-0.013024027628356739,-0.011299014671600159,-0.0107414014403221,0.008796955787517687,7.738643112754093e-05,-0.029277301295476774,-0.02624103200359001,-0.01661257900232984,-0.006460943120235708,0.003190921211457081,0.009616538754557577,0.069,0.931,0.931,0.6754405041619937,True,33
17,165031,d[pcdiamag3]/d[kappa],source_matrix_order,0.26198767010711954,0.3931743881777263,0.2798767753626253,0.31710635078448063,0.10055643770785008,0.056612853199920064,0.06981122362178202,0.17681933641716882,0.46803758905822634,1.0853531764447901,1.1324297710474718,1.0,0.0,1.0,1.2103865447363358,False,66
17,165031,d[kappa]/d[t],source_matrix_order,0.3082414310427794,0.41183654468860814,0.3268908045890656,0.2270920828463131,0.051570814091476735,0.13619286071378955,0.18123052031859835,0.2780074254297006,0.4199897533661733,0.9190283813787093,0.9549943699473847,0.997,0.003,0.997,0.7367344554496158,False,66
17,165031,r[q95]/r[kappa],source_matrix_order,-0.021263444812071097,-0.01479186348472527,-0.01743028213627558,0.016869203535036625,0.00028457002790649216,-0.0418187531930066,-0.03510054395153503,-0.02348527637366223,-0.010648010082781115,0.02078702693267477,0.03318528714004784,0.13,0.87,0.87,0.7933429265167473,True,66
17,165031,d[pcdiamag3]/d[betan],source_matrix_order,0.5459625185481465,0.4784871589069897,0.5343519610750502,0.17533210298804824,0.030741346338211555,0.07649658335334505,0.10428035272113018,0.43085609090221433,0.5999454861909895,0.6726793666898908,0.6809433152918904,1.0,0.0,1.0,0.32114311336664775,False,66
17,165031,d[kappa]/d[betan],source_matrix_order,-0.2010626940316193,-0.19018153684266023,-0.19129553932557658,0.07200262076432817,0.0051843773969316624,-0.3252566855646742,-0.2984135368664339,-0.226771175045936,-0.14715672917992945,-0.0931783487966401,-0.08303566617151456,0.005,0.995,0.995,0.3581102954534401,False,66
17,165031,d[betan]/d[t],source_matrix_order,0.6525036735288812,0.5586469254546162,0.6312766863214545,0.2205434175711257,0.04863939903395191,0.04796076388352491,0.08193012575386953,0.5094843060525021,0.6947527474452795,0.8147248470307609,0.851795821763755,1.0,0.0,1.0,0.3379956719299047,False,66
17,165031,d[li]/d[betan],source_matrix_order,-0.004175701740656096,-0.0027654504456673043,-0.00127040698259197,0.008337720751130168,6.951758732382662e-05,-0.024627274231722316,-0.019170470606967895,-0.006250670764073109,0.0024505309096521377,0.007952516372739662,0.009876660014071522,0.425,0.575,0.575,1.996723250118465,True,66
18,165042,d[pcdiamag3]/d[kappa],source_matrix_order,0.03106022051512447,0.12467743634366295,0.04989632166381616,0.23488170695331806,0.05516941626130438,-0.02882618678450794,-0.019638332777606942,0.01161820167399006,0.11571203453334722,0.6826558821118429,1.0864164356253716,0.848,0.152,0.848,7.5621390659134935,True,33
18,165042,d[kappa]/d[t],source_matrix_order,0.18798025834478588,0.25837753616465237,0.21014680731611915,0.16829924608800584,0.02832463623379115,0.0832577426475023,0.1100857509023097,0.16728053444688235,0.28519205074477416,0.6588662050819641,0.8784921550493724,1.0,0.0,1.0,0.8953027704607002,False,33
18,165042,r[q95]/r[kappa],source_matrix_order,-0.011371760151854773,-0.008870529395383471,-0.008776094046614669,0.013998389227736156,0.00019595490097119967,-0.03071757856821247,-0.025203119622403545,-0.012784624805512831,-0.005912203517707045,0.011595625028403486,0.022366386991421138,0.074,0.926,0.926,1.2309782338710107,True,33
18,165042,d[pcdiamag3]/d[betan],source_matrix_order,0.6277935777719634,0.5793797117555138,0.6171454988304735,0.12119181057708525,0.014687454950952113,0.0875747383257012,0.2881244011330059,0.5824675239149618,0.6383651500957704,0.6562687862350398,0.6616562343815424,1.0,0.0,1.0,0.19304404324618013,False,33
18,165042,d[kappa]/d[betan],source_matrix_order,-0.24825569908040732,-0.23929220126687364,-0.2502616411004682,0.06977231016126863,0.00486817526524027,-0.3439778936382102,-0.3262406048862304,-0.28709871961499156,-0.20819488024857663,-0.09761090755065362,-0.046597409453368745,0.003,0.997,0.997,0.28105018502987056,False,33
18,165042,d[betan]/d[t],source_matrix_order,0.796546106532602,0.7267893170225405,0.7706894678332694,0.16437584278637019,0.027019417691729487,0.10870648351283842,0.34658367188376643,0.6969222956478139,0.8165708827874877,0.8824087051617477,0.9103220078741661,1.0,0.0,1.0,0.20636073849121525,False,33
18,165042,d[li]/d[betan],source_matrix_order,0.004566441819939446,0.0021069434484891976,0.0024377402826319173,0.00430670400799404,1.854769941247193e-05,-0.006812553696090592,-0.0053650515136409675,-0.0007542448820702687,0.005231672240375759,0.008750656327839902,0.010057208329452316,0.695,0.305,0.695,0.9431203063154775,True,33
19,165043,d[pcdiamag3]/d[kappa],source_matrix_order,0.08064420648298004,0.15670127100983644,0.09000559075632113,0.18969214811588372,0.03598311105681837,0.032847049951864986,0.040169873268855585,0.06352767479580981,0.1425646931254666,0.57050394938223,0.8977273996711042,1.0,0.0,1.0,2.352210485894184,False,32
19,165043,d[kappa]/d[t],source_matrix_order,0.2198716638936256,0.2706006512968712,0.2324264215461377,0.13129008664519912,0.01723708685130389,0.16713517453397164,0.17642187585612043,0.2037889681175708,0.2663904965001749,0.5686053078361699,0.7582955702982588,1.0,0.0,1.0,0.5971214494866285,False,32
19,165043,r[q95]/r[kappa],source_matrix_order,-0.008527087116909516,-0.006797446357671207,-0.007844547042006433,0.011175744260656444,0.00012489725977959544,-0.020623118931684944,-0.016848983422035477,-0.010551767454583024,-0.005353634324621666,0.01299623121894211,0.025009873667873588,0.097,0.903,0.903,1.3106168739021369,True,32
19,165043,d[pcdiamag3]/d[betan],source_matrix_order,0.5707634689984294,0.534498818253137,0.5660761065171824,0.09116005232340545,0.008310155139606019,0.17710677841691136,0.3341578558778503,0.5385556953966251,0.5797162647230105,0.5936350289930625,0.5978428333868039,1.0,0.0,1.0,0.1597159896784777,False,32
19,165043,d[kappa]/d[betan],source_matrix_order,-0.24469707453107978,-0.23203955879906407,-0.23200834988014551,0.049101413675806636,0.002410948824962691,-0.33016031656748634,-0.3083264788270849,-0.2571184967951677,-0.20728516390410345,-0.15109238706567324,-0.11428479826293053,0.0,1.0,1.0,0.20066203803172114,False,32
19,165043,d[betan]/d[t],source_matrix_order,0.7719368287920371,0.7207389752496225,0.7563465023651879,0.127568089727286,0.016273617516668892,0.22967450672708262,0.44772245873636723,0.7163221254684622,0.7887517045810898,0.8201493165392446,0.8298964725307028,1.0,0.0,1.0,0.1652571622044648,False,32
19,165043,d[li]/d[betan],source_matrix_order,0.00243907236347371,0.002267563537763847,0.0018604419707492353,0.007156432660099174,5.121452841853414e-05,-0.010468351211361769,-0.008775755267169456,-0.0020911758997702763,0.006464861402011505,0.013805640118583306,0.0180318082875502,0.621,0.379,0.621,2.934079680155163,True,32
20,165860,d[pcdiamag3]/d[kappa],source_matrix_order,0.24073126908686904,0.37742786638539666,0.26273754545575756,0.2957586699141835,0.08747319082940694,0.05511703919369648,0.07551256783881417,0.16642213956655566,0.49509340747765007,1.0624364859885174,1.1200209030946064,0.998,0.002,0.998,1.2285843506580623,False,63
20,165860,d[kappa]/d[t],source_matrix_order,0.8300877706895998,0.7680772455228837,0.8443234913710049,0.21980252826186245,0.04831315143030684,0.150494960374478,0.2072728189674486,0.7471413765741192,0.8975198055458788,0.9714025091414417,0.9979523821672055,0.999,0.001,0.999,0.2647943217851048,False,63
20,165860,r[q95]/r[kappa],source_matrix_order,-0.02744374958028615,-0.021866065245891804,-0.02107293148344795,0.020402368658750298,0.00041625664688755643,-0.07103752529834763,-0.052231158721951096,-0.029640236377367127,-0.011635277832157141,0.008620936545602491,0.015840692095537495,0.087,0.913,0.913,0.7434249681904008,True,63
20,165860,d[pcdiamag3]/d[betan],source_matrix_order,0.8947270285271773,0.7746975844507664,0.8744465852172008,0.2609914842952428,0.06811655487463399,0.12399114428197869,0.17380669637449295,0.6710520632169414,0.9609956011491445,1.0418999121053982,1.0630518861419143,1.0,0.0,1.0,0.291699564195422,False,63
20,165860,d[kappa]/d[betan],source_matrix_order,-0.9897924977787511,-0.734748159154457,-0.8633663965117528,0.40642384204399506,0.16518033938180224,-1.2734637582716015,-1.239530822079646,-1.0691317329823098,-0.2911726035560551,-0.06871186401845458,-0.036900381146215196,0.011,0.989,0.989,0.4106151975854265,False,63
20,165860,d[betan]/d[t],source_matrix_order,0.11915579409009369,0.19131873308133243,0.09885262756155225,0.23069133079704757,0.05321849010491283,0.0017377949791371834,0.009335036980049958,0.04908140295114472,0.22104862710163747,0.7827656058859516,0.8405825128499023,0.979,0.021,0.979,1.936047949314323,False,63
20,165860,d[li]/d[betan],source_matrix_order,-0.003358960330148847,0.0046331074759164564,0.002909773956243422,0.017242998356909393,0.00029732099233638007,-0.023059696935062976,-0.01890016934976065,-0.005488596232311186,0.011106712610280373,0.03662693258620629,0.04959980193891045,0.601,0.399,0.601,5.133433164463768,True,63
21,165861,d[pcdiamag3]/d[kappa],source_matrix_order,0.20754233323542887,0.3248930978102781,0.22510223226618367,0.2423837821306425,0.05874989783995477,0.13231745804706643,0.14406012580168678,0.18311909674773158,0.3174667738568094,0.932154569808488,1.0475326185160907,1.0,0.0,1.0,1.167876347692832,False,68
21,165861,d[kappa]/d[t],source_matrix_order,0.4700184089109593,0.5322499047306931,0.49778919835666546,0.13098858498341773,0.01715800939595805,0.37667439925260376,0.3910373962859235,0.44326795268981467,0.5772103444862646,0.8147839495580985,0.9270232553773846,1.0,0.0,1.0,0.27868820135560274,False,68
21,165861,r[q95]/r[kappa],source_matrix_order,-0.011448704446327014,-0.009344562362538455,-0.009697711341305613,0.011853616805925365,0.00014050823138171627,-0.029790920970704828,-0.023522622905717116,-0.013937565397077821,-0.0064433142881435024,0.01023640333528477,0.019288099777018897,0.104,0.896,0.896,1.0353675266485913,True,68
21,165861,d[pcdiamag3]/d[betan],source_matrix_order,0.7591541592179597,0.6750522941190311,0.7465115895470533,0.17534225619630975,0.030744906808012323,0.15170672106526586,0.23620230048969731,0.6795613286881734,0.7785406714015082,0.8078603810321067,0.8167391035677047,1.0,0.0,1.0,0.23097055330229344,False,68
21,165861,d[kappa]/d[betan],source_matrix_order,-0.49942889940805446,-0.4495144588540255,-0.47858231791805983,0.13907522428335786,0.019341918009466292,-0.6574460184824169,-0.6311769529208696,-0.53938653299175,-0.40501700215414216,-0.15967401409889925,-0.12526564286129674,0.0,1.0,1.0,0.2784685156349498,False,68
21,165861,d[betan]/d[t],source_matrix_order,0.5077519459123865,0.44757039198246534,0.47769907845043597,0.12841069468020705,0.016489306508253355,0.06672701311449047,0.17969006308534885,0.3938836477658227,0.536644049242221,0.5933735940809158,0.6116741518606386,0.998,0.002,0.998,0.2529004481695562,False,68
21,165861,d[li]/d[betan],source_matrix_order,-0.0022223260463685446,-0.0011026253103021758,-0.0014667217639999022,0.004401715587042216,1.9375100109210398e-05,-0.008800929594811642,-0.007659416950558891,-0.004025639824420965,0.0015350625507804566,0.006825047578309345,0.008473679364273139,0.364,0.636,0.636,1.9806794751080672,True,68
22,165955,d[pcdiamag3]/d[kappa],source_matrix_order,0.06866860172408298,0.11514380690817728,0.07230730383608693,0.1156656929132233,0.013378552517096076,0.020944402162240496,0.026323643745843898,0.05057851196257719,0.12015975186460562,0.3942434736206397,0.46606328320443535,1.0,0.0,1.0,1.684404371272586,False,92
22,165955,d[kappa]/d[t],source_matrix_order,0.2776215636658981,0.3196840267081265,0.29200394893661985,0.0860947331407294,0.007412303074573408,0.21979531127659294,0.2322947213574723,0.2667250788948842,0.34627745692167944,0.5084539836906684,0.5651660378250273,1.0,0.0,1.0,0.31011543917510404,False,92
22,165955,r[q95]/r[kappa],source_matrix_order,-0.004761299712582406,-0.0012262293231265762,-0.003395260184165391,0.010253788385777734,0.00010514017626031036,-0.01258475420202908,-0.010338212257937712,-0.005551047352556692,-0.0013210413790251483,0.018022330476922793,0.02785376307387498,0.187,0.813,0.813,2.153569194285018,True,92
22,165955,d[pcdiamag3]/d[betan],source_matrix_order,0.7104719642891537,0.6844650644902249,0.7084056836522006,0.06480953753752265,0.004200276155827558,0.48899001016979804,0.5276241535255817,0.6813827949925628,0.721007374564575,0.7339569019642788,0.7364838573532089,1.0,0.0,1.0,0.09122040107855099,False,92
22,165955,d[kappa]/d[betan],source_matrix_order,-0.3262699176442757,-0.3331017794660736,-0.33184554632180524,0.043333202860695974,0.0018777664701662298,-0.44150372986815856,-0.407242780244391,-0.3487032191898949,-0.3127208005502294,-0.271636888765326,-0.2590098031224349,0.0,1.0,1.0,0.13281396940781098,False,92
22,165955,d[betan]/d[t],source_matrix_order,0.7228214133548486,0.681785144439948,0.7072763866418869,0.08402874282240816,0.00706082962031441,0.4507605116721949,0.5071883596954166,0.6498197906445892,0.736438669583003,0.770278873168137,0.7821268330023736,1.0,0.0,1.0,0.11625104247037092,False,92
22,165955,d[li]/d[betan],source_matrix_order,-0.0030900844950969442,-0.0029827756475164233,-0.003213292877945459,0.004103836524208718,1.684147421742949e-05,-0.01023781987463143,-0.009087938456311263,-0.005912848698411632,-0.0006618004419091826,0.004715383866721773,0.0064733730085724086,0.205,0.795,0.795,1.3280661194601544,True,92
23,165965,d[pcdiamag3]/d[kappa],source_matrix_order,0.12050256054617992,0.19692911540112873,0.1283620903267399,0.1874756300051022,0.03514711184580998,0.04591867814801953,0.054272734439904595,0.08688545055503924,0.21523184208973897,0.6488834913111832,0.8339308243678382,1.0,0.0,1.0,1.555781297553879,False,84
23,165965,d[kappa]/d[t],source_matrix_order,0.39355676258972316,0.45818924891722973,0.42487417297162033,0.12183252743664007,0.014843164741599654,0.32337378307923353,0.33442718948644884,0.37721124547032864,0.4905935076127511,0.7268992578608682,0.8325061959051258,1.0,0.0,1.0,0.30956786674162245,False,84
23,165965,r[q95]/r[kappa],source_matrix_order,-0.010156664152813771,-0.006448366535873457,-0.0078284576714121,0.012649534039451047,0.00016001071141523072,-0.02753594647990309,-0.021071135492103647,-0.01114822600452444,-0.0047099127048257985,0.020993445142380125,0.028397836951511008,0.135,0.865,0.865,1.245441795566846,True,84
23,165965,d[pcdiamag3]/d[betan],source_matrix_order,0.7663996513749665,0.7192464264193307,0.7610531644979306,0.1166339261998395,0.013603472740789609,0.32544768230126864,0.4359056167309728,0.7070683939798239,0.7874179199063002,0.8092081063265921,0.8146385517898335,1.0,0.0,1.0,0.1521842109277988,False,84
23,165965,d[kappa]/d[betan],source_matrix_order,-0.46067602660464424,-0.46745438891616853,-0.4584437159155615,0.06558326908843602,0.004301165184326208,-0.6045393619827303,-0.5818831656535585,-0.49994806885379117,-0.4348780816446248,-0.3663774880299822,-0.31577211559186574,0.0,1.0,1.0,0.14236310400567023,False,84
23,165965,d[betan]/d[t],source_matrix_order,0.5947686632576833,0.5330386869384431,0.5628277692070502,0.11960634708189849,0.014305678262275568,0.16910815283384673,0.27272436829613056,0.4951906404837553,0.6148445596635612,0.6597809616016795,0.673057830394059,1.0,0.0,1.0,0.20109725759051783,False,84
23,165965,d[li]/d[betan],source_matrix_order,-0.0022910149363742915,-0.002061890410718579,-0.00227300699661985,0.003773300258588275,1.4237794841462345e-05,-0.008985054784890973,-0.007956068005796159,-0.004545465784428368,0.00032644522821304034,0.004407359809870749,0.005680854524838389,0.27,0.73,0.73,1.6469994143984796,True,84
24,170394,d[pcdiamag3]/d[kappa],source_matrix_order,0.2940493795506297,0.5269330204771068,0.3040260785286013,0.4636413476281795,0.2149632992304744,0.051137388564485416,0.07354606401614046,0.17019570409536205,0.9258673970157203,1.400722601170986,1.519838253059471,0.998,0.002,0.998,1.5767465598353616,False,68
24,170394,d[kappa]/d[t],source_matrix_order,1.16359768342605,1.1515659535066898,1.1314767432304396,0.2251987358525618,0.05071447062959191,0.7779225057686827,0.8229943601027939,1.0141683898847764,1.2486438363921402,1.597141537769098,1.7243958891055933,1.0,0.0,1.0,0.19353659693571712,False,68
24,170394,r[q95]/r[kappa],source_matrix_order,0.012065188041497636,0.022068231163948866,0.012039562084647251,0.050096271476621004,0.0025096364158593114,-0.04735305489327088,-0.02998578120563054,0.0005892081189230632,0.021908162890668256,0.13381786229106304,0.15776451382296738,0.759,0.241,0.759,4.152133502131349,True,68
24,170394,d[pcdiamag3]/d[betan],source_matrix_order,1.47812023151652,1.1612820029827144,1.4645950462092163,0.707715505077582,0.5008612361272169,-0.3409399312929688,-0.1606395803917282,0.5633841249752273,1.697358024226439,1.9465263468220608,2.004935585682629,0.901,0.099,0.901,0.47879427531512797,True,68
24,170394,d[kappa]/d[betan],source_matrix_order,-1.4342287427908347,-1.1629845326578003,-1.369089547962711,0.8117704842226735,0.6589713190551139,-2.4611753263446765,-2.3009721600756596,-1.7474510578288234,-0.5125431380081216,0.28837321625175283,0.4585397374804679,0.125,0.875,0.875,0.5659979193019562,True,68
24,170394,d[betan]/d[t],source_matrix_order,-0.38644853730827894,-0.31169085889139675,-0.34820939669818546,0.2372729044826726,0.056298431201643476,-0.8426433721782739,-0.7266861495066467,-0.4228058722436187,-0.12172765780951597,0.06392902735669205,0.09111652592513031,0.12,0.88,0.88,0.6139831868308869,True,68
24,170394,d[li]/d[betan],source_matrix_order,-0.14087198142454566,-0.09234315674011526,-0.09753156894305358,0.06368316076365046,0.00405554496484895,-0.19178328675142514,-0.18325566964389922,-0.14798748443349305,-0.03656088734514146,0.008327009353959436,0.018775975052223837,0.081,0.919,0.919,0.4520640663932182,True,68
25,170396,d[pcdiamag3]/d[kappa],source_matrix_order,0.17840631638454907,0.28808423946029865,0.23205742089768228,0.2585023595350252,0.06682346988517544,-0.06508720641306638,-0.03151104983687539,0.10190853126590715,0.40887749690703573,0.8287576858403843,0.9770139304238669,0.919,0.081,0.919,1.448952956227347,True,70
25,170396,d[kappa]/d[t],source_matrix_order,1.1707225118874631,1.1590839640248647,1.1410130917700696,0.10619073767962059,0.011276472768941993,0.9847548042733987,1.0069857337969497,1.0836240969640656,1.2146138120542933,1.3575280803138048,1.3895329731384027,1.0,0.0,1.0,0.09070530087306306,False,70
